"Species" "Source" "Group" "GBIF_accepted" "GBIF_rank" "originCH" "originEUR" "Swiss_status" "IUCN_status" "Genus" "Family" "Order" "Class" "Phylum" "GUILDE.1" "GUILDE.2" "GUILDE.3" "GUILDE.4" "GUILDE.5" "GUILDE.6" "GUILDE.7" "GUILDE.8" "GUILDE.9" "GUILDE.10" "GUILDE.11" "GUILDE.12" "GUILDE.13" "GUILDE.14" "GUILDE.15" "GUILDE.16" "GUILDE.17" "GUILDE.18" "GUILDE.19" "GUILDE.20" "GUILDE.21" "GUILDE.22" "GUILDE.23" "GUILDE.24" "GUILDE.25" "GUILDE.26" "Functional_group" "Ascoma_type" "Ascoma_development" "Ascus_dehiscence" "C_perct" "N_perct" "P_perct" "C.N_perct" "C.P_perct" "N.P_perct" "Sporocarp_N_perct" "Melanin_content_mg.g" "Spore_width_μm" "Spore_length_μm" "Spore_size_μm3" "Fruiting_body_size_mm2" "Fos" "Ter" "Aqu" "Arb" "Aer" "Substrate" "RangeSize_km2" "MISSING_ALL_TRAITS"
"Lyophyllum caerulescens" "SPEED2ZERO" "Fungi" "Lyophyllum caerulescens Clémençon ex Kibby" "SPECIES" "INN" NA "LC" NA "Lyophyllum" "Lyophyllaceae" "Agaricales" "Agaricomycetes" "Basidiomycota" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "saprobe" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 1 0 0 0 "soil_peat" NA "NO"
"Lyophyllum connatum" "SPEED2ZERO" "Fungi" "Leucocybe connata (Schumach.) Vizzini, P.Alvarado, G.Moreno & Consiglio" "SPECIES" "INN" NA "LC" NA "Leucocybe" "Tricholomataceae" "Agaricales" "Agaricomycetes" "Basidiomycota" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "YES"
"Lyophyllum conocephalum" "InfoSpecies" "Fungi" "Lyophyllum conocephalum (P.Karst.) Clémençon" "SPECIES" "INN" NA "DD" NA "Lyophyllum" "Lyophyllaceae" "Agaricales" "Agaricomycetes" "Basidiomycota" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "saprobe" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 1 0 0 0 "soil_peat" NA "NO"
"Lyophyllum decastes" "SPEED2ZERO" "Fungi" "Lyophyllum decastes (Fr.) Singer" "SPECIES" "INN" NA "LC" NA "Lyophyllum" "Lyophyllaceae" "Agaricales" "Agaricomycetes" "Basidiomycota" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "saprobe" NA NA NA NA NA NA NA NA NA NA NA 5.8 5.8 102.160404304535 3462.5 0 1 0 0 0 "soil_peat" NA "NO"
"Lyophyllum decastes var. fumosum" "InfoSpecies" "Fungi" "Lyophyllum decastes (Fr.) Singer" "VARIETY" "INN" NA NA NA "Lyophyllum" "Lyophyllaceae" "Agaricales" "Agaricomycetes" "Basidiomycota" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "YES"
"Lyophyllum deliberatum" "SPEED2ZERO" "Fungi" "Lyophyllum deliberatum (Britzelm.) Kreisel" "SPECIES" "INN" NA "LC" NA "Lyophyllum" "Lyophyllaceae" "Agaricales" "Agaricomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 "saprobe" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 1 0 0 0 "soil_peat" NA "NO"
"Lyophyllum eustygium" "InfoSpecies" "Fungi" "Lyophyllum eustygium (Cooke) Clémençon" "SPECIES" "INN" NA "NE" NA "Lyophyllum" "Lyophyllaceae" "Agaricales" "Agaricomycetes" "Basidiomycota" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "saprobe" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 1 0 0 0 "soil_peat" NA "NO"
"Lyophyllum favrei" "SPEED2ZERO" "Fungi" "Calocybe favrei (R.Haller Aar. & R.Haller Suhr) Bon" "SPECIES" "IEP" NA "VU" "ENDANGERED" "Calocybe" "Lyophyllaceae" "Agaricales" "Agaricomycetes" "Basidiomycota" 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "saprobe" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 1 0 0 0 "soil_peat" NA "NO"
"Lyophyllum fragile" "InfoSpecies" "Fungi" "Lyophyllum fragile Jul.Schäff." "SPECIES" NA NA "NE" NA "Lyophyllum" "Lyophyllaceae" "Agaricales" "Agaricomycetes" "Basidiomycota" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "saprobe" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 1 0 0 0 "soil_peat" NA "NO"
"Lyophyllum fumosum" "SPEED2ZERO" "Fungi" "Lyophyllum decastes (Fr.) Singer" "SPECIES" "INN" NA "LC" NA "Lyophyllum" "Lyophyllaceae" "Agaricales" "Agaricomycetes" "Basidiomycota" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "saprobe" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 1 0 0 0 "soil_peat" NA "NO"
"Lyophyllum fumosum var. fumosum" "InfoSpecies" "Fungi" NA "VARIETY" "INN" NA NA NA "Lyophyllum" "Lyophyllaceae" "Agaricales" "Agaricomycetes" "Basidiomycota" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "YES"
"Lyophyllum helvella" "InfoSpecies" "Fungi" "Lyophyllum helvella (Boud.) Clémençon" "SPECIES" NA NA "NE" NA "Lyophyllum" "Lyophyllaceae" "Agaricales" "Agaricomycetes" "Basidiomycota" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "saprobe" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 1 0 0 0 "soil_peat" NA "NO"
"Lyophyllum incarnatobrunneum" "SPEED2ZERO" "Fungi" "Gerhardtia incarnatobrunnea (Ew.Gerhardt) Bon" "SPECIES" "INN" NA "VU" NA "Gerhardtia" "Lyophyllaceae" "Agaricales" "Agaricomycetes" "Basidiomycota" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "saprobe" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 1 0 0 0 "soil_peat" NA "NO"
"Lyophyllum konradianum" "InfoSpecies" "Fungi" "Lyophyllum konradianum (Maire) Kühner & Romagn." "SPECIES" NA NA "NE" NA "Lyophyllum" "Lyophyllaceae" "Agaricales" "Agaricomycetes" "Basidiomycota" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "saprobe" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 1 0 0 0 "soil_peat" NA "NO"
"Lyophyllum leucophaeatum" "SPEED2ZERO" "Fungi" "Calocybe gangraenosa (Fr.) V.Hofst., Moncalvo, Redhead & Vilgalys" "SPECIES" "INN" NA "LC" NA "Calocybe" "Lyophyllaceae" "Agaricales" "Agaricomycetes" "Basidiomycota" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "saprobe" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 1 0 0 0 "soil_peat" NA "NO"
"Lyophyllum loricatum" "SPEED2ZERO" "Fungi" "Lyophyllum loricatum (Fr.) Kühner" "SPECIES" "INN" NA "LC" NA "Lyophyllum" "Lyophyllaceae" "Agaricales" "Agaricomycetes" "Basidiomycota" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "saprobe" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 1 0 0 0 "soil_peat" NA "NO"
"Lyophyllum maas-geesterani" "InfoSpecies" "Fungi" "Lyophyllum maas-geesterani Clémençon & Winterh." "SPECIES" NA NA "NE" NA "Lyophyllum" "Lyophyllaceae" "Agaricales" "Agaricomycetes" "Basidiomycota" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "saprobe" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 1 0 0 0 "soil_peat" NA "NO"
"Lyophyllum macrosporum" "InfoSpecies" "Fungi" "Lyophyllum macrosporum Singer" "SPECIES" "INN" NA "EN" NA "Lyophyllum" "Lyophyllaceae" "Agaricales" "Agaricomycetes" "Basidiomycota" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "saprobe" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 1 0 0 0 "soil_peat" NA "NO"
"Lyophyllum ochraceum" "SPEED2ZERO" "Fungi" "Calocybe ochracea (R.Haller Aar.) Bon" "SPECIES" "INN" NA "EN" NA "Calocybe" "Lyophyllaceae" "Agaricales" "Agaricomycetes" "Basidiomycota" 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "saprobe" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 1 0 0 0 "soil_peat" NA "NO"
"Lyophyllum paelochroum" "SPEED2ZERO" "Fungi" "Lyophyllum paelochroum Clémençon" "SPECIES" "INN" NA "LC" NA "Lyophyllum" "Lyophyllaceae" "Agaricales" "Agaricomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 "saprobe" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 1 0 0 0 "soil_peat" NA "NO"
"Lyophyllum pseudosinuatum" "InfoSpecies" "Fungi" "Lyophyllum pseudosinuatum Consiglio, Contu & Saar" "SPECIES" "INN" NA "NE" NA "Lyophyllum" "Lyophyllaceae" "Agaricales" "Agaricomycetes" "Basidiomycota" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "saprobe" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 1 0 0 0 "soil_peat" NA "NO"
"Lyophyllum rhopalopodium" "InfoSpecies" "Fungi" "Lyophyllum rhopalopodium Clémençon" "SPECIES" "INN" NA "DD" NA "Lyophyllum" "Lyophyllaceae" "Agaricales" "Agaricomycetes" "Basidiomycota" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "saprobe" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 1 0 0 0 "soil_peat" NA "NO"
"Lyophyllum schulmannii" "InfoSpecies" "Fungi" "Lyophyllum schulmannii (Harmaja) Harmaja" "SPECIES" NA NA "NE" NA "Lyophyllum" "Lyophyllaceae" "Agaricales" "Agaricomycetes" "Basidiomycota" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "saprobe" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 1 0 0 0 "soil_peat" NA "NO"
"Lyophyllum semitale" "SPEED2ZERO" "Fungi" "Lyophyllum semitale (Fr.) Kühner" "SPECIES" "INN" NA "LC" NA "Lyophyllum" "Lyophyllaceae" "Agaricales" "Agaricomycetes" "Basidiomycota" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "ectomycorrhiza" NA NA NA NA NA NA NA NA NA NA NA 4.5 7 74.2201264410589 2500 0 1 0 0 0 "soil_peat" NA "NO"
"Lyophyllum tenebrosum" "InfoSpecies" "Fungi" "Lyophyllum tenebrosum Clémençon" "SPECIES" "INN" NA "VU" NA "Lyophyllum" "Lyophyllaceae" "Agaricales" "Agaricomycetes" "Basidiomycota" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "saprobe" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 1 0 0 0 "soil_peat" NA "NO"
"Lyophyllum transforme" "SPEED2ZERO" "Fungi" "Lyophyllum transforme (Lapl.) Singer" "SPECIES" "INN" NA "LC" NA "Lyophyllum" "Lyophyllaceae" "Agaricales" "Agaricomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "saprobe" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 1 0 0 0 "soil_peat" NA "NO"
"Lyophyllum turcicum" "InfoSpecies" "Fungi" "Lyophyllum turcicum Sesli, Vizzini & Contu" "SPECIES" NA NA NA NA "Lyophyllum" "Lyophyllaceae" "Agaricales" "Agaricomycetes" "Basidiomycota" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "saprobe" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 1 0 0 0 "above_litter" NA "NO"
"Lysurus cruciatus" "InfoSpecies" "Fungi" "Lysurus cruciatus (Lepr. & Mont.) Henn." "SPECIES" NA NA "NE" NA "Lysurus" "Phallaceae" "Phallales" "Agaricomycetes" "Basidiomycota" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "saprobe" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 1 0 0 0 "soil_peat" NA "NO"
"Lysurus mokusin" "InfoSpecies" "Fungi" "Lysurus mokusin (L.) Fr." "SPECIES" NA NA "NE" NA "Lysurus" "Phallaceae" "Phallales" "Agaricomycetes" "Basidiomycota" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "parasite" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 1 0 0 0 "soil_peat" NA "NO"
"Macroconia setosa" "InfoSpecies" "Fungi" NA "SPECIES" NA NA NA NA "Macroconia" "Nectriaceae" "Hypocreales" "Sordariomycetes" "Ascomycota" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "saprobe" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 1 0 1 0 "wood" NA "NO"
"Macrocystidia affinis" "InfoSpecies" "Fungi" NA "SPECIES" "INN" NA "NE" NA "Macrocystidia" "Macrocystidiaceae" "Agaricales" "Agaricomycetes" "Basidiomycota" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "saprobe" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 1 0 0 0 "soil_peat" NA "NO"
"Macrocystidia cucumis" "SPEED2ZERO" "Fungi" "Macrocystidia cucumis (Pers.) Joss." "SPECIES" "INN" NA "LC" NA "Macrocystidia" "Macrocystidiaceae" "Agaricales" "Agaricomycetes" "Basidiomycota" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "saprobe" NA NA NA NA NA NA NA NA NA NA NA 4.5 8.8 93.3053018116169 900 0 1 0 0 0 "soil_peat" NA "NO"
"Macrocystidia cucumis var. minor" "InfoSpecies" "Fungi" "Macrocystidia cucumis (Pers.) Joss." "VARIETY" "INN" NA NA NA "Macrocystidia" "Macrocystidiaceae" "Agaricales" "Agaricomycetes" "Basidiomycota" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "YES"
"Macrocystidia latifolia" "SPEED2ZERO" "Fungi" NA "SPECIES" "INN" NA "NE" NA "Macrocystidia" "Macrocystidiaceae" "Agaricales" "Agaricomycetes" "Basidiomycota" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "saprobe" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 1 0 0 0 "soil_peat" NA "NO"
"Macrodiplodiopsis desmazieri" "InfoSpecies" "Fungi" "Macrodiplodiopsis desmazieri (Mont.) Petr." "SPECIES" "INN" NA "NE" NA "Macrodiplodiopsis" "Macrodiplodiopsidaceae" "Pleosporales" "Dothideomycetes" "Ascomycota" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "YES"
"Macrolepiota excoriata" "SPEED2ZERO" "Fungi" "Macrolepiota excoriata (Schaeff.) Wasser" "SPECIES" "INN" NA "LC" NA "Macrolepiota" "Agaricaceae" "Agaricales" "Agaricomycetes" "Basidiomycota" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "saprobe" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 1 0 0 0 "soil_peat" NA "NO"
"Macrolepiota fuligineosquarrosa" "InfoSpecies" "Fungi" "Lepiota fuligineosquarrosa (Malençon) Contu & Luigi Curreli" "SPECIES" "INN" NA "NE" NA "Lepiota" "Agaricaceae" "Agaricales" "Agaricomycetes" "Basidiomycota" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "saprobe" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 1 0 0 0 "soil_peat" NA "NO"
"Macrolepiota gracilenta" "SPEED2ZERO" "Fungi" "Macrolepiota mastoidea (Fr.) Singer" "SPECIES" "INN" NA "LC" NA "Macrolepiota" "Agaricaceae" "Agaricales" "Agaricomycetes" "Basidiomycota" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "saprobe" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 1 0 0 0 "soil_peat" NA "NO"
"Macrolepiota konradii" "SPEED2ZERO" "Fungi" "Macrolepiota mastoidea (Fr.) Singer" "SPECIES" "INN" NA "LC" NA "Macrolepiota" "Agaricaceae" "Agaricales" "Agaricomycetes" "Basidiomycota" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "saprobe" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 1 0 0 0 "soil_peat" NA "NO"
"Macrolepiota mastoidea" "SPEED2ZERO" "Fungi" "Macrolepiota mastoidea (Fr.) Singer" "SPECIES" "INN" NA "LC" NA "Macrolepiota" "Agaricaceae" "Agaricales" "Agaricomycetes" "Basidiomycota" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "saprobe" NA NA NA NA NA NA NA NA NA 6.3 NA NA NA NA NA 0 1 0 0 0 "soil_peat" NA "NO"
"Macrolepiota nordica" "InfoSpecies" "Fungi" "Macrolepiota nordica Bellù & Lanzoni" "SPECIES" "INN" NA "DD" NA "Macrolepiota" "Agaricaceae" "Agaricales" "Agaricomycetes" "Basidiomycota" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "saprobe" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 1 0 0 0 "soil_peat" NA "NO"
"Macrolepiota olivascens" "InfoSpecies" "Fungi" "Macrolepiota olivascens Singer & M.M.Moser" "SPECIES" "INN" NA "VU" NA "Macrolepiota" "Agaricaceae" "Agaricales" "Agaricomycetes" "Basidiomycota" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "saprobe" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 1 0 0 0 "soil_peat" NA "NO"
"Macrolepiota permixta" "InfoSpecies" "Fungi" "Macrolepiota permixta (Barla) Pacioni" "SPECIES" "INN" NA "VU" NA "Macrolepiota" "Agaricaceae" "Agaricales" "Agaricomycetes" "Basidiomycota" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "saprobe" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 1 0 0 0 "soil_peat" NA "NO"
"Macrolepiota phaeodisca" "InfoSpecies" "Fungi" "Lepiota phaeodisca (Bellù) Contu & Luigi Curreli" "SPECIES" NA NA "NE" NA "Lepiota" "Agaricaceae" "Agaricales" "Agaricomycetes" "Basidiomycota" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "saprobe" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 1 0 0 0 "soil_peat" NA "NO"
"Macrolepiota procera" "SPEED2ZERO" "Fungi" "Macrolepiota procera (Scop.) Singer" "SPECIES" "INN" NA "LC" NA "Macrolepiota" "Agaricaceae" "Agaricales" "Agaricomycetes" "Basidiomycota" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "saprobe" NA NA NA 44 NA 1.0237037037037 NA 133.04962962963 NA NA NA NA NA NA NA 0 1 0 0 0 "soil_peat" NA "NO"
"Macrolepiota procera var. fuliginosa" "InfoSpecies" "Fungi" "Macrolepiota fuliginosa (Barla) Bon" "VARIETY" "INN" NA NA NA "Macrolepiota" "Agaricaceae" "Agaricales" "Agaricomycetes" "Basidiomycota" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "YES"
"Macrolepiota procera var. pseudo-olivascens" "InfoSpecies" "Fungi" "Macrolepiota procera (Scop.) Singer" "VARIETY" "INN" NA NA NA "Macrolepiota" "Agaricaceae" "Agaricales" "Agaricomycetes" "Basidiomycota" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "YES"
"Macrolepiota prominens" "InfoSpecies" "Fungi" "Macrolepiota prominens (Sacc.) M.M.Moser" "SPECIES" "INN" NA "DD" NA "Macrolepiota" "Agaricaceae" "Agaricales" "Agaricomycetes" "Basidiomycota" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "saprobe" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 1 0 0 0 "soil_peat" NA "NO"
"Macrophomina phaseolina" "InfoSpecies" "Fungi" "Macrophomina phaseolina (Tassi) Goid." "SPECIES" NA NA "NE" NA "Macrophomina" "Botryosphaeriaceae" "Botryosphaeriales" "Dothideomycetes" "Ascomycota" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "parasite" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 1 0 0 0 "above_litter" NA "NO"
"Macrotyphula contorta" "SPEED2ZERO" "Fungi" "Typhula contorta (Holmsk.) Olariaga" "SPECIES" "INN" NA "NE" NA "Typhula" "Typhulaceae" "Agaricales" "Agaricomycetes" "Basidiomycota" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "saprobe" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 1 0 1 0 "wood" NA "NO"
"Macrotyphula filiformis" "SPEED2ZERO" "Fungi" "Typhula filiformis (Bull.) Fr." "SPECIES" "INN" NA "LC" NA "Typhula" "Typhulaceae" "Agaricales" "Agaricomycetes" "Basidiomycota" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "saprobe" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 1 0 0 0 "above_litter" NA "NO"
"Macrotyphula fistulosa" "SPEED2ZERO" "Fungi" "Typhula fistulosa (Holmsk.) Olariaga" "SPECIES" "INN" NA "LC" NA "Typhula" "Typhulaceae" "Agaricales" "Agaricomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 "saprobe" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 1 0 1 0 "wood" NA "NO"
"Macrotyphula tremula" "InfoSpecies" "Fungi" "Typhula tremula (Berthier) Olariaga" "SPECIES" "INN" NA "VU" NA "Typhula" "Typhulaceae" "Agaricales" "Agaricomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 "saprobe" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 1 0 0 0 "above_litter" NA "NO"
"Maireina maxima" "InfoSpecies" "Fungi" "Maireina maxima (Massee) W.B.Cooke" "SPECIES" NA NA "NE" NA "Maireina" "Niaceae" "Agaricales" "Agaricomycetes" "Basidiomycota" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "saprobe" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 1 0 1 0 "wood" NA "NO"
"Maireina monacha" "InfoSpecies" "Fungi" "Merismodes bresadolae (Grelet) Singer" "SPECIES" "INN" NA "NE" NA "Merismodes" "Niaceae" "Agaricales" "Agaricomycetes" "Basidiomycota" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "saprobe" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 1 0 1 0 "wood" NA "NO"
"Mallocybe agardhii" "InfoSpecies" "Fungi" "Mallocybe agardhii (N.Lund) Matheny & Esteve-Rav." "SPECIES" NA NA "EN" NA "Mallocybe" "Inocybaceae" "Agaricales" "Agaricomycetes" "Basidiomycota" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "ectomycorrhiza" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 1 0 0 0 "soil_peat" NA "NO"
"Mallocybe arthrocystis" "InfoSpecies" "Fungi" "Mallocybe arthrocystis (Kühner) Matheny & Esteve-Rav." "SPECIES" NA NA "NE" NA "Mallocybe" "Inocybaceae" "Agaricales" "Agaricomycetes" "Basidiomycota" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "ectomycorrhiza" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 1 0 0 0 "soil_peat" NA "NO"
"Mallocybe fulvipes" "InfoSpecies" "Fungi" "Mallocybe fulvipes (Kühner) Matheny & Esteve-Rav." "SPECIES" NA NA "DD" NA "Mallocybe" "Inocybaceae" "Agaricales" "Agaricomycetes" "Basidiomycota" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "ectomycorrhiza" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 1 0 0 0 "soil_peat" NA "NO"
