"Species" "Source" "Group" "GBIF_accepted" "GBIF_rank" "originCH" "originEUR" "Swiss_status" "IUCN_status" "Genus" "Family" "Order" "Class" "Phylum" "GUILDE.1" "GUILDE.2" "GUILDE.3" "GUILDE.4" "GUILDE.5" "GUILDE.6" "GUILDE.7" "GUILDE.8" "GUILDE.9" "GUILDE.10" "GUILDE.11" "GUILDE.12" "GUILDE.13" "GUILDE.14" "GUILDE.15" "GUILDE.16" "GUILDE.17" "GUILDE.18" "GUILDE.19" "GUILDE.20" "GUILDE.21" "GUILDE.22" "GUILDE.23" "GUILDE.24" "GUILDE.25" "GUILDE.26" "Growth" "Life_form" "Life_strategy" "Epiphyte" "Seta_caps" "Peristome" "Rhizoids" "Perm_proto" "Mating_type" "Sporophyte_freq" "Gen_length_y" "Seta_max_len_mm" "Gam_size_mm" "Spore_size_µm" "Veg_propagules" "Vp_max_size_µm" "Vp_gem" "Vp_tub" "Vp_bul" "Vp_lea" "vp_bra" "Vp_freq" "Ter" "Aqu" "Aer" "HABsb_1.1.0" "HABsb_1.1.3" "HABsb_1.2" "HABsb_1.2.1" "HABsb_1.2.1.1" "HABsb_1.2.2" "HABsb_1.2.3" "HABsb_1.2.4" "HABsb_1.3" "HABsb_1.3.2" "HABsb_1.3.3" "HABsb_2" "HABsb_2.0" "HABsb_2.1" "HABsb_2.1.2" "HABsb_2.2" "HABsb_2.2.2" "HABsb_2.2.3" "HABsb_2.2.5" "HABsb_2.3" "HABsb_2.4" "HABsb_2.4.1" "HABsb_2.5" "HABsb_2.5.1" "HABsb_3" "HABsb_3.2" "HABsb_3.2.1" "HABsb_3.2.2" "HABsb_3.3" "HABsb_3.3.1" "HABsb_3.3.2" "HABsb_3.4" "HABsb_3.4.1" "HABsb_3.4.1.2" "HABsb_3.4.1.3" "HABsb_3.4.2" "HABsb_3.4.2.1" "HABsb_4.1" "HABsb_4.1.1" "HABsb_4.1.2" "HABsb_4.2" "HABsb_4.2.1" "HABsb_4.3" "HABsb_4.3.1" "HABsb_4.3.4" "HABsb_4.3.7" "HABsb_4.4" "HABsb_4.4.2" "HABsb_4.5" "HABsb_5" "HABsb_5.2" "HABsb_5.3" "HABsb_5.3.2" "HABsb_5.3.9" "HABsb_5.4" "HABsb_5.4.1" "HABsb_5.4.5" "HABsb_6" "HABsb_6.1" "HABsb_6.2" "HABsb_6.2." "HABsb_6.3" "HABsb_6.3.1" "HABsb_6.3.7" "HABsb_6.3a" "HABsb_6.3b" "HABsb_6.3c" "HABsb_6.5" "HABsb_6.6" "HABsb_6.6.2" "HABsb_6.6.3" "HABsb_7" "HABsb_7.1" "HABsb_7.2" "HABsb_7.2.1" "HABsb_8" "HABsb_8.1" "HABsb_8.1.6" "HABsb_8.2" "HABsb_8.2.1" "HABsb_9.2" "HABsb_9.2.4" "ROCKbet_substr" "WETsb_substr" "DRYsb_substr" "TUFAsb_substr" "CalROCKsb_substr" "CalrWETsb_substr" "CalrDRYsb_substr" "SilROCKsb_substr" "SilrWETsb_substr" "SilrDRYsb_substr" "HUMUSbet_substr" "HUMUSsb_substr" "BARKbet_substr" "BARKsb_substr" "DEADWbet_substr" "DEADWsb_substr" "nWOODYbet_substr" "nWOODYsb_substr" "ANIMALbet_substr" "ANIMALsb_substr" "FORESTbet_substr" "MUDsb_substr" "WATERsb_substr" "SPECIALsb_substr" "EIVbet_Moisture" "EIVsb_Moisture" "EIVbet_pH" "EIVsb_pH" "EIVbet_Nutrients" "EIVbet_Na" "EIVbet_Temp" "EIVsb_Temp" "EIVbet_Light" "EIVsb_Light" "EIVbet_Cont" "AnnuMeanTemp" "AnnuPrecip" "Elevation_low" "Elevation" "Elevation_up" "RangeSize_km2" "MISSING_ALL_TRAITS"
"Palustriella falcata" "SPEED2ZERO" "Bryophytes" "Palustriella falcata (Brid.) Hedenäs" "SPECIES" "INN" NA "LC" NA "Palustriella" "Amblystegiaceae" "Hypnales" "Bryopsida" "Bryophyta" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "pleurocarpous" "weft" "perennial" 0 "inclined" 1 1 NA "dioicous" "rare" 16.7 NA 100 16 0 NA 0 0 0 0 0 NA 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 95 54 3 11 41 12 3 20 3 1 19 0 0 0 3 0 0 0 1 NA 0 0 0 8 5 6 5 NA 0 3 3 8 3 5 5.25 765.1 5 1552.5 3100 NA "NO"
"Paraleucobryum enerve" "SPEED2ZERO" "Bryophytes" "Paraleucobryum enerve (Thed.) Loeske" "SPECIES" "INN" NA "LC" NA "Paraleucobryum" "Dicranaceae" "Dicranales" "Bryopsida" "Bryophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 "acrocarpous" "cushion" "perennial" 0 NA NA NA NA "dioicous" "rare" 16.7 NA 40 19.5 0 NA 0 0 0 0 0 NA 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 64 0 1 0 2 5 2 24 1 17 0 0 0 0 0 0 0 0 NA 0 0 0 7 2 2 2 2 NA 1 1 9 4 6 2.85 879.3 0 0 0 NA "NO"
"Paraleucobryum longifolium" "SPEED2ZERO" "Bryophytes" "Paraleucobryum longifolium (Ehrh. ex Hedw.) Loeske" "SPECIES" "INN" NA "LC" NA "Paraleucobryum" "Dicranaceae" "Dicranales" "Bryopsida" "Bryophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "acrocarpous" "turf" "perennial" 0 "erect" 1 NA 0 "dioicous" "occasional" 16.7 NA 36.25 28.75 1 NA 0 0 0 0 1 NA 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 0 41 0 0 2 10 6 4 178 0 10 1 29 0 8 0 0 0 0 "closed" 0 0 0 4 3 1 2 2 0 3 3 4 2 6 4.85 707.1 100 1410 2720 NA "NO"
"Paraleucobryum longifolium aggr." "InfoSpecies" "Bryophytes" NA "AGGREGATE" NA NA "alle LC" NA "Paraleucobryum" "Dicranaceae" "Dicranales" "Bryopsida" "Bryophyta" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "YES"
"Paraleucobryum sauteri" "SPEED2ZERO" "Bryophytes" "Paraleucobryum sauteri (Bruch & Schimp.) Loeske" "SPECIES" "INN" NA "LC" NA "Paraleucobryum" "Dicranaceae" "Dicranales" "Bryopsida" "Bryophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 "acrocarpous" "cushion" "perennial" 0 "erect_to_inclined" 1 NA 0 "dioicous" "rare" 16.7 NA 32.5 24.5 0 NA 0 0 0 0 0 NA 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 0 2 0 0 0 2 0 0 2 0 0 0 14 0 3 0 0 0 0 "closed" 0 0 0 5 3 2 2 3 NA 3 2 4 2 7 5.65 1450.9 0 1100 2200 NA "NO"
"Pedinophyllum interruptum" "SPEED2ZERO" "Bryophytes" "Pedinophyllum interruptum (Nees) Kaal." "SPECIES" "INN" NA "LC" NA "Pedinophyllum" "Plagiochilaceae" "Jungermanniales" "Jungermanniopsida" "Marchantiophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 "foliose" "weft" "perennial" 0 "erect" 0 NA 0 "monoicous" "occasional" 16.7 NA 70 13 0 NA 0 0 0 0 0 NA 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 3 40 1 9 73 99 0 1 4 1 3 0 1 0 5 0 2 0 0 "closed" 0 0 0 6 3 9 5 4 0 3 3 3 1 4 9.75 730.7 100 1300 2500 NA "NO"
"Pellia endiviifolia" "SPEED2ZERO" "Bryophytes" "Apopellia endiviifolia (Dicks.) Nebel & D.Quandt" "SPECIES" "INN" NA "LC" NA "Apopellia" "Pelliaceae" "Pelliales" "Jungermanniopsida" "Marchantiophyta" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 75 54.5 11.5 15 32 9 3 4 0 NA 8 NA 1 NA 14 NA 1 NA 0 NA 0 0 1 NA 4 NA 4 NA NA NA 3 NA 2 NA NA NA NA NA NA NA "NO"
"Pellia epiphylla" "SPEED2ZERO" "Bryophytes" "Pellia epiphylla (L.) Corda" "SPECIES" "INN" NA "LC" NA "Pellia" "Pelliaceae" "Pelliales" "Jungermanniopsida" "Marchantiophyta" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "thalloid" "mat" "colonist" 0 "erect" 0 1 0 "monoicous" "common" 6.7 NA 83.33 95.75 0 NA 0 0 0 0 0 NA 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 8 7 0 0 0 0 1 1 0 1 1 1 0 1 0 0 0 0 0 "mix" 0 0 0 8 4 5 2 4 0 4 3 0 2 5 5.55 710.1 0 1250 2500 NA "NO"
"Pellia epiphylla aggr." "InfoSpecies" "Bryophytes" NA "AGGREGATE" NA NA "alle LC" NA "Pellia" "Pelliaceae" "Pelliales" "Jungermanniopsida" "Marchantiophyta" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "YES"
"Pellia epiphylla subsp. epiphylla" "SPEED2ZERO" "Bryophytes" "Pellia epiphylla subsp. epiphylla" "SUBSPECIES" "INN" NA "LC" NA "Pellia" "Pelliaceae" "Pelliales" "Jungermanniopsida" "Marchantiophyta" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 59 62 0 2 2 0 2 5 3 NA 5 NA 0 NA 1 NA 0 NA 0 NA 0 0 0 NA 4 NA 2 NA NA NA 3 NA 2 NA NA NA NA NA NA NA "NO"
"Pellia neesiana" "SPEED2ZERO" "Bryophytes" "Pellia neesiana (Gottsche) Limpr." "SPECIES" "INN" NA "LC" NA "Pellia" "Pelliaceae" "Pelliales" "Jungermanniopsida" "Marchantiophyta" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "thalloid" "mat" "colonist" 0 "erect" 0 NA 0 "dioicous" "common" 6.7 NA 40 72 0 NA 0 0 0 0 0 NA 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 17.5 6.5 0 0 0 1 3 2.5 0 1 6 0 0 0 2 0 0 0 0 "mix" 0 0 0 8 4 5 2 4 0 3 2 0 3 6 5.35 713.1 5 1252.5 2500 NA "NO"
"Pellia neesiana subsp. neesiana" "SPEED2ZERO" "Bryophytes" "Pellia neesiana (Gottsche) Limpr." "SUBSPECIES" "INN" NA "LC" NA "Pellia" "Pelliaceae" "Pelliales" "Jungermanniopsida" "Marchantiophyta" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "YES"
"Peltolepis quadrata" "SPEED2ZERO" "Bryophytes" "Peltolepis quadrata (Saut.) Müll.Frib." "SPECIES" "INN" NA "VU" NA "Peltolepis" "Cleveaceae" "Marchantiales" "Marchantiopsida" "Marchantiophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 "thalloid" "rosette" "shortLived_shuttle" 0 "erect" 0 NA NA "monoicous" "occasional" 6.7 NA NA 50 NA NA NA NA NA NA NA NA 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 12 0 0 4 3 0 0 0 1 0 0 0 0 0 0 0 0 0 NA 0 0 0 6 3 9 4 NA NA 1 1 6 2 7 0.55 754.6 50 1275 2500 NA "NO"
"Phaeoceros laevis" "InfoSpecies" "Bryophytes" "Phaeoceros laevis (L.) Prosk." "SPECIES" "INN" NA "EN" NA "Phaeoceros" "Notothyladaceae" "Notothyladales" "Anthocerotopsida" "Anthocerotophyta" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "thalloid" "mat" "annual_shuttle" 0 "erect" 0 1 NA "dioicous" "common" 3.3 0 37.5 38 1 NA 0 1 0 0 0 "rare" 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 0 2 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 NA 0 0 0 6 3 6 3 NA 0 9 4 6 4 4 10.25 703.9 0 200 400 NA "NO"
"Phaeoceros laevis subsp. carolinianus" "SPEED2ZERO" "Bryophytes" "Phaeoceros carolinianus (Michx.) Prosk." "SUBSPECIES" "INN" NA "EN" NA "Phaeoceros" "Notothyladaceae" "Notothyladales" "Anthocerotopsida" "Anthocerotophyta" 0 0 1 0 1 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 NA 7 55 0 0 0 0 2 1 0 NA 0 NA 0 NA 0 NA 0 NA 0 NA 0 0 0 NA 3 NA 3 NA NA NA 4 NA 4 NA NA NA NA NA NA NA "NO"
"Phascum cuspidatum" "SPEED2ZERO" "Bryophytes" "Tortula acaulon (With.) R.H.Zander" "SPECIES" "INN" NA "LC" NA "Tortula" "Pottiaceae" "Pottiales" "Bryopsida" "Bryophyta" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 9.33333333333333 327.5 0 6 1 8 1 0 2 NA 2 NA 0 NA 0 NA 0 NA 0 NA 0 0 1 NA 2 NA NA NA NA NA 4 NA 4 NA NA NA NA NA NA NA "NO"
"Phascum cuspidatum var. piliferum" "InfoSpecies" "Bryophytes" "Tortula acaulon var. pilifera (Schreb. ex Hedw.) R.H.Zander" "VARIETY" NA NA NA NA "Tortula" "Pottiaceae" "Pottiales" "Bryopsida" "Bryophyta" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "YES"
"Phascum cuspidatum var. retortifolium" "InfoSpecies" "Bryophytes" "Tortula acaulon var. retortifolia (J.Guerra & Ros) R.H.Zander" "VARIETY" NA NA NA NA "Tortula" "Pottiaceae" "Pottiales" "Bryopsida" "Bryophyta" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "YES"
"Philonotis caespitosa" "SPEED2ZERO" "Bryophytes" "Philonotis caespitosa Jur." "SPECIES" "INN" NA "NT" NA "Philonotis" "Bartramiaceae" "Bartramiales" "Bryopsida" "Bryophyta" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "acrocarpous" "turf" "longLived_shuttle" 0 "inclined" 1 1 0 "dioicous" "rare" 16.7 NA 50 24 0 NA 0 0 0 0 0 NA 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 3 0 1 2 0 2 1 0 1 3 0 0 0 0 0 0 0 0 "open" 0 0 0 7 4 2 2 4 0 3 3 6 3 5 4.35 725.6 0 1200 2400 NA "NO"
"Philonotis calcarea" "SPEED2ZERO" "Bryophytes" "Philonotis calcarea (Bruch & Schimp.) Schimp." "SPECIES" "INN" NA "LC" NA "Philonotis" "Bartramiaceae" "Bartramiales" "Bryopsida" "Bryophyta" 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "acrocarpous" "turf" "longLived_shuttle" 0 NA 1 1 0 "dioicous" "occasional" 16.7 4 100 24 0 NA 0 0 0 0 0 NA 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 129 32 3 14 15 2 2 7 1 1 15 0 0 0 1 0 0 0 0 NA 0 0 2 7 5 8 5 3 0 2 3 8 3 5 8.35 752.5 0 1300 2600 NA "NO"
"Philonotis capillaris" "SPEED2ZERO" "Bryophytes" "Philonotis capillaris Lindb." "SPECIES" "INN" NA "VU" NA "Philonotis" "Bartramiaceae" "Bartramiales" "Bryopsida" "Bryophyta" 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "acrocarpous" "turf" "longLived_shuttle" 0 NA 1 1 0 "dioicous" "rare" 16.7 NA 10 23 1 NA 0 0 0 0 1 NA 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 5 3 0 0 0 0 0 2 0 1 0 0 0 0 0 0 0 0 0 NA 0 0 0 7 4 2 2 2 0 3 5 7 4 4 2.65 764 5 372.5 740 NA "NO"
"Philonotis fontana" "SPEED2ZERO" "Bryophytes" "Philonotis fontana (Hedw.) Brid." "SPECIES" "INN" NA "LC" NA "Philonotis" "Bartramiaceae" "Bartramiales" "Bryopsida" "Bryophyta" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "acrocarpous" "turf" "perennial" 0 "inclined" 1 1 0 "dioicous" "occasional" 16.7 5 92.5 28 1 NA 0 0 0 0 1 NA 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 89 20 1 5 0 2 14 17 2 1 26 0 0 0 0 0 1 0 0 "open" 0 1 1 7 5 2 NA 4 0 0 1 8 4 5 5.25 721.3 0 1500 3000 NA "NO"
"Philonotis fontana aggr." "InfoSpecies" "Bryophytes" NA "AGGREGATE" NA NA "alle LC" NA "Philonotis" "Bartramiaceae" "Bartramiales" "Bryopsida" "Bryophyta" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "YES"
"Philonotis marchica" "SPEED2ZERO" "Bryophytes" "Philonotis marchica (Hedw.) Brid." "SPECIES" "INN" NA "VU" NA "Philonotis" "Bartramiaceae" "Bartramiales" "Bryopsida" "Bryophyta" 0 0 1 1 1 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 "acrocarpous" "turf" "longLived_shuttle" 0 NA 1 1 0 "dioicous" "rare" 16.7 NA 50 22.5 1 NA 1 0 1 0 0 NA 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 22 3 0 1 0 0 0 2 0 1 0 0 0 0 0 0 0 0 0 NA 2 0 0 7 4 5 3 3 0 6 4 7 4 5 7.95 707.5 35 917.5 1800 NA "NO"
