"Species" "Source" "Group" "GBIF_accepted" "GBIF_rank" "originCH" "originEUR" "Swiss_status" "IUCN_status" "Genus" "Family" "Order" "Class" "Phylum" "GUILDE.1" "GUILDE.2" "GUILDE.3" "GUILDE.4" "GUILDE.5" "GUILDE.6" "GUILDE.7" "GUILDE.8" "GUILDE.9" "GUILDE.10" "GUILDE.11" "GUILDE.12" "GUILDE.13" "GUILDE.14" "GUILDE.15" "GUILDE.16" "GUILDE.17" "GUILDE.18" "GUILDE.19" "GUILDE.20" "GUILDE.21" "GUILDE.22" "GUILDE.23" "GUILDE.24" "GUILDE.25" "GUILDE.26" "Growth" "Life_form" "Life_strategy" "Epiphyte" "Seta_caps" "Peristome" "Rhizoids" "Perm_proto" "Mating_type" "Sporophyte_freq" "Gen_length_y" "Seta_max_len_mm" "Gam_size_mm" "Spore_size_µm" "Veg_propagules" "Vp_max_size_µm" "Vp_gem" "Vp_tub" "Vp_bul" "Vp_lea" "vp_bra" "Vp_freq" "Ter" "Aqu" "Aer" "HABsb_1.1.0" "HABsb_1.1.3" "HABsb_1.2" "HABsb_1.2.1" "HABsb_1.2.1.1" "HABsb_1.2.2" "HABsb_1.2.3" "HABsb_1.2.4" "HABsb_1.3" "HABsb_1.3.2" "HABsb_1.3.3" "HABsb_2" "HABsb_2.0" "HABsb_2.1" "HABsb_2.1.2" "HABsb_2.2" "HABsb_2.2.2" "HABsb_2.2.3" "HABsb_2.2.5" "HABsb_2.3" "HABsb_2.4" "HABsb_2.4.1" "HABsb_2.5" "HABsb_2.5.1" "HABsb_3" "HABsb_3.2" "HABsb_3.2.1" "HABsb_3.2.2" "HABsb_3.3" "HABsb_3.3.1" "HABsb_3.3.2" "HABsb_3.4" "HABsb_3.4.1" "HABsb_3.4.1.2" "HABsb_3.4.1.3" "HABsb_3.4.2" "HABsb_3.4.2.1" "HABsb_4.1" "HABsb_4.1.1" "HABsb_4.1.2" "HABsb_4.2" "HABsb_4.2.1" "HABsb_4.3" "HABsb_4.3.1" "HABsb_4.3.4" "HABsb_4.3.7" "HABsb_4.4" "HABsb_4.4.2" "HABsb_4.5" "HABsb_5" "HABsb_5.2" "HABsb_5.3" "HABsb_5.3.2" "HABsb_5.3.9" "HABsb_5.4" "HABsb_5.4.1" "HABsb_5.4.5" "HABsb_6" "HABsb_6.1" "HABsb_6.2" "HABsb_6.2." "HABsb_6.3" "HABsb_6.3.1" "HABsb_6.3.7" "HABsb_6.3a" "HABsb_6.3b" "HABsb_6.3c" "HABsb_6.5" "HABsb_6.6" "HABsb_6.6.2" "HABsb_6.6.3" "HABsb_7" "HABsb_7.1" "HABsb_7.2" "HABsb_7.2.1" "HABsb_8" "HABsb_8.1" "HABsb_8.1.6" "HABsb_8.2" "HABsb_8.2.1" "HABsb_9.2" "HABsb_9.2.4" "ROCKbet_substr" "WETsb_substr" "DRYsb_substr" "TUFAsb_substr" "CalROCKsb_substr" "CalrWETsb_substr" "CalrDRYsb_substr" "SilROCKsb_substr" "SilrWETsb_substr" "SilrDRYsb_substr" "HUMUSbet_substr" "HUMUSsb_substr" "BARKbet_substr" "BARKsb_substr" "DEADWbet_substr" "DEADWsb_substr" "nWOODYbet_substr" "nWOODYsb_substr" "ANIMALbet_substr" "ANIMALsb_substr" "FORESTbet_substr" "MUDsb_substr" "WATERsb_substr" "SPECIALsb_substr" "EIVbet_Moisture" "EIVsb_Moisture" "EIVbet_pH" "EIVsb_pH" "EIVbet_Nutrients" "EIVbet_Na" "EIVbet_Temp" "EIVsb_Temp" "EIVbet_Light" "EIVsb_Light" "EIVbet_Cont" "AnnuMeanTemp" "AnnuPrecip" "Elevation_low" "Elevation" "Elevation_up" "RangeSize_km2" "MISSING_ALL_TRAITS"
"Hypnum cupressiforme var. cupressiforme" "InfoSpecies" "Bryophytes" "Hypnum cupressiforme var. cupressiforme" "VARIETY" NA NA NA NA "Hypnum" "Hypnaceae" "Hypnales" "Bryopsida" "Bryophyta" 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 "pleurocarpous" "mat" "perennial" 0 "inclined" 1 1 0 "dioicous" "rare" 16.7 23 35 12.75 0 260 0 0 0 0 0 "rare" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 5 191 0 3 0 8 4 7 64 1 13 0 0 0 11 0 0 0 0 "open" 0 0 1 4 3 5 2 3 0 2 2 7 2 6 4.55 710.9 0 1450 3000 409886.382089566 "YES"
"Hypnum cupressiforme var. lacunosum" "InfoSpecies" "Bryophytes" "Hypnum cupressiforme var. lacunosum Brid." "VARIETY" "INN" NA "LC" NA "Hypnum" "Hypnaceae" "Hypnales" "Bryopsida" "Bryophyta" 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 "pleurocarpous" "mat" "perennial" 0 "inclined" 1 1 0 "dioicous" "rare" 16.7 4 40 14 0 300 0 0 0 0 0 "common" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 138 0 0 0 0 5 5 69 0 16 0 117 0 279 0 0 0 0 "closed" 0 0 0 5 3 6 3 4 0 2 1 7 2 6 1.55 711.1 200 1822.5 3000 409886.382089566 "YES"
"Hypnum cupressiforme var. resupinatum" "InfoSpecies" "Bryophytes" "Hypnum resupinatum Taylor" "VARIETY" "INN" NA "LC" NA "Hypnum" "Hypnaceae" "Hypnales" "Bryopsida" "Bryophyta" 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "pleurocarpous" "turf" "perennial" 0 "inclined" 1 1 0 "dioicous" "occasional" 16.7 23 40 18.25 0 260 0 0 0 0 0 "rare" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 8 88 0 1 12 91 5 4 103 1 15 1 159 1 184 0 0 0 0 "closed" 0 0 4 5 3 7 3 4 0 3 3 4 2 6 8.45 778.4 0 1350 2700 378536.181746424 "YES"
"Hypnum cupressiforme var. subjulaceum" "InfoSpecies" "Bryophytes" "Hypnum cupressiforme var. subjulaceum Molendo" "VARIETY" "INN" NA NA NA "Hypnum" "Hypnaceae" "Hypnales" "Bryopsida" "Bryophyta" 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 1 0 1 0 0 0 0 "pleurocarpous" "turf" "shortLived_shuttle" 0 "erect_to_inclined" 1 1 0 "dioicous" "rare" 6.7 15 25 24.75 0 60 0 0 0 0 0 "rare" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 3 0 0 4 0 0 0 5 0 0 0 0 0 0 "edges" 0 0 0 2 2 7 4 3 0 1 1 6 3 7 2.05 1456.35 600 1850 3100 85506.9142792737 "YES"
"Hypnum fertile" "InfoSpecies" "Bryophytes" "Pseudohygrohypnum fertile (Sendtn.) Jan Kučera & Ignatov" "SPECIES" NA NA NA NA "Pseudohygrohypnum" "Pylaisiaceae" "Hypnales" "Bryopsida" "Bryophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 "pleurocarpous" "turf" "perennial" 0 "inclined" 1 1 0 "monoicous" "common" 16.7 26 100 12 0 40 0 0 0 0 0 "common" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 37 333 0 0 0 13 1 1 5 0 23 1 1 1 91 0 0 0 0 "closed" 0 0 0 6 3 2 3 3 0 4 3 3 2 7 6.85 848 0 0 0 378536.181746424 "NO"
"Hypnum hamulosum" "SPEED2ZERO" "Bryophytes" NA "SPECIES" "INN" NA "EN" NA "Hypnum" "Hypnaceae" "Hypnales" "Bryopsida" "Bryophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 "pleurocarpous" "mat" "perennial" 0 "inclined" 1 1 0 "monoicous" "occasional" 16.7 15 70.5 19.25 0 100 0 0 0 0 0 "common" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 16 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 "edges" 0 0 0 4 2 4 3 4 0 4 3 9 4 4 7.85 775.9 15 1205 2000 3547.12978884105 "NO"
"Hypnum imponens" "InfoSpecies" "Bryophytes" "Callicladium imponens (Hedw.) Hedenäs, Schlesak & D.Quandt" "SPECIES" NA NA NA NA "Callicladium" "Callicladiaceae" "Hypnales" "Bryopsida" "Bryophyta" 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "pleurocarpous" "mat" "perennial" 0 "inclined" 1 1 0 "dioicous" "rare" 16.7 30 60 17.5 0 300 0 0 0 0 0 "rare" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 1 1 1 0 1 0 0 0 0 0 "open" 0 0 0 7 5 1 2 2 0 3 4 8 3 4 7.85 786.7 10 1005 2000 9543.56726572023 "NO"
"Hypnum jutlandicum" "SPEED2ZERO" "Bryophytes" "Hypnum jutlandicum Holmen & E.Warncke" "SPECIES" "INN" NA "LC" NA "Hypnum" "Hypnaceae" "Hypnales" "Bryopsida" "Bryophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "pleurocarpous" "turf" "perennial" 0 "erect_to_inclined" 1 1 0 "dioicous" "occasional" 16.7 19 90 14 0 40 0 0 0 0 0 "rare" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 5 16 0 0 0 6 0 1 3 1 10 1 4 1 0 0 0 0 0 "mix" 0 0 0 2 3 2 2 2 0 3 4 7 2 4 5.75 709.6 0 750 1500 3547.12978884105 "NO"
"Hypnum pallescens" "SPEED2ZERO" "Bryophytes" NA "SPECIES" "INN" NA "LC" NA "Hypnum" "Hypnaceae" "Hypnales" "Bryopsida" "Bryophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 "pleurocarpous" "turf" "perennial" 0 "inclined" 1 1 0 "dioicous" "occasional" 16.7 22 40 17.5 0 600 0 0 0 0 0 "occasional" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 10 226 0 2 1 2 0 5 17 1 6 0 27 0 163 0 0 0 0 "mix" 1 0 1 5 3 4 3 3 0 0 3 5 2 6 4.55 780.8 350 1550 3000 85506.9142792737 "NO"
"Hypnum pallescens var. reptile" "InfoSpecies" "Bryophytes" "Jochenia pallescens (Hedw.) Hedenäs, Schlesak & D.Quandt" "VARIETY" "INN" NA NA NA "Jochenia" "Jocheniaceae" "Hypnales" "Bryopsida" "Bryophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 "pleurocarpous" "turf" "perennial" 0 "inclined" 1 1 0 "dioicous" "occasional" 16.7 26 100 15 0 22 0 0 0 0 0 "rare" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 15 100 0 1 0 2 1 3 3 1 18 0 0 0 4 0 0 0 0 "closed" 0 0 0 6 3 4 2 4 0 6 4 4 2 6 8.25 712.1 0 0 0 378536.181746424 "YES"
"Hypnum procerrimum" "SPEED2ZERO" "Bryophytes" "Pseudostereodon procerrimus (Molendo) M.Fleisch." "SPECIES" "INN" NA "EN" NA "Pseudostereodon" "Pylaisiaceae" "Hypnales" "Bryopsida" "Bryophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 "pleurocarpous" "mat" "perennial" 0 "inclined" 1 1 0 "monoicous" "rare" 16.7 10 46.67 11.5 0 110 0 0 0 0 0 "occasional" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 2 1 0 1 0 0 0 0 1 0 0 0 15 0 0 0 0 0 0 "mix" 0 0 0 5 2 4 3 4 0 3 3 7 4 4 5.25 778.2 25 1200 1720 653868.13561013 "NO"
"Hypnum recurvatum" "SPEED2ZERO" "Bryophytes" "Drepanium fastigiatum (Brid.) Lange & C.E.O.Jensen" "SPECIES" "INN" NA "LC" NA "Drepanium" "Amblystegiaceae" "Hypnales" "Bryopsida" "Bryophyta" 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "pleurocarpous" "mat" "perennial" 0 "inclined" 1 1 0 "monoicous" "occasional" 16.7 12 35 12.5 0 100 0 0 0 0 0 "rare" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 27 74 1 11 134 96.5 5 27 6 1 10 0 1 0 0 0 0 0 0 "mix" 1 0 1 4 4 8 5 3 0 2 2 7 2 7 2.15 758.9 400 1650 2900 1351550.99792005 "NO"
"Hypnum resupinatum" "InfoSpecies" "Bryophytes" "Hypnum resupinatum Taylor" "SPECIES" NA NA "DD" NA "Hypnum" "Hypnaceae" "Hypnales" "Bryopsida" "Bryophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 "pleurocarpous" "turf" "perennial" 0 "inclined" 1 1 0 "dioicous" "occasional" 6.7 15 20 16.75 0 300 0 0 0 0 0 "rare" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 3 0 0 0 4 0 0 2 0 2 0 44 0 4 0 0 0 0 "closed" 0 0 0 5 3 6 3 4 0 2 2 4 2 7 1.65 1506.6 300 1500 2660 24091.9768624565 "NO"
"Hypnum revolutum" "SPEED2ZERO" "Bryophytes" NA "SPECIES" "INN" NA "LC" NA "Hypnum" "Hypnaceae" "Hypnales" "Bryopsida" "Bryophyta" 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "pleurocarpous" "mat" "perennial" 0 "inclined" 1 1 0 "dioicous" "rare" 16.7 12 80 17 0 130 0 0 0 0 0 "occasional" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 15 209 0 6 8 63 7 4 17 1 6 0 9 0 0 0 1 0 0 "closed" 0 0 0 5 3 8 3 5 0 0 2 7 3 6 1.45 805.8 200 1740 3270 409886.382089566 "YES"
"Hypnum sauteri" "SPEED2ZERO" "Bryophytes" "Microhypnum sauteri (Schimp.) Jan Kučera & Ignatov" "SPECIES" "INN" NA "EN" NA "Microhypnum" "Amblystegiaceae" "Hypnales" "Bryopsida" "Bryophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 "pleurocarpous" "cushion" "perennial" 0 "inclined" 1 1 0 "dioicous" "common" 16.7 5 15 10.5 0 3000 0 0 0 0 0 "occasional" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 3 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 "mix" 0 0 0 5 4 9 3 4 0 2 1 5 3 7 4.55 1458.6 400 1500 2600 204050.398993072 "NO"
"Hypnum uncinulatum" "InfoSpecies" "Bryophytes" "Hypnum uncinulatum Jur." "SPECIES" NA NA "DD" NA "Hypnum" "Hypnaceae" "Hypnales" "Bryopsida" "Bryophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 "pleurocarpous" "mat" "perennial" 1 "inclined" 1 1 0 "dioicous" "occasional" 16.7 31 30 15 0 100 0 0 0 0 0 "rare" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 3 3 1 2 0 3 0 0 2 0 5 0 0 0 0 0 0 0 0 "mix" 0 0 0 7 4 4 3 4 0 5 3 3 4 6 15.55 1212.3 200 900 1600 64572.0034322916 "NO"
"Hypnum vaucheri" "SPEED2ZERO" "Bryophytes" NA "SPECIES" "INN" NA "LC" NA "Hypnum" "Hypnaceae" "Hypnales" "Bryopsida" "Bryophyta" 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 "pleurocarpous" "turf" "perennial" 0 "inclined" 1 1 0 "dioicous" "occasional" 16.7 10 3.58 13.5 0 100 0 0 0 0 0 "rare" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 1 34 0 5 12 16 0 0 6 0 1 0 0 0 0 0 0 0 0 "closed" 0 0 0 6 3 7 4 4 0 5 4 0 2 5 5.95 712.1 20 1300 4000 2403038.57175822 "YES"
"Isopaches bicrenatus" "InfoSpecies" "Bryophytes" "Isopaches bicrenatus (Schmidel ex Hoffm.) H.Buch" "SPECIES" NA NA "NT" NA "Isopaches" "Anastrophyllaceae" "Jungermanniales" "Jungermanniopsida" "Marchantiophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "foliose" "turf" "colonist" 0 "erect" 0 1 0 "monoicous" "common" 6.7 16 8 14 1 90 1 0 0 0 0 "rare" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 3 15 0 0 0 0 5 0 1 1 2 0 0 1 1 0 0 0 0 "open" 0 0 0 3 2 2 2 2 0 0 3 8 4 4 8.45 834 10 1005 2000 2403038.57175822 "NO"
"Isopaches decolorans" "InfoSpecies" "Bryophytes" "Isopaches decolorans (Limpr.) H.Buch" "SPECIES" NA NA "NT" NA "Isopaches" "Anastrophyllaceae" "Jungermanniales" "Jungermanniopsida" "Marchantiophyta" 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 "foliose" "mat" "colonist" 0 "erect" 0 1 0 "dioicous" "occasional" 6.7 10 4.5 13.5 1 110 1 0 0 0 0 "rare" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 18 0 1 0 0 8 0 1 1 0 0 0 0 0 0 0 0 0 "edges" 0 0 0 5 2 2 2 2 0 1 1 7 5 7 0.25 743.1 800 1900 3000 18020.4922853536 "NO"
"Isopterygiopsis muelleriana" "SPEED2ZERO" "Bryophytes" "Isopterygiopsis muelleriana (Schimp.) Z.Iwats." "SPECIES" "INN" NA "LC" NA "Isopterygiopsis" "Plagiotheciaceae" "Hypnales" "Bryopsida" "Bryophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 "pleurocarpous" "turf" "perennial" 0 "inclined" 1 1 0 "dioicous" "rare" 16.7 10 50 10.5 1 130 1 0 0 0 0 "rare" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 49 0 2 1 8 0 2 13 1 2 0 5 0 5 0 1 0 0 "closed" 0 0 1 5 3 8 3 3 0 2 3 2 2 4 7.55 721.3 230 1281.5 2333 933200.226211342 "NO"
"Isopterygiopsis pulchella" "SPEED2ZERO" "Bryophytes" "Isopterygiella pulchella (Hedw.) Ignatov & Ignatova" "SPECIES" "INN" NA "LC" NA "Isopterygiella" "Plagiotheciaceae" "Hypnales" "Bryopsida" "Bryophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "pleurocarpous" "turf" "perennial" 0 "erect_to_inclined" 1 1 0 "monoicous" "common" 16.7 20 12.5 8.5 1 300 1 0 0 0 0 "common" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 37 0 0 7 12 2 3 11 1 11 0 5 0 10 1 1 0 0 "closed" 0 0 0 6 3 8 4 3 0 2 2 4 2 6 3.05 918.3 0 1500 3000 409886.382089566 "NO"
"Isothecium alopecuroides" "SPEED2ZERO" "Bryophytes" "Isothecium alopecuroides (Lam. ex Dubois) Isov." "SPECIES" "INN" NA "LC" NA "Isothecium" "Lembophyllaceae" "Hypnales" "Bryopsida" "Bryophyta" 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "pleurocarpous" "dendroid" "perennial" 0 "erect" 1 1 0 "dioicous" "occasional" 16.7 13 46.67 14 0 110 0 0 0 0 0 "rare" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 250 0 1 2 63 0 7 167 1 19 1 410 1 182 0 0 0 0 "closed" 0 0 0 5 3 6 3 4 0 4 3 5 2 6 8.75 705.8 0 1176.5 2353 1971969.53006446 "NO"
"Isothecium myosuroides" "InfoSpecies" "Bryophytes" NA "SPECIES" "INN" NA "LC" NA "Isothecium" "Lembophyllaceae Broth." "Bryales Limpr." "Bryopsida" "Bryophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 "acrocarpous" "turf" "perennial" 0 "inclined" 1 1 0 "dioicous" "occasional" 16.7 9 126.67 21.75 0 200 0 0 0 0 0 "rare" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 4 0 0 0 5 0 0 2 0 1 0 3 0 0 0 0 0 0 "closed" 0 0 0 7 3 9 4 4 0 3 4 4 2 6 7.75 850.8 0 900 2020 85506.9142792737 "NO"
