"Species" "Source" "Group" "GBIF_accepted" "GBIF_rank" "originCH" "originEUR" "Swiss_status" "IUCN_status" "Genus" "Family" "Order" "Class" "Phylum" "GUILDE.1" "GUILDE.2" "GUILDE.3" "GUILDE.4" "GUILDE.5" "GUILDE.6" "GUILDE.7" "GUILDE.8" "GUILDE.9" "GUILDE.10" "GUILDE.11" "GUILDE.12" "GUILDE.13" "GUILDE.14" "GUILDE.15" "GUILDE.16" "GUILDE.17" "GUILDE.18" "GUILDE.19" "GUILDE.20" "GUILDE.21" "GUILDE.22" "GUILDE.23" "GUILDE.24" "GUILDE.25" "GUILDE.26" "BodyLength_mm" "Litter_size" "Sexes" "Reprod_cross" "Reprod_self" "Reprod_parthenog" "Longevity_max_y" "Whorls" "Shape_oblong" "Shape_globose_conical" "Shape_depressed" "Shell_calcified_minus" "Shell_calcified_plus" "Shell_rudimentary" "Shell_close_operculum" "Shell_close_epiphrag" "Shell_close_calc" "Shell_close_nocalc" "Shell_close_noepiphrag" "Shell_close_cap" "Peri_structr_hairs" "Peri_structr_scales" "Peri_structr_ribs" "Peri_structr_none" "Aperture_peristome" "Aperture_rib" "Aperture_armature" "Aperture_simple" "Transport_sws" "Transport_swd" "Transport_bub" "Transport_spw" "Transport_ses" "Transport_oth" "Stream_pref_euc" "Stream_pref_hyc" "Stream_pref_erh" "Stream_pref_mrh" "Stream_pref_hrh" "Stream_pref_epo" "Stream_pref_mpo" "Stream_pref_hpo" "Stream_pref_lit" "Stream_pref_pro" "Diet_detritus" "Diet_litter" "Diet_pleuston" "Diet_fungi" "Diet_lichen" "Diet_epiphyte" "Diet_endolithic" "Diet_moss" "Diet_algae" "Diet_plant" "Diet_alive" "Diet_scav" "Diet_carniv" "Diet_gra" "Diet_min" "Diet_xyl" "Diet_shr" "Diet_gat" "Diet_aff" "Diet_pff" "Diet_pre" "Diet_par" "Diet_oth" "Fos" "Ter" "Aqu" "Arb" "Aer" "Substrate_arg" "Substrate_pel" "Substrate_psa" "Substrate_aka" "Substrate_lit" "Substrate_phy" "Substrate_pom" "Substrate_oth" "Flow_habitat" "Salt_pref_salfr" "Salt_pref_salol" "Salt_pref_salme" "Salt_pref_salpo" "Salt_pref_saleu" "EIV_Moisture" "EIV_Drought" "EIV_Light" "EIV_Temp" "EIV_T_range" "Elev_Planar" "Elev_Colline" "Elev_Montane" "Elev_Subalpine" "Elev_Alpine" "Geo_range" "RangeSize_km2" "MISSING_ALL_TRAITS"
"Assyriella rechingeri" "EEA" "Molluscs" "Aristena rechingeri (Fuchs & Käufel, 1936)" "SPECIES" NA "Yes" NA NA "Aristena" "Helicidae" "Stylommatophora" "Gastropoda" "Mollusca" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11.85 "11-100" "Hermaphordite" 1 0 0 "2-5+y" "3-5+w" 0 1 0 1 1 0 0 1 1 1 0 0 0 0 0 1 1 0 0 0 0.64 0 1.92 5.36 3.28 0 0 0.24 0.96 0.76 0.88 2 2 1.52 2.88 0.48 0 0 0 0 1 1 0 0 1 1 0 1 0 1 0 0 0.68 1.84 7.68 0 0 0 0.44 0 1 0 0 0 0.96 3.2 1.64 0.44 0.52 2.04 1.24 1.88 "limno_to_rheophil" 7.4 2.24 0.08 0 0 0.194666666666667 0.812307692307692 0.515 18.0484 2.02732 0 1 1 1 0 "very_wide" 246310.11874343 "NO"
"Atenia quadrasi" "EEA" "Molluscs" "Atenia quadrasi (Hidalgo, 1885)" "SPECIES" NA "Yes" NA "LEAST_CONCERN" "Atenia" "Helicodontidae" "Stylommatophora" "Gastropoda" "Mollusca" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10.55 "1-10" "Hermaphordite" 1 0 0 "1-2y" "5+w" 0 1 0 1 1 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 0.28 0 1.88 5.32 2.64 0 0 0.36 0.6 0.52 0.68 1.64 1.36 1.32 3.48 0.2 0 0 0 0 0 0 0 0 1 1 0 1 0 1.36 0 0 0.56 1.16 7.6 0 0 0 0.52 0 1 0 1 0 0.48 3.28 1.68 0.4 0.92 2.08 1.16 2.52 "limno_to_rheophil" 8.08 2.08 0 0 0 0.250666666666667 0.735384615384615 0.505 17.4592 1.93216 0 1 0 1 0 "very_wide" 9448.99029772795 "NO"
"Avenionia berenguieri" "EEA" "Molluscs" "Avenionia berenguieri (Bourguignat, 1882)" "SPECIES" NA "Yes" NA "NEAR_THREATENED" "Avenionia" "Hydrobiidae" "Littorinimorpha" "Gastropoda" "Mollusca" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.65 "1-10" "nHermaphordite" 1 0 0 "1-2y" "3-5w" 0 1 0 1 1 0 1 0 0 0 0 0 0 0 0 1 0 0 0 1 0.08 0 0.08 9.92 0 0 9.44 0.32 0 0 0 0 0 0.12 0 0 1 0 0 0 0 0 0 0 1 1 0 1 0 10 0 0 0 0.08 0.2 0 0 0 0 1 0 1 0 0 0.24 0.36 0 0 7.32 2.36 0.88 0.12 "rheophil" 7.48 1.92 0.72 0 0 1 0.233846153846154 0.535 17.9612 2.1886 0 1 0 0 0 "very_small" 13387.2389372218 "NO"
"Avenionia bourguignati" "EEA" "Molluscs" "Avenionia bourguignati (Locard, 1883)" "SPECIES" NA "Yes" NA "DATA_DEFICIENT" "Avenionia" "Hydrobiidae" "Littorinimorpha" "Gastropoda" "Mollusca" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.85 "1-10" "nHermaphordite" 1 0 0 "1-2y" "3-5w" 0 1 0 1 1 0 1 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0.12 10 0 0 8.48 0.52 0.12 0 0.04 0.08 0 0.36 0.08 0.4 1 0 0 0 0 0 0 0 1 1 0 1 0 9.32 0 0 0 0.64 0 0 0 0 0 1 0 1 0 0 0 0.52 0.16 0.2 6.4 2.68 0.8 0.16 "rheophil" 7.92 1.56 0.8 0 0 1 0.190769230769231 0.455 18.1296 1.97176 0 1 0 0 0 "very_small" 34667.6586707061 "NO"
"Avenionia brevis" "EEA" "Molluscs" "Avenionia brevis (Draparnaud, 1805)" "SPECIES" NA "Yes" NA "LEAST_CONCERN" "Avenionia" "Hydrobiidae" "Littorinimorpha" "Gastropoda" "Mollusca" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5.425 "1-10" "nHermaphordite" 1 0 0 "1-2y" "3-5w" 0 1 0 1 1 0 1 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 9.8 0 0 7.72 0.28 0.04 0.04 0 0 0.12 0.52 0.48 0.4 1 0 0 0 0 0 0 0 1 1 0 1 0 9.04 0 0 0 0.32 0 0 0 0 0 1 0 1 0 0 0.08 0.44 0.2 0.12 5.88 2.56 0.6 0.32 "rheophil" 7.52 1.72 0.56 0 0 1 0.347692307692308 0.5 17.6556 1.8674 0 1 0 0 0 "very_small" 21734.8037516197 "NO"
"Avenionia ligustica" "EEA" "Molluscs" "Alzoniella ligustica (Fo.Giusti & Bodon, 1981)" "SPECIES" NA "Yes" NA "LEAST_CONCERN" "Alzoniella" "Hydrobiidae" "Littorinimorpha" "Gastropoda" "Mollusca" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.9 "1-10" "nHermaphordite" 1 0 0 "1-2y" "3-5w" 0 1 0 1 1 0 1 0 0 0 0 0 0 0 0 1 0 0 0 1 0.04 0 0 9.88 0 0 8 0.16 0.12 0 0.08 0.08 0.04 0.08 0.36 0 1 0 0 0 0 0 0 0 1 1 0 1 0 9 0 0 0 0.32 0 0 0 0 0 1 0 1 0 0 0.08 0.56 0.04 0.36 5.56 2.84 0.64 0.2 "rheophil" 7.44 2.24 0.48 0 0 1 0.32 0.455 18.1108 1.88772 0 1 0 0 0 "very_small" 8533.77620762853 "NO"
"Avenionia parvula" "EEA" "Molluscs" "Alzoniella parvula (Fo.Giusti & Bodon, 1981)" "SPECIES" NA "Yes" NA "NEAR_THREATENED" "Alzoniella" "Hydrobiidae" "Littorinimorpha" "Gastropoda" "Mollusca" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.8 "1-10" "nHermaphordite" 1 0 0 "1-2y" "3-5w" 0 1 0 1 1 0 1 0 0 0 0 0 0 0 0 1 0 0 0 1 0.2 0 0 9.48 0 0 7.64 0.52 0.36 0 0.04 0.08 0.4 0.4 0.2 0 1 0 0 0 0 0 0 0 1 1 0 1 0 9.04 0 0 0 1.04 0.12 0 0 0 0 1 0 1 0 0 0 0.24 0.08 0.56 5.68 2.44 0.68 0.16 "rheophil" 7.92 1.8 0.64 0 0 1 0.276923076923077 0.465 17.854 2.09396 0 1 0 0 0 "very_small" 198621.249314052 "NO"
"Avenionia roberti" "EEA" "Molluscs" "Avenionia roberti Boeters, 1967" "SPECIES" NA "Yes" NA "NEAR_THREATENED" "Avenionia" "Hydrobiidae" "Littorinimorpha" "Gastropoda" "Mollusca" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.025 "1-10" "nHermaphordite" 1 0 0 "1-2y" "3-5w" 0 1 0 1 1 0 1 0 0 0 0 0 0 0 0 1 0 0 0 1 0.24 0 0.12 9.76 0 0 8.92 0.32 0.04 0 0 0 0 0.08 0 0 1 0 0 0 0 0 0 0 1 1 0 1 0 9.6 0 0 0 0.16 0.2 0 0 0 0 1 0 1 0 0 0 0.16 0.04 0.16 6 2.44 0.56 0.44 "rheophil" 7.12 2.36 0.48 0 0 1 0.258461538461539 0.475 18.0704 2.08616 0 1 0 0 0 "very_small" 42755.6932755894 "NO"
"Azeca goodalli" "InfoSpecies" "Molluscs" "Azeca goodalli (A.Férussac, 1821)" "SPECIES" NA NA "DD" "LEAST_CONCERN" "Azeca" "Azecidae" "Stylommatophora" "Gastropoda" "Mollusca" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11.8 "1-10" "Hermaphordite" 1 0 0 "2-5+y" "5+w" 1 0 0 1 1 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 0.44 0 1.48 5.12 3.52 0 0.08 0.2 0.52 0.48 0.64 1.24 1.84 1.92 3.96 0.52 0 0 0 0 1 1 0 0 1 1 0 1 0 1.08 0 0 0.16 0.88 7.72 0 0 0 0.16 0 1 0 1 0 0.4 3.56 1.72 0.52 0.48 1.64 1.96 1.32 "limno_to_rheophil" 7.24 2.4 0.16 0 0 0.205333333333333 0.806153846153846 0.525 17.858 2.32052 0 1 1 1 0 "very_wide" 2346637.78211266 "NO"
"Balea perversa" "SPEED2ZERO" "Molluscs" "Balea perversa (Linnaeus, 1758)" "SPECIES" "INN" NA "VU" "LEAST_CONCERN" "Balea" "Clausiliidae" "Stylommatophora" "Gastropoda" "Mollusca" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 10 "1-10" "Hermaphordite" 1 0 0 "2-5+y" "5+w" 1 0 0 1 0 0 0 1 0 1 0 0 0 0 1 0 0 0 1 0 0.16 0 2.04 4.24 3.8 0 0.08 0.32 1.12 1.16 1 1.8 1.96 1 2.68 0.12 0 1 0 0 1 1 0 0 1 1 0 1 0 0.56 0 0 0.24 0.84 8.2 0 0 0 0.24 0 1 0 1 0 0.6 2.4 2 0.68 0.88 1.56 1.28 2.08 "limno_to_rheophil" 7.32 2.36 0 0 0 0.133333333333333 0.384615384615385 0.25 17.7592 1.97776 0 1 1 1 0 "very_wide" 4091779.02808707 "NO"
"Bathyomphalus contortus" "SPEED2ZERO" "Molluscs" "Bathyomphalus contortus (Linnaeus, 1758)" "SPECIES" "INN" NA "LC" "LEAST_CONCERN" "Bathyomphalus" "Planorbidae" "Pulmonata" "Gastropoda" "Mollusca" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6.875 "1-10" "Hermaphordite" 1 1 0 "1-5y" "5+w" 0 0 1 1 1 0 0 1 0 1 0 0 0 0 0 1 0 1 0 0 3 0 0 7 0 0 0 0 0 0 1 2 2 2 3 0 1 0 0 0 0 0 0 0 1 1 1 1 1 5 0 0 3 0 0 0 0 0 2 1 0 1 1 0 0 0 0 0 0 8 1 1 "limno_to_rheophil" 10 0 0 0 0 1 0.846153846153846 0.25 16.41 1.716 1 1 1 0 0 "very_wide" 3390680.54712645 "NO"
"Belgrandia alcoaensis" "EEA" "Molluscs" "Belgrandia alcoaensis C.R.Boettger, 1963" "SPECIES" NA "Yes" NA "CRITICALLY_ENDANGERED" "Belgrandia" "Hydrobiidae" "Littorinimorpha" "Gastropoda" "Mollusca" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5.1 "1-10" "nHermaphordite" 1 0 0 "1-2y" "3-5w" 0 1 0 1 1 0 1 0 0 0 0 0 0 0 0 1 0 0 0 1 0.16 0 0 9.88 0 0 8.2 0.48 0.04 0 0 0.04 0.16 0.36 0.08 0.04 1 0 0 0 0 0 0 0 1 1 0 1 0 8.56 0 0 0.08 0.68 0 0 0 0 0.08 1 0 1 1 0 0.08 0.6 0.16 0.64 5.92 2.8 0.44 0.2 "rheophil" 7.16 2.24 0.64 0 0 1 0.203076923076923 0.5 17.8792 2.15816 0 1 0 0 0 "very_small" 417.897782906122 "NO"
"Belgrandia bigorrensis" "EEA" "Molluscs" "Belgrandia bigorrensis Paladilhe, 1869" "SPECIES" NA "Yes" NA "DATA_DEFICIENT" "Belgrandia" "Hydrobiidae" "Littorinimorpha" "Gastropoda" "Mollusca" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.075 "1-10" "nHermaphordite" 1 0 0 "1-2y" "3-5w" 0 1 0 1 1 0 1 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 10 0 0 9.16 0.32 0.12 0.04 0 0 0 0.08 0.12 0 1 0 0 0 0 0 0 0 1 1 0 1 0 9.6 0 0 0 0.6 0 0 0 0 0 1 0 1 0 0 0 0.16 0 0.28 6.48 2.84 0.84 0.24 "rheophil" 7.08 2.2 0.64 0 0 1 0.276923076923077 0.415 18.0636 2.7704 0 1 0 0 0 "very_small" 5140.82288375838 "NO"
"Belgrandia bonelliana" "EEA" "Molluscs" "Belgrandia bonelliana De Stefani, 1879" "SPECIES" NA "Yes" NA "CRITICALLY_ENDANGERED" "Belgrandia" "Hydrobiidae" "Littorinimorpha" "Gastropoda" "Mollusca" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.925 "1-10" "nHermaphordite" 1 0 0 "1-2y" "3-5w" 0 1 0 1 1 0 1 0 0 0 0 0 0 0 0 1 0 0 0 1 0.08 0 0 10 0 0 8.16 0.4 0.04 0 0 0.04 0 0.64 0.28 0 1 0 0 0 0 0 0 0 1 1 0 1 0 8.64 0 0 0 1.04 0.2 0 0 0 0 1 0 1 1 0 0.08 1.12 0 0.04 5.96 2.96 0.72 0 "rheophil" 7.36 2.4 0.8 0 0 1 0.264615384615385 0.47 18.1056 2.03516 0 1 0 0 0 "very_small" 1327.41531328647 "NO"
"Belgrandia boscae" "EEA" "Molluscs" "Belgrandia boscae (Salvana, 1887)" "SPECIES" NA "Yes" NA "NEAR_THREATENED" "Belgrandia" "Hydrobiidae" "Littorinimorpha" "Gastropoda" "Mollusca" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.95 "1-10" "nHermaphordite" 1 0 0 "1-2y" "3-5w" 1 1 0 1 1 0 1 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0.08 9.48 0.2 0 8.72 0.32 0.08 0 0 0 0 0.04 0.32 0 1 0 0 0 0 0 0 0 1 1 0 1 0 9.32 0 0 0.08 0.6 0.2 0 0 0 0.08 1 0 1 0 0 0.16 0.48 0.16 0.16 5.28 2.88 0.72 0.2 "rheophil" 7.76 2.12 0.4 0 0 1 0.347692307692308 0.565 17.952 2.23964 0 1 0 0 0 "very_small" 10822.4393819241 "NO"
"Belgrandia cazioti" "EEA" "Molluscs" "Belgrandia cazioti (Westerlund, 1890)" "SPECIES" NA "Yes" NA "DATA_DEFICIENT" "Belgrandia" "Hydrobiidae" "Littorinimorpha" "Gastropoda" "Mollusca" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.525 "1-10" "nHermaphordite" 1 0 0 "1-2y" "3-5w" 0 1 0 1 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 1 0.04 0 0 9.88 0 0 8.52 0.88 0.36 0.04 0.04 0.08 0 0.32 0.12 0 1 0 0 0 0 0 0 0 1 1 0 1 0 9.28 0 0 0.08 0.44 0.12 0 0 0 0 1 0 1 0 0 0.2 0.48 0 0.24 6.48 2.28 0.72 0.32 "rheophil" 7.24 1.92 0.8 0 0 1 0.215384615384616 0.545 17.7988 1.79164 0 1 0 0 0 "very_small" 12778.1344816899 "NO"
"Belgrandia conoidea" "EEA" "Molluscs" "Belgrandia conoidea (Reyniés, 1844)" "SPECIES" NA "Yes" NA "ENDANGERED" "Belgrandia" "Hydrobiidae" "Littorinimorpha" "Gastropoda" "Mollusca" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.3 "1-10" "nHermaphordite" 1 0 0 "1-2y" "3-5w" 1 1 0 1 1 0 1 0 0 0 0 0 0 0 0 1 0 0 0 1 0.12 0 0.08 9.64 0.2 0 8.68 0.24 0.04 0.04 0.04 0.08 0.08 0.2 0.16 0.04 1 0 0 0 0 0 0 0 1 1 0 1 0 8.84 0 0 0 0.24 0.8 0 0 0 0 1 0 1 0 0 0.36 0.56 0.16 0.04 7.32 1.88 0.76 0.48 "rheophil" 7.28 2.12 0.64 0 0 1 0.227692307692308 0.4 18.1364 2.04932 0 1 0 0 0 "very_small" 995.401873855976 "NO"
"Belgrandia coutagnei" "EEA" "Molluscs" "Belgrandia coutagnei Locard, 1892" "SPECIES" NA "Yes" NA "DATA_DEFICIENT" "Belgrandia" "Hydrobiidae" "Littorinimorpha" "Gastropoda" "Mollusca" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.75 "1-10" "nHermaphordite" 1 0 0 "1-2y" "3-5w" 1 0 0 1 1 0 1 0 0 0 0 0 0 0 0 1 0 0 0 1 0.12 0 0 10 0 0 7.4 0.4 0.24 0.04 0.04 0.08 0.08 0.2 0.08 0 1 0 0 0 0 0 0 0 1 1 0 1 0 9.04 0 0 0.08 0.6 0.2 0 0 0 0 1 0 1 0 0 0.04 0.28 0.2 0.2 5.36 2.72 0.72 0 "rheophil" 7.2 2.32 0.24 0 0 1 0.218461538461539 0.435 17.7472 2.01304 0 1 0 0 0 "very_small" 20105.0373342783 "NO"
"Belgrandia dunalina" "EEA" "Molluscs" "Belgrandia dunalina (Moquin-Tandon, 1856)" "SPECIES" NA "Yes" NA "DATA_DEFICIENT" "Belgrandia" "Hydrobiidae" "Littorinimorpha" "Gastropoda" "Mollusca" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.275 "1-10" "nHermaphordite" 1 0 0 "1-2y" "3-5w" 0 1 0 1 1 0 1 0 0 0 0 0 0 0 0 1 0 0 0 1 0.04 0 0 9.8 0 0 7.08 0.28 0.12 0 0 0 0.04 0.16 0.16 0 1 0 0 0 0 0 0 0 1 1 0 1 0 9 0 0 0 0.36 0.2 0 0 0 0 1 0 1 0 0 0.08 0.72 0.2 0.2 4.72 2.4 0.6 0.64 "rheophil" 7.12 2.32 0.48 0 0 1 0.255384615384615 0.49 17.8232 1.6574 0 1 0 0 0 "very_small" 6222.03250911922 "NO"
"Belgrandia gfrast" "EEA" "Molluscs" "Belgrandia gfrast Haase, 2000" "SPECIES" NA "Yes" NA "VULNERABLE" "Belgrandia" "Hydrobiidae" "Littorinimorpha" "Gastropoda" "Mollusca" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.1 "1-10" "nHermaphordite" 1 0 0 "1-2y" "3-5w" 0 1 0 1 1 0 1 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 9.72 0.4 0 8.04 0.28 0 0 0 0.08 0 0.12 0.2 0 1 0 0 0 0 0 0 0 1 1 0 1 0 8.92 0 0 0 0.92 0.4 0 0 0 0 1 0 1 0 0 0.04 0.72 0.16 0.24 5.56 3.04 0.8 0.48 "rheophil" 7.84 1.6 0.8 0 0 1 0.301538461538462 0.485 17.7592 2.15924 0 1 0 0 0 "very_small" 4223.44452117024 "NO"
"Belgrandia gibba" "EEA" "Molluscs" "Belgrandia gibba (Draparnaud, 1805)" "SPECIES" NA "Yes" NA "NEAR_THREATENED" "Belgrandia" "Hydrobiidae" "Littorinimorpha" "Gastropoda" "Mollusca" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5.25 "1-10" "nHermaphordite" 1 0 0 "1-2y" "3-5w" 0 1 0 1 1 0 1 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0.08 9.68 0 0 8.44 0.6 0.04 0 0 0.04 0.12 0.12 0.04 0 1 0 0 0 0 0 0 0 1 1 0 1 0 9.08 0 0 0 0.6 0.32 0 0 0 0 1 0 1 0 0 0.24 0.64 0.04 0.24 6.04 1.8 0.48 0.4 "rheophil" 7.44 2.16 0.56 0 0 1 0.144615384615385 0.625 18.1508 2.30284 0 1 0 0 0 "very_small" 24160.1371569745 "NO"
"Belgrandia gibberula" "EEA" "Molluscs" "Belgrandia gibberula Paladilhe, 1869" "SPECIES" NA "Yes" NA "VULNERABLE" "Belgrandia" "Hydrobiidae" "Littorinimorpha" "Gastropoda" "Mollusca" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.575 "1-10" "nHermaphordite" 1 0 0 "1-2y" "3-5w" 0 1 0 1 1 0 1 0 0 0 0 0 0 0 0 1 0 0 0 1 0.08 0 0 10 0 0 9.16 0.16 0.08 0 0 0 0 0.08 0.2 0 1 0 0 0 0 0 0 0 1 1 0 1 0 9.48 0 0 0 0.08 0.2 0 0 0 0 1 0 1 0 0 0 0.28 0.16 0.28 6.28 2.76 0.72 0.16 "rheophil" 7.28 2.2 0.48 0 0 1 0.246153846153846 0.555 17.9956 1.89212 0 1 0 0 0 "very_small" 2626.24018422977 "NO"
"Belgrandia heussi" "EEA" "Molluscs" "Belgrandia heussi C.R.Boettger, 1963" "SPECIES" NA "Yes" NA "NEAR_THREATENED" "Belgrandia" "Hydrobiidae" "Littorinimorpha" "Gastropoda" "Mollusca" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.875 "1-10" "nHermaphordite" 1 0 0 "1-2y" "3-5w" 0 1 0 1 1 0 1 0 0 0 0 0 0 0 0 1 0 0 0 1 0.04 0 0 9.8 0 0 9.28 0.64 0.08 0 0 0 0 0.04 0 0 1 0 0 0 0 0 0 0 1 1 0 1 0 9.4 0 0 0.08 0.56 0.08 0 0 0 0.08 1 0 1 0 0 0 0.48 0.08 0.08 6.52 3.08 0.48 0.24 "rheophil" 7.88 1.72 0.72 0 0 1 0.332307692307693 0.345 17.7224 2.07932 0 1 0 0 0 "very_small" 11443.2752708548 "NO"
"Belgrandia ionica" "EEA" "Molluscs" "Belgrandia ionica (Schütt, 1980)" "SPECIES" NA "Yes" NA "DATA_DEFICIENT" "Belgrandia" "Hydrobiidae" "Littorinimorpha" "Gastropoda" "Mollusca" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.5 "1-10" "nHermaphordite" 1 0 0 "1-2y" "3-5w" 0 1 0 1 1 0 1 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 9.88 0.2 0 8.8 0.36 0.24 0 0 0.08 0.08 0.28 0 0 1 0 0 0 0 0 0 0 1 1 0 1 0 9.36 0 0 0 0.68 0.4 0 0 0 0 1 0 1 0 0 0.08 0.56 0.16 0.72 5.72 2.44 1 0.04 "rheophil" 7.36 2 0.56 0 0 1 0.230769230769231 0.435 18.0668 2.18312 0 1 0 0 0 "very_small" 11053.480802015 "NO"
"Belgrandia latina" "EEA" "Molluscs" "Belgrandia latina (Settepassi, 1965)" "SPECIES" NA "Yes" NA "VULNERABLE" "Belgrandia" "Hydrobiidae" "Littorinimorpha" "Gastropoda" "Mollusca" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.125 "1-10" "nHermaphordite" 1 0 0 "1-2y" "3-5w" 0 1 0 1 1 0 1 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 10 0 0 9.2 0.08 0 0 0 0 0 0.08 0.24 0 0 0 0 0 0 0 0 0 1 1 0 1 0 9.4 0 0 0.16 0.44 0.2 0 0 0 0.12 1 0 1 0 0 0.08 0.12 0.04 0.44 5.32 2.76 0.96 0.4 "rheophil" 7.68 1.68 0.72 0 0 1 0.227692307692308 0.515 18.046 2.34344 0 1 0 0 0 "very_small" 1588.85694000633 "NO"
"Belgrandia lusitanica" "EEA" "Molluscs" "Belgrandia lusitanica (Paladilhe, 1867)" "SPECIES" NA "Yes" NA "ENDANGERED" "Belgrandia" "Hydrobiidae" "Littorinimorpha" "Gastropoda" "Mollusca" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.8 "1-10" "nHermaphordite" 1 0 0 "1-2y" "3-5w" 0 1 0 1 1 0 1 0 0 0 0 0 0 0 0 1 0 0 0 1 0.04 0 0.2 10 0 0 9.24 0.28 0 0 0 0 0.04 0.2 0 0.4 1 0 0 0 0 0 0 0 1 1 0 1 0 9.72 0 0 0.08 0.08 0 0 0 0 0.08 1 0 1 0 0 0.04 0.4 0.04 0.08 5.04 1.52 0.64 0.28 "rheophil" 7.28 2.2 0.56 0 0 1 0.252307692307693 0.46 17.9596 2.00836 0 1 0 0 0 "very_small" 3619.48183245058 "NO"
"Belgrandia marginata" "EEA" "Molluscs" "Belgrandia marginata (Michaud, 1831)" "SPECIES" NA "Yes" NA "DATA_DEFICIENT" "Belgrandia" "Hydrobiidae" "Littorinimorpha" "Gastropoda" "Mollusca" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.575 "1-10" "nHermaphordite" 1 0 0 "1-2y" "3-5w" 1 1 0 1 1 0 1 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 9.8 0 0 8.56 0.16 0 0 0 0.04 0.08 0.16 0 0 1 0 0 0 0 0 0 0 1 1 0 1 0 9.04 0 0 0 0.24 0 0 0 0 0 1 0 1 0 0 0 0.44 0 0.2 5.48 3.08 0.44 0.48 "rheophil" 7.16 2.28 0.96 0 0 1 0.141538461538462 0.455 17.944 2.65 0 1 0 0 0 "very_small" 14292.4748401037 "NO"
