"Species" "Source" "Group" "GBIF_accepted" "GBIF_rank" "originCH" "originEUR" "Swiss_status" "IUCN_status" "Genus" "Family" "Order" "Class" "Phylum" "GUILDE.1" "GUILDE.2" "GUILDE.3" "GUILDE.4" "GUILDE.5" "GUILDE.6" "GUILDE.7" "GUILDE.8" "GUILDE.9" "GUILDE.10" "GUILDE.11" "GUILDE.12" "GUILDE.13" "GUILDE.14" "GUILDE.15" "GUILDE.16" "GUILDE.17" "GUILDE.18" "GUILDE.19" "GUILDE.20" "GUILDE.21" "GUILDE.22" "GUILDE.23" "GUILDE.24" "GUILDE.25" "GUILDE.26" "Tgroup_angio" "Tgroup_plant" "Life_form1" "Life_form2" "Life_form3" "Woodiness" "Growth" "Height_m" "Root_depth" "Leaf_type" "Leaf_area_m2" "LMA_g.m2" "SLA_m2.kg" "SSD_mg.mm3" "LDMC_g.g" "Nmass_mg.g" "C.N_perct" "Diaspore_mass_mg" "Diaspore_dispersal1" "Diaspore_dispersal2" "Flowering_months" "Pop_config" "Ter" "Aqu" "Aer" "HABfi_1.1" "HABfi_1.2" "HABfi_1.3" "HABfi_1.4" "HABfi_2.1" "HABfi_2.2" "HABfi_2.3" "HABfi_2.4" "HABfi_2.5" "HABfi_2.6" "HABfi_2.7" "HABfi_2.8" "HABfi_2.9" "HABfi_3.1" "HABfi_3.2" "HABfi_3.3" "HABfi_3.4" "HABfi_3.5" "HABfi_4.1" "HABfi_4.2" "HABfi_5.1" "HABfi_5.2" "HABfi_6.1" "HABfi_6.2" "HABfi_6.3" "HABfi_6.4" "HABfi_6.5" "HABfi_6.6" "HABfi_6.7" "HABfi_7.1" "HABfi_7.2" "HABfi_7.3" "HABfi_7.4" "HABfi_7.5" "HABfi_7.6" "HABfi_8.1" "HABfi_8.2" "HABfi_9.1" "HABfi_9.2" "HABfi_9.2.2" "HABfi_9.3" "HABfi_9.4" "HABfi_9.5" "Geo_class" "EIVoa_Moisture" "EIVeu_Moisture" "EIVeu_M_range" "EIVoa_pH" "EIVeu_pH" "EIVeu_pH_range" "EIVoa_Nitrogen" "EIVeu_Nitrogen" "EIVeu_N_range" "EIVoa_Calcareous" "EIVeu_Temp" "EIVeu_T_range" "EIVeu_Light" "EIVeu_L_range" "Elev_class" "Elevation_low" "Elevation" "Elevation_up" "Dispersal_min" "Dispersal_km" "Dispersal_max" "RangeSize_km2" "MISSING_ALL_TRAITS"
"Echium russicum" "EEA" "Vascular_plants" "Echium russicum Roem. & Schult., 1819" "SPECIES" NA "No" NA NA "Echium" "Boraginaceae" "Boraginales" "Magnoliopsida" "Tracheophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Eudicotyledon" "Angiosperm" "LongLived_Hemicryptophyte" "None" "None" "non-woody" "Herb_non_gram" 0.488905804511278 2.6 "Broadleaved" 1033.1076 51.57948 21.6833087014792 0.20372 0.107742681141621 26.98696 19.2916308990162 11.616604532 "Meteorochory" "None" "6-9" 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Calcareous" 2.08266666666667 3.29597018358784 3.21733824125303 2.416 7.04044841781124 3.82384496247891 1.832 4.18787756575439 4.00599219501451 2.28 4.70627419393729 3.60121614008309 7.6913196455222 3.41002517764353 "alt_montane" 377.679972828902 617.33671967275 1470.20476327881 0.049468 0.130252 0.21492 26537.1011311039 "YES"
"Echium vulgare" "SPEED2ZERO" "Vascular_plants" "Echium vulgare L." "SPECIES" "INN" NA "LC" NA "Echium" "Boraginaceae" "Boraginales" "Magnoliopsida" "Tracheophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Eudicotyledon" "Angiosperm" "ShortLived_Hemicryptophyte" "Therophyte" "None" "non-woody" "Herb_non_gram" 0.511 4 "Broadleaved" 4523 67.138 18.8855 0.169 0.14 23.6 19.6638497299867 2.851 "Meteorochory" "Dysochory" "5-10" 2 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 "Mixed" 1.33333333333333 3.09102746226949 3.04854329166903 2 6.58681407421105 5.84149827259525 2.6 4.11168891002439 5.2322017760294 2 4.61272850483472 4.16387701555433 8.71019346394725 4.54306039864459 "alt_montane" 74.7558315180527 251.599006370327 1497.69465536164 0.001 0.003 0.005 1873410.60240323 "NO"
"Elaeagnus angustifolia" "SPEED2ZERO" "Vascular_plants" "Elaeagnus angustifolia L." "SPECIES" "NEO" NA NA "LEAST_CONCERN" "Elaeagnus" "Elaeagnaceae" "Rosales" "Magnoliopsida" "Tracheophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Eudicotyledon" "Angiosperm" "Phanerophyte" "None" "None" "Woody" "Shrub_tree" 13.562 4.3 "Broadleaved" 1120 80.645 12.8776335448099 0.477 0.0629948860262789 39.8 30.4127274544838 96.509 "Endochory" "None" "5-6" 1.44 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 "Mixed" 2.21333333333333 3.69964103589814 6.52851172772642 2.097 6.55577656533963 4.84210234856256 1.76 4.42915641376127 4.27306878447875 2.02333333333333 5.10745677450108 3.99862927559189 7.84587972158276 6.25789466511255 "alt_lowlands" 91.0945359497582 205.551751085356 748.972349282851 0.4 0.95 1.5 2031190.76507275 "NO"
"Elaeagnus pungens" "SPEED2ZERO" "Vascular_plants" "Elaeagnus pungens Thunb." "SPECIES" "NEO" NA NA "LEAST_CONCERN" "Elaeagnus" "Elaeagnaceae" "Rosales" "Magnoliopsida" "Tracheophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Eudicotyledon" "Angiosperm" "Nanophanerophyte" "Phanerophyte" "None" "Woody" "Shrub" 2.449 3.72 "Broadleaved" 2416.37 57.596 13.52 0.58548 0.033124 27.56 17.0094763866667 16 "Endochory" "None" "5-6" 3 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 "Silicious" 3 3.97949737742005 1.79969567591087 1.4 5.41454203788441 2.20002166930094 1.4 4.88391971186859 2.3506172108744 1.33333333333333 6.62266157176124 2.26672905505109 5.42527060349624 4.40034818383211 "alt_lowlands" 222.469562269967 347.375848680682 562.649343590351 0.4 0.95 1.5 342399.320554016 "NO"
"Elaeagnus rhamnoides" "EEA" "Vascular_plants" "Elaeagnus rhamnoides Royle, 1840" "SPECIES" NA "No" NA NA "Elaeagnus" "Elaeagnaceae" "Rosales" "Magnoliopsida" "Tracheophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Eudicotyledon" "Angiosperm" "Nanophanerophyte" "None" "None" "Woody" "Shrub_tree" 1.983 3.8 "Broadleaved" 189.96 90.17 13.5636188708427 0.501 0.176532092531508 26.135 23.5864202992444 12.208 "Endochory" "None" "4-5" 2.04 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 "Calcareous" 2.72 4.26400286176744 3.45663376017954 2.141 5.99647333803942 4.71314891636623 1.904 3.87434279007172 4.65329727219538 2.076 4.62490267364844 3.64129585525338 6.56361232139623 4.95399649793305 "alt_montane" 263.449069108626 454.965332381988 1276.61206215124 0.29368 0.69654 1.09864 542913.9015814 "NO"
"Elaphoglossum semicylindricum" "EEA" "Vascular_plants" "Elaphoglossum semicylindricum (T.E.Bowdich) Benl" "SPECIES" NA "Yes" NA "ENDANGERED" "Elaphoglossum" "Dryopteridaceae" "Polypodiales" "Polypodiopsida" "Tracheophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Monocotyledon" "Angiosperm" "LongLived_Hemicryptophyte" "None" "None" "non-woody" "Herb_gram" 1.53947666666667 2.66 "Broadleaved" 629.5708 68.6154 16.9041987449146 0.311 0.245182226999091 18.0516 31.30590459365 3.269904 "Meteorochory" "None" "6-8" 2.44 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Calcareous" 2.8 4.61073638203322 3.47412023593573 2.084 5.82419044068927 4.57924987994925 1.64 3.64127760829413 4.71022119662497 2.06066666666667 4.32344796338302 3.97513818070513 5.92258770452547 5.36637881627024 "alt_lowlands" 386.061538343108 661.626390424212 1485.33519326609 0.06654 0.186624 0.3016 2976.68075059095 "NO"
"Elatine alsinastrum" "InfoSpecies" "Vascular_plants" "Elatine alsinastrum L." "SPECIES" NA NA "RE" "NEAR_THREATENED" "Elatine" "Elatinaceae" "Malpighiales" "Magnoliopsida" "Tracheophyta" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Eudicotyledon" "Angiosperm" "Hydrophyte" "Therophyte" "None" "non-woody" "Herb_non_gram" 0.121 1.26 "Broadleaved" 1300.5816 26.9402 48.0931803857859 0.15324 0.108375675507706 33.75868 12.0858782296667 5.540348164 "Epichory" "None" "6-9" 4 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Silicious" 4.66666666666667 7.43558510860484 2.86249461563376 2 5.02980182456171 3.55499231797113 2 5.40315943273182 4.91041485286702 1.8 5.11136645004728 3.73577823547858 7.86621008327072 4.01680600802771 "alt_lowlands" 77.3768220960592 203.452708868791 520.532996662137 0.4 0.95 1.5 5359019.04724063 "NO"
"Elatine ambigua" "EEA" "Vascular_plants" "Elatine ambigua Wight" "SPECIES" NA "No" NA "LEAST_CONCERN" "Elatine" "Elatinaceae" "Malpighiales" "Magnoliopsida" "Tracheophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Eudicotyledon" "Angiosperm" "Hydrophyte" "Therophyte" "None" "non-woody" "Herb_non_gram" 0.454379540229885 2.02 "Broadleaved" 1904.2428 32.92176 37.3202839248979 0.18016 0.143964895205961 31.13328 13.0900455988 2.088324908 "Epichory" "None" "6-9" 3 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Silicious" 4.34 7.47269126687965 3.05233387174772 1.884 5.59155780162218 2.51689407403676 2.36 5.92421682383657 6.34668529488565 1.882 4.67645189252451 5.0530670531479 7.10969117598663 4.72101010781278 "alt_lowlands" 189.280598513268 363.539033706035 914.669922221266 0.129224 0.320704 0.5094 2500528.93163909 "NO"
"Elatine brochonii" "EEA" "Vascular_plants" "Elatine brochonii Clavaud" "SPECIES" NA "No" NA "NEAR_THREATENED" "Elatine" "Elatinaceae" "Malpighiales" "Magnoliopsida" "Tracheophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Eudicotyledon" "Angiosperm" "LongLived_Hemicryptophyte" "None" "None" "non-woody" "Herb_non_gram" 0.3718 2.42 "Broadleaved" 904.9272 52.45284 22.1510436824655 0.21604 0.172015470141531 26.25248 17.9657425762333 5.090144 "Meteorochory" "None" "7-8" 2.28 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Silicious" 3.576 6.76911810850884 2.47358616921388 1.68 3.77745912681444 2.78249183958083 1.504 2.69137665853019 2.86396393476328 1.702 5.16671418252143 2.64354516456554 8.19776558893594 2.76982198897175 "alt_lowlands" 369.820291013456 569.144362784637 1433.75797916051 0.4 0.95 1.5 158598.026416431 "NO"
"Elatine gussonei" "EEA" "Vascular_plants" "Elatine gussonei (Sommier) Brullo, Lanfr., Pavone & Ronsisv." "SPECIES" NA "Yes" NA "LEAST_CONCERN" "Elatine" "Elatinaceae" "Malpighiales" "Magnoliopsida" "Tracheophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Eudicotyledon" "Angiosperm" "LongLived_Hemicryptophyte" "None" "None" "non-woody" "Herb_non_gram" 0.07 1.64 "Broadleaved" 863.5332 40.95528 28.1247338711567 0.19252 0.144402164273786 24.65608 18.1754558644333 6.883968 "Epichory" "None" "6-9" 2.36 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Silicious" 3.85333333333334 6.8903455393986 3.00738309252852 1.828 4.54089981140232 4.68561694697628 1.6 3.46061320310842 4.32391273095869 1.844 4.3047546025888 3.77672831794499 7.57051709822422 3.77163920012609 "alt_montane" 408.397412489319 666.043720718909 1501.72306882473 0.4 0.95 1.5 369.728075310975 "NO"
"Elatine hexandra" "SPEED2ZERO" "Vascular_plants" "Elatine hexandra (Lapierre) DC." "SPECIES" "INN" NA "CR" NA "Elatine" "Elatinaceae" "Malpighiales" "Magnoliopsida" "Tracheophyta" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Eudicotyledon" "Angiosperm" "Hydrophyte" "Therophyte" "None" "non-woody" "Herb_non_gram" 0.06 1.12 "Broadleaved" 2.31 15.022 66.57 0.216 0.23 30.47144 16.0554283694238 0.016 "Epichory" "None" "6-9" 3 0 1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Silicious" 4.66666666666667 7.64086495673341 2.73229372257815 1.4 3.63620433884552 4.33781872449158 2 4.10641575870335 5.74430008537788 1.75 4.64576970814496 3.16265349518129 7.97564529893185 2.81203212617294 "alt_lowlands" 203.942132001761 346.018834984807 598.072375650312 0.4 0.95 1.5 5368122.83156289 "NO"
"Elatine hungarica" "EEA" "Vascular_plants" "Elatine hungarica Moesz" "SPECIES" NA "No" NA NA "Elatine" "Elatinaceae" "Malpighiales" "Magnoliopsida" "Tracheophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Eudicotyledon" "Angiosperm" "LongLived_Hemicryptophyte" "None" "None" "non-woody" "Herb_non_gram" 0.0475 1.64 "Broadleaved" 1317.232 36.1148 33.0032542618747 0.18584 0.108986350137354 27.23016 17.24111877766 18.04392 "Epichory" "None" "6-9" 2.64 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Mixed" 4.12 7.71077374417984 2.1328601238142 1.972 5.66198915501799 5.42081206729531 1.784 4.25481403511669 2.4984802997326 2.004 4.9879088675285 3.22772778093441 7.31891534206179 6.96784362836607 "alt_lowlands" 325.323716024465 571.585150234617 1377.85546082649 0.4 0.95 1.5 1008912.7296274 "NO"
"Elatine hydropiper" "Origin-Alps" "Vascular_plants" "Elatine hydropiper L." "SPECIES" "INN" NA "CR" "NEAR_THREATENED" "Elatine" "Elatinaceae" "Malpighiales" "Magnoliopsida" "Tracheophyta" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Eudicotyledon" "Angiosperm" "Hydrophyte" "Therophyte" "None" "non-woody" "Herb_non_gram" 0.06 1.08 "Broadleaved" 2.99 22.63 44.19 0.174 0.15 29.25144 14.0450861496777 0.11 "Epichory" "None" "6-9" 3 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Silicious" 4.66666666666667 7.44508259650491 2.86232050858579 1.4 3.5354802907511 5.85870632993649 1.4 4.30343701867371 6.45348809467263 1.33333333333333 4.6482657303064 4.57260838733596 7.61799528395979 5.80853604588511 "alt_lowlands" 207.175462577444 412.330439922309 917.220709983207 0.4 0.95 1.5 5026452.37223689 "NO"
"Elatine macropoda" "EEA" "Vascular_plants" "Elatine macropoda Guss." "SPECIES" NA "No" NA "LEAST_CONCERN" "Elatine" "Elatinaceae" "Malpighiales" "Magnoliopsida" "Tracheophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Eudicotyledon" "Angiosperm" "Geophyte" "None" "None" "non-woody" "Herb_non_gram" 0.055 1.86 "Broadleaved" 1369.9076 39.33792 26.256514325096 0.19064 0.149352751828649 24.66276 17.19212196772 11.8645 "Epichory" "None" "6-9" 2.88 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Silicious" 4 7.21547554707302 2.65842362978436 1.588 4.15799352684762 3.64257699482988 1.648 4.00652015164105 5.494250920985 1.64666666666667 5.47737135019633 2.8302678499746 7.6177882524602 3.92977666192323 "alt_lowlands" 250.490063468229 409.08037490231 1022.57256853858 0.4 0.95 1.5 792847.973740032 "NO"
"Elatine orthosperma" "EEA" "Vascular_plants" "Elatine orthosperma Düben" "SPECIES" NA "No" NA NA "Elatine" "Elatinaceae" "Malpighiales" "Magnoliopsida" "Tracheophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Eudicotyledon" "Angiosperm" "Geophyte" "None" "None" "non-woody" "Herb_non_gram" 0.33712496549713 1.86 "Broadleaved" 2169.9404 43.39024 25.0341570368095 0.2046 0.187929416144695 25.0846 18.8680194746167 1.10209558666667 "Meteorochory" "None" "6-9" 2.6 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Mixed" 4.22 7.66450074308346 3.85007355878636 1.785 3.67475400517121 6.4863416772977 1.608 4.30543922399509 4.76926333664029 1.95066666666667 3.91299136118819 4.19948112257409 8.34341286052263 2.98116316631486 "alt_montane" 420.966547604432 634.138717332266 1622.39768680875 0.163852 0.413146 0.64832 1866015.06751941 "NO"
"Elatine triandra" "InfoSpecies" "Vascular_plants" "Elatine triandra Schkuhr" "SPECIES" "OTH" NA NA "LEAST_CONCERN" "Elatine" "Elatinaceae" "Malpighiales" "Magnoliopsida" "Tracheophyta" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Eudicotyledon" "Angiosperm" "Hydrophyte" "Therophyte" "None" "non-woody" "Herb_non_gram" 0.047 1.2 "Broadleaved" 1698.6868 26.7896 49.32033442598 0.14908 0.101349141550294 32.4394 12.9303623518844 2.97832 "Epichory" "None" "6-9" 3 0 1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Mixed" 4.66666666666667 7.65744409833996 2.68271262342299 2 4.49012266765262 5.20481936475501 2 5.35272863113649 4.40874851136501 2 4.58471795965225 3.50731140129945 8.15863269028131 2.88271016703883 "alt_lowlands" 141.057396163771 324.675356344721 691.581170720358 0.4 0.95 1.5 6261971.20006951 "NO"
"Eleocharis acicularis" "SPEED2ZERO" "Vascular_plants" "Eleocharis acicularis (L.) Roem. & Schult." "SPECIES" "INN" NA "VU" "LEAST_CONCERN" "Eleocharis" "Cyperaceae" "Poales" "Liliopsida" "Tracheophyta" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Monocotyledon" "Angiosperm" "LongLived_Hemicryptophyte" "None" "None" "non-woody" "Herb_gram" 0.072 1.06 "Broadleaved" 13.25 13.286 77.33 0.127 0.14 28.82908 14.8229669418544 0.112 "Hydrochory" "Epichory" "6-9" 2 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Mixed" 3.66666666666667 7.91070165061106 2.93711469818363 2 5.81710227379228 6.98318075691915 1.4 2.99502092322659 5.78367892015001 2 4.13709057514726 5.00343289797743 7.07354818808346 4.89369003374661 "alt_subalpine" 181.07343322272 318.506346219094 1027.95349116147 0.4 0.95 1.5 8135165.95122375 "NO"
"Eleocharis atropurpurea" "InfoSpecies" "Vascular_plants" "Eleocharis atropurpurea (Retz.) J.Presl & C.Presl" "SPECIES" NA NA "RE" "LEAST_CONCERN" "Eleocharis" "Cyperaceae" "Poales" "Liliopsida" "Tracheophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Monocotyledon" "Angiosperm" "Therophyte" "None" "None" "non-woody" "Herb_gram" 0.461382062893082 1.76 "Broadleaved" 594.5932 72.788 19.2635611863439 0.26068 0.274017692350769 17.71888 37.64151475804 0.02 "Hydrochory" "None" "8-9" 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Silicious" 4.66666666666667 7.78425608640416 2.37879358333711 1.4 3.66957474619797 3.11013042452991 1.4 2.17310693965502 3.07100833355275 1.8 5.61739875719811 4.27725468417735 7.91811204869709 2.78550879848563 "alt_lowlands" 290.837626975352 447.578350981213 1090.54132287381 0.253204 0.722804 1.18892 7951100.34012514 "NO"
"Eleocharis austriaca" "SPEED2ZERO" "Vascular_plants" "Eleocharis mamillata subsp. austriaca (Hayek) Strandh." "SPECIES" "INN" NA "NT" NA "Eleocharis" "Cyperaceae" "Poales" "Liliopsida" "Tracheophyta" 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Monocotyledon" "Angiosperm" "Geophyte" "None" "None" "non-woody" "Herb_gram" 0.2625 1.5 "Broadleaved" 698.5468 55.55064 20.2689562672813 0.27324 0.272946972991539 17.75108 25.8471705370667 1.404942644 "Hydrochory" "Dysochory" "5-8" 3 1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Calcareous" 4.66666666666667 7.28804274922093 3.37176503156214 2.6 6.53457273547421 5.08907643581984 1.4 3.52539668813929 4.81842939139147 2.2 4.20945013639584 4.53668674792915 7.34423012681424 4.34965771855414 "alt_subalpine" 358.878935529707 442.474242347196 1657.81192721167 0.103252 0.321486 0.52828 11081849.1425441 "NO"
"Eleocharis carniolica" "EEA" "Vascular_plants" "Eleocharis carniolica W.D.J.Koch" "SPECIES" NA "Yes" NA "LEAST_CONCERN" "Eleocharis" "Cyperaceae" "Poales" "Liliopsida" "Tracheophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Monocotyledon" "Angiosperm" "LongLived_Hemicryptophyte" "None" "None" "non-woody" "Herb_gram" 0.182 1.92 "Broadleaved" 1404.2344 46.252 24.2824079739669 0.21764 0.253805799440658 21.16424 19.535121296 4.833524 "Hydrochory" "None" "6-9" 1 1 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Mixed" 4.66666666666667 7.09791196466277 3.23972050311208 2 6.15582685438751 4.29374322710902 2 3.39908189324277 4.51685777481498 2 5.0285848771305 5.27106577751215 7.54486366917559 3.35902091886657 "alt_lowlands" 71.1062867954251 247.122245264969 652.917165118945 0.4 0.95 1.5 1373653.66561799 "NO"
"Eleocharis mamillata" "SPEED2ZERO" "Vascular_plants" "Eleocharis mamillata (H.Lindb.) H.Lindb." "SPECIES" "INN" NA "VU" NA "Eleocharis" "Cyperaceae" "Poales" "Liliopsida" "Tracheophyta" 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Monocotyledon" "Angiosperm" "Geophyte" "None" "None" "non-woody" "Herb_gram" 0.233 2.06 "Broadleaved" 398.7828 60.41616 17.5628051261613 0.24088 0.261527330719073 18.25228 23.3086673645 0.96 "Hydrochory" "Dysochory" "5-8" 3 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Mixed" 4.66666666666667 7.90371032096678 3.34194984157177 2 4.83917590867025 5.67027394078606 1.4 3.63606361444334 5.00260428634259 2 3.74253030110414 4.202951484379 7.59238673257122 3.97761549879581 "alt_montane" 346.560374325968 425.802185497443 1331.67334275898 0.4 0.95 1.5 6097381.03362867 "NO"
"Eleocharis multicaulis" "EEA" "Vascular_plants" "Eleocharis multicaulis (Sm.) Desv." "SPECIES" NA "No" NA NA "Eleocharis" "Cyperaceae" "Poales" "Liliopsida" "Tracheophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Monocotyledon" "Angiosperm" "LongLived_Hemicryptophyte" "None" "None" "non-woody" "Herb_gram" 0.297 2.1 "Broadleaved" 172.5 128.37 11.8447082504405 0.251 0.28 13.87852 30.6397115165238 0.229 "Hydrochory" "None" "6-10" 3 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Mixed" 4.54666666666667 7.92070703083498 3.21848494184242 1.736 3.31428700085238 6.46942169900199 1.408 1.90678565294073 5.58961836470696 1.966 4.920038835812 4.42504142724911 8.0069490202155 2.99773640406794 "alt_lowlands" 262.813123803921 448.141057230282 1185.52837617742 0.4 0.95 1.5 5158426.95450993 "NO"
