"Species" "Source" "Group" "GBIF_accepted" "GBIF_rank" "originCH" "originEUR" "Swiss_status" "IUCN_status" "Genus" "Family" "Order" "Class" "Phylum" "GUILDE.1" "GUILDE.2" "GUILDE.3" "GUILDE.4" "GUILDE.5" "GUILDE.6" "GUILDE.7" "GUILDE.8" "GUILDE.9" "GUILDE.10" "GUILDE.11" "GUILDE.12" "GUILDE.13" "GUILDE.14" "GUILDE.15" "GUILDE.16" "GUILDE.17" "GUILDE.18" "GUILDE.19" "GUILDE.20" "GUILDE.21" "GUILDE.22" "GUILDE.23" "GUILDE.24" "GUILDE.25" "GUILDE.26" "Functional_group" "Ascoma_type" "Ascoma_development" "Ascus_dehiscence" "C_perct" "N_perct" "P_perct" "C.N_perct" "C.P_perct" "N.P_perct" "Sporocarp_N_perct" "Melanin_content_mg.g" "Spore_width_μm" "Spore_length_μm" "Spore_size_μm3" "Fruiting_body_size_mm2" "Fos" "Ter" "Aqu" "Arb" "Aer" "Substrate" "RangeSize_km2" "MISSING_ALL_TRAITS"
"Inocybe castanea" "InfoSpecies" "Fungi" "Inocybe castanea Peck" "SPECIES" "INN" NA "NE" NA "Inocybe" "Inocybaceae" "Agaricales" "Agaricomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "ectomycorrhiza" "ostiolar" "ascohymenial" "poricidal" 46.4 4.3 1.15333333333333 11.89 67.26 11.93 4 227.884931253333 7 8.8 212.769598452125 2025 0 1 0 0 0 "soil_peat" 2016386.98880902 "NO"
"Inocybe cervicolor" "SPEED2ZERO" "Fungi" "Inosperma cervicolor (Pers.) Matheny & Esteve-Rav." "SPECIES" "INN" NA "LC" NA "Inosperma" "Inocybaceae" "Agaricales" "Agaricomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 "saprobe" "exposed_hymenium" "ascohymenial" "poricidal" 44 4.4 0.705 9.94 124.44 6.98 4 56 5.8 11 238.603962040145 506 0 1 0 0 0 "soil_peat" 2811075.42981962 "NO"
"Inocybe chlorochroa" "InfoSpecies" "Fungi" "Inosperma chlorochroum (Corriol & Guinb.) Matheny & Esteve-Rav." "SPECIES" NA NA "NE" NA "Inosperma" "Inocybaceae" "Agaricales" "Agaricomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0 "ectomycorrhiza" "exposed_hymenium" "ascohymenial" "poricidal" 43 3.84 0.42 14.825 358.65 27.59 7.8 77.6 4.8 9 79.5215640439916 756 0 1 0 0 0 "soil_peat" 3306371.53105425 "NO"
"Inocybe cicatricata" "InfoSpecies" "Fungi" "Inocybe cicatricata Ellis & Everh." "SPECIES" "INN" NA "DD" NA "Inocybe" "Inocybaceae" "Agaricales" "Agaricomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "ectomycorrhiza" "ostiolar" "ascohymenial" "poricidal" 43.8333333333333 4.3 0.59 13.78 254.056666666667 21.0975 1.8 39 7.5 10.8 317.422332928508 900 0 1 0 0 0 "soil_peat" 1430007.1358561 "NO"
"Inocybe coelestium" "SPEED2ZERO" "Fungi" "Inocybe coelestium Kuyper" "SPECIES" "INN" NA "LC" NA "Inocybe" "Inocybaceae" "Agaricales" "Agaricomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "ectomycorrhiza" "ostiolar" "ascolocular" "fissitunicate" 41.9 3.84 0.66 13.87 254.056666666667 9.03 5.5 66.7218630933333 5 8.3 115.191730631626 1056 0 1 0 0 0 "soil_peat" 8655590.13811742 "NO"
"Inocybe commixta" "InfoSpecies" "Fungi" "Inocybe umbratica Quél." "SPECIES" NA NA "NE" NA "Inocybe" "Inocybaceae" "Agaricales" "Agaricomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0 "ectomycorrhiza" "ostiolar" "ascohymenial" "poricidal" 42.3 3.6 0.24 14.985 297.63 26.28 3.5 113.3880794 5.5 9 142.549766656637 100 0 1 0 0 0 "soil_peat" 63638.6056038828 "NO"
"Inocybe concinnula" "InfoSpecies" "Fungi" "Inocybe concinnula J.Favre" "SPECIES" "INN" NA "VU" NA "Inocybe" "Inocybaceae" "Agaricales" "Agaricomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 "ectomycorrhiza" "exposed_hymenium" "ascohymenial" "poricidal" 43 3.825 0.62 12.86 202.98 12.2 5.5 56.007829265 6.5 9 197.425536333217 1225 0 1 0 0 0 "soil_peat" 752219.004164149 "NO"
"Inocybe cookei" "SPEED2ZERO" "Fungi" "Inosperma cookei (Bres.) Matheny & Esteve-Rav." "SPECIES" "INN" NA "LC" NA "Inosperma" "Inocybaceae" "Agaricales" "Agaricomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "ectomycorrhiza" "ostiolar" "ascohymenial" "fissitunicate" 41.6 6.87333333333333 0.68 7.89 227.885 11.93 9.5 16.972608785 4.5 8 84.8230016469244 1225 0 1 0 0 0 "soil_peat" 16492902.7994112 "NO"
"Inocybe cookei var. cookei" "InfoSpecies" "Fungi" "Inosperma cookei (Bres.) Matheny & Esteve-Rav." "VARIETY" "INN" NA NA NA "Inosperma" "Inocybaceae" "Agaricales" "Agaricomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "parasite" "ostiolar" "ascolocular" "fissitunicate" 42.4 15.4 0.4 8.95 499.57 26.28 4.9 56 7.8 13 382.268994088806 16 0 1 0 0 0 "soil_peat" 945039.6107247 "YES"
"Inocybe corydalina" "SPEED2ZERO" "Fungi" "Inocybe corydalina Quél." "SPECIES" "INN" NA "LC" NA "Inocybe" "Inocybaceae" "Agaricales" "Agaricomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "ectomycorrhiza" "ostiolar" "ascolocular" "fissitunicate" 41.3 6.6 0.42 8 479.0625 53.92 6.3 31.5891284 6.3 9.5 183.613000632933 3025 0 1 0 0 0 "soil_peat" 1430007.1358561 "NO"
"Inocybe corydalina var. corydalina" "InfoSpecies" "Fungi" "Inocybe corydalina var. corydalina" "VARIETY" "INN" NA NA NA "Inocybe" "Inocybaceae" "Agaricales" "Agaricomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 "parasite" "exposed_hymenium" "ascolocular" "fissitunicate" 42.2 5.0125 0.39 19.282 794.5 53.92 3.1 121.00279695 7 11.8 485.899663755221 1600 0 1 0 0 0 "soil_peat" 63638.6056038828 "YES"
"Inocybe crocifolia" "SPEED2ZERO" "Fungi" "Inocybe flocculosa Sacc." "SPECIES" "INN" NA "LC" NA "Inocybe" "Inocybaceae" "Agaricales" "Agaricomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "ectomycorrhiza" "ostiolar" "ascolocular" "fissitunicate" 44 3.6 0.91 13.23 124.91 13.0866666666667 4 76.45701792 5 7.3 122.075483734417 1225 0 1 0 0 0 "soil_peat" 3727202.90724051 "NO"
"Inocybe cryptocystis" "InfoSpecies" "Fungi" "Inocybe cryptocystis D.E.Stuntz" "SPECIES" "INN" NA "DD" NA "Inocybe" "Inocybaceae" "Agaricales" "Agaricomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "ectomycorrhiza" "ostiolar" "ascohymenial" "poricidal" 44.1 3.5 0.37 13.66 254.056666666667 15.265 4.4 138.7747578 11.3 10.7 755.499102514459 9025 0 1 0 0 0 "soil_peat" 1994353.48624419 "NO"
"Inocybe cucullata" "InfoSpecies" "Fungi" "Inocybe cucullata C.Martín, 1894" "SPECIES" "INN" NA "NE" NA "Inocybe" "Inocybaceae" "Agaricales" "Agaricomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "ectomycorrhiza" "ostiolar" "ascohymenial" "poricidal" 41.7 3.88 0.565 15.31 262.783333333333 12.5175 5.5 91.082031395 6.8 9.5 261.481039743586 2500 0 1 0 0 0 "soil_peat" 2276449.86105654 "NO"
"Inocybe curvipes" "SPEED2ZERO" "Fungi" "Inocybe curvipes P.Karst." "SPECIES" "INN" NA "VU" NA "Inocybe" "Inocybaceae" "Agaricales" "Agaricomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0 "ectomycorrhiza" "ostiolar" "ascohymenial" "poricidal" 43.2666666666667 4.4 0.52 10.575 130.07 18.915 3.9 39 7.5 10.5 303.360040612264 2500 0 1 0 0 0 "soil_peat" 707232.451044 "NO"
"Inocybe decemgibbosa" "InfoSpecies" "Fungi" "Inocybe decemgibbosa (Kühner) Vauras" "SPECIES" "INN" NA "NE" NA "Inocybe" "Inocybaceae" "Agaricales" "Agaricomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "ectomycorrhiza" "ostiolar" "ascolocular" "fissitunicate" 42.6 5.5 1.69 8.95 221.08 11.93 6.2 56 6.5 9.8 194.150425991849 699.5 0 1 0 0 0 "soil_peat" 2276449.86105654 "NO"
"Inocybe decipiens" "SPEED2ZERO" "Fungi" "Inocybe decipiens Bres." "SPECIES" "INN" NA "EN" NA "Inocybe" "Inocybaceae" "Agaricales" "Agaricomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "ectomycorrhiza" "ostiolar" "ascolocular" "fissitunicate" 43.3 3.7 0.53 14.67 279.175 19.81 4.6 39 6.8 11.5 376.991118430775 4225 0 1 0 0 0 "soil_peat" 13383759.2091955 "NO"
"Inocybe decipiens var. mundula" "InfoSpecies" "Fungi" "Inocybe decipiens Bres." "VARIETY" "INN" NA NA NA "Inocybe" "Inocybaceae" "Agaricales" "Agaricomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 "parasite" "exposed_hymenium" "ascohymenial" "poricidal" 42.6 4.3 1.2 11.38 133.04962962963 20.4025 4.6 66.7218630933333 6.5 12.5 259.181393921158 5625 0 1 0 0 0 "soil_peat" 13383759.2091955 "YES"
"Inocybe deglubens" "InfoSpecies" "Fungi" "Inocybe deglubens (Fr.) Gillet" "SPECIES" "INN" NA "DD" NA "Inocybe" "Inocybaceae" "Agaricales" "Agaricomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0 "ectomycorrhiza" "ostiolar" "ascohymenial" "poricidal" 42.95 3.8 0.44 13.23 195.98 40.69 4 31.5891284 6 9.5 126.710903694788 225 0 1 0 0 0 "soil_peat" 2811075.42981962 "NO"
"Inocybe demetris" "InfoSpecies" "Fungi" "Inocybe demetris Bandini & U.Eberh." "SPECIES" NA NA NA NA "Inocybe" "Inocybaceae" "Agaricales" "Agaricomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 "ectomycorrhiza" "ostiolar" "ascohymenial" "poricidal" 43 4.3 0.42 17.17 1165.81 32.48 6.1 64.48982208 7 11.3 559.555350716185 400 0 1 0 0 0 "soil_peat" 4870926.82205267 "NO"
"Inocybe derbschii" "InfoSpecies" "Fungi" "Inocybe derbschii Schwöbel & Stangl" "SPECIES" NA NA "NE" NA "Inocybe" "Inocybaceae" "Agaricales" "Agaricomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 "ectomycorrhiza" "ostiolar" "ascohymenial" "poricidal" 42.8 4.8 0.4475 10.575 375.14 30.47 4.2 104.320310143333 6 11 203.575203952619 1225 0 1 0 0 0 "soil_peat" 2423.71138251278 "NO"
"Inocybe destricta" "InfoSpecies" "Fungi" NA "SPECIES" "INN" NA "DD" NA "Inocybe" "Inocybaceae" "Agaricales" "Agaricomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "ectomycorrhiza" "ostiolar" "ascohymenial" "poricidal" 42.2 6.6 0.42 7.89 357.505 27.59 3.1 2.24 5.5 10 150.79644737231 400 0 1 0 0 0 "soil_peat" 819774.882428453 "NO"
"Inocybe diabolica" "InfoSpecies" "Fungi" "Inocybe diabolica Vauras" "SPECIES" NA NA "NE" NA "Inocybe" "Inocybaceae" "Agaricales" "Agaricomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "ectomycorrhiza" "ostiolar" "ascohymenial" "poricidal" 43 3.76 0.67 14.5 160.525 19.93 4.2 26.41309883 10.5 12 2144.66058485063 5329 0 1 0 0 0 "soil_peat" 2811075.42981962 "NO"
"Inocybe dulcamara" "SPEED2ZERO" "Fungi" "Inocybe dulcamara (Pers.) P.Kumm." "SPECIES" "INN" NA "LC" NA "Inocybe" "Inocybaceae" "Agaricales" "Agaricomycetes" "Basidiomycota" 0 0 0 0 0 0 0 1 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 "ectomycorrhiza" "exposed_hymenium" "ascohymenial" "poricidal" 42.9 3.4 0.24 18.62 473.61 53.92 4.9 40.695211225 5.8 9.5 167.331696705704 625 0 1 0 0 0 "soil_peat" 3306371.53105425 "NO"
"Inocybe dulcamara subsp. latispora" "SPEED2ZERO" "Fungi" NA "SUBSPECIES" NA NA NA NA "Inocybe" "Inocybaceae" "Agaricales" "Agaricomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0 "parasite" "exposed_hymenium" "ascolocular" "fissitunicate" 43.3533333333333 5.8 0.42 10.55 331.56 27.59 2.9 66.7218630933333 4.8 8.8 52.9253642374761 400 0 1 0 0 0 "soil_peat" 889269.813305368 "YES"
"Inocybe dulcamara var. axantha" "InfoSpecies" "Fungi" "Inocybe dulcamara (Pers.) P.Kumm." "VARIETY" "INN" NA NA NA "Inocybe" "Inocybaceae" "Agaricales" "Agaricomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "saprobe" "ostiolar" "ascolocular" "fissitunicate" 44 4.6 0.9 10.575 167.82 19.81 6 76.45701792 7 10 212.947622035828 2025 0 1 0 0 0 "dung" 1779965.16342764 "YES"
"Inocybe dulcamara var. dulcamara" "InfoSpecies" "Fungi" "Inocybe dulcamara var. dulcamara" "VARIETY" "INN" NA NA NA "Inocybe" "Inocybaceae" "Agaricales" "Agaricomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "saprobe" "ostiolar" "ascolocular" "fissitunicate" 42.8 5.3 0.365 10.09 262.783333333333 53.92 5.2 2.24 7.5 14.3 368.613538021202 225 0 1 0 0 0 "animal_n_other" 3462632.48555202 "YES"
"Inocybe dulcamara var. homomorpha" "InfoSpecies" "Fungi" "Mallocybe homomorpha (Kühner) Matheny & Esteve-Rav." "VARIETY" "INN" NA NA NA "Mallocybe" "Inocybaceae" "Agaricales" "Agaricomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 "saprobe" "ostiolar" "ascolocular" "fissitunicate" 44.3833333333333 5.3 0.79 9.51 189.125 18.915 5.8 56.007829265 8 12 396.777916160635 1225 0 1 0 0 0 "animal_n_other" 2811075.42981962 "YES"
"Inocybe dulcamara var. latispora" "InfoSpecies" "Fungi" "Mallocybe latispora (Bon) Matheny & Esteve-Rav." "VARIETY" "INN" NA NA NA "Mallocybe" "Inocybaceae" "Agaricales" "Agaricomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "saprobe" "exposed_hymenium" "ascolocular" "fissitunicate" 43 4.65 0.67 11.6566666666667 221.08 11.93 4.6 91.082031395 6 10 126.710903694788 49 0 1 0 0 0 "soil_peat" 2138843.50086363 "YES"
"Inocybe dunensis" "SPEED2ZERO" "Fungi" "Inocybe dunensis P.D.Orton" "SPECIES" "INN" NA "EN" NA "Inocybe" "Inocybaceae" "Agaricales" "Agaricomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 "ectomycorrhiza" "ostiolar" "ascohymenial" "fissitunicate" 44.6271428571429 4.35 0.5775 11.67 261.391428571429 12.5175 3.1 40.695211225 7 12 307.8760800518 3025 0 1 0 0 0 "soil_peat" 120745.937595322 "NO"
"Inocybe dunensis var. paucicystidiosa" "InfoSpecies" "Fungi" "Inocybe paucicystidiosa (Bon) Franchi & M.Marchetti" "VARIETY" "INN" NA NA NA "Inocybe" "Inocybaceae" "Agaricales" "Agaricomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "saprobe" "exposed_hymenium" "ascohymenial" "poricidal" 43 4.4 0.87 11.99 210.54 9.44 6.1 42.8690495466667 5.3 9 125.017061655728 36 0 1 0 0 0 "soil_peat" 945039.6107247 "YES"
"Inocybe egenula" "SPEED2ZERO" "Fungi" "Inocybe egenula J.Favre" "SPECIES" "INN" NA "LC" NA "Inocybe" "Inocybaceae" "Agaricales" "Agaricomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 "ectomycorrhiza" "ostiolar" "ascolocular" "fissitunicate" 43.8333333333333 3.1 0.433333333333333 15.51 307.85 14.14 3.1 70 5.8 8.5 158.388629618485 225 0 1 0 0 0 "soil_peat" 1182887.70034138 "NO"
"Inocybe erinaceomorpha" "SPEED2ZERO" "Fungi" "Inocybe erinaceomorpha Stangl & J.Veselský" "SPECIES" "INN" NA "LC" NA "Inocybe" "Inocybaceae" "Agaricales" "Agaricomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 "ectomycorrhiza" "ostiolar" "ascohymenial" "poricidal" 43.2666666666667 4.35 0.37 10.54 297.63 34.405 4.3 180.633800656667 6 8.8 197.920337176157 400 0 1 0 0 0 "soil_peat" 13271.3548612471 "NO"
"Inocybe erubescens" "SPEED2ZERO" "Fungi" "Inosperma erubescens (A.Blytt) Matheny & Esteve-Rav." "SPECIES" "INN" NA "LC" NA "Inosperma" "Inocybaceae" "Agaricales" "Agaricomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "saprobe" "exposed_hymenium" "ascohymenial" "poricidal" 43.1 4.75 0.625 10.45 288.904 19.93 6.1 77.6 6.5 12 265.464579228338 4900 0 1 0 0 0 "soil_peat" 15961372.946671 "NO"
"Inocybe euviolacea" "InfoSpecies" "Fungi" "Inocybe euviolacea E.Ludw." "SPECIES" NA NA "NE" NA "Inocybe" "Inocybaceae" "Agaricales" "Agaricomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "ectomycorrhiza" "exposed_hymenium" "ascohymenial" "poricidal" 42.3 4 0.77 12.37 236.345 21.0975 7.6 87.0577097566667 9.9 11.3 543.093405211375 256 0 1 0 0 0 "soil_peat" 1182887.70034138 "NO"
"Inocybe fastigiella" "InfoSpecies" "Fungi" "Inosperma fastigiellum (G.F.Atk.) Matheny & Esteve-Rav." "SPECIES" "INN" NA "NE" NA "Inosperma" "Inocybaceae" "Agaricales" "Agaricomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "saprobe" "exposed_hymenium" "ascohymenial" "poricidal" 41.7 5.7 1.09 8.8 100.97 5.92 6.1 91.082031395 5.5 8.5 124.354709204596 784 0 1 0 0 0 "soil_peat" 1578842.33161962 "YES"
"Inocybe favrei" "InfoSpecies" "Fungi" "Inocybe favrei Bon" "SPECIES" "INN" NA "DD" NA "Inocybe" "Inocybaceae" "Agaricales" "Agaricomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "ectomycorrhiza" "ostiolar" "ascolocular" "fissitunicate" 43.4 3.38 0.91 13.884 218.59 9.88 3.1 121.00279695 5 10.3 167.331696705704 506 0 1 0 0 0 "soil_peat" 945039.6107247 "NO"
"Inocybe favrei-cavipes" "InfoSpecies" "Fungi" "Inocybe favrei-cavipes Bon" "SPECIES" "INN" NA "NE" NA "Inocybe" "Inocybaceae" "Agaricales" "Agaricomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "ectomycorrhiza" "ostiolar" "ascohymenial" "poricidal" 44 4.15 1.07 12.8 133.04962962963 9.03 5.2 91.082031395 5.8 10.3 199.098434421253 400 0 1 0 0 0 "soil_peat" 1528788.08937861 "NO"
"Inocybe ferruginea" "InfoSpecies" "Fungi" "Inocybe ferruginea Bon" "SPECIES" NA NA "NE" NA "Inocybe" "Inocybaceae" "Agaricales" "Agaricomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 "ectomycorrhiza" "ostiolar" "ascolocular" "fissitunicate" 42.55 4.6 0.9 11.14 167.82 15.67 6.1 56 6.5 12 220.893233455532 110 0 1 0 0 0 "soil_peat" 945039.6107247 "NO"
"Inocybe fibrosa" "SPEED2ZERO" "Fungi" "Inocybe fibrosa (Sowerby) Gillet" "SPECIES" "INN" NA "LC" NA "Inocybe" "Inocybaceae" "Agaricales" "Agaricomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "ectomycorrhiza" "ostiolar" "ascohymenial" "poricidal" 44.1 4.65 0.39 11.89 271.93 31.28 4.2 31.5891284 6.3 9 187.034718631468 7225 0 1 0 0 0 "soil_peat" 1400263.2143623 "NO"
"Inocybe fibrosoides" "SPEED2ZERO" "Fungi" "Inocybe fibrosoides Kühner" "SPECIES" "INN" NA "LC" NA "Inocybe" "Inocybaceae" "Agaricales" "Agaricomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0 "ectomycorrhiza" "exposed_hymenium" "ascolocular" "fissitunicate" 44.7 3.5 0.58 15.18 311.6 19.93 2.8 39 5 8.8 126.710903694788 4900 0 1 0 0 0 "soil_peat" 2563500.98308249 "NO"
"Inocybe filiana" "InfoSpecies" "Fungi" "Inocybe filiana Bandini, B.Oertel & U.Eberh." "SPECIES" NA NA "NE" NA "Inocybe" "Inocybaceae" "Agaricales" "Agaricomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0 "ectomycorrhiza" "exposed_hymenium" "ascohymenial" "poricidal" 41.6 8.125 0.498333333333333 7.72 375.14 34.6666666666667 6.1 76.45701792 7.8 11 368.613538021202 100 0 1 0 0 0 "soil_peat" 1435609.08546698 "NO"
"Inocybe flavella" "SPEED2ZERO" "Fungi" "Pseudosperma flavellum (P.Karst.) Matheny & Esteve-Rav." "SPECIES" "INN" NA "EN" NA "Pseudosperma" "Inocybaceae" "Agaricales" "Agaricomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "saprobe" "ostiolar" "ascohymenial" "poricidal" 44.6 3.34 1 14.4 126.3 9.03 4.9 227.884931253333 6.3 10 227.85709717099 1056 0 1 0 0 0 "soil_peat" 64264.9535269113 "NO"
"Inocybe flavella var. roseipes" "InfoSpecies" "Fungi" "Pseudosperma flavellum (P.Karst.) Matheny & Esteve-Rav." "VARIETY" "INN" NA NA NA "Pseudosperma" "Inocybaceae" "Agaricales" "Agaricomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0 "parasite" "ostiolar" "ascolocular" "fissitunicate" 44 5 0.42 10.55 375.14 26.28 6.1 44.17582874 6.3 9.5 169.646003293849 2025 0 1 0 0 0 "dung" 2138843.50086363 "YES"
"Inocybe flocculosa" "SPEED2ZERO" "Fungi" "Inocybe flocculosa Sacc." "SPECIES" "INN" NA "LC" NA "Inocybe" "Inocybaceae" "Agaricales" "Agaricomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "ectomycorrhiza" "ostiolar" "ascohymenial" "poricidal" 43.1 3.7 1.69 14.03 133.04962962963 5.92 3.9 199.2924589 5.3 9.5 139.724951262284 1225 0 1 0 0 0 "soil_peat" 819774.882428453 "NO"
"Inocybe flocculosa subsp. flocculosa" "SPEED2ZERO" "Fungi" NA "SUBSPECIES" NA NA NA NA "Inocybe" "Inocybaceae" "Agaricales" "Agaricomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "ectomycorrhiza" "ostiolar" "ascohymenial" "poricidal" 44 4.6 0.48 8.95 297.63 22.88 4.8 180.633800656667 4.8 8.3 119.845476549143 225 0 1 0 0 0 "soil_peat" 889269.813305368 "YES"
"Inocybe flocculosa var. crocifolia" "InfoSpecies" "Fungi" "Inocybe flocculosa Sacc." "VARIETY" "INN" NA NA NA "Inocybe" "Inocybaceae" "Agaricales" "Agaricomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "saprobe" "ostiolar" "ascolocular" "fissitunicate" 44 4.1 0.71 14.9 173.775 7.78 7.8 61.0790733166667 5 9 126.487850616383 506 0 1 0 0 0 "soil_peat" 2171220.07164939 "YES"
"Inocybe flocculosa var. flocculosa" "InfoSpecies" "Fungi" "Inocybe flocculosa f. flocculosa" "FORM" "INN" NA NA NA "Inocybe" "Inocybaceae" "Agaricales" "Agaricomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 "saprobe" "exposed_hymenium" "ascohymenial" "poricidal" 44.2 3.6 0.87 13.43 130.94 5.92 6.1 40.695211225 5.8 9.5 92.6597045213041 36 0 1 0 0 0 "soil_peat" 819774.882428453 "YES"
