"Species" "Source" "Group" "GBIF_accepted" "GBIF_rank" "originCH" "originEUR" "Swiss_status" "IUCN_status" "Genus" "Family" "Order" "Class" "Phylum" "GUILDE.1" "GUILDE.2" "GUILDE.3" "GUILDE.4" "GUILDE.5" "GUILDE.6" "GUILDE.7" "GUILDE.8" "GUILDE.9" "GUILDE.10" "GUILDE.11" "GUILDE.12" "GUILDE.13" "GUILDE.14" "GUILDE.15" "GUILDE.16" "GUILDE.17" "GUILDE.18" "GUILDE.19" "GUILDE.20" "GUILDE.21" "GUILDE.22" "GUILDE.23" "GUILDE.24" "GUILDE.25" "GUILDE.26" "Tgroup_angio" "Tgroup_plant" "Life_form1" "Life_form2" "Life_form3" "Woodiness" "Growth" "Height_m" "Root_depth" "Leaf_type" "Leaf_area_m2" "LMA_g.m2" "SLA_m2.kg" "SSD_mg.mm3" "LDMC_g.g" "Nmass_mg.g" "C.N_perct" "Diaspore_mass_mg" "Diaspore_dispersal1" "Diaspore_dispersal2" "Flowering_months" "Pop_config" "Ter" "Aqu" "Aer" "HABfi_1.1" "HABfi_1.2" "HABfi_1.3" "HABfi_1.4" "HABfi_2.1" "HABfi_2.2" "HABfi_2.3" "HABfi_2.4" "HABfi_2.5" "HABfi_2.6" "HABfi_2.7" "HABfi_2.8" "HABfi_2.9" "HABfi_3.1" "HABfi_3.2" "HABfi_3.3" "HABfi_3.4" "HABfi_3.5" "HABfi_4.1" "HABfi_4.2" "HABfi_5.1" "HABfi_5.2" "HABfi_6.1" "HABfi_6.2" "HABfi_6.3" "HABfi_6.4" "HABfi_6.5" "HABfi_6.6" "HABfi_6.7" "HABfi_7.1" "HABfi_7.2" "HABfi_7.3" "HABfi_7.4" "HABfi_7.5" "HABfi_7.6" "HABfi_8.1" "HABfi_8.2" "HABfi_9.1" "HABfi_9.2" "HABfi_9.2.2" "HABfi_9.3" "HABfi_9.4" "HABfi_9.5" "Geo_class" "EIVoa_Moisture" "EIVeu_Moisture" "EIVeu_M_range" "EIVoa_pH" "EIVeu_pH" "EIVeu_pH_range" "EIVoa_Nitrogen" "EIVeu_Nitrogen" "EIVeu_N_range" "EIVoa_Calcareous" "EIVeu_Temp" "EIVeu_T_range" "EIVeu_Light" "EIVeu_L_range" "Elev_class" "Elevation_low" "Elevation" "Elevation_up" "Dispersal_min" "Dispersal_km" "Dispersal_max" "RangeSize_km2" "MISSING_ALL_TRAITS"
"Saxifraga ×kochii" "InfoSpecies" "Vascular_plants" "Saxifraga ×kochii Hornung" "SPECIES" "INN" NA NA NA "Saxifraga" "Saxifragaceae" "Saxifragales" "Magnoliopsida" "Tracheophyta" 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Eudicotyledon" "Angiosperm" "LongLived_Hemicryptophyte" "None" "None" "non-woody" "Herb_non_gram" 0.271 1.5 "Broadleaved" 3113.72 78.42 7.62 0.24 0.24 14.551 23.2549170833333 0.872 "Meteorochory" "None" "6-8" 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Calcareous" 3 5.1126869790378 2.20643843725124 2.6 8.17269688867719 2.3679149187967 1.4 2.36332328093102 2.86396393476328 2.66666666666667 0.0177749484976441 2.51495132407203 9.40012164807129 2.77387667096051 "alt_alpine" 1654.17422013198 1590.90314089895 2179.25291283036 0.4 0.95 1.5 23016.7268724694 "NO"
"Saxifraga adscendens" "SPEED2ZERO" "Vascular_plants" "Saxifraga adscendens L." "SPECIES" "INN" NA "NT" NA "Saxifraga" "Saxifragaceae" "Saxifragales" "Magnoliopsida" "Tracheophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 "Eudicotyledon" "Angiosperm" "Therophyte" "None" "None" "non-woody" "Herb_non_gram" 0.15 1 "Broadleaved" 118.08 71.882 16.2692 0.243 0.298 15.724 44.0544254266667 0.01132 "Anemochory" "None" "6-8" 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Calcareous" 3.33333333333333 4.11644918613551 3.70245489898257 2 7.1500659453159 5.13840981267745 2 4.9922383975909 6.85697976066273 2.2 1.91030270297089 3.93828145887337 8.21556850845288 2.59179059090504 "alt_alpine" 1262.85735628911 1758.57325712385 2481.89034326887 1e-04 0.00055 0.001 402.74117287594 "NO"
"Saxifraga aizoides" "SPEED2ZERO" "Vascular_plants" "Saxifraga aizoides L." "SPECIES" "INN" NA "LC" NA "Saxifraga" "Saxifragaceae" "Saxifragales" "Magnoliopsida" "Tracheophyta" 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Eudicotyledon" "Angiosperm" "nWoody_Chamaephyte" "None" "None" "non-woody" "Herb_non_gram" 0.068 1 "Broadleaved" 24.45 74.079 15.02390240825 0.177 0.156 12.518 37.84069145 0.05 "Anemochory" "Hydrochory" "6-8" 3 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Calcareous" 3.66666666666667 6.65135775635259 3.51654353907557 2.6 7.22738126763612 4.63043111300996 1.4 2.90702438426997 4.79470734200115 2.2 1.9173166723197 5.13367255298847 7.90129708606164 3.22608234113282 "alt_alpine" 761.468784360398 1562.32383738131 2586.13094075192 1e-04 0.00055 0.001 691166.525945072 "NO"
"Saxifraga androsacea" "SPEED2ZERO" "Vascular_plants" "Saxifraga androsacea L." "SPECIES" "INN" NA "LC" NA "Saxifraga" "Saxifragaceae" "Saxifragales" "Magnoliopsida" "Tracheophyta" 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 "Eudicotyledon" "Angiosperm" "nWoody_Chamaephyte" "None" "None" "non-woody" "Herb_non_gram" 0.026 1 "Broadleaved" 630 38.099 27.78218357244 0.172 0.145 35.15 13.13983591 0.625 "Anemochory" "None" "6-8" 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Calcareous" 3.66666666666667 5.62851447186094 2.9105083202565 2.6 7.54924637118774 3.88240262432726 1.4 3.90476697387666 3.77461980180683 2.2 0.665859515340871 2.89839195259017 7.62750801762835 2.8914905627737 "alt_nival" 1672.62600229424 2174.09726645938 2967.05144504541 1e-04 0.00055 0.001 573.724952991959 "NO"
"Saxifraga aphylla" "SPEED2ZERO" "Vascular_plants" "Saxifraga aphylla Sternb." "SPECIES" "IEP" NA "LC" NA "Saxifraga" "Saxifragaceae" "Saxifragales" "Magnoliopsida" "Tracheophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 "Eudicotyledon" "Angiosperm" "nWoody_Chamaephyte" "None" "None" "non-woody" "Herb_non_gram" 0.015 1 "Broadleaved" 974.36 65.02 28 0.185 0.0449336363636364 43.837 16.7419657266667 0.35 "Anemochory" "None" "7-9" 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Calcareous" 3 4.42224808949186 3.56187753529604 3 9.62033549871913 2.84980983678753 1.4 2.92688884316567 2.84994251454479 2.66666666666667 0.0404029640428669 2.47152136259565 9.50240249286256 2.57364249876414 "alt_nival" 1271.41268621493 2155.66519077977 2896.97370633971 1e-04 0.00055 0.001 87028.4183902264 "NO"
"Saxifraga aspera" "SPEED2ZERO" "Vascular_plants" "Saxifraga aspera L." "SPECIES" "INN" NA "LC" NA "Saxifraga" "Saxifragaceae" "Saxifragales" "Magnoliopsida" "Tracheophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 "Eudicotyledon" "Angiosperm" "nWoody_Chamaephyte" "None" "None" "non-woody" "Herb_non_gram" 0.098 1 "Broadleaved" 11.33 53.015 17.81673060875 0.165 0.166 28 36.06 0.01 "Anemochory" "None" "6-8" 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Silicious" 2 3.71246915449607 1.94344688332842 1.4 2.65103331358618 3.05771430770414 1.4 2.19044653539925 2.77814278151444 1.33333333333333 1.76991677472507 2.53265652711329 8.71107559078592 3.77637626336616 "alt_subalpine" 1288.71628956582 1673.91597488038 2686.43007922821 1e-04 0.00055 0.001 102621.318894502 "NO"
"Saxifraga berica" "EEA" "Vascular_plants" "Saxifraga berica (Bég.) D.A.Webb" "SPECIES" NA "Yes" NA "VULNERABLE" "Saxifraga" "Saxifragaceae" "Saxifragales" "Magnoliopsida" "Tracheophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 "Eudicotyledon" "Angiosperm" "nWoody_Chamaephyte" "Therophyte" "None" "non-woody" "Herb_non_gram" 0.1 2 "Broadleaved" 582.05 42.91 33.877976329 0.189 0.000306054472998125 34.699 13.7166666666667 11.3 "Anemochory" "None" "4-5" 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Calcareous" 3 3.2846284236319 3.18943358348718 3 9.31975560062439 3.18968122102473 1.4 2.75789898406103 2.79981017700807 3 5.65270937609837 2.55192123618953 0.512461209832068 3.22509651158019 "alt_lowlands" 170.418948815011 418.510948708749 709.678869108111 1e-04 0.00055 0.001 136.646754916836 "NO"
"Saxifraga biflora" "SPEED2ZERO" "Vascular_plants" "Saxifraga biflora All." "SPECIES" "INN" NA "LC" NA "Saxifraga" "Saxifragaceae" "Saxifragales" "Magnoliopsida" "Tracheophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 "Eudicotyledon" "Angiosperm" "nWoody_Chamaephyte" "None" "None" "non-woody" "Herb_non_gram" 0.102 1 "Broadleaved" 19 44.991 14.738 0.218 0.203 24.14 24.8 0.0816 "Anemochory" "None" "7-8" 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Calcareous" 3 5.35785072782818 2.31843510525239 2.4 7.32492760711251 2.77929386944661 1.4 2.82465895210324 2.93333011309248 2.25 0.0196813140036727 2.29846622103432 9.61185654720263 2.62769857216749 "alt_nival" 1480.44297339071 2153.81878425891 2815.13282770586 1e-04 0.00055 0.001 19294.7688531209 "NO"
"Saxifraga biflora subsp. macropetala" "Origin-Alps" "Vascular_plants" "Saxifraga ×kochii Hornung" "SUBSPECIES" NA NA NA NA "Saxifraga" "Saxifragaceae" "Saxifragales" "Magnoliopsida" "Tracheophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 "Eudicotyledon" "Angiosperm" "LongLived_Hemicryptophyte" "None" "None" "non-woody" "Herb_non_gram" 0.0666666666666667 1.5 "Broadleaved" 9.81 52.083 28.41830698115 0.2 0.17 22.154 18.09318075 0.073 "Anemochory" "None" "6-8" 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 "Calcareous" 3 4.11564825136622 3.79898028833491 2.6 6.43473566786306 7.28744235229607 1.4 2.97070052933907 6.12102053131969 2.5 0.961008322482261 3.42438537069837 7.45302473245092 6.24142721261051 "alt_nival" 2165.7516500697 2296.90243550693 2816.5913315483 0.001 0.003 0.005 594.635942857674 "NO"
"Saxifraga bryoides" "SPEED2ZERO" "Vascular_plants" "Saxifraga bryoides L." "SPECIES" "INN" NA "LC" NA "Saxifraga" "Saxifragaceae" "Saxifragales" "Magnoliopsida" "Tracheophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 "Eudicotyledon" "Angiosperm" "nWoody_Chamaephyte" "None" "None" "non-woody" "Herb_non_gram" 0.024 1 "Broadleaved" 4.91 58.952 11.739108851875 0.265 0.324 17.585 25.0983764233333 0.03 "Anemochory" "None" "7-8" 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Silicious" 3 4.5639459449561 2.59733816149017 1.4 3.26059741130147 3.24676825408989 1 1.53111037273112 3.84030012587647 1.33333333333333 0.638650405144613 3.32611556708439 9.3280613988439 3.0827120564864 "alt_nival" 1939.72526571329 2352.80215842304 3021.56052303768 1e-04 0.00055 0.001 26645.6355554247 "NO"
"Saxifraga bulbifera" "SPEED2ZERO" "Vascular_plants" "Saxifraga bulbifera L." "SPECIES" "INN" NA "EN" NA "Saxifraga" "Saxifragaceae" "Saxifragales" "Magnoliopsida" "Tracheophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 "Eudicotyledon" "Angiosperm" "LongLived_Hemicryptophyte" "None" "None" "non-woody" "Herb_non_gram" 0.186 1 "Broadleaved" 118.08 39.376 24.5744444444444 0.174 0.129 17.294 13.08439616 0.01 "Anemochory" "None" "4-6" 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 "Mixed" 2 3.3384305552087 4.1342203264674 2 6.07713968904662 4.09971449180874 1.4 3.54208373887076 4.07928620819018 2 4.9973742224135 3.85047422887667 7.74609324110464 3.43165336350996 "alt_montane" 179.435339121337 546.904693149739 1191.54615280939 1e-04 0.00055 0.001 2.66264513642403 "NO"
"Saxifraga caesia" "SPEED2ZERO" "Vascular_plants" "Saxifraga caesia L." "SPECIES" "INN" NA "LC" NA "Saxifraga" "Saxifragaceae" "Saxifragales" "Magnoliopsida" "Tracheophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 "Eudicotyledon" "Angiosperm" "nWoody_Chamaephyte" "None" "None" "non-woody" "Herb_non_gram" 0.04 1 "Broadleaved" 32 78.062 17.035 0.232 0.175 20.4 25.0983764233333 0.03 "Anemochory" "None" "6-9" 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Calcareous" 2 3.15906392614038 2.87215668781124 3 9.35514228392919 2.86854435371594 1 1.57318939135443 3.32095329379813 2.66666666666667 0.921587856491207 3.5791163658952 8.56837795734406 2.62404810138799 "alt_alpine" 893.970131059144 1703.49783227468 2629.39422409869 1e-04 0.00055 0.001 3002.15545543508 "NO"
"Saxifraga cernua" "SPEED2ZERO" "Vascular_plants" "Saxifraga cernua L." "SPECIES" "INN" NA "VU" NA "Saxifraga" "Saxifragaceae" "Saxifragales" "Magnoliopsida" "Tracheophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 "Eudicotyledon" "Angiosperm" "LongLived_Hemicryptophyte" "None" "None" "non-woody" "Herb_non_gram" 0.052 1 "Broadleaved" 55.87 50.148 32.888551045 0.201 0.212266507576 31.505 14.1533333333333 0.00536666666666667 "Anemochory" "None" "7-8" 2 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Calcareous" 3.66666666666667 5.50322857407109 3.38704828915735 2.6 5.87341758178483 6.88969110671512 2.6 3.19132457327161 6.69725717902522 2.2 1.00783437718423 2.99203591106833 6.7715373589994 5.29448263967511 "alt_alpine" 2052.80647155585 2375.48416558331 2785.2363311752 1e-04 0.00055 0.001 2553967.95111189 "NO"
"Saxifraga cintrana" "EEA" "Vascular_plants" "Saxifraga cintrana Kuzinsky ex Willk." "SPECIES" NA "Yes" NA "DATA_DEFICIENT" "Saxifraga" "Saxifragaceae" "Saxifragales" "Magnoliopsida" "Tracheophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Eudicotyledon" "Angiosperm" "nWoody_Chamaephyte" "None" "None" "non-woody" "Herb_non_gram" 0.127 2.5 "Broadleaved" 15257 38.611 17.247 0.227 0.215 28.35 17.1005516066667 21.096 "Anemochory" "None" "5-7" 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 "Calcareous" 3 3.99127870485111 2.00119240815073 2.6 7.73224402843242 2.78249183958083 1.4 1.54809108503155 2.86396393476328 2.66666666666667 2.56530603625446 2.26672905505109 6.70450521193255 4.35533883270796 "alt_subalpine" 913.460803414369 1484.57196237255 2086.37325237956 0.002 0.0085 0.005 3240.32729576268 "NO"
"Saxifraga cotyledon" "SPEED2ZERO" "Vascular_plants" "Saxifraga cotyledon L." "SPECIES" "INN" NA "LC" NA "Saxifraga" "Saxifragaceae" "Saxifragales" "Magnoliopsida" "Tracheophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 "Eudicotyledon" "Angiosperm" "nWoody_Chamaephyte" "None" "None" "non-woody" "Herb_non_gram" 0.251 2 "Broadleaved" 261.12 122.249 8.11 0.201 0.2 11.568 40.1563241175 0.91 "Anemochory" "None" "6-8" 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Silicious" 3 4.40164770711346 2.39370902776362 1.4 3.66409417622732 5.14696654197419 1.4 2.03191450359549 2.83399074626408 1 1.79266692037232 4.51897455113733 7.69801024730516 4.15354903164678 "alt_subalpine" 410.83980180859 801.552046905656 2184.8228838901 0.001 0.003 0.005 382934.484388864 "NO"
"Saxifraga cuneifolia" "SPEED2ZERO" "Vascular_plants" "Saxifraga cuneifolia L." "SPECIES" "INN" NA "LC" NA "Saxifraga" "Saxifragaceae" "Saxifragales" "Magnoliopsida" "Tracheophyta" 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 "Eudicotyledon" "Angiosperm" "nWoody_Chamaephyte" "None" "None" "non-woody" "Herb_non_gram" 0.111 1 "Broadleaved" 233.96 48.462 17.3427467638405 0.167 0.135 8.763 49.5154243766667 0.0334 "Anemochory" "None" "6-8" 3 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 1 1 0 0 0 0 "Silicious" 3 5.02864603024985 3.1952892128032 1.4 3.64277173911135 6.14241250282254 1.4 2.68085479053441 4.04315515260071 1.8 2.43822426783529 2.97638476823703 3.96698897331071 6.04559819095819 "alt_subalpine" 404.541882135177 964.297928651826 2052.62844402463 1e-04 0.00055 0.001 305.77336728253 "NO"
"Saxifraga diapensioides" "SPEED2ZERO" "Vascular_plants" "Saxifraga diapensioides Bellardi" "SPECIES" "IEP" NA "NT" NA "Saxifraga" "Saxifragaceae" "Saxifragales" "Magnoliopsida" "Tracheophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 "Eudicotyledon" "Angiosperm" "nWoody_Chamaephyte" "None" "None" "non-woody" "Herb_non_gram" 0.051 2 "Broadleaved" 482.06 87.07 8.69457142857143 0.18 0.024362 32.195 26.7285634666667 1.606 "Anemochory" "None" "5-8" 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Calcareous" 1.33333333333333 1.52291277980171 1.79969567591087 3 9.81458537648629 2.20002166930094 1 0.182685290119801 2.3506172108744 2.66666666666667 0.831168836105704 2.26672905505109 9.82561878732835 2.20017409191605 "alt_alpine" 1672.70702119156 1931.53020154391 2590.5451583113 1e-04 0.00055 0.001 0.290467181950108 "NO"
"Saxifraga exarata" "SPEED2ZERO" "Vascular_plants" "Saxifraga exarata Vill." "SPECIES" "INN" NA "LC" NA "Saxifraga" "Saxifragaceae" "Saxifragales" "Magnoliopsida" "Tracheophyta" 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 "Eudicotyledon" "Angiosperm" "nWoody_Chamaephyte" "None" "None" "non-woody" "Herb_non_gram" 0.01 1.5 "Broadleaved" 4.62 84.134 10.64032042605 0.275 0.2625 15.6 138.34 0.063 "Anemochory" "None" "7-8" 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Silicious" 3 3.42910848108101 4.26583268536455 1.4 3.84525098460914 7.06989312606951 1 1.33372187452681 3.98928664646086 1.8 0.853012471834174 4.62388794815922 9.14764595280026 5.83695526530176 "alt_nival" 1973.5556175744 2420.08757452626 2925.29276497513 1e-04 0.00055 0.001 1436648.17374433 "NO"
"Saxifraga exarata subsp. exarata" "SPEED2ZERO" "Vascular_plants" "Saxifraga exarata subsp. exarata" "SUBSPECIES" "INN" NA "LC" NA "Saxifraga" "Saxifragaceae" "Saxifragales" "Magnoliopsida" "Tracheophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 "Eudicotyledon" "Angiosperm" "nWoody_Chamaephyte" "None" "None" "non-woody" "Herb_non_gram" 0.0725 1 "Broadleaved" 197.94 33.376 8.69457142857143 0.203 0.2762 23.416 30.5181694175 0.112 "Anemochory" "None" "6-8" 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Silicious" 3 3.40725074698496 2.47358616921388 1.4 4.12462912381245 2.78249183958083 1.4 1.81291137831584 2.86396393476328 1.33333333333333 0.122249228164122 2.64354516456554 8.21077940198188 2.76982198897175 "alt_nival" 1712.92419318556 2251.26815697793 2879.28779075451 1e-04 0.003 0.005 753.099778218542 "NO"
"Saxifraga exarata subsp. moschata" "SPEED2ZERO" "Vascular_plants" "Saxifraga moschata subsp. moschata" "SUBSPECIES" "INN" NA "LC" NA "Saxifraga" "Saxifragaceae" "Saxifragales" "Magnoliopsida" "Tracheophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 "Eudicotyledon" "Angiosperm" "nWoody_Chamaephyte" "ShortLived_Hemicryptophyte" "None" "non-woody" "Herb_non_gram" 0.028 1.5 "Broadleaved" 2020.09 40.486 29.06546102565 0.144 0.0001903708725319 23.14 20.0166666666667 0.04 "Meteorochory" "None" "7-8" 3 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Calcareous" 3 3.48839207470307 2.3692017955495 2.6 8.13821770963885 2.78249183958083 1.4 2.05060768684235 2.86396393476328 2.2 1.49774872643523 2.26672905505109 8.31222027844989 2.89166792747185 "alt_nival" 1582.94209196649 2037.200387491 2996.8302286445 0.001 0.003 0.005 70.5795380113134 "NO"
"Saxifraga exarata subsp. pseudoexarata" "InfoSpecies" "Vascular_plants" "Saxifraga moschata subsp. pseudoexarata Braun-Blanq." "SUBSPECIES" "INN" NA "DD" NA "Saxifraga" "Saxifragaceae" "Saxifragales" "Magnoliopsida" "Tracheophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 "Eudicotyledon" "Angiosperm" "Woody_Chamaephyte" "None" "None" "Woody" "Shrub" 0.8 3.5 "Broadleaved" 2251.6 48.804 20.803 0.429 0.05 23.6 17.4595492 30.19 "Endochory" "None" "4-5" 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 "Calcareous" 3 5.05660814934581 2.76873797429328 2.6 7.3164503896239 3.71498531675553 1.4 4.89209353310051 5.37603689439586 2.2 3.58466684943809 4.23185526072594 3.20927414234259 5.80914449417562 "alt_nival" 531.194902965341 980.446770365756 1905.10242310035 0.4 0.95 1.5 43212.431993464 "NO"
"Saxifraga florulenta" "EEA" "Vascular_plants" "Saxifraga florulenta Moretti" "SPECIES" NA "Yes" NA "LEAST_CONCERN" "Saxifraga" "Saxifragaceae" "Saxifragales" "Magnoliopsida" "Tracheophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 "Eudicotyledon" "Angiosperm" "ShortLived_Hemicryptophyte" "None" "None" "non-woody" "Herb_non_gram" 0.182 1 "Broadleaved" 261 60.07 19.1775 0.178 0.077085 20.477 9.75535088566667 0.5976 "Anemochory" "None" "7-8" 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Silicious" 2 3.6933740622025 2.37194230634596 1.4 2.49450057096046 3.64006126454698 1 1.58831489524901 4.24059242236477 1 0.925697703581999 2.45578679000368 3.81272234770615 9.82561878732835 "alt_nival" 1935.09690066013 2265.33240839537 2757.24483941299 1e-04 0.00055 0.001 1656.66088968099 "NO"
"Saxifraga fragosoi" "Origin-Alps" "Vascular_plants" "Saxifraga fragosoi Sennen" "SPECIES" NA NA NA NA "Saxifraga" "Saxifragaceae" "Saxifragales" "Magnoliopsida" "Tracheophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 "Eudicotyledon" "Angiosperm" "nWoody_Chamaephyte" "None" "None" "non-woody" "Herb_non_gram" 0.032 1 "Broadleaved" 78.75 60.117 18.8 0.166 0.154 15.564 68.32518413 0.012 "Anemochory" "None" "5-6" 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Silicious" 2 3.11782622391886 1.88531491783436 1.4 6.28662370347959 3.94418500049129 1.4 2.16945584110561 3.07831053065157 1.8 3.61280261625673 2.86585998479127 6.6985046857664 6.94681634837243 "alt_subalpine" 20.5277495681564 389.260294588871 1993.20648146212 1e-04 0.00055 0.001 12613692.4908699 "NO"
