"Species" "Source" "Group" "GBIF_accepted" "GBIF_rank" "originCH" "originEUR" "Swiss_status" "IUCN_status" "Genus" "Family" "Order" "Class" "Phylum" "GUILDE.1" "GUILDE.2" "GUILDE.3" "GUILDE.4" "GUILDE.5" "GUILDE.6" "GUILDE.7" "GUILDE.8" "GUILDE.9" "GUILDE.10" "GUILDE.11" "GUILDE.12" "GUILDE.13" "GUILDE.14" "GUILDE.15" "GUILDE.16" "GUILDE.17" "GUILDE.18" "GUILDE.19" "GUILDE.20" "GUILDE.21" "GUILDE.22" "GUILDE.23" "GUILDE.24" "GUILDE.25" "GUILDE.26" "Reproductive_mode" "Development" "Longevity_max_y" "Transport_sws" "Transport_swd" "Transport_bub" "Transport_spw" "Transport_ses" "Transport_oth" "Stream_pref_euc" "Stream_pref_hyc" "Stream_pref_erh" "Stream_pref_mrh" "Stream_pref_hrh" "Stream_pref_epo" "Stream_pref_mpo" "Stream_pref_hpo" "Stream_pref_lit" "Stream_pref_pro" "Diet_gra" "Diet_min" "Diet_xyl" "Diet_shr" "Diet_gat" "Diet_aff" "Diet_pff" "Diet_pre" "Diet_par" "Diet_oth" "Respir_teg" "Respir_gil" "Respir_pls" "Respir_spi" "Respir_ves" "Respir_tap" "Respir_sur" "Ter" "Aqu" "Aer" "Aqu_stage_egg" "Aqu_stage_lar" "Aqu_stage_nym" "Aqu_stage_pup" "Aqu_stage_adu" "Substrate_arg" "Substrate_pel" "Substrate_psa" "Substrate_aka" "Substrate_mil" "Substrate_mal" "Substrate_hpe" "Substrate_alg" "Substrate_mph" "Substrate_pom" "Substrate_woo" "Substrate_mad" "Substrate_oth" "Flow_habitat" "Rhithral_pref" "Potamal_pref" "Salt_pref_salfr" "Salt_pref_salol" "Salt_pref_salme" "Salt_pref_salpo" "Salt_pref_saleu" "Drought" "Temp_pref" "pH_pref" "Elev_Planar" "Elev_Colline" "Elev_Montane" "Elev_Subalpine" "Elev_Alpine" "Elev_Nival" "Emergence_winter" "Emergence_spring" "Emergence_summmer" "Emergence_autumn" "Emergence_length" "Geo_range" "MISSING_ALL_TRAITS"
"Leuctra pseudorosinae" "SPEED2ZERO" "Insects" "Leuctra pseudorosinae Aubert, 1954" "SPECIES" "INN" NA "EN" NA "Leuctra" "Leuctridae" "Plecoptera" "Insecta" "Arthropoda" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "fie" "hemimetabolic" "<=1" 0 0 5 5 0 0 0 0 10 0 0 0 0 0 0 0 3 0 0 3 4 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 1 8 0 0 0 0 0 0 2 2 4 0 0 0 2 0 0 0 "rheophil" 5 1 10 0 0 0 0 "egg_resist" "cold" "no_pref" 0 0 1 1 1 0 0 6 4 0 "short" "very_small" "NO"
"Leuctra pseudosignifera" "SPEED2ZERO" "Insects" "Leuctra pseudosignifera Aubert, 1954" "SPECIES" "INN" NA "NT" NA "Leuctra" "Leuctridae" "Plecoptera" "Insecta" "Arthropoda" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "tec" "hemimetabolic" "<=1" 0 0 5 5 0 0 0 5 3 2 0 0 0 0 0 0 3 0 0 3 4 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 1 8 0 0 0 0 0 0 1 2 0 0 0 0 4 0 0 0 "limnophil" 3 1 10 0 0 0 0 "egg_resist" "cold" "acid" 0 1 1 0 0 0 0 8 2 0 "long" "moderate" "NO"
"Leuctra rauscheri" "SPEED2ZERO" "Insects" "Leuctra rauscheri Aubert, 1957" "SPECIES" "INN" NA "NT" NA "Leuctra" "Leuctridae" "Plecoptera" "Insecta" "Arthropoda" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "tec" "hemimetabolic" "<=1" 0 0 5 5 0 0 0 6 4 0 0 0 0 0 0 0 3 0 0 3 4 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 2 8 0 0 0 0 0 0 2 2 3 0 0 0 2 0 0 0 "rheophil" 3 1 10 0 0 0 0 "larva_resist" "cold" "no_pref" 0 0 1 1 1 0 0 2 7 1 "long" "small" "NO"
"Leuctra ravizzai" "SPEED2ZERO" "Insects" "Leuctra ravizzai Ravizza Dematteis & Vinçon, 1994" "SPECIES" "INN" NA "CR" NA "Leuctra" "Leuctridae" "Plecoptera" "Insecta" "Arthropoda" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "fie" "holometabolic" "<=1" 0 0 0 7 5 0 0 1 3 2 1 0 0 0 0 0 3 0 0 5 1 0 0 0 0 0 1 1 0 0 0 0 0 0 1 0 1 8 0 1 0 0 0 0 1 4 3 0 0 0 2 0 0 0 "limnophil" 4 1 7 3 0 0 0 "imago_resist" "mixed" "no_pref" 1 1 1 1 0 0 0 2 8 0 "short" "very_wide" "NO"
"Leuctra rosinae" "SPEED2ZERO" "Insects" "Leuctra rosinae Kempny, 1900" "SPECIES" "INN" NA "LC" NA "Leuctra" "Leuctridae" "Plecoptera" "Insecta" "Arthropoda" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "fic" "hemimetabolic" "<=1" 0 0 5 5 0 0 2 3 3 2 0 0 0 0 0 0 3 0 0 3 4 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 2 8 0 0 0 0 0 0 5 3 0 0 0 0 3 0 0 0 "rheo_to_limnophil" 3 1 10 1 0 0 0 "egg_resist" "cold" "no_pref" 0 1 1 1 1 0 0 3 4 3 "long" "very_wide" "NO"
"Leuctra schmidi" "SPEED2ZERO" "Insects" "Leuctra schmidi Aubert, 1946" "SPECIES" "INN" NA "EN" NA "Leuctra" "Leuctridae" "Plecoptera" "Insecta" "Arthropoda" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "fic" "hemimetabolic" "<=1" 0 0 3 5 0 0 0 1 1 2 1 0 0 0 3 0 1 0 0 3 5 0 0 0 0 0 1 1 0 0 0 0 0 0 1 0 7 5 0 0 0 0 0 1 1 0 0 0 0 0 3 0 3 0 "limnophil" 3 1 10 0 0 0 0 "egg_resist" "mixed" "neutral_to_alka" 1 1 1 1 0 0 1 5 4 0 "short" "very_wide" "NO"
"Leuctra sesvenna" "SPEED2ZERO" "Insects" "Leuctra sesvenna Aubert, 1953" "SPECIES" "INN" NA "CR" NA "Leuctra" "Leuctridae" "Plecoptera" "Insecta" "Arthropoda" 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "fie" "hemimetabolic" "<=1" 0 0 2 5 0 0 2 2 3 4 2 0 0 0 0 0 2 0 0 3 0 0 0 0 0 0 1 1 0 0 0 0 0 0 1 0 1 8 0 0 0 0 0 0 1 3 0 0 0 0 3 0 0 0 "rheo_to_limnophil" 4 1 10 1 0 0 0 "egg_resist" "mixed" "no_pref" 1 1 1 1 0 0 0 0 4 6 "long" "very_wide" "NO"
"Leuctra subalpina" "SPEED2ZERO" "Insects" "Leuctra subalpina Vinçon, Ravizza & Aubert, 1995" "SPECIES" "INN" NA "NT" NA "Leuctra" "Leuctridae" "Plecoptera" "Insecta" "Arthropoda" 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "tec" "holometabolic" "<=1" 0 0 0 7 0 1 0 2 0 1 0 0 0 0 0 0 3 0 0 3 0 0 0 1 0 0 1 1 0 0 0 0 0 0 1 0 1 8 0 1 0 0 0 0 1 4 3 0 0 0 2 0 0 0 "rheo_to_limnophil" 3 1 7 3 0 0 0 "no_resist" "cold" "no_pref" 0 1 0 0 0 0 0 0 5 7 "long" "moderate" "NO"
"Leuctra teriolensis" "SPEED2ZERO" "Insects" "Leuctra teriolensis Kempny, 1900" "SPECIES" "INN" NA "LC" NA "Leuctra" "Leuctridae" "Plecoptera" "Insecta" "Arthropoda" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "fie" "hemimetabolic" "<=1" 0 0 5 5 0 0 0 1 8 1 0 0 0 0 0 0 3 0 0 3 4 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 1 8 0 0 0 0 0 0 5 4 0 0 0 0 1 0 0 0 "rheo_to_limnophil" 5 1 10 0 0 0 0 "egg_resist" "cold" "acid" 0 0 1 1 1 1 0 2 6 2 "long" "small" "NO"
"Leuctra vinconi subsp. aubertorum" "InfoSpecies" "Insects" "Leuctra vinconi aubertorum Ravizza & Ravizza Dematteis, 1994" "SUBSPECIES" "IEN" NA "CR" NA "Leuctra" "Leuctridae" "Plecoptera" "Insecta" "Arthropoda" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "tec" "hemimetabolic" "<=1" 0 0 0 5 0 0 3 2 0 0 0 0 0 0 1 0 0 0 0 3 5 0 0 0 0 0 1 1 0 0 0 0 0 0 1 0 2 8 0 0 0 0 0 0 0 0 0 0 0 2 6 0 0 0 "limno_to_rheophil" 1 1 10 1 0 0 0 "egg_resist" "cold" "acid" 1 0 1 1 0 0 0 0 7 3 "long" "very_wide" "NO"
"Leuctra zwicki" "InfoSpecies" "Insects" "Leuctra zwicki Ravizza & Vinçon, 1991" "SPECIES" NA NA "CR" NA "Leuctra" "Leuctridae" "Plecoptera" "Insecta" "Arthropoda" 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "fie" "hemimetabolic" "<=1" 0 0 2 5 0 0 0 2 6 2 1 0 0 0 0 0 5 0 0 1 0 0 0 0 0 0 1 1 0 0 0 0 0 0 1 0 3 8 0 0 0 0 0 0 1 5 3 0 0 0 2 0 0 0 "limno_to_rheophil" 4 1 10 1 0 0 0 "larva_resist" "cold" "no_pref" 1 1 1 1 0 0 0 4 5 2 "long" "moderate" "NO"
"Limnephilus affinis" "InfoSpecies" "Insects" "Limnephilus affinis Curtis, 1834" "SPECIES" "INN" NA "CR" NA "Limnephilus" "Limnephilidae" "Trichoptera" "Insecta" "Arthropoda" 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "vec" "holometabolic" "<=1" 0 0 0 7 3 0 0 0 0 0 0 0 1 0 10 0 1 0 0 1 0 0 0 10 0 0 1 1 0 0 0 0 0 0 1 0 1 8 0 1 0 0 1 0 0 0 0 0 0 6 1 0 0 0 "limnobiont" 1 2 7 3 0 0 0 "no_resist" "warm" "no_pref" 1 1 0 1 0 0 0 0 8 1 "long" "very_wide" "NO"
"Limnephilus algosus" "InfoSpecies" "Insects" "Limnephilus algosus (McLachlan, 1868)" "SPECIES" "INN" NA "CR" NA "Limnephilus" "Limnephilidae" "Trichoptera" "Insecta" "Arthropoda" 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "vec" "holometabolic" "<=1" 0 0 0 7 3 0 1 1 0 0 0 0 0 0 5 0 0 0 0 5 0 0 0 0 0 0 1 1 0 0 0 0 0 0 1 0 1 8 0 1 0 0 0 0 0 0 0 0 0 10 7 0 0 0 "limnobiont" 1 1 7 3 0 0 0 "no_resist" "warm" "no_pref" 1 1 1 1 0 0 0 3 5 1 "long" "very_wide" "NO"
"Limnephilus auricula" "SPEED2ZERO" "Insects" "Limnephilus auricula Curtis, 1834" "SPECIES" "INN" NA "NT" NA "Limnephilus" "Limnephilidae" "Trichoptera" "Insecta" "Arthropoda" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "tec" "holometabolic" "<=1" 0 0 0 7 3 0 0 2 5 1 0 0 0 0 0 0 5 0 0 3 0 0 0 0 0 0 1 1 0 0 0 0 0 0 1 0 1 9 0 1 0 0 0 0 0 3 0 0 0 0 6 0 0 0 "rheo_to_limnophil" 3 1 7 3 0 0 0 "imago_resist" "cold" "acid" 1 1 1 1 1 0 0 1 6 4 "long" "wide" "YES"
"Limnephilus binotatus" "SPEED2ZERO" "Insects" "Limnephilus binotatus Curtis, 1834" "SPECIES" "INN" NA "VU" NA "Limnephilus" "Limnephilidae" "Trichoptera" "Insecta" "Arthropoda" 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "vec" "holometabolic" "<=1" 0 0 0 8 3 0 0 0 0 0 0 0 0 0 10 0 0 0 0 7 0 0 0 3 0 0 1 1 0 0 0 0 0 0 1 0 1 8 0 1 0 0 0 0 0 0 0 0 0 10 8 0 0 0 "limnobiont" 1 1 7 3 0 0 0 "no_resist" "mixed" "no_pref" 1 1 0 1 0 0 0 0 8 1 "long" "very_wide" "NO"
"Limnephilus bipunctatus" "InfoSpecies" "Insects" "Limnephilus bipunctatus Curtis, 1834" "SPECIES" "INN" NA "EN" NA "Limnephilus" "Limnephilidae" "Trichoptera" "Insecta" "Arthropoda" 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "vec" "holometabolic" "<=1" 0 0 0 7 3 0 0 0 0 0 0 0 2 0 10 0 0 0 0 6 0 0 0 9 0 0 1 1 0 0 0 0 0 0 1 0 1 8 0 1 0 0 0 0 0 0 0 0 0 10 0 2 0 0 "limnobiont" 1 2 7 3 0 0 0 "imago_resist" "warm" "no_pref" 1 1 0 0 0 0 0 0 8 2 "long" "moderate" "NO"
"Limnephilus borealis" "InfoSpecies" "Insects" "Limnephilus borealis (Zetterstedt, 1840)" "SPECIES" "INN" NA "CR" NA "Limnephilus" "Limnephilidae" "Trichoptera" "Insecta" "Arthropoda" 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "vec" "holometabolic" "<=1" 0 0 0 7 3 0 0 0 0 0 0 0 2 0 10 0 0 0 0 4 1 0 0 9 0 0 1 1 0 0 0 0 0 0 1 0 1 8 0 1 0 0 3 2 0 0 0 0 0 6 1 2 0 0 "limnobiont" 1 2 7 3 0 0 0 "no_resist" "warm" "no_pref" 1 1 0 1 0 0 0 0 10 0 "long" "very_wide" "NO"
"Limnephilus centralis" "SPEED2ZERO" "Insects" "Limnephilus centralis Curtis, 1834" "SPECIES" "INN" NA "LC" NA "Limnephilus" "Limnephilidae" "Trichoptera" "Insecta" "Arthropoda" 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "tec" "holometabolic" "<=1" 0 0 0 10 0 0 2 0 1 1 1 0 0 0 2 0 0 0 0 7 0 0 0 0 0 0 1 1 0 0 0 0 0 0 1 0 1 8 0 1 0 0 0 0 0 0 0 0 0 1 2 0 0 0 "rheo_to_limnophil" 2 1 7 3 0 0 0 "imago_resist" "mixed" "no_pref" 1 1 0 1 0 0 0 1 4 5 "long" "very_wide" "YES"
"Limnephilus coenosus" "SPEED2ZERO" "Insects" "Limnephilus coenosus Curtis, 1834" "SPECIES" "INN" NA "NT" NA "Limnephilus" "Limnephilidae" "Trichoptera" "Insecta" "Arthropoda" 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "tec" "holometabolic" "<=1" 0 0 0 7 3 0 0 1 2 3 1 1 0 0 1 1 2 0 0 6 0 0 0 3 0 0 1 1 0 0 0 0 0 0 1 0 1 8 0 1 0 0 0 0 0 2 0 0 0 4 4 1 0 0 "limno_to_rheophil" 3 2 10 0 0 0 0 "imago_resist" "mixed" "no_pref" 1 1 1 1 0 0 0 3 0 4 "long" "very_wide" "YES"
"Limnephilus decipiens" "SPEED2ZERO" "Insects" "Limnephilus decipiens (Kolenati, 1848)" "SPECIES" "INN" NA "LC" NA "Limnephilus" "Limnephilidae" "Trichoptera" "Insecta" "Arthropoda" 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "tec" "holometabolic" "<=1" 0 0 0 7 3 0 0 0 0 1 2 2 0 0 5 0 0 0 0 7 2 0 0 0 0 0 1 1 0 0 0 0 0 0 1 0 2 8 0 1 0 0 1 1 0 0 0 0 0 6 3 0 0 0 "limnophil" 1 2 7 3 0 0 0 "imago_resist" "mixed" "no_pref" 1 1 0 1 0 0 0 0 2 6 "long" "very_wide" "YES"
"Limnephilus elegans" "InfoSpecies" "Insects" "Limnephilus elegans Curtis, 1834" "SPECIES" "INN" NA "CR" NA "Limnephilus" "Limnephilidae" "Trichoptera" "Insecta" "Arthropoda" 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "vec" "holometabolic" "<=1" 0 0 0 7 3 0 1 0 0 0 0 0 0 0 10 0 1 0 0 5 0 0 0 3 0 0 1 1 0 0 0 0 0 0 1 0 1 8 0 1 0 0 0 0 0 0 0 0 0 10 4 0 0 0 "limnobiont" 1 1 10 0 0 0 0 "no_resist" "warm" "no_pref" 1 1 1 0 0 0 0 0 9 2 "long" "very_wide" "NO"
"Limnephilus extricatus" "SPEED2ZERO" "Insects" "Limnephilus extricatus McLachlan, 1865" "SPECIES" "INN" NA "LC" NA "Limnephilus" "Limnephilidae" "Trichoptera" "Insecta" "Arthropoda" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "fic" "holometabolic" "<=1" 0 0 0 5 6 0 0 0 2 4 4 2 0 0 0 0 0 0 0 3 0 0 1 0 0 0 1 1 0 0 0 0 0 0 1 0 1 8 0 1 0 0 0 0 0 5 3 0 0 0 1 0 0 0 "rheophil" 4 2 7 3 0 0 0 "no_resist" "mixed" "no_pref" 1 1 0 0 0 0 0 0 5 10 "long" "very_wide" "YES"
"Limnephilus flavicornis" "SPEED2ZERO" "Insects" "Limnephilus flavicornis (Fabricius, 1787)" "SPECIES" "INN" NA "LC" NA "Limnephilus" "Limnephilidae" "Trichoptera" "Insecta" "Arthropoda" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "tec" "holometabolic" "<=1" 0 0 0 7 3 0 0 0 0 0 0 2 2 0 6 0 2 0 0 5 0 0 0 3 0 0 1 1 0 0 0 0 0 0 1 0 1 8 0 1 0 0 1 1 0 0 0 0 0 6 2 0 0 0 "limnophil" 1 3 7 3 0 0 0 "imago_resist" "warm" "no_pref" 1 1 1 0 0 0 0 4 2 4 "long" "very_wide" "NO"
"Limnephilus flavospinosus" "SPEED2ZERO" "Insects" "Limnephilus flavospinosus (Stein, 1874)" "SPECIES" "INN" NA "EN" NA "Limnephilus" "Limnephilidae" "Trichoptera" "Insecta" "Arthropoda" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "tec" "holometabolic" "<=1" 0 0 0 8 3 0 0 0 0 0 0 2 2 0 7 0 0 0 0 5 0 0 0 3 0 0 1 1 0 0 0 0 0 0 1 0 1 8 0 1 0 0 0 1 0 0 0 0 0 7 2 0 0 0 "limnobiont" 1 2 10 0 0 0 0 "imago_resist" "warm" "no_pref" 1 1 0 1 0 0 0 0 5 3 "long" "moderate" "NO"
"Limnephilus germanus" "SPEED2ZERO" "Insects" "Limnephilus germanus McLachlan, 1875" "SPECIES" "INN" NA "VU" NA "Limnephilus" "Limnephilidae" "Trichoptera" "Insecta" "Arthropoda" 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "vec" "holometabolic" "<=1" 0 0 0 7 3 0 0 0 0 0 0 0 1 0 10 0 0 0 0 5 0 0 1 9 0 0 1 1 0 0 0 0 0 0 1 0 1 8 0 1 0 0 0 0 0 0 0 0 0 10 0 2 0 0 "limnobiont" 1 2 7 3 0 0 0 "imago_resist" "warm" "no_pref" 1 1 1 1 0 0 0 0 10 2 "long" "moderate" "NO"
"Limnephilus griseus" "InfoSpecies" "Insects" "Limnephilus griseus (Linnaeus, 1758)" "SPECIES" "INN" NA "EN" NA "Limnephilus" "Limnephilidae" "Trichoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "tec" "holometabolic" "<=1" 0 0 0 7 3 0 0 0 0 5 5 0 0 0 0 0 2 0 0 5 0 0 0 3 0 0 1 1 0 0 0 0 0 0 1 0 1 8 0 1 0 0 1 1 0 0 0 0 0 6 2 0 0 0 "limnobiont" 5 1 7 3 0 0 0 "imago_resist" "warm" "acid" 1 1 1 0 0 0 0 4 2 4 "long" "small" "NO"
"Limnephilus helveticus" "SPEED2ZERO" "Insects" "Limnephilus helveticus Schmid, 1965" "SPECIES" "INN" NA "VU" NA "Limnephilus" "Limnephilidae" "Trichoptera" "Insecta" "Arthropoda" 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "vec" "holometabolic" "<=1" 0 0 0 10 0 0 0 0 0 0 0 0 0 0 10 0 3 0 0 3 0 0 0 6 0 0 1 1 0 0 0 0 0 0 1 0 1 8 0 1 0 0 0 0 0 0 0 0 0 6 1 1 0 0 "limnobiont" 1 1 7 3 0 0 0 "no_resist" "mixed" "no_pref" 1 1 1 1 0 0 0 1 9 1 "long" "very_wide" "NO"
"Limnephilus hirsutus" "SPEED2ZERO" "Insects" "Limnephilus hirsutus (Pictet, 1834)" "SPECIES" "INN" NA "NT" NA "Limnephilus" "Limnephilidae" "Trichoptera" "Insecta" "Arthropoda" 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "tec" "holometabolic" "<=1" 0 0 0 7 3 0 0 0 2 2 2 2 0 0 2 0 2 0 0 5 0 0 0 3 0 0 1 1 0 0 0 0 0 0 1 0 1 8 0 1 0 0 0 0 0 1 0 0 0 3 5 0 0 0 "limnophil" 3 2 10 0 0 0 0 "imago_resist" "cold" "neutral_to_alka" 1 1 1 1 0 0 0 0 2 8 "long" "very_wide" "NO"
"Limnephilus ignavus" "SPEED2ZERO" "Insects" "Limnephilus ignavus McLachlan, 1865" "SPECIES" "INN" NA "LC" NA "Limnephilus" "Limnephilidae" "Trichoptera" "Insecta" "Arthropoda" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "fic" "hemimetabolic" "<=1" 0 0 0 7 0 2 0 0 2 2 0 0 0 0 0 0 2 0 0 5 3 0 0 0 0 0 1 1 0 0 0 0 0 0 1 0 2 8 0 0 0 0 0 0 1 2 0 0 0 0 3 0 0 0 "rheo_to_limnophil" 3 1 10 0 0 0 0 "egg_resist" "mixed" "no_pref" 1 1 0 1 0 0 0 4 5 2 "long" "very_wide" "YES"
"Limnephilus incisus" "SPEED2ZERO" "Insects" "Pseudostenophylax incisus (Curtis, 1834)" "SPECIES" "INN" NA "EN" NA "Pseudostenophylax" "Limnephilidae" "Trichoptera" "Insecta" "Arthropoda" 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "vec" "holometabolic" "<=1" 0 0 0 8 3 0 0 0 0 0 0 0 2 0 10 0 0 0 0 3 0 0 0 7 0 0 1 1 0 0 0 0 0 0 1 0 1 8 0 1 0 0 3 1 0 0 0 0 0 6 2 5 0 0 "limnobiont" 1 2 10 3 0 0 0 "no_resist" "warm" "no_pref" 1 1 1 1 0 0 0 1 8 2 "long" "very_wide" "NO"
"Limnephilus italicus" "SPEED2ZERO" "Insects" "Limnephilus italicus McLachlan, 1884" "SPECIES" "INN" NA "VU" NA "Limnephilus" "Limnephilidae" "Trichoptera" "Insecta" "Arthropoda" 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "vec" "holometabolic" "<=1" 0 0 0 10 0 0 0 0 0 0 0 1 1 0 10 0 0 0 0 3 0 0 0 6 0 0 1 1 0 0 0 0 0 0 1 0 1 9 0 1 0 0 0 0 0 0 0 0 0 4 8 3 0 0 "limnobiont" 1 2 7 3 0 0 0 "no_resist" "mixed" "no_pref" 1 1 0 1 0 0 0 0 6 4 "long" "very_wide" "NO"
"Limnephilus lunatus" "SPEED2ZERO" "Insects" "Limnephilus lunatus Curtis, 1834" "SPECIES" "INN" NA "LC" NA "Limnephilus" "Limnephilidae" "Trichoptera" "Insecta" "Arthropoda" 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "tec" "holometabolic" "<=1" 0 0 0 7 3 0 0 0 0 0 1 2 1 0 5 1 2 0 0 5 0 0 0 3 0 0 1 1 0 0 0 0 0 0 1 0 1 8 0 1 0 0 1 1 0 0 0 0 0 6 2 0 0 0 "limnophil" 2 2 7 3 0 0 0 "imago_resist" "mixed" "no_pref" 1 1 1 0 0 0 0 4 2 4 "long" "very_wide" "NO"
"Limnephilus marmoratus" "SPEED2ZERO" "Insects" "Limnephilus marmoratus Curtis, 1834" "SPECIES" "INN" NA "NT" NA "Limnephilus" "Limnephilidae" "Trichoptera" "Insecta" "Arthropoda" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "tec" "holometabolic" "<=1" 0 0 0 7 3 0 0 0 0 0 1 2 2 0 5 0 2 0 0 5 0 0 0 3 0 0 1 1 0 0 0 0 0 0 1 0 1 8 0 1 0 0 1 1 0 0 0 0 0 6 2 0 0 0 "limnophil" 2 3 7 3 0 0 0 "imago_resist" "warm" "no_pref" 1 1 1 1 1 0 0 0 2 8 "long" "very_wide" "NO"
"Limnephilus nigriceps" "InfoSpecies" "Insects" "Limnephilus nigriceps (Zetterstedt, 1840)" "SPECIES" "INN" NA "EN" NA "Limnephilus" "Limnephilidae" "Trichoptera" "Insecta" "Arthropoda" 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "vec" "holometabolic" "<=1" 0 0 0 10 0 0 0 0 0 0 0 0 0 0 10 0 3 0 0 4 0 0 0 1 0 0 1 1 0 0 0 0 0 0 1 0 1 8 0 1 0 0 0 0 0 0 0 0 0 4 3 1 0 0 "limnobiont" 1 1 7 3 0 0 0 "no_resist" "mixed" "no_pref" 1 1 0 1 0 0 0 0 7 2 "long" "moderate" "NO"
"Limnephilus politus" "InfoSpecies" "Insects" "Limnephilus politus McLachlan, 1865" "SPECIES" NA NA "RE" NA "Limnephilus" "Limnephilidae" "Trichoptera" "Insecta" "Arthropoda" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "tec" "holometabolic" "<=1" 0 0 0 7 3 0 0 0 0 0 2 2 0 0 6 0 2 0 0 5 0 0 0 3 0 0 1 1 0 0 0 0 0 0 1 0 1 8 0 1 0 0 0 0 0 0 0 0 0 10 0 1 0 0 "limnophil" 2 2 7 3 0 0 0 "imago_resist" "warm" "neutral_to_alka" 1 1 0 0 0 0 0 0 4 6 "long" "very_wide" "NO"
