"Species" "Source" "Group" "GBIF_accepted" "GBIF_rank" "originCH" "originEUR" "Swiss_status" "IUCN_status" "Genus" "Family" "Order" "Class" "Phylum" "GUILDE.1" "GUILDE.2" "GUILDE.3" "GUILDE.4" "GUILDE.5" "GUILDE.6" "GUILDE.7" "GUILDE.8" "GUILDE.9" "GUILDE.10" "GUILDE.11" "GUILDE.12" "GUILDE.13" "GUILDE.14" "GUILDE.15" "GUILDE.16" "GUILDE.17" "GUILDE.18" "GUILDE.19" "GUILDE.20" "GUILDE.21" "GUILDE.22" "GUILDE.23" "GUILDE.24" "GUILDE.25" "GUILDE.26" "BodyLength_max" "BEl" "VEp" "REs" "OGp" "RMl" "BLs" "PFv" "PFs" "CPt" "Litter_size" "CAT_Litter_size" "Age_at_maturity_y" "CAT_Age_at_maturity_y" "Longevity_max_y" "CAT_Longevity_max_y" "Diet" "Diet_Inv" "Diet_Vert" "Diet_Eggs" "Diet_Scav" "Diet_Phyto" "Diet_Plant" "Diet_Parasit" "Diet_Other" "Fos" "Ter" "Aqu" "Arb" "Aer" "Habitat" "Feeding_habitat" "Reprod_habitat" "Spawning_habitat" "Flow_habitat" "Salt_habitat" "MinTemp" "MaxTemp" "Migration_type" "Migration_dist" "RangeSize_km2" "MISSING_ALL_TRAITS"
"Knipowitschia goerneri" "EEA" "Fishes" "Knipowitschia goerneri Ahnelt, 1991" "SPECIES" NA "Yes" NA "DATA_DEFICIENT" "Knipowitschia" "Gobiidae" "Perciformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100 4.242870476 0.601667384 0.482404614 0.495619266 0.462912421 0.61562476 0.489701434 0.180322861 3.305053014 109314 "fe1" 1.5 "ma1" 16 "ls1" "Omnivorous" 1 1 1 0 0 0 0 1 0 0 1 0 0 "demersal" "wc" "phy" "limno" "limno" "fre" -7.4 32 "pot" "short" 715.978597576258 "NO"
"Knipowitschia longecaudata" "EEA" "Fishes" "Knipowitschia longecaudata (Kessler, 1877)" "SPECIES" NA "No" NA "LEAST_CONCERN" "Knipowitschia" "Gobiidae" "Perciformes" "Actinopterygii" "Chordata" 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 50 5.389589076 0.749229291 0.468560948 0.718346511 0.626919603 0.662465545 0.465027927 0.133997413 2.473757422 350 "fe1" 2 "ma3" 6 "ls1" "Carnivorous" 1 1 0 0 0 0 0 1 0 0 1 0 0 "pelagic" "ben" "spel" "limno" "limno" "fbm" -7.7 32 "dia" "short" 567255.732819578 "NO"
"Knipowitschia milleri" "EEA" "Fishes" "Knipowitschia milleri (Ahnelt & Bianco, 1990)" "SPECIES" NA "Yes" NA "CRITICALLY_ENDANGERED" "Knipowitschia" "Gobiidae" "Perciformes" "Actinopterygii" "Chordata" 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 90 4.88403589 0.694394581 0.398685394 0.552868056 0.744037169 0.779231573 0.519973415 0.224829114 1.775450752 350 "fe1" 1 "ma3" 30 "ls1" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "demersal" "ben" "spel" "limno" "eury" "fre" -7.7 28.6 "pot" "short" 1420.90768089654 "NO"
"Knipowitschia montenegrina" "EEA" "Fishes" "Knipowitschia montenegrina Kovačić & Sanda, 2007" "SPECIES" NA "Yes" NA "DATA_DEFICIENT" "Knipowitschia" "Gobiidae" "Perciformes" "Actinopterygii" "Chordata" 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100 4.089883795 0.761240032 0.4234378 0.418074598 0.543676056 0.591339684 0.658757871 0.245962864 2.619923897 1362000 "fe1" 2 "ma3" 30 "ls1" "Carnivorous" 1 1 1 0 0 0 0 0 0 0 1 0 0 "demersal" "ben" "phylith" "eury" "limno" "fre" -7.4 32 "pot" "short" 9624.61508634538 "NO"
"Knipowitschia mrakovcici" "EEA" "Fishes" "Knipowitschia mrakovcici Miller, 2009" "SPECIES" NA "Yes" NA "CRITICALLY_ENDANGERED" "Knipowitschia" "Gobiidae" "Perciformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 45 4.740777091 0.572008604 0.41016608 0.503482119 0.779199412 0.694568432 0.461763915 0.187791923 2.132438657 11500 "fe1" 2 "ma1" 6 "ls1" "Carnivorous" 1 1 1 0 0 0 0 0 0 0 1 0 0 "pelagic" "ben" "phylith" "limno" "limno" "frb" -7.4 28.6 "nom" "short" 2524.992445775 "NO"
"Knipowitschia panizzae" "EEA" "Fishes" "Knipowitschia panizzae (Verga, 1841)" "SPECIES" NA "Yes" NA "LEAST_CONCERN" "Knipowitschia" "Gobiidae" "Perciformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 70 4.560779685 0.639939954 0.428946429 0.540336443 0.429321429 0.641716132 0.519973415 0.222763531 2.450075105 350 "fe1" 2 "ma1" 8 "ls1" "Carnivorous" 1 1 0 0 0 0 0 1 0 0 1 0 0 "demersal" "ben" "spel" "limno" "eury" "frb" -7.7 28.6 "pot" "short" 67406.8497899931 "NO"
"Knipowitschia punctatissima" "EEA" "Fishes" "Knipowitschia punctatissima (Canestrini, 1864)" "SPECIES" NA "Yes" NA "NEAR_THREATENED" "Knipowitschia" "Gobiidae" "Perciformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 40 5.28146003 0.636699951 0.474432016 0.535642843 0.648303607 0.71985403 0.495015777 0.168967993 3.305053014 109314 "fe1" 3 "ma3" 20 "ls1" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "demersal" "ben" "phylith" "rheo" "rheo" "frb" -7.4 28.6 "pot" "short" 482419.278494146 "NO"
"Knipowitschia radovici" "EEA" "Fishes" "Knipowitschia radovici Kovačić, 2005" "SPECIES" NA "Yes" NA "VULNERABLE" "Knipowitschia" "Gobiidae" "Perciformes" "Actinopterygii" "Chordata" 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 200 4.54745098 0.724972731 0.297320611 0.543404063 0.689655172 0.651013581 0.71641461 0.232247003 1.774483871 350 "fe1" 2.5 "ma3" 15 "ls1" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "pelagic" "ben" "phylith" "limno" "eury" "frb" -9.3 28.6 "pot" "short" 392.869012305748 "NO"
"Knipowitschia thessala" "EEA" "Fishes" "Knipowitschia thessala (Vinciguerra, 1921)" "SPECIES" NA "Yes" NA "ENDANGERED" "Knipowitschia" "Gobiidae" "Perciformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 110 4.808936533 0.645773979 0.318734538 0.628793063 0.809998282 0.705045868 0.465027927 0.226880113 2.395465116 350 "fe1" 1 "ma1" 15 "ls1" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "demersal" "ben" "spel" "eury" "eury" "frb" -7.4 28.6 "pot" "short" 3695.68477840714 "NO"
"Ladigesocypris ghigii" "EEA" "Fishes" "Squalius ghigii (Gianferrari, 1927)" "SPECIES" NA "Yes" NA NA "Squalius" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 294 4.755475567 0.454787158 0.394319578 0.333936059 0.449731707 0.53575 0.228527489 0.144170382 2.6003 20000 "fe1" 2 "ma5" 6 "ls2" "Omnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "pelagic" "ben" "phylith" "eury" "eury" "fre" -7.4 32 "nom" "short" 1520.62216155093 "NO"
"Lampetra fluviatilis" "InfoSpecies" "Fishes" "Lampetra fluviatilis (Linnaeus, 1758)" "SPECIES" "INN" NA "RE" "LEAST_CONCERN" "Lampetra" "Petromyzontidae" "Petromyzontiformes" "Petromyzonti" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5000 4.54745098 0.552124888 0.102051546 0.440382562 0.709390779 0.421093263 0.344020273 0.143768078 3.399975318 109314 "fe2" 4 "ma5" 12 "ls2" "Parasitic" 1 1 0 0 0 0 0 0 0 0 1 0 0 "demersal" "ben" "lith" "rheo" "rheo" "fbm" -7.7 32 "dia" "long" 2297817.08388316 "NO"
"Lampetra planeri" "SPEED2ZERO" "Fishes" "Lampetra planeri (Bloch, 1784)" "SPECIES" "INN" NA "EN" "LEAST_CONCERN" "Lampetra" "Petromyzontidae" "Petromyzontiformes" "Petromyzonti" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 460 4.423763495 0.510936185 0.406840754 0.47113322 0.219832482 0.555462609 0.25614737 0.164923055 3.023632403 304830 "fe1" 8 "ma5" 5 "ls1" "Scavenger" 1 1 0 0 0 0 0 1 0 0 1 0 0 "demersal" "ben" "lith" "rheo" "rheo" "fre" -7.7 28.6 "pot" "medium" 3183978.78565129 "NO"
"Lampetra zanandreai" "SPEED2ZERO" "Fishes" "Lethenteron zanandreai (Vladykov, 1955)" "SPECIES" "INN" NA "CR" "LEAST_CONCERN" "Lethenteron" "Petromyzontidae" "Petromyzontiformes" "Petromyzonti" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 190 4.711487962 0.644082098 0.436410871 0.475862214 0.447552663 0.671409666 0.514500792 0.226880113 2.562468203 1362000 "fe1" 2 "ma3" 15 "ls1" "Carnivorous" 1 1 0 0 0 0 0 1 0 0 1 0 0 "demersal" "ben" "lith" "rheo" "rheo" "fre" -7.4 28.6 "pot" "short" 210956.318048729 "NO"
"Lepomis gibbosus" "SPEED2ZERO" "Fishes" "Lepomis gibbosus (Linnaeus, 1758)" "SPECIES" "NEO" NA NA "LEAST_CONCERN" "Lepomis" "Centrarchidae" "Perciformes" "Actinopterygii" "Chordata" 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 400 2.148928303 0.523731719 0.330129489 0.464434835 0.301593427 0.494616905 0.318648272 0.250377931 2.415496154 14000 "fe2" 2 "ma4" 8 "ls2" "Omnivorous" 1 1 1 0 0 1 0 0 0 0 1 0 0 "bentic" "wc" "phylith" "limno" "limno" "fre" -7.4 28.6 "pot" "short" 2330320.60012399 "NO"
"Lethenteron camtschaticum" "EEA" "Fishes" "Lethenteron camtschaticum (Tilesius, 1811)" "SPECIES" NA "No" NA "LEAST_CONCERN" "Lethenteron" "Petromyzontidae" "Petromyzontiformes" "Petromyzonti" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 300 4.385258372 0.498044308 0.468560948 0.511231768 0.382144448 0.401313767 0.256874111 0.133631522 2.800205348 6000 "fe2" 4 "ma3" 5.5 "ls1" "Carnivorous" 1 1 0 0 0 0 0 1 0 0 1 0 0 "pelagic" "ben" "phylith" "eury" "eury" "fre" -9.3 32 "pot" "short" 5681260.12035114 "NO"
"Lethenteron reissneri" "EEA" "Fishes" "Lethenteron reissneri (Dybowski, 1869)" "SPECIES" NA "No" NA "LEAST_CONCERN" "Lethenteron" "Petromyzontidae" "Petromyzontiformes" "Petromyzonti" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 520 4.694872719 0.520366586 0.296834323 0.534746139 0.689655172 0.511623001 0.247684501 0.144170382 3.023632403 6000 "fe3" 8 "ma2" 20 "ls3" "Omnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "pelagic" "wc" "lithpel" "rheo" "rheo" "fre" -7.7 32 "dia" "short" 9284633.76719637 "NO"
"Leucaspius delineatus" "SPEED2ZERO" "Fishes" "Leucaspius delineatus (Heckel, 1843)" "SPECIES" "INN" NA "VU" "LEAST_CONCERN" "Leucaspius" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 120 4.33928169 0.433064294 0.472083149 0.47113322 0.472242674 0.680182624 0.12047509 0.15772719 3.089545793 350 "fe1" 2 "ma1" 20 "ls1" "Omnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "pelagic" "wc" "phy" "limno" "limno" "frb" -9.3 32 "pot" "short" 4833300.57749635 "NO"
"Leuciscus bearnensis" "EEA" "Fishes" "Leuciscus bearnensis (Blanchard, 1866)" "SPECIES" NA "Yes" NA "LEAST_CONCERN" "Leuciscus" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 850 5.232323568 0.387630208 0.240075998 0 0.315937941 0.61562476 0.236071359 0.146616693 1.701818629 350 "fe3" 2 "ma5" 30 "ls3" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "demersal" "ben" "phy" "eury" "eury" "fre" -7.4 28.6 "pot" "short" 16870.1843886057 "NO"
"Leuciscus burdigalensis" "EEA" "Fishes" "Leuciscus burdigalensis Valenciennes, 1844" "SPECIES" NA "Yes" NA "LEAST_CONCERN" "Leuciscus" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 400 4.088354127 0.497896326 0.408502122 0.319111824 0.369156594 0.485192651 0.250707591 0.166581396 2.993740354 1362000 "fe3" 2.5 "ma3" 20 "ls2" "Carnivorous" 1 1 1 0 0 0 0 0 0 0 1 0 0 "demersal" "ben" "lith" "limno" "limno" "fre" -7.7 32 "pot" "short" 157096.217571546 "NO"
"Leuciscus danilewskii" "EEA" "Fishes" "Leuciscus danilewskii (Kessler, 1877)" "SPECIES" NA "Yes" NA "LEAST_CONCERN" "Leuciscus" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 240 4.242870476 0.483676336 0.519584333 0.304761815 0.44686251 0.471750587 0.2462078 0.17109058 2.804878049 1362000 "fe3" 3 "ma3" 15 "ls1" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "demersal" "ben" "phylith" "rheo" "rheo" "fre" -7.4 28.6 "pot" "short" 369604.464426543 "NO"
"Leuciscus idus" "EEA" "Fishes" "Leuciscus idus (Linnaeus, 1758)" "SPECIES" NA "No" NA "LEAST_CONCERN" "Leuciscus" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 850 3.583934434 0.520366586 0.406840754 0.542585138 0.460805228 0.465069806 0.240230979 0.185600454 2.150565321 350 "fe3" 3 "ma4" 20 "ls2" "Omnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "bentic" "wc" "phylith" "eury" "rheo" "frb" -9.3 32 "pot" "short" 779250.579211533 "NO"
"Leuciscus leuciscus" "SPEED2ZERO" "Fishes" "Leuciscus leuciscus (Linnaeus, 1758)" "SPECIES" "INN" NA "LC" "LEAST_CONCERN" "Leuciscus" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 400 4.559024887 0.476097198 0.443884164 0.324335707 0.359510662 0.551620454 0.226099646 0.163173148 2.808990347 109314 "fe2" 2 "ma2" 9 "ls2" "Omnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "bentic" "wc" "phylith" "rheo" "rheo" "frb" -7.7 28.6 "nom" "short" 6965307.42875756 "NO"
"Leuciscus oxyrrhis" "EEA" "Fishes" "Leuciscus oxyrrhis (La Blanchère, 1873)" "SPECIES" NA "Yes" NA "LEAST_CONCERN" "Leuciscus" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 30 3.920199818 0.640026718 0.571666667 0.50286397 0.427452632 0.53575 0.359645624 0.17880226 2.800205348 20000 "fe1" 2 "ma1" 7 "ls1" "Omnivorous" 1 1 0 0 0 0 0 1 0 0 1 0 0 "pelagic" "wc" "phylith" "limno" "eury" "fre" -7.7 28.6 "nom" "short" 35325.9084755053 "NO"
"Liza aurata" "EEA" "Fishes" "Chelon auratus (Risso, 1810)" "SPECIES" NA "No" NA "LEAST_CONCERN" "Chelon" "Mugilidae" "Mugiliformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 210 4.227334121 0.57179471 0.419094295 0.539147155 0.313627651 0.529538889 0.600207684 0.150166741 3.399975318 6811 "fe3" 2.5 "ma4" 5 "ls2" "Omnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "pelagic" "wc" "phylith" "eury" "limno" "brm" -7.7 32 "dia" "long" 10087817.6155522 "NO"
"Liza ramada" "EEA" "Fishes" "Chelon ramada (Risso, 1827)" "SPECIES" NA "No" NA "LEAST_CONCERN" "Chelon" "Mugilidae" "Mugiliformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 850 3.608454416 0.546616531 0.341575092 0.50286397 0.21572883 0.418782789 0.464029012 0.15772719 3.67045826 27000 "fe3" 3 "ma4" 16 "ls2" "Omnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "pelagic" "ben" "phylith" "eury" "limno" "fbm" -9.3 32 "dia" "short" 3478119.69901854 "NO"
"Liza saliens" "EEA" "Fishes" "Chelon saliens (Risso, 1810)" "SPECIES" NA "No" NA "LEAST_CONCERN" "Chelon" "Mugilidae" "Mugiliformes" "Actinopterygii" "Chordata" 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 480 4.088354127 0.61564405 0.480494606 0.555920251 0.423677251 0.620229612 0.495015777 0.16103259 2.865442308 1362000 "fe3" 2 "ma3" 6 "ls2" "Omnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "demersal" "ben" "phylith" "eury" "limno" "brm" -9.3 28.6 "dia" "long" 1712601.95453628 "NO"
"Lota lota" "SPEED2ZERO" "Fishes" "Lota lota (Linnaeus, 1758)" "SPECIES" "INN" NA "LC" "LEAST_CONCERN" "Lota" "Lotidae" "Gadiformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1520 7.373325701 0.773211219 0.481078462 0.524813967 0.782215076 0.649656554 0.658757871 0.123253268 1.758428693 1362000 "fe3" 3 "ma4" 20 "ls3" "Carnivorous" 1 1 1 0 0 0 0 0 0 0 1 0 0 "demersal" "ben" "lithpel" "eury" "eury" "frb" -9.3 28.6 "pot" "medium" 14737660 "NO"
"Luciobarbus albanicus" "EEA" "Fishes" "Luciobarbus albanicus (Steindachner, 1870)" "SPECIES" NA "Yes" NA "LEAST_CONCERN" "Luciobarbus" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 160 3.970081268 0.642025953 0.519584333 0.478585914 0.355218766 0.442709091 0.373530861 0.17880226 2.694710623 109314 "fe1" 2.5 "ma2" 12 "ls2" "Omnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "pelagic" "ben" "lith" "rheo" "rheo" "fre" -7.4 32 "pot" "short" 28875.8790047439 "NO"
"Luciobarbus bocagei" "EEA" "Fishes" "Luciobarbus bocagei (Steindachner, 1864)" "SPECIES" NA "Yes" NA "LEAST_CONCERN" "Luciobarbus" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 800 4.385258372 0.379271152 0.31249892 0 0.423677251 0.517755822 0.273040505 0.16972449 2.14656011 20000 "fe3" 2.5 "ma3" 9 "ls2" "Omnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "bentic" "ben" "lith" "rheo" "limno" "fre" -9.3 28.6 "pot" "short" 231626.438692172 "NO"
"Luciobarbus brachycephalus" "EEA" "Fishes" "Luciobarbus brachycephalus (Kessler, 1872)" "SPECIES" NA "No" NA "VULNERABLE" "Luciobarbus" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1050 4.510692407 0.19254066 0.305061918 0 0.645403868 0.229648341 0.270287222 0.151362656 1.990163107 350 "fe3" 3 "ma3" 15 "ls3" "Carnivorous" 1 1 0 0 0 0 0 1 0 0 1 0 0 "demersal" "ben" "lithpel" "rheo" "limno" "fre" -7.4 28.6 "pot" "medium" 1623772.60101715 "NO"
"Luciobarbus capito" "EEA" "Fishes" "Luciobarbus capito (Güldenstädt, 1773)" "SPECIES" NA "No" NA "VULNERABLE" "Luciobarbus" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1050 3.920199818 0.40156957 0.301487179 0.216290079 0.653615385 0.291214289 0.373530861 0.160761599 2.08848948 20000 "fe3" 2.5 "ma5" 30 "ls3" "Carnivorous" 1 1 0 0 0 0 0 1 0 0 1 0 0 "demersal" "ben" "pel" "rheo" "eury" "fre" -7.4 32 "pot" "long" 1327705.0719906 "NO"
"Luciobarbus comizo" "EEA" "Fishes" "Luciobarbus comizo (Steindachner, 1864)" "SPECIES" NA "Yes" NA "VULNERABLE" "Luciobarbus" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 800 4.062545573 0.387630208 0.40536706 0 0.491858878 0.481816406 0.23141276 0.173201583 2.737754098 350 "fe3" 3 "ma3" 6 "ls2" "Carnivorous" 1 1 0 0 0 0 0 1 0 0 1 0 0 "bentic" "ben" "lithpel" "rheo" "limno" "fre" -7.7 32 "nom" "short" 234685.59715526 "NO"
"Luciobarbus graecus" "EEA" "Fishes" "Luciobarbus graecus (Steindachner, 1895)" "SPECIES" NA "Yes" NA "ENDANGERED" "Luciobarbus" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 500 4.121010621 0.295288795 0.282042254 0 0.406507042 0.461500462 0.215891216 0.153977675 2.182302726 1362000 "fe2" 2.5 "ma3" 15 "ls2" "Omnivorous" 1 1 0 0 0 0 0 1 0 0 1 0 0 "bentic" "ben" "lith" "rheo" "limno" "fre" -7.7 32 "pot" "short" 8611.61515483062 "NO"
"Luciobarbus graellsii" "EEA" "Fishes" "Luciobarbus graellsii (Steindachner, 1866)" "SPECIES" NA "Yes" NA "LEAST_CONCERN" "Luciobarbus" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 800 3.608454416 0.317674074 0.328947368 0 0.386986842 0.429847235 0.270724575 0.16815047 2.001573651 20000 "fe3" 2 "ma3" 15 "ls3" "Omnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "bentic" "ben" "phy" "eury" "limno" "fre" -7.7 32 "nom" "short" 127189.615602553 "NO"
"Luciobarbus guiraonis" "EEA" "Fishes" "Luciobarbus guiraonis (Steindachner, 1866)" "SPECIES" NA "Yes" NA "VULNERABLE" "Luciobarbus" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 500 4.561782385 0.372912308 0.361380439 0 0.533692886 0.488019104 0.266263484 0.144170382 2.88542623 350 "fe1" 2 "ma3" 12 "ls2" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "bentic" "ben" "lithpel" "rheo" "limno" "fre" -7.7 32 "pot" "short" 63659.4508924948 "NO"
"Luciobarbus microcephalus" "EEA" "Fishes" "Luciobarbus microcephalus (Almaça, 1967)" "SPECIES" NA "Yes" NA "VULNERABLE" "Luciobarbus" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 403 3.502397298 0.292785959 0.419887669 0 0.404711006 0.416969328 0.214328424 0.164961279 2.702109505 20000 "fe2" 3 "ma3" 15 "ls2" "Carnivorous" 1 1 0 0 0 0 0 1 0 0 1 0 0 "bentic" "ben" "phylith" "rheo" "limno" "fre" -7.4 32 "pot" "short" 74153.8463757396 "NO"
"Luciobarbus sclateri" "EEA" "Fishes" "Luciobarbus sclateri (Günther, 1868)" "SPECIES" NA "Yes" NA "LEAST_CONCERN" "Luciobarbus" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 495 3.905975802 0.606235782 0.389580033 0.378215384 0.528776978 0.481251406 0.299977502 0.150340078 2.73590014 1362000 "fe2" 3 "ma4" 15 "ls2" "Omnivorous" 1 1 0 0 0 0 0 1 0 0 1 0 0 "bentic" "ben" "phylith" "eury" "limno" "fre" -7.4 32 "pot" "short" 203667.931137078 "NO"
"Luciobarbus steindachneri" "EEA" "Fishes" "Luciobarbus steindachneri (Almaça, 1967)" "SPECIES" NA "Yes" NA "VULNERABLE" "Luciobarbus" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 400 4.711487962 0.347371386 0.310183099 0 0.394619718 0.540412997 0.100448314 0.139533118 2.507867821 350 "fe2" 2 "ma5" 6 "ls1" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "demersal" "ben" "phylith" "rheo" "limno" "fre" -7.7 32 "pot" "short" 154192.154928752 "NO"
"Mesogobius batrachocephalus" "EEA" "Fishes" "Mesogobius batrachocephalus (Pallas, 1814)" "SPECIES" NA "No" NA "LEAST_CONCERN" "Mesogobius" "Gobiidae" "Perciformes" "Actinopterygii" "Chordata" 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 50 5.28146003 0.730257426 0.349765636 0.50286397 0.689655172 0.694976994 0.645035213 0.222763531 2.304620804 1362000 "fe1" 2.5 "ma1" 20 "ls1" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "demersal" "ben" "spel" "rheo" "rheo" "frb" -7.7 32 "pot" "short" 128910.4155091 "NO"
