"Species" "Source" "Group" "GBIF_accepted" "GBIF_rank" "originCH" "originEUR" "Swiss_status" "IUCN_status" "Genus" "Family" "Order" "Class" "Phylum" "GUILDE.1" "GUILDE.2" "GUILDE.3" "GUILDE.4" "GUILDE.5" "GUILDE.6" "GUILDE.7" "GUILDE.8" "GUILDE.9" "GUILDE.10" "GUILDE.11" "GUILDE.12" "GUILDE.13" "GUILDE.14" "GUILDE.15" "GUILDE.16" "GUILDE.17" "GUILDE.18" "GUILDE.19" "GUILDE.20" "GUILDE.21" "GUILDE.22" "GUILDE.23" "GUILDE.24" "GUILDE.25" "GUILDE.26" "Riparian_sp" "Overwinter_stage" "BodyLength_min" "BodyLength_mm" "BodyLength_max" "BodyWidth_mm" "Body_height_mm" "Head_length_mm" "Head_width_mm" "Eye_area_mm2" "Antenna_length_mm" "Mandible_length_mm" "Proximal_mandible_width_mm" "Front_leg_length_mm" "Mid_leg_length_mm" "Hind_leg_length_mm" "Flight_capacity" "Elytra_length_mm" "Elytra_width_mm" "Wing_length_mm" "Wing_width_mm" "Wing_area_mm2" "Hairiness_total" "Colour_lightness" "Diet" "Diet_Carniv" "Diet_Scav" "Diet_Fungi" "Diet_Root" "Diet_Seed" "Diet_Leaf" "Diet_Flower" "Diet_Stem" "Fos" "Ter" "Aqu" "Arb" "Aer" "Biotope_range" "HAB_MesoGrass" "HAB_DryGrass" "HAB_Shrubs" "HAB_Forests" "HAB_TallGrass" "HAB_Wetlands" "HAB_Water" "HAB_Rocks" "HAB_Human" "EIV_Moisture" "Elev_Planar" "Elev_Colline" "Elev_Montane" "Elev_Subalpine" "Elev_Alpine" "Dispersal_ability" "RangeSize_km2" "MISSING_ALL_TRAITS"
"Anthrenus scrophulariae subsp. scrophulariae" "SPEED2ZERO" "Insects" NA "SUBSPECIES" "INN" NA NA NA "Anthrenus" "Dermestidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 2 "imago" 3 3.631 4 1.391 0.948 0.87 0.805 0.039 0.79 0.15 0.141 1.177 1.262 1.542 "brachyptery" 2.366 0.612 4.208 1.473 6.945 42.041 140.73 "Carnivorous" 0 0 0 0 0 0 0 0 0 1 0 1 0 "eurytop" 0 0 1 0 0 0 0 0 1 3 1 1 1 1 0 1 4535849.22649676 "YES"
"Anthrenus verbasci" "SPEED2ZERO" "Insects" "Anthrenus verbasci (Linnaeus, 1767)" "SPECIES" "INN" NA NA NA "Anthrenus" "Dermestidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 "imago" 5 5.5 6 2.071 1.46 0.943 1.012 0.181 0.876 0.631 0.145 2.046 2.082 1.909 "brachyptery" 2.819 1.139 5.638 2.146 13.454 10.499 99.84 "Omnivorous" 0 0 0 0 0 1 0 0 0 1 1 1 0 "stenotop" 0 0 0 0 0 0 1 0 1 5 0 1 1 1 1 1 16567.5638931863 "YES"
"Apate monachus" "EEA" "Insects" "Apate monachus Fabricius, 1775" "SPECIES" NA "No" NA NA "Apate" "Bostrichidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 "imago" 2 3.383 3 1.409 1.016 0.5 0.764 0.055 1.1 0.191 0.127 1.118 1.158 1.191 "macroptery" 2.373 0.567 3.57 1.482 4.63 72.742 121.16 "Carnivorous" 1 0 0 0 0 0 0 0 0 1 1 0 0 "eurytop" 0 0 0 0 0 0 1 0 0 4 0 1 1 1 0 0.75 85599.7382175319 "YES"
"Aphanisticus elongatus" "SPEED2ZERO" "Insects" "Aphanisticus elongatus (Villa & Villa, 1835)" "SPECIES" "INN" NA "DD" NA "Aphanisticus" "Buprestidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 "imago" 10 11.63 14 3.905 3.367 1.271 2.248 0.523 5.695 0.53 0.33 3.634 4.153 4.708 "macroptery" 8.603 1.935 9.331 3.735 31.635 8.682 116.2 "Herbivorous" 0 0 0 0 0 1 0 0 0 1 1 1 0 "stenotop" 0 0 0 0 0 0 1 0 1 3 0 1 1 1 0 1 70356.9819408115 "YES"
"Aphanisticus emarginatus" "InfoSpecies" "Insects" "Aphanisticus emarginatus (Olivier, 1790)" "SPECIES" "INN" NA "DD" NA "Aphanisticus" "Buprestidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 "imago" 3 3.946 5 1.503 0.95 0.59 1.012 0.073 0.861 0.316 0.143 1.343 1.273 1.33 "macroptery" 2.919 0.665 3.739 1.708 5.027 38.457 117.09 "Carnivorous" 0 0 0 0 0 0 0 0 0 1 0 0 0 "eurytop" 0 0 0 0 0 0 0 0 1 5 0 1 1 1 0 1 2604665.40036101 "YES"
"Aphanisticus pusillus" "SPEED2ZERO" "Insects" "Aphanisticus pusillus (Olivier, 1790)" "SPECIES" "INN" NA "DD" NA "Aphanisticus" "Buprestidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 "imago" 10 11.5 14 4.039 2.718 1.468 2.285 0.595 2.317 0.615 0.255 3.577 3.412 3.793 "brachyptery" 7.952 2.191 8.875 3.518 28.906 4.916 103.87 "Omnivorous" 0 0 0 0 0 1 1 0 0 1 1 1 0 "eurytop" 0 0 0 1 0 1 1 0 0 2 0 1 1 1 0 1 2408.57719082228 "YES"
"Aphodius fimetarius" "SPEED2ZERO" "Insects" "Aphodius fimetarius (Linnaeus, 1758)" "SPECIES" "INN" NA NA NA "Aphodius" "Scarabaeidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 3 "imago" 5 6.5 8 2.537 1.79 1.212 1.344 0.115 2.59 0.313 0.114 2.32 2.516 2.405 "brachyptery" 4.893 1.186 6.396 2.539 14.418 12.366 82.75 "Scavenger" 0 1 0 0 0 0 0 0 0 1 1 1 0 "stenotop" 0 0 0 0 0 1 1 0 0 5 0 1 1 1 0 1 2298274.39765633 "NO"
"Aphodius pedellus" "InfoSpecies" "Insects" "Aphodius pedellus (Degeer, 1774)" "SPECIES" "INN" NA NA NA "Aphodius" "Scarabaeidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 "imago" 5 6.192 7 2.057 1.328 0.934 1.304 0.11 1.667 0.365 0.148 2.231 1.733 2.47 "macroptery" 4.735 1.021 6.532 2.42 12.576 22.555 100.82 "Omnivorous" 0 0 0 0 0 0 1 0 0 1 0 1 0 "stenotop" 0 0 0 1 0 1 0 0 0 5 0 1 1 1 1 1 86470.1505256719 "YES"
"Aplidia transversa subsp. transversa" "InfoSpecies" "Insects" NA "SUBSPECIES" "INN" NA NA NA "Aplidia" "Scarabaeidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 "imago" 4 4.3 5 1.948 1.357 0.645 0.911 0.109 1.023 0.266 0.08 1.58 1.529 1.63 "brachyptery" 2.669 0.892 4.535 1.724 5.883 18.512 105.28 "Herbivorous" 0 0 0 0 0 0 1 0 0 1 0 1 0 "stenotop" 0 0 0 0 0 1 0 0 1 4 0 1 1 1 0 1 52090.7964698025 "YES"
"Aplocnemus alpestris" "SPEED2ZERO" "Insects" "Aplocnemus alpestris Kiesenwetter, 1861" "SPECIES" "INN" NA NA NA "Aplocnemus" "Dasytidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 "imago" 6 6 7 2.225 1.673 0.984 1.34 0.082 1.753 0.285 0.096 1.886 1.915 2.052 "macroptery" 4.277 1.044 6.123 2.382 10.676 8.111 108.89 "Omnivorous" 0 0 0 0 0 0 0 0 0 1 1 1 0 "eurytop" 0 0 0 0 0 0 1 0 1 4 0 1 1 1 0 1 4419089.65673209 "YES"
"Aplocnemus chalconatus" "InfoSpecies" "Insects" "Aplocnemus chalconatus (Germar, 1817)" "SPECIES" "INN" NA NA NA "Aplocnemus" "Dasytidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 2 "imago" 6 6.75 8 2.058 2.057 1.038 1.265 0.104 1.545 0.264 0.185 2.231 2.464 2.373 "brachyptery" 5.055 0.963 6.66 2.587 13.767 17.979 117.15 "Omnivorous" 0 0 0 0 0 1 1 0 0 1 0 1 0 "stenotop" 0 0 0 1 0 0 0 0 1 2 0 1 1 1 0 1 36.1125307224698 "YES"
"Aplocnemus impressus" "SPEED2ZERO" "Insects" "Aplocnemus impressus (Marsham, 1802)" "SPECIES" "INN" NA NA NA "Aplocnemus" "Dasytidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 "imago" 5 6.602 7 2.325 1.582 1.14 1.304 0.068 2.376 0.432 0.234 2.098 2.04 2.895 "brachyptery" 4.099 1.08 5.638 2.267 10.658 25.164 106.96 "Herbivorous" 0 0 0 0 0 0 0 0 0 1 1 1 0 "eurytop" 0 0 0 0 0 1 1 0 1 3 0 1 1 1 0 1 24694.5798084066 "YES"
"Aplocnemus integer" "InfoSpecies" "Insects" "Aplocnemus integer (Baudi di Selve, 1873)" "SPECIES" "INN" NA NA NA "Aplocnemus" "Dasytidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 "imago" 5 5.843 7 2.241 1.803 0.965 1.371 0.098 1.977 0.275 0.252 1.789 1.957 2.093 "dimorphy" 3.648 1.161 5.125 2.306 8.216 14.407 107.53 "Omnivorous" 0 0 0 0 0 0 0 0 0 1 0 1 0 "eurytop" 0 0 0 0 0 0 0 0 1 4 1 1 1 1 1 1 24694.5798084066 "YES"
"Aplocnemus nigricornis subsp. nigricornis" "SPEED2ZERO" "Insects" "Aplocnemus nigricornis nigricornis" "SUBSPECIES" "INN" NA NA NA "Aplocnemus" "Dasytidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 "imago" 6 7 7 2.112 1.514 0.965 1.282 0.168 2.414 0.356 0.142 1.9 2.364 3.026 "macroptery" 4.603 1.044 6.496 2.445 13.068 36.906 122.68 "Herbivorous" 0 0 0 0 0 0 0 0 0 1 0 1 0 "eurytop" 0 0 0 0 0 0 0 0 1 4 0 1 1 1 0 1 38635.7036703027 "YES"
"Aplocnemus tarsalis" "InfoSpecies" "Insects" "Aplocnemus tarsalis (Sahlberg, 1822)" "SPECIES" "INN" NA NA NA "Aplocnemus" "Dasytidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 "imago" 5 5.717 7 2.141 1.53 0.934 1.171 0.083 1.923 0.457 0.12 2.17 2.227 2.366 "dimorphy" 4.168 0.954 6.903 2.892 16.128 18.274 108.8 "Carnivorous" 0 0 0 0 0 0 0 0 0 1 0 1 0 "eurytop" 0 0 0 0 0 0 0 0 1 4 1 1 1 1 0 1 13547.8631327924 "NO"
"Aplocnemus virens subsp. virens" "SPEED2ZERO" "Insects" NA "SUBSPECIES" "INN" NA NA NA "Aplocnemus" "Rhadalidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 "imago" 2 2.5 3 0.957 0.701 0.431 0.587 0.008 0.791 0.13 0.053 0.954 1.013 1.08 "dimorphy" 1.65 0.489 3.312 1.237 3.434 62.203 125.17 "Omnivorous" 0 0 0 0 0 0 1 0 0 1 1 1 0 "eurytop" 0 0 0 0 0 0 1 0 1 3 0 1 1 1 0 1 84200.3734773164 "YES"
"Aplotarsus angustulus" "InfoSpecies" "Insects" "Aplotarsus angustulus (Kiesenwetter, 1858)" "SPECIES" "INN" NA NA NA "Aplotarsus" "Elateridae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 2 "imago" 7 8.832 9 2.734 2.367 0.853 1.476 0.087 2.95 0.366 0.12 2.635 3.026 2.992 "dimorphy" 5.578 1.366 7.141 2.754 15.832 10.373 99.39 "Herbivorous" 0 0 0 0 0 0 0 0 0 1 1 1 0 "eurytop" 0 0 0 0 0 0 1 0 1 5 1 1 1 1 0 1 212.696231576454 "YES"
"Aplotarsus incanus" "SPEED2ZERO" "Insects" "Aplotarsus incanus (Gyllenhal, 1827)" "SPECIES" "INN" NA NA NA "Aplotarsus" "Elateridae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 3 "imago" 6 7 8 2.665 1.966 1.125 1.295 0.168 1.895 0.313 0.13 2.34 2.79 2.722 "macroptery" 5.245 1.196 6.642 2.311 13.144 26.38 107.53 "Omnivorous" 0 0 0 0 0 0 1 0 0 1 0 1 0 "eurytop" 0 0 0 0 0 1 0 0 1 3 0 1 1 1 1 1 70356.9819408115 "YES"
"Apristus europaeus" "InfoSpecies" "Insects" "Apristus europaeus Mateu, 1980" "SPECIES" "INN" NA "LCR" NA "Apristus" "Carabidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 3 "imago" 3 3.5 4 1.522 1.136 0.967 0.947 0.038 1.222 0.265 0.048 1.294 1.335 1.698 "brachyptery" 2.868 0.779 3.846 1.713 4.719 55.741 116.48 "Carnivorous" 1 0 0 0 0 0 0 0 0 1 0 0 0 "stenotop" 1 0 0 0 0 0 0 0 0 2 1 1 1 0 0 0.75 2104507.32286567 "NO"
"Arhopalus ferus" "InfoSpecies" "Insects" "Arhopalus ferus (Mulsant, 1839)" "SPECIES" NA NA "DD" NA "Arhopalus" "Cerambycidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 "imago" 22 26.227 35 7.501 6.451 3.378 4.51 3.388 9.312 1.598 0.444 9.769 11.465 14.157 "brachyptery" 16.992 3.354 20.432 10.3 128.837 7.253 122.67 "Carnivorous" 1 0 0 0 0 0 0 0 0 1 0 1 0 "stenotop" 0 0 0 1 0 0 0 0 0 4 0 1 1 1 0 1 15529.0972748869 "NO"
"Arhopalus pinetorum" "EEA" "Insects" "Arhopalus pinetorum (Wollaston, 1863)" "SPECIES" NA "Yes" NA "NEAR_THREATENED" "Arhopalus" "Cerambycidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 "imago" 14 15.056 18 5.267 4.335 2.955 2.848 1.074 10.06 1.139 0.46 5.801 6.117 9.081 "brachyptery" 11.506 2.208 14.622 5.646 86.017 13.567 116.41 "Carnivorous" 0 0 0 0 0 0 0 0 0 1 0 1 0 "stenotop" 0 0 0 1 0 0 0 0 0 2 0 1 1 1 0 1 3241.57670677772 "NO"
"Arhopalus rusticus" "SPEED2ZERO" "Insects" "Arhopalus rusticus (Linnaeus, 1758)" "SPECIES" "INN" NA "LC" NA "Arhopalus" "Cerambycidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 2 "imago" 19 32.369 33 7.24 6.181 4.014 4.457 2.456 11.466 1.759 0.912 9.769 10.277 12.43 "brachyptery" 18.849 3.903 22.483 8.726 178.643 11.044 135.67 "Carnivorous" 1 0 0 0 0 0 0 0 0 1 0 1 0 "stenotop" 0 0 0 0 0 1 0 0 1 4 1 1 1 1 0 1 206474.511130133 "NO"
"Arhopalus syriacus" "EEA" "Insects" "Arhopalus syriacus (Reitter, 1895)" "SPECIES" NA "No" NA NA "Arhopalus" "Cerambycidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 "imago" 13 16.5 18 4.577 5.18 3.628 3.071 0.972 3.773 1.182 0.571 6.293 8.358 8.905 "brachyptery" 10.375 2.316 14.095 4.343 59.865 12.027 119.22 "Omnivorous" 0 0 0 0 0 1 0 0 0 1 0 1 0 "eurytop" 0 0 0 0 0 0 0 0 1 3 0 1 1 1 1 1 27723.553385849 "YES"
"Aromia moschata" "SPEED2ZERO" "Insects" "Aromia moschata (Linnaeus, 1758)" "SPECIES" "INN" NA "LC" NA "Aromia" "Cerambycidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 "imago" 20 27.01 35 6.056 5.329 4.018 3.596 1.132 37.784 1.739 0.592 10.13 12.202 18.244 "dimorphy" 18.21 3.735 19.458 6.499 108.953 2.509 119.16 "Carnivorous" 0 0 0 0 0 0 0 0 0 1 0 1 0 "stenotop" 0 0 0 1 0 0 0 0 1 3 0 1 1 1 0 1 303.06740896541 "NO"
"Asaphidion austriacum" "SPEED2ZERO" "Insects" "Asaphidion austriacum Schweiger, 1975" "SPECIES" "INN" NA "LC" NA "Asaphidion" "Carabidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 "imago" 4 4 4 1.137 1.03 0.694 0.838 0.042 0.644 0.245 0.133 1.209 1.319 1.56 "macroptery" 2.869 0.667 3.528 1.708 5.723 71.135 118.67 "Carnivorous" 1 0 0 0 0 0 0 0 0 1 0 0 0 "stenotop" 1 1 0 0 0 0 0 0 0 4 1 1 1 1 0 0.75 5970149.55204694 "NO"
"Asaphidion caraboides subsp. caraboides" "SPEED2ZERO" "Insects" NA "SUBSPECIES" "INN" NA "LC" NA "Asaphidion" "Carabidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 3 "imago" 5 6 7 2.031 1.789 0.977 1.323 0.277 3.818 0.299 0.15 2.547 2.587 2.837 "macroptery" 4.164 0.973 6.434 2.641 13.144 26.029 107.92 "Carnivorous" 1 0 0 0 0 0 0 0 0 1 0 0 0 "eurytop" 1 0 0 0 0 0 0 0 1 4 1 1 1 1 1 1 7852.90231014279 "NO"
"Asaphidion curtum subsp. curtum" "InfoSpecies" "Insects" "Asaphidion curtum curtum" "SUBSPECIES" "INN" NA "DD" NA "Asaphidion" "Carabidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 "imago" 3 3.5 4 1.674 1.364 0.828 0.911 0.077 0.957 0.326 0.182 1.477 1.607 1.851 "macroptery" 3.013 0.753 5.589 1.899 6.947 17.819 122.93 "Carnivorous" 0 0 0 0 0 0 0 0 0 1 1 0 0 "stenotop" 0 0 0 0 0 0 1 0 0 4 1 1 1 0 0 0.75 206474.511130133 "NO"
"Asaphidion flavipes" "SPEED2ZERO" "Insects" "Asaphidion flavipes (Linnaeus, 1760)" "SPECIES" "INN" NA "LC" NA "Asaphidion" "Carabidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 "imago" 3 3.5 4 1.472 1.257 0.833 0.9 0.061 1.082 0.272 0.11 1.41 1.535 1.584 "macroptery" 2.868 0.766 4.818 1.267 7.246 35.047 112.8 "Carnivorous" 0 0 0 0 0 0 0 0 0 1 1 0 0 "stenotop" 0 0 0 0 0 0 1 0 0 3 1 1 1 0 0 0.75 493242.982635846 "NO"
"Asaphidion pallipes" "SPEED2ZERO" "Insects" "Asaphidion pallipes (Duftschmid, 1812)" "SPECIES" "INN" NA "LC" NA "Asaphidion" "Carabidae" "Coleoptera" "Insecta" "Arthropoda" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 "larva-imago" 4 5 6 2.109 1.546 0.614 0.839 0.109 2.376 0.263 0.103 1.499 1.769 2.071 "macroptery" 3.458 0.944 5.555 2.362 8.954 36.208 108.6 "Carnivorous" 0 0 0 0 0 0 0 0 0 1 0 0 0 "eurytop" 1 0 0 0 0 0 0 0 1 4 1 1 1 1 1 1 108.601430358307 "NO"
"Asemum striatum" "SPEED2ZERO" "Insects" "Asemum striatum (Linnaeus, 1758)" "SPECIES" "INN" NA "VU" NA "Asemum" "Cerambycidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 2 "imago" 13 16.056 18 5.262 3.871 2.865 2.853 0.62 7.339 1.066 0.47 5.178 5.193 6.435 "brachyptery" 10.841 2.705 13.869 5.011 59.18 34.577 125.4 "Carnivorous" 1 0 0 0 0 0 0 0 0 1 1 1 0 "eurytop" 0 0 0 1 0 0 1 0 0 4 0 1 1 1 0 1 141613.210888653 "NO"
"Asemum tenuicorne" "EEA" "Insects" "Asemum tenuicorne Kraatz, 1879" "SPECIES" NA "No" NA NA "Asemum" "Cerambycidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 "imago" 17 29.691 34 10.865 7.521 3.378 4.383 3.295 37.784 3.008 1.314 9.459 11.116 14.931 "brachyptery" 18.849 5.633 25.09 9.885 230.459 0 134.72 "Carnivorous" 0 0 0 0 0 0 0 0 0 1 0 1 0 "stenotop" 0 0 0 0 0 0 0 0 1 3 1 1 1 1 0 1 1561181.93926893 "YES"
"Asida sabulosa" "SPEED2ZERO" "Insects" "Asida sabulosa (Fuessly, 1775)" "SPECIES" "INN" NA NA NA "Asida" "Tenebrionidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 3 "imago" 6 7 9 2.322 1.673 0.988 1.135 0.15 2.59 0.364 0.167 2.132 2.279 2.857 "dimorphy" 5.193 1.055 6.342 2.539 9.137 25.164 106.98 "Herbivorous" 0 0 0 0 0 0 0 0 0 1 0 1 0 "eurytop" 0 0 0 0 0 0 0 0 0 3.5 1 1 1 1 1 1 4814.13800900895 "YES"
"Atholus bimaculatus" "InfoSpecies" "Insects" "Atholus bimaculatus (Linnaeus, 1758)" "SPECIES" "INN" NA NA NA "Atholus" "Histeridae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 "imago" 4 5.5 6 2.057 1.73 1.011 1.101 0.072 1.542 0.299 0.067 1.257 1.716 1.904 "dimorphy" 3.588 0.954 5.399 1.969 7.674 12.576 78.85 "Herbivorous" 0 0 0 0 0 1 0 0 0 1 1 1 0 "eurytop" 0 0 0 1 0 0 1 0 1 5 1 1 1 1 1 1 406950.332718164 "YES"
"Atholus corvinus" "InfoSpecies" "Insects" "Atholus corvinus (Germar, 1817)" "SPECIES" "INN" NA NA NA "Atholus" "Histeridae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 2 "imago" 5 4.938 6 2.158 1.566 0.754 1.052 0.083 1.97 0.372 0.17 1.532 1.648 1.835 "macroptery" 4.009 1.091 4.787 2.219 7.674 4.541 97.39 "Omnivorous" 0 0 0 0 0 1 0 0 0 1 0 1 0 "stenotop" 0 0 0 1 0 0 0 0 1 3 0 1 1 1 0 1 5245580.11554259 "YES"
"Atholus duodecimstriatus subsp. duodecimstriatus" "SPEED2ZERO" "Insects" "Atholus duodecimstriatus duodecimstriatus" "SUBSPECIES" "INN" NA NA NA "Atholus" "Histeridae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 "imago" 5 5.683 6 1.97 1.668 0.972 1.19 0.143 1.6 0.365 0.179 1.795 1.75 1.973 "brachyptery" 3.897 1.12 5.576 2.018 9.104 3.894 102.38 "Carnivorous" 0 0 0 0 0 0 0 0 0 1 0 1 0 "eurytop" 0 0 0 0 0 0 0 0 0 3 1 1 1 1 1 1 2446.30666937309 "YES"
"Atholus duodecimstriatus subsp. quatuordecimstriatus" "InfoSpecies" "Insects" "Atholus duodecimstriatus quatuordecimstriatus (Gyllenhal, 1808)" "SUBSPECIES" "INN" NA NA NA "Atholus" "Histeridae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 "imago" 2 2.5 3 1.346 0.81 0.504 0.689 0.047 0.583 0.339 0.044 1.069 1.08 1.015 "brachyptery" 1.643 0.517 3.482 1.34 4.088 41.502 115.49 "Carnivorous" 0 0 0 0 0 0 0 0 0 1 0 1 0 "stenotop" 0 0 0 0 0 0 0 0 1 5 0 1 1 1 0 1 511.247534229808 "YES"
"Athous bicolor" "SPEED2ZERO" "Insects" "Athous bicolor (Goeze, 1777)" "SPECIES" "INN" NA NA NA "Athous" "Elateridae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 "imago" 8 9.5 10 2.342 1.645 0.86 1.401 0.184 3.485 0.553 0.197 2.266 2.784 2.837 "macroptery" 6.133 1.218 6.666 2.255 11.578 20.767 117.57 "Herbivorous" 0 0 0 0 0 1 1 0 0 1 0 1 0 "eurytop" 0 0 0 1 0 0 0 0 1 3 0 1 1 1 0 1 728.827303375638 "NO"
"Athous campyloides" "InfoSpecies" "Insects" "Athous campyloides Newman, 1833" "SPECIES" "INN" NA NA NA "Athous" "Elateridae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 3 "imago" 9 11.087 12 3.807 2.013 1.514 1.766 0.298 3.723 0.638 0.321 3.577 3.822 4.378 "macroptery" 7.825 1.808 9.164 3.735 24.437 14.407 117.19 "Herbivorous" 0 0 0 0 0 1 1 0 0 1 0 1 0 "stenotop" 0 0 0 0 0 0 0 0 1 4 0 1 1 1 0 1 251633.472321516 "YES"
