"Species" "Source" "Group" "GBIF_accepted" "GBIF_rank" "originCH" "originEUR" "Swiss_status" "IUCN_status" "Genus" "Family" "Order" "Class" "Phylum" "GUILDE.1" "GUILDE.2" "GUILDE.3" "GUILDE.4" "GUILDE.5" "GUILDE.6" "GUILDE.7" "GUILDE.8" "GUILDE.9" "GUILDE.10" "GUILDE.11" "GUILDE.12" "GUILDE.13" "GUILDE.14" "GUILDE.15" "GUILDE.16" "GUILDE.17" "GUILDE.18" "GUILDE.19" "GUILDE.20" "GUILDE.21" "GUILDE.22" "GUILDE.23" "GUILDE.24" "GUILDE.25" "GUILDE.26" "Body_mass_g" "BodyLength_mm" "Litter_size" "Reproductive_mode" "Age_at_maturity_y" "First_breeding_y" "Longevity_max_y" "Activity" "Diet" "Diet_Inv" "Diet_Vert" "Diet_Scav" "Diet_Fruit" "Diet_Nect" "Diet_Seed" "Diet_Plant" "Fos" "Ter" "Aqu" "Arb" "Aer" "Verticality" "EcoTer" "EcoFresh" "EcoMar" "MajorHabitat_1" "MajorHabitat_2" "MajorHabitat_3" "MajorHabitat_4" "MajorHabitat_5" "MajorHabitat_6" "MajorHabitat_7" "MajorHabitat_8" "MajorHabitat_9" "MajorHabitat_10" "MajorHabitat_12" "MajorHabitat_13" "MajorHabitat_14" "MajorHabitat_15" "MajorHabitat_16" "MajorHabitat_17" "MajorHabitatSum" "Habitat_breadth" "PropUrbanArea" "PropCroplandArea" "PropPastureArea" "PropRangeLandArea" "AnnuMeanTemp" "AnnuPrecip" "TempSeasonality" "PrecipSeasonality" "Elevation" "Dispersal_km" "RangeSize_km2" "Venomous" "Dorsal_colour" "Dorsal_pattern" "Foraging_mode" "Shape_pupil" "Fangs" "Sex_determinism" "Body_temp" "MISSING_ALL_TRAITS"
"Cyrtopodion kotschyi" "EEA" "Reptiles" "Mediodactylus kotschyi (Steindachner, 1870)" "SPECIES" NA "No" NA "LEAST_CONCERN" "Mediodactylus" "Gekkonidae" "Squamata" "Reptilia" "Chordata" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 3.801893963 56 1.625 "oviparous" NA 2 10 "Cathemeral" "Carnivorous" 1 0 0 0 0 0 0 0 1 0 1 0 0.75 1 0 0 0 0 1 0 0 1 0 0 0 0 0 0 1 0 0 0 3 NA 0.007022352 0.173206015 0.066881355 0.007065109 11.91 620.4664906 5225.3 20.395048 1250 NA 1802900 "No" "Black/Brown/Green" "Banded/blotched" "AMB" "round (or oval)" "non-fanged" "GSD (ZW/ZZ)" 26.05 "NO"
"Dalmatolacerta oxycephala" "EEA" "Reptiles" "Dalmatolacerta oxycephala (Schlegel, 1839)" "SPECIES" NA "Yes" NA "LEAST_CONCERN" "Dalmatolacerta" "Lacertidae" "Squamata" "Reptilia" "Chordata" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 8.128305162 70.6 3.4 "oviparous" 1 0.5 3.9 "Diurnal" "Carnivorous" 1 0 1 0 0 0 0 0 1 0 0 0 0.5 1 0 0 0 0 1 0 0 1 0 0 0 0 0 0 1 0 0 0 3 3 0.002682418 0.082286714 0.07980026 0 11 1308.124664 6743.9 19.689252 800 1.916 157300 "No" "Gray" "Banded/blotched" "Mixed" "round (or oval)" "non-fanged" "GSD (ZW/ZZ)" 33.1 "NO"
"Darevskia praticola" "EEA" "Reptiles" "Darevskia praticola (Eversmann, 1834)" "SPECIES" NA "No" NA "NEAR_THREATENED" "Darevskia" "Lacertidae" "Squamata" "Reptilia" "Chordata" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 6.760829754 61.6 4.295 "oviparous" 0.818931506849315 2 8.6 "Diurnal" "Carnivorous" 1 1 0 0 0 0 0 0 1 0 0 0 0.5 1 0 0 1 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 3 2 0.005170976 0.196800207 0.100315943 0.051528905 8.66 618.6350439 8343.1 17.138456 1175 1.309 471900 "No" "Gray" "Banded/blotched" "ACT" "round (or oval)" "non-fanged" "GSD (ZW/ZZ)" 26.15 "NO"
"Dinarolacerta mosorensis" "EEA" "Reptiles" "Dinarolacerta mosorensis (Kolombatovic, 1886)" "SPECIES" NA "Yes" NA "VULNERABLE" "Dinarolacerta" "Lacertidae" "Squamata" "Reptilia" "Chordata" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 11.74897555 80 4.75 "oviparous" 2 3.5 9 "Diurnal" "Carnivorous" 1 0 0 0 0 0 0 0 1 0 0 0 0.5 1 0 0 1 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 3 2 0.002424513 0.085133783 0.089967498 0 10.11 1380.214125 6809.3 19.196467 1085 1.94 84700 "No" "Black/Brown" "Banded/blotched" "ACT" "round (or oval)" "non-fanged" "GSD (ZW/ZZ)" 34 "NO"
"Dolichophis caspius" "EEA" "Reptiles" "Dolichophis caspius (Gmelin, 1789)" "SPECIES" NA "No" NA "LEAST_CONCERN" "Dolichophis" "Colubridae" "Squamata" "Reptilia" "Chordata" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1200.520781 1220.4 10 "oviparous" 2.06890410958904 3 25 "Diurnal" "Carnivorous" 0 1 1 1 0 0 0 0 1 0 0 0 0.5 1 0 0 1 0 1 1 0 1 0 0 0 0 0 0 1 0 0 0 5 6 0.003793402 0.230872808 0.069313116 0.099649704 11.93791 503.0703843 597.7853 0.21 950 8.243 2044900 "Yes" "Black/Brown" "Banded/blotched" "ACT" "round (or oval)" "rear-fanged" "GSD (ZW/ZZ)" 24.25 "NO"
"Dolichophis jugularis" "EEA" "Reptiles" "Dolichophis jugularis (Linnaeus, 1758)" "SPECIES" NA "No" NA "LEAST_CONCERN" "Dolichophis" "Colubridae" "Squamata" "Reptilia" "Chordata" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1200.520781 1220.4 10 "oviparous" 2.5 2.75 10.3 "Diurnal" "Carnivorous" 0 1 0 0 0 0 0 0 1 0 0 0 0.5 1 0 0 1 0 1 1 1 0 0 0 0 0 0 0 1 0 0 0 5 7 0.007307619 0.206352947 0.052933353 0.077420224 14.46187 487.9908882 868.2315 0.95 520 11.577 1173700 "Yes" "Black/Brown/Green" "Banded/blotched" "ACT" "round (or oval)" "rear-fanged" "GSD (ZW/ZZ)" 34 "NO"
"Eirenis modestus" "EEA" "Reptiles" "Eirenis modestus Martin, 1838" "SPECIES" NA "No" NA "LEAST_CONCERN" "Eirenis" "Colubridae" "Squamata" "Reptilia" "Chordata" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 32.04247285 350 5.5 "oviparous" 1.35890410958904 3.5 19 "Diurnal" "Carnivorous" 1 1 0 0 0 0 0 0 1 0 0 0 0.5 1 0 0 1 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 3 5 0.005556755 0.148250644 0.050630753 0.033982236 15.92642 488.310521 783.2587 0.63 1000 1.75 1972300 "No" "Black/Brown/Green" "Banded/blotched" "Mixed" "round (or oval)" "rear-fanged" "GSD (ZW/ZZ)" 22 "NO"
"Elaphe dione" "EEA" "Reptiles" "Elaphe dione (Pallas, 1773)" "SPECIES" NA "No" NA "LEAST_CONCERN" "Elaphe" "Colubridae" "Squamata" "Reptilia" "Chordata" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 117.2195366 1220.4 9.5 "oviparous" 1.93698630136986 3.5 16 "Diurnal" "Carnivorous" 0 1 0 0 0 0 0 0 1 0 0 0 0.5 1 0 0 1 0 1 1 1 1 0 1 0 0 0 0 1 0 0 0 7 15 0.002393258 0.073006585 0.037810643 0.209174646 9.47 351.5014836 1972 0.45 1913 7.577 16577000 "No" "Black/Brown" "Banded/blotched" "ACT" "round (or oval)" "rear-fanged" "GSD (ZW/ZZ)" 23.45 "NO"
"Elaphe quatuorlineata" "EEA" "Reptiles" "Elaphe quatuorlineata Lacepede, 1789" "SPECIES" NA "Yes" NA "NEAR_THREATENED" "Elaphe" "Colubridae" "Squamata" "Reptilia" "Chordata" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 681.263559 854 10.5 "oviparous" 2.00062191780822 3 5.2 "Diurnal" "Carnivorous" 0 1 0 0 0 0 0 0 1 0 0 0 0.5 1 0 0 1 0 1 0 1 0 0 0 0 0 0 0 1 0 0 0 4 5 0.006822339 0.132013171 0.082464944 0 13.4387 821.2441421 674.7598 0.29 1250 6.422 834900 "No" "Black/Brown" "Striped" "ACT" "round (or oval)" "rear-fanged" "GSD (ZW/ZZ)" 23 "NO"
"Elaphe sauromates" "EEA" "Reptiles" "Elaphe sauromates (Pallas, 1811)" "SPECIES" NA "No" NA "LEAST_CONCERN" "Elaphe" "Colubridae" "Squamata" "Reptilia" "Chordata" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 681.263559 1363 11 "oviparous" 4.34099452054795 3.20833333333333 13.8 "Diurnal" "Carnivorous" 0 1 0 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 1 1 0 1 0 1 0 0 0 0 1 0 0 0 5 12 0.004255506 0.174043414 0.05600424 0.094992827 11.04973 425.5371275 953.1514 0.37 1270 13.583 3388000 "No" "Black/Brown" "Banded/blotched" "ACT" "round (or oval)" "rear-fanged" "GSD (ZW/ZZ)" 22.8 "NO"
"Emys orbicularis" "SPEED2ZERO" "Reptiles" "Emys orbicularis (Linnaeus, 1758)" "SPECIES" "INN" NA "CR" "NEAR_THREATENED" "Emys" "Emydidae" "Chelonii" "Reptilia" "Chordata" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1599 380 9 "oviparous" 4.58291232876712 2.5 120 "Cathemeral" "Omnivorous" 1 1 0 1 0 0 1 0 1 1 0 0 0.5 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 7 0.005935987 0.185690538 0.063286267 0.063022858 9.260132 606.2883731 864.3281 11.995968 53.5 15.168 10212400 "No" "Black/Brown" "Banded/blotched" "ACT" "round (or oval)" "non-fanged" "TSD" 25 "NO"
"Eremias arguta" "EEA" "Reptiles" "Eremias arguta (Pallas, 1773)" "SPECIES" NA "No" NA "LEAST_CONCERN" "Eremias" "Lacertidae" "Squamata" "Reptilia" "Chordata" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 22.90867653 100 3.98 "oviparous" 0.975958904109589 0.916666666666667 7 "Diurnal" "Carnivorous" 1 0 0 0 0 0 0 0 1 0 0 0 0.5 1 0 0 1 0 1 1 0 0 0 1 0 0 0 0 1 0 0 0 5 12 0.001976177 0.122145475 0.031436711 0.291639536 6.49 314.1831528 11592.2 19.585879 1450 1.56 6231500 "No" "Black/Brown" "Banded/blotched" "ACT" "round (or oval)" "non-fanged" "GSD (ZW/ZZ)" 30.2 "NO"
"Eremias velox" "EEA" "Reptiles" "Eremias velox (Pallas, 1771)" "SPECIES" NA "No" NA "LEAST_CONCERN" "Eremias" "Lacertidae" "Squamata" "Reptilia" "Chordata" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 19.05460718 94 4 "oviparous" 0.942246575342466 1 9 "Diurnal" "Carnivorous" 1 0 0 0 0 0 0 0 1 0 0 0 0.5 1 0 0 0 0 1 1 0 1 0 1 0 0 0 0 1 0 0 0 5 5 0.001606444 0.042669012 0.013395387 0.303815287 9.47 218.049736 10823.2 24.538262 875 0.932 5892700 "No" "Gray" "Banded/blotched" "ACT" "round (or oval)" "non-fanged" "GSD (ZW/ZZ)" 33.3 "NO"
"Eryx jaculus" "EEA" "Reptiles" "Eryx jaculus (Linnaeus, 1758)" "SPECIES" NA "No" NA "LEAST_CONCERN" "Eryx" "Boidae" "Squamata" "Reptilia" "Chordata" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 254.2289496 552.5 13 "ovoviviparous" 2.60165205479452 3 24.7 "Nocturnal" "Carnivorous" 1 1 0 1 0 0 0 1 1 0 0 0 0.25 1 0 0 0 0 1 1 0 0 0 1 0 0 0 0 1 0 0 0 4 7 0.005450615 0.131127623 0.026217727 0.048297635 17.00134 352.3145859 818.3152 0.73 850 7.929 4561700 "No" "Black/Brown/Green" "Banded/blotched" "ACT" "slit (or vertical elliptical)" "non-fanged" "GSD (ZW/ZZ)" 22.8 "NO"
"Eryx miliaris" "EEA" "Reptiles" "Eryx miliaris (Pallas, 1773)" "SPECIES" NA "No" NA "LEAST_CONCERN" "Eryx" "Boidae" "Squamata" "Reptilia" "Chordata" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 367.301089 488 13 "viviparous" 2.15317808219178 3 18.3 "Diurnal" "Carnivorous" 1 1 0 0 0 0 0 1 1 0 0 0 0.25 1 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 0 3 5 0.001484499 0.072861522 0.016872161 0.261237353 9.47 232.1465265 1979.8 0.45 1385 4.701 9304900 "No" "Gray" "Banded/blotched/uniform" "Mixed" "slit (or vertical elliptical)" "non-fanged" "GSD (ZW/ZZ)" 27 "NO"
"Euleptes europaea" "EEA" "Reptiles" "Euleptes europaea (Gené, 1839)" "SPECIES" NA "No" NA "NEAR_THREATENED" "Euleptes" "Sphaerodactylidae" "Squamata" "Reptilia" "Chordata" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 2.089296 44 1.75 "oviparous" 1.99998630136986 2.5 21 "Nocturnal" "Carnivorous" 1 0 1 0 0 0 0 0 1 0 1 0 0.75 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 2 3 0.005998061 0.072432228 0.037464036 0 14.67 741.5086326 4804.1 23.323141 755 1.995 278300 "No" "Gray" "Banded/blotched" "Mixed" "round (or oval)" "non-fanged" "GSD (ZW/ZZ)" 17.35 "NO"
"Eumeces schneideri" "EEA" "Reptiles" "Eumeces schneiderii (Daudin, 1802)" "SPECIES" NA "No" NA "LEAST_CONCERN" "Eumeces" "Scincidae" "Squamata" "Reptilia" "Chordata" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 159.7 186 5.5 "oviparous" 1 1.95833333333333 15 "Diurnal" "Carnivorous" 1 0 0 0 0 0 0 0 1 0 0 0 0.5 1 0 0 1 0 1 1 1 1 0 0 0 0 0 0 1 0 0 0 6 11 0.004325744 0.11223464 0.019457128 0.121639921 17.61050129 294.9746863 8322.360192 86.79772691 965.828331 2.272 5069900 "No" "Gray" "Banded/blotched/uniform" "AMB" "round (or oval)" "non-fanged" "GSD (ZW/ZZ)" 26.15 "NO"
"Gallotia atlantica" "EEA" "Reptiles" "Gallotia atlantica (Peters & Doria, 1882)" "SPECIES" NA "Yes" NA "LEAST_CONCERN" "Gallotia" "Lacertidae" "Squamata" "Reptilia" "Chordata" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 28.84031503 108 2.2 "oviparous" 1.4172602739726 2 15 "Diurnal" "Omnivorous" 1 1 0 1 1 0 1 0 1 0 0 0 0.5 1 0 0 1 0 1 0 0 1 0 0 0 0 0 0 1 0 0 0 4 4 0.000640221 0.002004887 0 0 19.28 127.3320308 1972 31.238547 400 1.134 48400 "No" "Black/Brown/Green" "Banded/blotched" "ACT" "round (or oval)" "non-fanged" "GSD (ZW/ZZ)" 33.35 "NO"
"Gallotia auaritae" "EEA" "Reptiles" "Gallotia auaritae Mateo, Garcia-Marquez, López-Jurado & Barahona, 2001" "SPECIES" NA "Yes" NA "CRITICALLY_ENDANGERED" "Gallotia" "Lacertidae" "Squamata" "Reptilia" "Chordata" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1859.63257387407 444 10 "oviparous" 3.00190684931507 3.45833333333333 16.2 "Diurnal" "Herbivorous" 0 0 0 1 1 0 1 0 1 0 0 0 0.5 1 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 2 2 0.0004347 0.005070136 0 0 18.77 347.5210847 2085.9 25.882185 67.5680106 3.524 24200 "No" "Black/Brown" "Banded/blotched/uniform" "ACT" "round (or oval)" "non-fanged" "GSD (ZW/ZZ)" 34.6 "NO"
"Gallotia bravoana" "EEA" "Reptiles" "Gallotia bravoana Hutterer, 1985" "SPECIES" NA "Yes" NA "CRITICALLY_ENDANGERED" "Gallotia" "Lacertidae" "Squamata" "Reptilia" "Chordata" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 208.9296131 212 5 "oviparous" 1.44257534246575 2 6 "Diurnal" "Herbivorous" 1 0 0 1 0 0 1 0 1 0 0 0 0.5 1 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 2 2 0.000637297 0.00522655 0 0 18.07 348.5965233 2064.4 44.697416 525 1.975 24200 "No" "Black/Brown" "Banded/blotched/uniform" "ACT" "round (or oval)" "non-fanged" "GSD (ZW/ZZ)" 36 "NO"
"Gallotia caesaris" "EEA" "Reptiles" "Gallotia caesaris (Lehrs, 1914)" "SPECIES" NA "Yes" NA "LEAST_CONCERN" "Gallotia" "Lacertidae" "Squamata" "Reptilia" "Chordata" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 30.90295433 111 3.15 "oviparous" 1.15317808219178 1.91666666666667 12 "Diurnal" "Omnivorous" 1 1 0 1 1 0 1 0 1 0 0 0 0.5 1 0 0 1 0 1 0 0 1 0 0 0 0 0 0 1 0 0 0 4 8 0.000360539 0.00355349 0 0 18.77 293.147888 2016.9 42.050657 750 1.175 60500 "No" "Black/Brown/Green" "Banded/blotched" "ACT" "round (or oval)" "non-fanged" "GSD (ZW/ZZ)" 35.5 "NO"
"Gallotia galloti" "EEA" "Reptiles" "Gallotia galloti (Oudart, 1839)" "SPECIES" NA "Yes" NA "LEAST_CONCERN" "Gallotia" "Lacertidae" "Squamata" "Reptilia" "Chordata" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 69.18309709 145 4.095 "oviparous" 1.41950684931507 2.5 15 "Diurnal" "Herbivorous" 1 0 0 1 1 0 1 0 1 0 0 0 0.5 1 0 0 1 0 1 1 0 1 0 0 0 0 0 0 1 0 0 0 5 5 0.005527618 0.008940621 0 0 17.34 372.6108749 2107.9 30.302984 1500 1.933 72600 "No" "Black/Brown/Green" "Banded/blotched" "ACT" "round (or oval)" "non-fanged" "GSD (ZW/ZZ)" 32.55 "NO"
"Gallotia intermedia" "EEA" "Reptiles" "Gallotia intermedia Barrbadillo, Lacoba, Pérez-Mellado, Sancho & López-Jurado, 1999" "SPECIES" NA "Yes" NA "CRITICALLY_ENDANGERED" "Gallotia" "Lacertidae" "Squamata" "Reptilia" "Chordata" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 117.4897555 174 7.4 "oviparous" 1.50095342465753 2.5 10.4 "Diurnal" "Omnivorous" 1 1 0 1 1 0 1 0 1 0 0 0 0.5 1 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 2 3 0.007465122 0.010450574 0 0 17.53 384.1684428 2090 39.098871 25 1.465 12100 "No" "Black/Brown" "Banded/blotched/uniform" "ACT" "round (or oval)" "non-fanged" "GSD (ZW/ZZ)" 34.6 "NO"
"Gallotia simonyi" "EEA" "Reptiles" "Gallotia simonyi (Steindachner, 1889)" "SPECIES" NA "Yes" NA "CRITICALLY_ENDANGERED" "Gallotia" "Lacertidae" "Squamata" "Reptilia" "Chordata" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 2691.534804 502 10.15 "oviparous" 3.5 2.5 45 "Diurnal" "Herbivorous" 1 1 0 1 1 0 1 0 1 0 0 0 0.5 1 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 2 4 8.11764e-05 0.001182336 0 0 18.23 211.9592316 1979.8 38.572848 605 4.478 48400 "No" "Black/Brown" "Banded/blotched" "ACT" "round (or oval)" "non-fanged" "GSD (ZW/ZZ)" 34.4 "NO"
"Gallotia stehlini" "EEA" "Reptiles" "Gallotia stehlini (Schenkel, 1901)" "SPECIES" NA "Yes" NA "LEAST_CONCERN" "Gallotia" "Lacertidae" "Squamata" "Reptilia" "Chordata" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1096.478196 370 10.05 "oviparous" 2.5 3.45833333333333 13 "Diurnal" "Herbivorous" 1 1 0 1 1 0 1 0 1 0 0 0 0.5 1 0 0 0 0 1 0 0 1 0 0 0 0 0 0 1 0 0 0 3 3 0.006147915 0.004818199 0 0 18.72 187.8572065 2013 25.760448 975 3.163 36300 "No" "Black/Brown" "Banded/blotched/uniform" "Mixed" "round (or oval)" "non-fanged" "GSD (ZW/ZZ)" 33.6 "NO"
"Gloydius halys" "EEA" "Reptiles" "Gloydius halys (Pallas, 1776)" "SPECIES" NA "No" NA "LEAST_CONCERN" "Gloydius" "Viperidae" "Squamata" "Reptilia" "Chordata" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 225.6463308 1330 5 "viviparous" 3 3 12.3 "Cathemeral" "Carnivorous" 0 1 0 0 0 0 0 0 1 0 0 0 0.5 1 0 0 1 0 1 1 0 1 0 1 0 0 0 0 1 0 0 0 6 8 0.000904378 0.038055654 0.011660638 0.27858553 3.217929 291.0930365 1256.248 0.47 1243 5.866 8252200 "Yes" "Yellow" "Banded/blotched" "AMB" "round (or oval)" "front-fanged" "GSD (ZW/ZZ)" 23 "NO"
"Hellenolacerta graeca" "EEA" "Reptiles" "Hellenolacerta graeca (Bedriaga, 1886)" "SPECIES" NA "Yes" NA "NEAR_THREATENED" "Hellenolacerta" "Lacertidae" "Squamata" "Reptilia" "Chordata" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 14.12537545 85 3.5 "oviparous" 0.854794520547945 2.29166666666667 15 "Diurnal" "Carnivorous" 1 0 0 0 0 0 0 0 1 0 1 0 0.75 1 0 0 1 0 1 0 0 1 0 0 0 0 0 0 1 0 0 0 4 6 0.002168247 0.089625137 0.143192761 0 15.33 697.7951471 6389.2 21.113884 800 1.203 72600 "No" "Black/Brown" "Banded/blotched/uniform" "AMB" "round (or oval)" "non-fanged" "GSD (ZW/ZZ)" 31.35 "NO"
"Hemidactylus turcicus" "InfoSpecies" "Reptiles" "Hemidactylus turcicus (Linnaeus, 1758)" "SPECIES" "NEO" NA NA "LEAST_CONCERN" "Hemidactylus" "Gekkonidae" "Squamata" "Reptilia" "Chordata" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 5.754399373 64.7 2 "oviparous" 1.5013698630137 1.85833333333333 9 "Nocturnal" "Carnivorous" 1 0 0 0 0 0 0 0 1 0 1 0 0.75 1 0 0 0 0 1 0 0 1 1 0 0 0 1 0 1 0 0 0 5 8 0.006326156 0.113096196 0.031467677 0.127110299 16.3375 377.218592 7830.3 38.61962 475 0.931 6425100 "No" "Gray" "Banded/blotched/uniform" "Mixed" "round (or oval)" "non-fanged" "GSD (XX/XY)" 23.85 "NO"
"Hemorrhois hippocrepis" "EEA" "Reptiles" "Hemorrhois hippocrepis (Linnaeus, 1758)" "SPECIES" NA "No" NA "LEAST_CONCERN" "Hemorrhois" "Colubridae" "Squamata" "Reptilia" "Chordata" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 681.263559 483 8 "oviparous" 1.5924602739726 3.5 6.3 "Diurnal" "Carnivorous" 0 1 1 1 0 0 0 0 1 0 0 0 0.5 1 0 0 0 0 1 0 0 1 0 0 0 0 0 0 1 0 0 0 3 7 0.005830151 0.218155142 0.04511674 0.013977239 16.37617 472.9009208 606.3045 0.72 1130 8.281 1548800 "No" "Black/Brown" "Banded/blotched" "Mixed" "round (or oval)" "rear-fanged" "GSD (ZW/ZZ)" 22.75 "NO"
"Hemorrhois nummifer" "EEA" "Reptiles" "Hemorrhois nummifer (Reuss, 1834)" "SPECIES" NA "No" NA "LEAST_CONCERN" "Hemorrhois" "Colubridae" "Squamata" "Reptilia" "Chordata" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 217.2152733 854 13.7 "oviparous" 1.85386301369863 3.5 13.8 "Diurnal" "Carnivorous" 0 1 1 0 0 0 0 0 1 0 1 0 0.75 1 0 0 1 0 1 0 0 1 0 0 0 0 0 0 1 0 0 0 4 7 0.009145721 0.166423555 0.051847719 0.070830246 14.37789 440.0448399 804.5195 0.76 1012.5 4.849 1137400 "No" "Black/Brown" "Banded/blotched" "Mixed" "round (or oval)" "rear-fanged" "GSD (ZW/ZZ)" 25.2 "NO"
"Hemorrhois ravergieri" "EEA" "Reptiles" "Hemorrhois ravergieri (Ménétries, 1832)" "SPECIES" NA "No" NA "LEAST_CONCERN" "Hemorrhois" "Colubridae" "Squamata" "Reptilia" "Chordata" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 271.2088593 1330 11.5 "oviparous" 3 3.5 13.8 "Diurnal" "Carnivorous" 0 1 1 0 0 0 0 0 1 0 1 0 0.75 1 0 0 1 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 3 5 0.002607327 0.093344669 0.018533824 0.185579326 13.27136 282.452134 994.0488 0.59 1895 9.451 10720600 "Yes" "Brown/Gray" "Banded/blotched/uniform" "ACT" "round (or oval)" "rear-fanged" "GSD (ZW/ZZ)" 30.2 "NO"
"Hierophis cypriensis" "EEA" "Reptiles" "Hierophis cypriensis (Schätti, 1985)" "SPECIES" NA "Yes" NA "ENDANGERED" "Hierophis" "Colubridae" "Squamata" "Reptilia" "Chordata" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 4068.2 380 10.05 "oviparous" 3 3.45833333333333 33 "Diurnal" "Omnivorous" 1 1 0 1 1 0 1 0 1 0 0 0 0.5 1 1 0 1 0 1 0 1 0 0 0 0 0 0 0 0 1 0 0 4 9 0.000670901 0.01490387 0 0 17.34 593.0082576 994.0488 25.786242 1011.5 7.808 48400 "Yes" "Gray" "Banded/blotched" "ACT" "round (or oval)" "rear-fanged" "GSD (ZW/ZZ)" 33.3 "NO"
