"Species" "Source" "Group" "GBIF_accepted" "GBIF_rank" "originCH" "originEUR" "Swiss_status" "IUCN_status" "Genus" "Family" "Order" "Class" "Phylum" "GUILDE.1" "GUILDE.2" "GUILDE.3" "GUILDE.4" "GUILDE.5" "GUILDE.6" "GUILDE.7" "GUILDE.8" "GUILDE.9" "GUILDE.10" "GUILDE.11" "GUILDE.12" "GUILDE.13" "GUILDE.14" "GUILDE.15" "GUILDE.16" "GUILDE.17" "GUILDE.18" "GUILDE.19" "GUILDE.20" "GUILDE.21" "GUILDE.22" "GUILDE.23" "GUILDE.24" "GUILDE.25" "GUILDE.26" "Functional_group" "Ascoma_type" "Ascoma_development" "Ascus_dehiscence" "C_perct" "N_perct" "P_perct" "C.N_perct" "C.P_perct" "N.P_perct" "Sporocarp_N_perct" "Melanin_content_mg.g" "Spore_width_μm" "Spore_length_μm" "Spore_size_μm3" "Fruiting_body_size_mm2" "Fos" "Ter" "Aqu" "Arb" "Aer" "Substrate" "RangeSize_km2" "MISSING_ALL_TRAITS"
"Massaria ariae" "InfoSpecies" "Fungi" "Massaria ariae Voglmayr & Jaklitsch" "SPECIES" NA NA "NE" NA "Massaria" "Massariaceae" "Pleosporales" "Dothideomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 1 0 0 0 "saprobe" "ostiolar" "ascolocular" "fissitunicate" 44.5 3.29 0.33 19.31 331.56 9.44 2.9 70 7.5 18.5 197.425536333217 2500 0 1 0 1 0 "wood" 2276449.86105654 "NO"
"Massaria aucupariae" "InfoSpecies" "Fungi" "Massaria aucupariae Voglmayr & Jaklitsch" "SPECIES" "INN" NA "NE" NA "Massaria" "Massariaceae" "Pleosporales" "Dothideomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "parasite" "ostiolar" "ascolocular" "fissitunicate" 44.45 2.81 0.38 16.3 499.57 53.92 3.1 264.2475723 8 16 259.181393921158 4900 0 1 0 1 0 "wood" 2138843.50086363 "NO"
"Massaria campestris" "InfoSpecies" "Fungi" "Massaria campestris Voglmayr & Jaklitsch" "SPECIES" NA NA "NE" NA "Massaria" "Massariaceae" "Pleosporales" "Dothideomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 1 0 0 0 "saprobe" "ostiolar" "ascohymenial" "poricidal" 44 1.13 0.17 45.43 794.5 14.14 2.9 61.92723718 10.5 16 724.57692962395 4900 0 1 0 1 0 "wood" 60821.125109536 "NO"
"Massaria conspurcata" "InfoSpecies" "Fungi" "Massaria conspurcata (Wallr.) Sacc." "SPECIES" "INN" NA "NE" NA "Massaria" "Massariaceae" "Pleosporales" "Dothideomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "saprobe" "ostiolar" "ascohymenial" "poricidal" 44 2.97 0.24 13.33 331.56 40.69 4.3 16.972608785 8.3 12.5 1016.53927208899 2500 0 1 0 1 0 "wood" 173809.239910094 "NO"
"Massaria gigantispora" "InfoSpecies" "Fungi" "Massaria gigantispora Voglmayr & Jaklitsch" "SPECIES" NA NA "NE" NA "Massaria" "Massariaceae" "Pleosporales" "Dothideomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "saprobe" "ostiolar" "ascohymenial" "poricidal" 46.4 2.37166666666667 0.35 61.85 192.2 12.2 3.4 91.082031395 8.8 11.3 52.9253642374761 1225 0 1 0 1 0 "wood" 16492902.7994112 "NO"
"Massaria gigaspora" "InfoSpecies" "Fungi" NA "SPECIES" "INN" NA "NE" NA "Massaria" "Massariaceae" "Pleosporales" "Dothideomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 1 0 0 0 "saprobe" "ostiolar" "ascolocular" "fissitunicate" 44.9 1.42333333333333 0.2 61.85 566.78 15.265 2 40.695211225 9.2 14.3 52.9253642374761 784 0 1 0 1 0 "wood" 4465618.11706757 "NO"
"Massaria inquinans" "SPEED2ZERO" "Fungi" "Massaria inquinans (Tode) De Not." "SPECIES" "INN" NA "NE" NA "Massaria" "Massariaceae" "Pleosporales" "Dothideomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 1 0 0 0 "saprobe" "ostiolar" "ascolocular" "fissitunicate" 44 3.31 0.39 24.6957692307692 378.89 30.47 3.7 113.3880794 10.5 16 228.597989438461 16900 0 1 0 1 0 "wood" 3375019.02866222 "NO"
"Massaria lantanae" "InfoSpecies" "Fungi" "Massaria lantanae G.H.Otth ex Shoemaker & P.M.LeClair" "SPECIES" "INN" NA "NE" NA "Massaria" "Massariaceae" "Pleosporales" "Dothideomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "saprobe" "ostiolar" "ascohymenial" "poricidal" 44 1.7 0.05 16.41 586.21 40.69 4 61.0790733166667 16 15 259.181393921158 5329 0 1 0 1 0 "wood" 964036.591594683 "NO"
"Massaria macra" "InfoSpecies" "Fungi" "Massaria macra (Vestergr.) Voglmayr & Jaklitsch" "SPECIES" "INN" NA "NE" NA "Massaria" "Massariaceae" "Pleosporales" "Dothideomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "saprobe" "ostiolar" "ascolocular" "fissitunicate" 44.45 0.636666666666667 0.17 96.8366666666667 1165.81 16.13 2.9 113.3880794 7.5 18.5 259.181393921158 506 0 1 0 1 0 "wood" 62488.3984167476 "NO"
"Massaria platanoidea" "InfoSpecies" "Fungi" "Massaria platanoidea Voglmayr & Jaklitsch" "SPECIES" NA NA "NE" NA "Massaria" "Massariaceae" "Pleosporales" "Dothideomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 "saprobe" "ostiolar" "ascolocular" "fissitunicate" 44 3.29 0.13 17.28 568.33 28.5 2.5 91.082031395 9.8 15.5 286.701745566604 6400 0 1 0 1 0 "wood" 5878758.30143677 "NO"
"Massaria pupula" "InfoSpecies" "Fungi" NA "SPECIES" NA NA "NE" NA "Massaria" "Massariaceae" "Pleosporales" "Dothideomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "saprobe" "ostiolar" "ascohymenial" "poricidal" 40.7 3.7 0.5825 6.31 232.45 5.92 4 40.695211225 8.3 13 176.138628111268 1296 0 1 0 1 0 "wood" 7357320.83193645 "NO"
"Massaria ulmi" "InfoSpecies" "Fungi" "Massaria ulmi Fuckel" "SPECIES" NA NA "NE" NA "Massaria" "Massariaceae" "Pleosporales" "Dothideomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 "saprobe" "ostiolar" "ascolocular" "fissitunicate" 46.3 3.4 0.17 16.05 543.86 18.915 3.1 26.41309883 8.8 13 197.425536333217 2256 0 1 0 1 0 "wood" 60821.125109536 "NO"
"Massaria vindobonensis" "InfoSpecies" "Fungi" "Massaria vindobonensis Voglmayr & Jaklitsch" "SPECIES" NA NA "NE" NA "Massaria" "Massariaceae" "Pleosporales" "Dothideomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "saprobe" "ostiolar" "ascolocular" "fissitunicate" 44 1.13 0.11 29.3 499.57 16.13 2.8 26.41309883 16 21 176.138628111268 3600 0 1 0 1 0 "wood" 4870926.82205267 "NO"
"Massaria vomitoria" "InfoSpecies" "Fungi" "Massaria vomitoria Berk. & M.A.Curtis" "SPECIES" NA NA "NE" NA "Massaria" "Massariaceae" "Pleosporales" "Dothideomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 1 0 0 0 "saprobe" "ostiolar" "ascolocular" "fissitunicate" 44.9 1.15 0.3 45.53 285.59 20.4025 3.4 16.972608785 12 15.5 1016.53927208899 2025 0 1 0 1 0 "wood" 62488.3984167476 "NO"
"Massarina amphibia" "InfoSpecies" "Fungi" "Lophiostoma amphibium (Magnes & Hafellner) Aptroot & K.D.Hyde" "SPECIES" NA NA "NE" NA "Lophiostoma" "Lophiostomataceae" "Pleosporales" "Dothideomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 "saprobe" "ostiolar" "ascohymenial" "poricidal" 44 1.42333333333333 0.21 29.3 642.41 5.82 3.4 113.3880794 50 60 286.701745566604 7225 0 1 0 1 0 "wood" 8546373.83587298 "NO"
"Massarina arundinacea" "SPEED2ZERO" "Fungi" "Setoseptoria arundinacea (Sowerby) Kaz.Tanaka & K.Hiray." "SPECIES" "INN" NA "NE" NA "Setoseptoria" "Lentitheciaceae" "Pleosporales" "Dothideomycetes" "Ascomycota" 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "saprobe" "ostiolar" "ascolocular" "fissitunicate" 45.426 15.4 0.2 25.23 271.93 6.98 3.5 227.884931253333 7.6 14.5 1016.53927208899 900 0 1 0 0 0 "above_litter" 16492902.7994112 "NO"
"Massarina chamaecyparissi" "InfoSpecies" "Fungi" "Massarina chamaecyparissi (Rehm) L.Holm & K.Holm" "SPECIES" NA NA "NE" NA "Massarina" "Massarinaceae" "Pleosporales" "Dothideomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "saprobe" "ostiolar" "ascohymenial" "poricidal" 42.6 1.7 0.35 24.6957692307692 241.43 14.44 3.4 87.0577097566667 8.8 15.5 286.701745566604 3025 0 1 0 1 0 "wood" 7496138.09911408 "NO"
"Massarina eburnea" "InfoSpecies" "Fungi" "Massarina eburnea (Tul. & C.Tul.) Sacc." "SPECIES" "INN" NA "NE" NA "Massarina" "Massarinaceae" "Pleosporales" "Dothideomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "saprobe" "ostiolar" "ascohymenial" "poricidal" 44 1.15 0.05 45.53 785.71 27.59 1.5 2.24 12 14.3 259.181393921158 1296 0 1 0 1 0 "wood" 1466621.36634165 "NO"
"Massarina emergens" "InfoSpecies" "Fungi" "Lophiotrema rubi (Fuckel) Y.Zhang ter, C.L.Schoch & K.D.Hyde" "SPECIES" NA NA "NE" NA "Lophiotrema" "Lophiostomataceae" "Pleosporales" "Dothideomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "saprobe" "ostiolar" "ascohymenial" "poricidal" 44 1.15 0.705 45.4433333333333 197.7025 8.02 3.7 121.00279695 11 16 724.57692962395 2500 0 1 0 1 0 "wood" 4870926.82205267 "NO"
"Massarina grandispora" "InfoSpecies" "Fungi" "Massarina grandispora Joanne E.Taylor, K.D.Hyde & E.B.G.Jones" "SPECIES" "INN" NA "NE" NA "Massarina" "Massarinaceae" "Pleosporales" "Dothideomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "saprobe" "ostiolar" "ascohymenial" "poricidal" 46.3 1.7 0.54 17.28 227.885 7 1 199.2924589 11.5 13 228.597989438461 3600 0 1 0 1 0 "wood" 16492902.7994112 "NO"
"Massarina igniaria" "InfoSpecies" "Fungi" "Massarina igniaria (C.Booth) Aptroot" "SPECIES" NA NA "NE" NA "Massarina" "Massarinaceae" "Pleosporales" "Dothideomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "saprobe" "ostiolar" "ascolocular" "fissitunicate" 44 5 0.35 13.87 256.09 19.745 4.2 42.8690495466667 7.5 15.5 1016.53927208899 5625 0 1 0 0 0 "above_litter" 17950372.9231759 "NO"
"Massarina immersa" "InfoSpecies" "Fungi" "Massarina immersa Döbbeler" "SPECIES" NA NA "NE" NA "Massarina" "Massarinaceae" "Pleosporales" "Dothideomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "parasite" "ostiolar" "ascolocular" "fissitunicate" 44 3.85 0.75 25.23 218.59 12.5175 4.2 138.7747578 16 21 696.909970321336 1225 0 1 0 1 0 "mosses_lichens" 964036.591594683 "NO"
"Massarina papulosa" "InfoSpecies" "Fungi" "Oletheriostrigula papulosa (Durieu & Mont.) Huhndorf & R.C.Harris" "SPECIES" NA NA "NE" NA "Oletheriostrigula" "Strigulaceae" "Strigulales" "Dothideomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "saprobe" "ostiolar" "ascohymenial" "poricidal" 46.1 1.15 0.365 96.8366666666667 605.25 20.4025 1.5 144.432011366667 6.8 15.5 375.897844187326 3025 0 1 0 1 0 "wood" 4870926.82205267 "NO"
"Massarina polymorpha" "InfoSpecies" "Fungi" "Massarina polymorpha (Rehm) Sacc." "SPECIES" NA NA "NE" NA "Massarina" "Massarinaceae" "Pleosporales" "Dothideomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "saprobe" "ostiolar" "ascolocular" "fissitunicate" 44.3833333333333 3.1 0.444545454545455 22.17 331.203333333333 19.745 3.4 42.8690495466667 9.3 21 259.181393921158 1806 0 1 0 1 0 "wood" 3462632.48555202 "NO"
"Massarina rhopalosperma" "InfoSpecies" "Fungi" "Massarina rhopalosperma (Kirschst.) E.Müll." "SPECIES" NA NA "NE" NA "Massarina" "Massarinaceae" "Pleosporales" "Dothideomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "saprobe" "ostiolar" "ascolocular" "fissitunicate" 43.2 2.8 0.433333333333333 16.3 270.130416666667 14.44 4.1 70 8.8 16.5 696.909970321336 1225 0 1 0 1 0 "wood" 173809.239910094 "NO"
"Massarina rubi" "InfoSpecies" "Fungi" "Lophiotrema rubi (Fuckel) Y.Zhang ter, C.L.Schoch & K.D.Hyde" "SPECIES" "INN" NA "NE" NA "Lophiotrema" "Lophiostomataceae" "Pleosporales" "Dothideomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "saprobe" "ostiolar" "ascolocular" "fissitunicate" 44 2.7 0.19 22.0433333333333 1980.26 16.51 2.9 76.45701792 8.8 10.7 228.597989438461 2500 0 1 0 1 0 "wood" 3375019.02866222 "NO"
"Massarina salicincola" "InfoSpecies" "Fungi" "Massarina salicincola Rehm" "SPECIES" NA NA "NE" NA "Massarina" "Massarinaceae" "Pleosporales" "Dothideomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 "saprobe" "ostiolar" "ascohymenial" "poricidal" 44 0.636666666666667 0.39 36.3816666666667 523.76 20.4025 1.5 91.082031395 7.5 15.5 176.138628111268 3600 0 1 0 1 0 "wood" 4870926.82205267 "NO"
"Massarina syringae" "InfoSpecies" "Fungi" "Massarina syringae Kirschst." "SPECIES" NA NA "NE" NA "Massarina" "Massarinaceae" "Pleosporales" "Dothideomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 "saprobe" "ostiolar" "ascolocular" "fissitunicate" 44 4.02923076923077 0.21 22.0433333333333 568.33 28.5 4 56.007829265 10.3 21 176.138628111268 3025 0 1 0 1 0 "wood" 4465618.11706757 "NO"
"Massariosphaeria grandispora" "InfoSpecies" "Fungi" "Pseudomassariosphaeria grandispora (Sacc.) Phukhams., Ariyaw. & K.D.Hyde" "SPECIES" NA NA "NE" NA "Pseudomassariosphaeria" "Amniculicolaceae" "Pleosporales" "Dothideomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "saprobe" "ostiolar" "ascolocular" "fissitunicate" 44 4.8 0.526666666666667 13.7 278.996666666667 14.14 6.7 31.5891284 9.8 60 348.782234395417 11025 0 1 0 0 0 "above_litter" 1573326.02421684 "NO"
"Massariosphaeria rubicunda" "InfoSpecies" "Fungi" "Murispora rubicunda (Niessl) Y.Zhang ter, J.Fourn. & K.D.Hyde" "SPECIES" "INN" NA "NE" NA "Murispora" "Amniculicolaceae" "Pleosporales" "Dothideomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "saprobe" "ostiolar" "ascohymenial" "poricidal" 44 2.81 0.35 20.83 357.505 19.47 3.7 113.3880794 10.3 15.5 176.138628111268 2500 0 1 0 1 0 "wood" 7357320.83193645 "NO"
"Massariosphaeria typhicola" "InfoSpecies" "Fungi" "Aquimassariosphaeria typhicola (P.Karst.) W.Dong & Doilom" "SPECIES" "INN" NA "NE" NA "Aquimassariosphaeria" "Lindgomycetaceae" "Pleosporales" "Dothideomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "saprobe" "ostiolar" "ascolocular" "fissitunicate" 45.07 6 0.542857142857143 14.985 307.85 27.59 2.5 31.5891284 11 60 724.57692962395 8649 0 1 0 0 0 "above_litter" 162608.367327407 "NO"
"Massariosphaeria vitalbae" "InfoSpecies" "Fungi" "Massariosphaeria vitalbae (Niessl) Y.M.Ahn & Shearer" "SPECIES" "INN" NA "NE" NA "Massariosphaeria" "Thyridariaceae" "Pleosporales" "Dothideomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "saprobe" "ostiolar" "ascolocular" "fissitunicate" 44.4 2.7 0.41 15.19 254.056666666667 12.5175 4.2 273.96327155 8 11.5 197.425536333217 2025 0 1 0 1 0 "wood" 62488.3984167476 "NO"
"Massariovalsa megalospora" "InfoSpecies" "Fungi" "Massariovalsa megalospora (Auersw.) E.Müll." "SPECIES" "INN" NA "NE" NA "Massariovalsa" "Melanconidaceae" "Diaporthales" "Sordariomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "saprobe" "ostiolar" "ascohymenial" "poricidal" 44 3.29 0.11 16.96 499.57 16.51 3.9 26.41309883 11 16 696.909970321336 1849 0 1 0 1 0 "wood" 587685.353599694 "NO"
"Mastigosporium album" "InfoSpecies" "Fungi" "Mastigosporium album Riess" "SPECIES" "INN" NA "NE" NA "Mastigosporium" "Ploettnerulaceae" "Helotiales" "Leotiomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "parasite" "ostiolar" "ascolocular" "fissitunicate" 44 4.8 0.4475 14.825 357.505 31.28 4.9 46.38060948 7.5 15.5 197.425536333217 6006 0 1 0 0 0 "above_litter" 1423774.4034238 "NO"
"Mastigosporium deschampsiae" "InfoSpecies" "Fungi" "Mastigosporium deschampsiae Jørst." "SPECIES" NA NA "NE" NA "Mastigosporium" "Ploettnerulaceae" "Helotiales" "Leotiomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 "parasite" "ostiolar" "ascohymenial" "poricidal" 44 5.8 0.66 12.86 269.235 19.93 3.9 273.96327155 8 60 724.57692962395 3025 0 1 0 0 0 "above_litter" 17950372.9231759 "NO"
"Mastigosporium kitzebergense" "InfoSpecies" "Fungi" "Mastigosporium kitzebergense U.Schlöss." "SPECIES" NA NA "NE" NA "Mastigosporium" "Ploettnerulaceae" "Helotiales" "Leotiomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "parasite" "ostiolar" "ascohymenial" "poricidal" 44 4.3 0.35 14.72 432.36 62 4.9 77.6 6.8 16 228.597989438461 2025 0 1 0 0 0 "above_litter" 707232.451044 "NO"
"Mastigosporium muticum" "InfoSpecies" "Fungi" "Mastigosporium muticum (Sacc.) Gunnerb." "SPECIES" "INN" NA "NE" NA "Mastigosporium" "Ploettnerulaceae" "Helotiales" "Leotiomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0 "parasite" "ostiolar" "ascolocular" "fissitunicate" 43.7 4.6 0.718888888888889 14.825 143.92 12.5175 9.5 39 8.5 15.5 259.181393921158 1406 0 1 0 0 0 "above_litter" 25618115.6862878 "NO"
"Mastigosporium rubricosum" "InfoSpecies" "Fungi" "Mastigosporium rubricosum (Dearn. & Barthol.) Nannf." "SPECIES" "INN" NA "NE" NA "Mastigosporium" "Ploettnerulaceae" "Helotiales" "Leotiomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "saprobe" "ostiolar" "ascohymenial" "poricidal" 44 3.29 0.49 21.75 221.08 5.92 5.5 44.17582874 11.5 15.5 259.181393921158 4556 0 1 0 1 0 "wood" 3727202.90724051 "YES"
"Mattirolomyces terfezioides" "InfoSpecies" "Fungi" "Mattirolomyces terfezioides (Mattir.) E.Fisch." "SPECIES" NA NA "NE" NA "Mattirolomyces" "Pezizaceae" "Pezizales" "Pezizomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "ectomycorrhiza" "exposed_hymenium" "ascohymenial" "operculate" 44 4.6 1.01 11.87 124.44 15.67 4 44.17582874 6.5 13.8 543.093405211375 3025 0 1 0 0 0 "soil_peat" 1528788.08937861 "NO"
"Mazzantia angelicae" "InfoSpecies" "Fungi" "Mazzantia angelicae (Berk.) Lar.N.Vassiljeva" "SPECIES" NA NA "NE" NA "Mazzantia" "Diaporthaceae" "Diaporthales" "Sordariomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "saprobe" "ostiolar" "ascohymenial" "poricidal" 45.6 4.69 0.5825 16.41 331.203333333333 6.98 5.2 77.6 11.7 60 286.701745566604 4692 0 1 0 0 0 "above_litter" 15961372.946671 "NO"
"Megacollybia platyphylla" "SPEED2ZERO" "Fungi" "Megacollybia platyphylla (Pers.) Kotl. & Pouzar" "SPECIES" "INN" NA "LC" NA "Megacollybia" "Tricholomataceae" "Agaricales" "Agaricomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "saprobe" "ostiolar" "ascohymenial" "poricidal" 44 4.1 0.526 14.4 311.6 15.7 4 144.432011366667 3.8 9.05 82.7024266057513 5625 0 1 0 1 0 "wood" 173809.239910094 "NO"
"Megalocystidium lactescens" "SPEED2ZERO" "Fungi" "Gloiothele lactescens (Berk.) Hjortstam" "SPECIES" "INN" NA "LC" NA "Gloiothele" "Peniophoraceae" "Russulales" "Agaricomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "saprobe" "ostiolar" "ascohymenial" "poricidal" 44 3.23333333333333 0.3 16.41 311.6 20.8 3.2 148.777135105 9.5 15 52.9253642374761 7225 0 1 0 1 0 "wood" 162608.367327407 "YES"
"Megalocystidium leucoxanthum" "SPEED2ZERO" "Fungi" "Megalocystidium leucoxanthum (Bres.) Jülich" "SPECIES" "INN" NA "LC" NA "Megalocystidium" "Stereaceae" "Russulales" "Agaricomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 "saprobe" "ostiolar" "ascolocular" "fissitunicate" 44 2.65 0.526666666666667 16.96 256.58 15.67 3.9 148.777135105 7.8 15 228.597989438461 3025 0 1 0 1 0 "wood" 4870926.82205267 "NO"
"Megalocystidium luridum" "SPEED2ZERO" "Fungi" "Gloeocystidiellum luridum (Bres.) Boidin" "SPECIES" "INN" NA "LC" NA "Gloeocystidiellum" "Stereaceae" "Russulales" "Agaricomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "saprobe" "ostiolar" "ascohymenial" "poricidal" 44 1.96 0.544 45.4433333333333 232.45 15.7 2.9 199.2924589 8.8 11.3 52.9253642374761 4225 0 1 0 1 0 "wood" 1766662.34974233 "NO"
"Megaloseptoria mirabilis" "InfoSpecies" "Fungi" "Megaloseptoria mirabilis Naumov" "SPECIES" NA NA "NE" NA "Megaloseptoria" "Cucurbitariaceae" "Pleosporales" "Dothideomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0 "parasite" "ostiolar" "ascolocular" "fissitunicate" 44 6.87333333333333 0.64 15.89 197.7025 13.7175 4.8 46.38060948 50 16 724.57692962395 19600 0 1 0 0 0 "above_litter" 64264.9535269113 "NO"
"Melampsora abietis-caprearum" "InfoSpecies" "Fungi" "Melampsora abietis-caprearum Tubeuf" "SPECIES" "INN" NA "NE" NA "Melampsora" "Melampsoraceae" "Pucciniales" "Pucciniomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 "parasite" "ostiolar" "ascolocular" "fissitunicate" 44 6.9 0.542857142857143 7.98 256.09 9.88 3.9 66.7218630933333 8 12.5 228.597989438461 1156 0 1 0 0 0 "above_litter" 47111117.0393332 "NO"
"Melampsora allii-fragilis" "InfoSpecies" "Fungi" "Melampsora allii-fragilis Kleb." "SPECIES" NA NA "NE" NA "Melampsora" "Melampsoraceae" "Pucciniales" "Pucciniomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "parasite" "ostiolar" "ascolocular" "fissitunicate" 44 4.25 0.39 20.8 297.63 5.82 6.1 273.96327155 12 12.8 1016.53927208899 7225 0 1 0 0 0 "above_litter" 8655590.13811742 "NO"
"Melampsora allii-populina" "InfoSpecies" "Fungi" "Melampsora allii-populina Kleb." "SPECIES" "INN" NA "NE" NA "Melampsora" "Melampsoraceae" "Pucciniales" "Pucciniomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "parasite" "ostiolar" "ascolocular" "fissitunicate" 45.6 4.8 0.526 16.56 568.33 16.51 6.3 91.082031395 7 14.3 1016.53927208899 1600 0 1 0 0 0 "above_litter" 47111117.0393332 "NO"
