"Species" "Source" "Group" "GBIF_accepted" "GBIF_rank" "originCH" "originEUR" "Swiss_status" "IUCN_status" "Genus" "Family" "Order" "Class" "Phylum" "GUILDE.1" "GUILDE.2" "GUILDE.3" "GUILDE.4" "GUILDE.5" "GUILDE.6" "GUILDE.7" "GUILDE.8" "GUILDE.9" "GUILDE.10" "GUILDE.11" "GUILDE.12" "GUILDE.13" "GUILDE.14" "GUILDE.15" "GUILDE.16" "GUILDE.17" "GUILDE.18" "GUILDE.19" "GUILDE.20" "GUILDE.21" "GUILDE.22" "GUILDE.23" "GUILDE.24" "GUILDE.25" "GUILDE.26" "Riparian_sp" "Overwinter_stage" "BodyLength_min" "BodyLength_mm" "BodyLength_max" "BodyWidth_mm" "Body_height_mm" "Head_length_mm" "Head_width_mm" "Eye_area_mm2" "Antenna_length_mm" "Mandible_length_mm" "Proximal_mandible_width_mm" "Front_leg_length_mm" "Mid_leg_length_mm" "Hind_leg_length_mm" "Flight_capacity" "Elytra_length_mm" "Elytra_width_mm" "Wing_length_mm" "Wing_width_mm" "Wing_area_mm2" "Hairiness_total" "Colour_lightness" "Diet" "Diet_Carniv" "Diet_Scav" "Diet_Fungi" "Diet_Root" "Diet_Seed" "Diet_Leaf" "Diet_Flower" "Diet_Stem" "Fos" "Ter" "Aqu" "Arb" "Aer" "Biotope_range" "HAB_MesoGrass" "HAB_DryGrass" "HAB_Shrubs" "HAB_Forests" "HAB_TallGrass" "HAB_Wetlands" "HAB_Water" "HAB_Rocks" "HAB_Human" "EIV_Moisture" "Elev_Planar" "Elev_Colline" "Elev_Montane" "Elev_Subalpine" "Elev_Alpine" "Dispersal_ability" "RangeSize_km2" "MISSING_ALL_TRAITS"
"Aphanisticus emarginatus" "InfoSpecies" "Insects" "Aphanisticus emarginatus (Olivier, 1790)" "SPECIES" "INN" NA "DD" NA "Aphanisticus" "Buprestidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 2 "larva" 3 4.036 4 1.394 1.126 0.602 0.903 0.04 0.767 0.294 0.11 1.223 1.097 1.351 "dimorphy" 2.265 0.624 4.508 1.705 5.754 30.433 114.55 "Carnivorous" 1 0 0 0 0 0 0 0 0 1 0 0 0 "stenotop" 0 0 0 1 0 0 0 0 1 3 0 1 1 1 0 1 940.409145677619 "YES"
"Aphanisticus pusillus" "SPEED2ZERO" "Insects" "Aphanisticus pusillus (Olivier, 1790)" "SPECIES" "INN" NA "DD" NA "Aphanisticus" "Buprestidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 "imago" 4.8 5.357 6 1.596 1.454 0.761 1.102 0.068 1.931 0.273 0.116 1.483 1.676 1.391 "dimorphy" 3.403 0.635 4.534 1.796 6.175 43.384 120.79 "Carnivorous" 1 0 0 0 0 0 0 0 1 1 0 0 0 "eurytop" 0 0 1 1 0 0 0 0 1 3 0 1 1 1 0 1 5724820.37725904 "YES"
"Aphodius fimetarius" "SPEED2ZERO" "Insects" "Aphodius fimetarius (Linnaeus, 1758)" "SPECIES" "INN" NA NA NA "Aphodius" "Scarabaeidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 "imago" 6 6.5 9 2.927 2.153 0.938 1.401 0.068 2.139 0.498 0.129 2.116 2.509 2.895 "dimorphy" 5.17 1.522 6.779 3.667 24.89 10.012 106.98 "Scavenger" 0 1 0 0 0 0 0 0 0 1 0 1 0 "stenotop" 1 0 1 1 0 0 0 0 0 3 0 0 1 1 0 1 206474.511130133 "NO"
"Aphodius pedellus" "InfoSpecies" "Insects" "Aphodius pedellus (Degeer, 1774)" "SPECIES" "INN" NA NA NA "Aphodius" "Scarabaeidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 2 "imago" 5 6.465 7 2.086 1.73 0.965 1.135 0.072 2.177 0.293 0.161 1.884 2.124 2.219 "dimorphy" 4.164 1.013 5.555 2.306 8.204 25.791 101.09 "Omnivorous" 0 1 0 0 0 0 1 0 0 1 0 1 0 "stenotop" 0 0 1 0 0 0 0 0 1 4 0 1 1 1 0 1 63904.6514035421 "YES"
"Aplidia transversa subsp. transversa" "InfoSpecies" "Insects" NA "SUBSPECIES" "INN" NA NA NA "Aplidia" "Scarabaeidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 4 "imago" 4 5 6 1.916 1.478 0.809 1.032 0.151 1.853 0.314 0.116 1.397 1.716 2.131 "dimorphy" 4.156 0.969 5.245 2.167 9.349 18.742 103.6 "Herbivorous" 0 0 0 0 0 0 1 0 1 1 0 1 0 "eurytop" 1 0 0 1 0 0 0 0 0 5 1 1 1 1 0 1 4535849.22649676 "YES"
"Aplocnemus alpestris" "SPEED2ZERO" "Insects" "Aplocnemus alpestris Kiesenwetter, 1861" "SPECIES" "INN" NA NA NA "Aplocnemus" "Dasytidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 "larva" 8 10 11 2.385 1.845 0.887 1.443 0.17 2.95 0.716 0.263 3.12 3.42 4.071 "dimorphy" 6.261 1.366 7.844 3.073 21.414 15.303 98.19 "Carnivorous" 0 0 0 0 0 0 0 0 1 1 0 1 0 "eurytop" 0 0 1 1 0 0 0 0 0 3 0 1 1 1 0 1 21810.514170193 "YES"
"Aplocnemus chalconatus" "InfoSpecies" "Insects" "Aplocnemus chalconatus (Germar, 1817)" "SPECIES" "INN" NA NA NA "Aplocnemus" "Dasytidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 "imago" 6 8 8 2.079 2.196 0.988 1.337 0.077 4.959 0.444 0.178 2.634 3.143 3.43 "dimorphy" 4.787 1.226 7.264 2.898 17.755 20.009 105.93 "Herbivorous" 0 0 0 0 0 0 1 0 0 1 0 1 0 "stenotop" 1 0 0 0 0 0 0 0 1 2 1 0 1 1 1 1 2408.57719082228 "YES"
"Aplocnemus impressus" "SPEED2ZERO" "Insects" "Aplocnemus impressus (Marsham, 1802)" "SPECIES" "INN" NA NA NA "Aplocnemus" "Dasytidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 "imago" 2 2.138 2 0.997 0.873 0.32 0.544 0.019 0.502 0.164 0.076 0.759 0.758 0.741 "dimorphy" 1.345 0.482 2.675 1.012 1.797 31.23 112.38 "Omnivorous" 1 0 0 0 0 0 1 0 1 1 0 1 0 "eurytop" 1 0 0 1 0 0 0 0 0 5 1 1 1 0 0 1 1148881.24887246 "YES"
"Aplocnemus integer" "InfoSpecies" "Insects" "Aplocnemus integer (Baudi di Selve, 1873)" "SPECIES" "INN" NA NA NA "Aplocnemus" "Dasytidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 4 "imago" 2 2.5 3 1.15 0.926 0.424 0.621 0.035 0.672 0.214 0.085 0.89 1.058 1.03 "dimorphy" 1.827 0.581 3.534 1.237 3.024 28.014 112.56 "Omnivorous" 1 0 0 0 0 0 1 0 0 1 0 1 0 "stenotop" 1 0 0 0 0 0 0 0 1 3 0 1 1 0 0 1 153378.243060481 "YES"
"Aplocnemus nigricornis subsp. nigricornis" "SPEED2ZERO" "Insects" "Aplocnemus nigricornis nigricornis" "SUBSPECIES" "INN" NA NA NA "Aplocnemus" "Dasytidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 "imago" 4 4.346 5 1.824 1.208 0.721 0.805 0.071 1.258 0.208 0.103 1.23 1.46 1.465 "dimorphy" 2.788 0.737 4.261 1.708 5.163 5.036 121.64 "Omnivorous" 0 0 0 0 0 0 1 0 0 1 0 1 0 "eurytop" 1 0 0 0 0 0 0 0 0 4 1 1 1 1 0 1 258665.26781117 "YES"
"Aplocnemus tarsalis" "InfoSpecies" "Insects" "Aplocnemus tarsalis (Sahlberg, 1822)" "SPECIES" "INN" NA NA NA "Aplocnemus" "Dasytidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 2 "imago" 5 5.717 6 2.141 1.53 0.934 1.171 0.083 1.923 0.457 0.12 2.17 2.227 2.366 "dimorphy" 4.168 0.954 6.903 2.892 16.128 18.274 108.8 "Herbivorous" 0 0 0 0 0 0 1 0 0 1 0 1 0 "stenotop" 1 0 1 1 0 0 0 0 1 3 1 1 1 1 0 1 8578.84123013911 "NO"
"Aplocnemus virens subsp. virens" "SPEED2ZERO" "Insects" NA "SUBSPECIES" "INN" NA NA NA "Aplocnemus" "Rhadalidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 3 "imago" 4 5 5 2.057 1.683 0.971 0.993 0.067 0.829 0.341 0.128 1.368 1.661 1.622 "dimorphy" 3.559 0.973 5.453 2.081 8.557 13.471 105.21 "Herbivorous" 0 0 0 0 0 0 1 0 0 1 0 1 0 "eurytop" 1 0 0 1 0 0 0 0 0 4 0 1 1 1 0 1 493242.982635846 "YES"
"Aplotarsus angustulus" "InfoSpecies" "Insects" "Aplotarsus angustulus (Kiesenwetter, 1858)" "SPECIES" "INN" NA NA NA "Aplotarsus" "Elateridae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 1 "imago" 16 19.791 23 7.234 5.332 3.735 3.666 1.253 12.955 1.33 0.389 8.518 7.662 10.209 "brachyptery" 11.747 2.799 14.937 5.249 81.876 14.599 114.05 "Herbivorous" 0 0 0 0 0 1 0 0 0 1 0 1 0 "stenotop" 1 0 0 1 0 0 0 0 1 2 0 1 1 1 0 1 85816.744226032 "YES"
"Aplotarsus incanus" "SPEED2ZERO" "Insects" "Aplotarsus incanus (Gyllenhal, 1827)" "SPECIES" "INN" NA NA NA "Aplotarsus" "Elateridae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 "imago" 12 15 16 5.122 3.029 2.295 2.362 0.544 6.305 1.133 0.482 5.479 5.087 6.681 "dimorphy" 11.485 2.223 13.084 4.655 51.287 1.633 111.44 "Omnivorous" 1 0 0 0 0 1 1 0 1 1 0 1 0 "stenotop" 0 0 0 1 0 0 0 0 1 2 0 1 1 1 0 1 12766.7717339996 "YES"
"Apristus europaeus" "InfoSpecies" "Insects" "Apristus europaeus Mateu, 1980" "SPECIES" "INN" NA "LCR" NA "Apristus" "Carabidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 "imago" 3 3.5 4 1.175 1.005 0.59 0.903 0.068 1.972 0.261 0.071 1.355 1.435 1.63 "macroptery" 3.111 0.589 4.179 1.688 5.418 33.641 111.44 "Omnivorous" 1 0 0 0 0 0 1 0 0 1 0 0 0 "stenotop" 1 0 0 0 0 0 0 0 0 2 1 1 1 0 0 1 52090.7964698025 "NO"
"Arhopalus ferus" "InfoSpecies" "Insects" "Arhopalus ferus (Mulsant, 1839)" "SPECIES" NA NA "DD" NA "Arhopalus" "Cerambycidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 "imago" 16 26.227 27 7.501 6.451 3.378 4.51 3.388 9.312 1.598 0.444 9.561 12.202 13.355 "brachyptery" 16.992 3.354 20.432 10.3 128.837 7.253 122.67 "Herbivorous" 0 0 0 0 0 1 0 0 1 1 0 1 0 "stenotop" 0 0 0 1 0 0 0 0 1 3 0 1 1 1 0 1 449206.809184534 "NO"
"Arhopalus pinetorum" "EEA" "Insects" "Arhopalus pinetorum (Wollaston, 1863)" "SPECIES" NA "Yes" NA "NEAR_THREATENED" "Arhopalus" "Cerambycidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 2 "imago" 22 37 37 22.365 8.552 6.206 7.292 6.035 70.704 2.733 1.843 14.559 21.36 20.331 "dimorphy" 27.727 10.645 31.42 11.71 313.138 14.599 128.28 "Herbivorous" 0 0 0 0 0 1 0 0 0 1 0 1 0 "stenotop" 0 0 1 0 0 0 0 0 0 4 0 1 1 1 0 1 3241.57670677772 "NO"
"Arhopalus rusticus" "SPEED2ZERO" "Insects" "Arhopalus rusticus (Linnaeus, 1758)" "SPECIES" "INN" NA "LC" NA "Arhopalus" "Cerambycidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 "imago" 19 32.369 33 7.24 6.181 4.014 4.457 2.456 11.466 1.759 0.912 9.769 10.277 12.43 "dimorphy" 18.849 3.903 22.483 8.726 178.643 11.044 135.67 "Herbivorous" 0 0 0 1 0 1 0 0 1 1 0 1 0 "stenotop" 0 0 0 0 0 0 0 0 1 5 1 1 1 1 0 1 9272.65341868262 "NO"
"Arhopalus syriacus" "EEA" "Insects" "Arhopalus syriacus (Reitter, 1895)" "SPECIES" NA "No" NA NA "Arhopalus" "Cerambycidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 "imago" 22 35.783 42 16.143 12.194 5.878 5.157 2.576 64.525 2.733 2.06 13.382 12.473 25.032 "dimorphy" 18.225 7.148 27.974 12.507 313.138 6.647 113.37 "Omnivorous" 0 0 0 0 0 0 1 0 1 1 0 1 0 "stenotop" 1 0 0 1 0 0 0 0 1 3 0 1 1 1 0 1 2837504.97597627 "YES"
"Aromia moschata" "SPEED2ZERO" "Insects" "Aromia moschata (Linnaeus, 1758)" "SPECIES" "INN" NA "LC" NA "Aromia" "Cerambycidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 "imago" 16 27.01 25 6.056 5.329 4.018 3.596 1.132 37.784 1.739 0.592 10.13 12.202 18.244 "brachyptery" 18.21 3.735 19.458 6.499 108.953 2.509 119.16 "Herbivorous" 0 0 0 0 0 1 0 0 0 1 0 1 0 "eurytop" 1 0 0 1 0 0 0 0 1 4 1 0 1 1 0 1 1123.53514427591 "NO"
"Asaphidion austriacum" "SPEED2ZERO" "Insects" "Asaphidion austriacum Schweiger, 1975" "SPECIES" "INN" NA "LC" NA "Asaphidion" "Carabidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 "imago" 4 4 4 1.605 1.311 0.956 0.875 0.066 1.062 0.208 0.061 1.375 1.308 1.602 "macroptery" 2.627 0.706 3.929 1.429 4.719 37.39 120.65 "Carnivorous" 1 0 0 0 0 0 0 0 0 1 0 0 0 "stenotop" 1 1 0 0 0 0 0 0 0 4 1 1 1 1 0 1 2104507.32286567 "NO"
"Asaphidion caraboides subsp. caraboides" "SPEED2ZERO" "Insects" NA "SUBSPECIES" "INN" NA "LC" NA "Asaphidion" "Carabidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 "imago" 5 6 7 2.288 1.46 1.009 1.353 0.13 2.59 0.243 0.111 1.891 2.198 2.741 "macroptery" 3.642 1.33 5.453 2.202 9.738 10.012 111.75 "Carnivorous" 1 0 0 0 0 0 0 0 0 1 0 0 0 "eurytop" 1 0 0 0 0 0 0 0 1 4 1 1 1 1 1 1 67112.0558382886 "NO"
"Asaphidion curtum subsp. curtum" "InfoSpecies" "Insects" "Asaphidion curtum curtum" "SUBSPECIES" "INN" NA "DD" NA "Asaphidion" "Carabidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 "imago" 3 3.5 4 1.476 0.956 0.727 0.753 0.046 1.341 0.302 0.077 1.23 1.306 1.304 "macroptery" 2.289 0.743 5.153 1.768 6.644 71.135 125.11 "Omnivorous" 1 0 0 0 0 0 1 0 0 1 1 0 0 "stenotop" 0 0 0 0 0 0 1 0 0 4 1 1 1 0 0 1 2476758.77372336 "NO"
"Asaphidion flavipes" "SPEED2ZERO" "Insects" "Asaphidion flavipes (Linnaeus, 1760)" "SPECIES" "INN" NA "LC" NA "Asaphidion" "Carabidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 "imago" 3 3.5 4 1.002 0.894 0.246 0.661 0.046 1.244 0.144 0.041 1.099 1.354 1.25 "macroptery" 2.127 0.468 4.018 1.517 4.349 56.504 114.07 "Omnivorous" 1 0 0 0 0 0 1 0 0 1 1 0 0 "stenotop" 0 0 0 0 0 0 1 0 0 3 1 1 1 0 0 1 84200.3734773164 "NO"
"Asaphidion pallipes" "SPEED2ZERO" "Insects" "Asaphidion pallipes (Duftschmid, 1812)" "SPECIES" "INN" NA "LC" NA "Asaphidion" "Carabidae" "Coleoptera" "Insecta" "Arthropoda" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 "larva-imago" 4 5 6 1.472 1.312 0.652 1.069 0.13 2.135 0.372 0.132 1.568 1.696 2.093 "macroptery" 4.155 0.686 5.576 2.018 8.557 39.732 130.91 "Carnivorous" 1 0 0 0 0 0 0 0 0 1 0 0 0 "eurytop" 1 0 0 0 0 0 0 0 1 4 1 1 1 1 1 1 84200.3734773164 "NO"
"Asemum striatum" "SPEED2ZERO" "Insects" "Asemum striatum (Linnaeus, 1758)" "SPECIES" "INN" NA "VU" NA "Asemum" "Cerambycidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 "imago" 14 16.056 15 5.262 3.871 2.865 2.853 0.62 7.339 1.066 0.47 5.178 5.193 6.435 "macroptery" 10.841 2.705 13.869 5.011 59.18 34.577 125.4 "Omnivorous" 0 0 0 0 0 0 1 0 0 1 0 1 0 "stenotop" 0 0 0 1 0 0 0 0 1 3 0 1 1 1 0 1 1735039.57621177 "NO"
"Asemum tenuicorne" "EEA" "Insects" "Asemum tenuicorne Kraatz, 1879" "SPECIES" NA "No" NA NA "Asemum" "Cerambycidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 "imago" 6 7.376 7 1.97 1.683 1.129 1.248 0.068 1.307 0.316 0.146 2.135 2.104 2.197 "dimorphy" 4.395 1.048 6.036 2.42 13.454 33.065 135.42 "Omnivorous" 0 0 0 0 0 0 1 0 0 1 0 1 0 "eurytop" 1 0 1 1 0 0 0 0 1 3 0 1 1 1 1 1 311308.739802592 "YES"
"Asida sabulosa" "SPEED2ZERO" "Insects" "Asida sabulosa (Fuessly, 1775)" "SPECIES" "INN" NA NA NA "Asida" "Tenebrionidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 3 "imago" 4 4.5 5 2.107 1.425 0.947 1.069 0.102 1.76 0.316 0.134 1.568 1.643 1.765 "dimorphy" 3.606 0.838 5.245 1.854 8.528 18.175 92.92 "Scavenger" 0 1 0 0 0 0 0 0 0 1 0 1 0 "stenotop" 0 0 1 1 0 0 0 0 1 3 1 1 1 1 0 1 19270.0791013861 "YES"
"Atholus bimaculatus" "InfoSpecies" "Insects" "Atholus bimaculatus (Linnaeus, 1758)" "SPECIES" "INN" NA NA NA "Atholus" "Histeridae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 "imago" 3 3.5 4 1.474 1.208 0.504 0.838 0.04 1.087 0.192 0.132 1.163 1.252 1.25 "dimorphy" 2.243 0.674 4.333 1.349 4.915 33.626 96.94 "Omnivorous" 0 0 0 0 0 0 1 0 1 1 0 1 0 "stenotop" 0 0 1 1 0 0 0 0 1 3 1 1 1 0 0 1 1841590.35424189 "YES"
"Atholus corvinus" "InfoSpecies" "Insects" "Atholus corvinus (Germar, 1817)" "SPECIES" "INN" NA NA NA "Atholus" "Histeridae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 4 "imago" 4 4.5 6 1.57 1.208 0.956 0.979 0.104 1.531 0.285 0.063 1.294 1.529 1.867 "dimorphy" 3.286 0.731 4.179 1.886 6.59 29.968 111.87 "Carnivorous" 1 0 0 0 0 0 0 0 0 1 0 1 0 "eurytop" 0 0 1 0 0 0 0 0 1 4 0 0 0 0 0 1 2767319.09801616 "YES"
"Atholus duodecimstriatus subsp. duodecimstriatus" "SPEED2ZERO" "Insects" "Atholus duodecimstriatus duodecimstriatus" "SUBSPECIES" "INN" NA NA NA "Atholus" "Histeridae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 "imago" 5 5.5 5 2.141 1.607 0.934 1.166 0.115 1.408 0.385 0.231 1.789 1.887 2.134 "dimorphy" 3.593 0.96 6.642 2.42 13.454 13.867 102.89 "Omnivorous" 0 1 0 0 0 0 1 0 0 1 0 1 0 "eurytop" 0 0 0 1 0 0 0 0 1 5 0 0 1 1 0 1 981892.812561709 "YES"
"Atholus duodecimstriatus subsp. quatuordecimstriatus" "InfoSpecies" "Insects" "Atholus duodecimstriatus quatuordecimstriatus (Gyllenhal, 1808)" "SUBSPECIES" "INN" NA NA NA "Atholus" "Histeridae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 4 "imago" 5 5.413 6 1.955 1.364 0.787 0.997 0.08 1.965 0.355 0.131 1.605 1.874 1.765 "dimorphy" 4.155 0.932 5.677 2.144 11.531 19.116 105.75 "Scavenger" 0 1 0 0 0 0 0 0 0 1 0 1 0 "eurytop" 1 0 1 0 0 0 0 0 1 5 1 0 1 1 0 1 50992.4588025096 "YES"
"Athous bicolor" "SPEED2ZERO" "Insects" "Athous bicolor (Goeze, 1777)" "SPECIES" "INN" NA NA NA "Athous" "Elateridae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 "imago" 8 9.5 12 3.06 2.593 1.563 1.648 0.135 1.879 0.583 0.181 3.177 3.584 4.677 "dimorphy" 6.173 1.584 10.302 3.743 25.497 8.682 97.2 "Herbivorous" 0 0 0 0 0 1 1 0 0 1 0 1 0 "eurytop" 0 0 0 1 0 0 0 0 0 2 0 1 1 1 0 1 5724820.37725904 "NO"
"Athous campyloides" "InfoSpecies" "Insects" "Athous campyloides Newman, 1833" "SPECIES" "INN" NA NA NA "Athous" "Elateridae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 2 "imago" 4 5.541 6 1.855 1.48 0.773 0.964 0.08 1.277 0.368 0.134 1.983 1.884 2.43 "dimorphy" 4.215 0.818 5.789 2.042 10.676 28.223 132.29 "Omnivorous" 1 0 0 0 0 0 1 0 1 1 0 1 0 "stenotop" 1 0 0 0 0 0 0 0 0 3 1 0 1 1 0 1 15529.0972748869 "YES"
"Athous emaciatus" "SPEED2ZERO" "Insects" "Athous emaciatus Candèze, 1860" "SPECIES" "INN" NA NA NA "Athous" "Elateridae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 3 "larva" 7 7.5 9 2.678 2.08 1.043 1.495 0.113 2.997 0.457 0.17 2.454 2.771 3.525 "dimorphy" 3.756 1.393 7.648 3.057 15.972 12.296 94.17 "Omnivorous" 0 1 0 0 0 0 1 0 0 1 0 1 0 "stenotop" 0 0 0 0 0 0 0 0 1 4 0 1 1 1 0 1 11696.1949810249 "YES"
"Athous flavipennis" "SPEED2ZERO" "Insects" "Athous flavipennis Candèze, 1860" "SPECIES" "INN" NA NA NA "Athous" "Elateridae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 3 "imago" 5 6 6 1.855 1.604 0.859 1.076 0.077 1.983 0.359 0.176 1.766 1.922 2.134 "dimorphy" 3.055 0.779 5.555 2.013 8.839 6.486 123.44 "Carnivorous" 1 0 0 0 0 0 0 0 0 1 0 1 0 "eurytop" 1 0 0 1 0 0 0 0 1 5 1 1 1 1 0 1 401840.811387471 "YES"
"Athous haemorrhoidalis" "SPEED2ZERO" "Insects" "Athous haemorrhoidalis (Fabricius, 1801)" "SPECIES" "INN" NA NA NA "Athous" "Elateridae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 "larva" 9 12.25 12 3.771 2.751 0.908 1.771 0.135 2.984 0.403 0.263 2.843 3.105 3.713 "dimorphy" 7.472 1.604 9.498 3.62 26.234 5.879 96.01 "Herbivorous" 0 0 0 0 0 1 1 0 0 1 0 1 0 "stenotop" 0 0 0 0 0 0 0 0 1 4 1 1 1 1 1 1 356.360015377702 "NO"
"Athous mendesi" "EEA" "Insects" "Athous mendesi Giuseppe & Serrano, 2003" "SPECIES" NA "Yes" NA "DATA_DEFICIENT" "Athous" "Elateridae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 "larva-imago" 7 8.5 9 2.691 2.314 1.097 1.522 0.138 2.527 0.334 0.252 2.522 2.902 3.448 "dimorphy" 5.634 1.434 8.508 3.073 24.89 18.988 102.89 "Herbivorous" 0 0 0 0 0 1 1 0 0 1 0 1 0 "stenotop" 1 0 0 1 0 0 0 0 1 2 0 0 1 1 0 1 30980.3812531617 "NO"
