"Species" "Source" "Group" "GBIF_accepted" "GBIF_rank" "originCH" "originEUR" "Swiss_status" "IUCN_status" "Genus" "Family" "Order" "Class" "Phylum" "GUILDE.1" "GUILDE.2" "GUILDE.3" "GUILDE.4" "GUILDE.5" "GUILDE.6" "GUILDE.7" "GUILDE.8" "GUILDE.9" "GUILDE.10" "GUILDE.11" "GUILDE.12" "GUILDE.13" "GUILDE.14" "GUILDE.15" "GUILDE.16" "GUILDE.17" "GUILDE.18" "GUILDE.19" "GUILDE.20" "GUILDE.21" "GUILDE.22" "GUILDE.23" "GUILDE.24" "GUILDE.25" "GUILDE.26" "Body_mass_g" "BodyLength_mm" "Litter_size" "Reproductive_mode" "Age_at_maturity_y" "First_breeding_y" "Longevity_max_y" "Activity" "Diet" "Diet_Inv" "Diet_Vert" "Diet_Scav" "Diet_Fruit" "Diet_Nect" "Diet_Seed" "Diet_Plant" "Fos" "Ter" "Aqu" "Arb" "Aer" "Verticality" "EcoTer" "EcoFresh" "EcoMar" "MajorHabitat_1" "MajorHabitat_2" "MajorHabitat_3" "MajorHabitat_4" "MajorHabitat_5" "MajorHabitat_6" "MajorHabitat_7" "MajorHabitat_8" "MajorHabitat_9" "MajorHabitat_10" "MajorHabitat_12" "MajorHabitat_13" "MajorHabitat_14" "MajorHabitat_15" "MajorHabitat_16" "MajorHabitat_17" "MajorHabitatSum" "Habitat_breadth" "PropUrbanArea" "PropCroplandArea" "PropPastureArea" "PropRangeLandArea" "AnnuMeanTemp" "AnnuPrecip" "TempSeasonality" "PrecipSeasonality" "Elevation" "Dispersal_km" "RangeSize_km2" "Head_length_mm" "Eye_diameter_mm" "Interorbital_dist_mm" "Internarial_dist_mm" "Eye_nostril_dist_mm" "MISSING_ALL_TRAITS"
"Lissotriton vulgaris" "SPEED2ZERO" "Amphibians" "Lissotriton vulgaris (Linnaeus, 1758)" "SPECIES" "INN" NA "EN" "LEAST_CONCERN" "Lissotriton" "Salamandridae" "Caudata" "Amphibia" "Chordata" 0 0 0 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 3.1 110 300 "Oviparous" 2.5 2 20 "Cathemeral" "Carnivorous" 1 1 0 0 0 0 0 0 1 0 0 0 0.5 1 1 0 1 0 1 0 1 0 0 0 0 0 0 0 1 1 1 0 6 16 0.005566743 0.134244515 0.051109751 0.002422195 6.425889976 683.5050218 8544.95642 31.36536361 253.7066096 2.314 9922000 20.4 4.8333333335 2.25 4.31 3.1 "NO"
"Lithobates catesbeianus" "EEA" "Amphibians" "Lithobates catesbeianus (Shaw, 1802)" "SPECIES" NA "No" NA "LEAST_CONCERN" "Lithobates" "Ranidae" "Anura" "Amphibia" "Chordata" 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 467.8 203 16750 "Oviparous" 3 2.14794520547945 16 "Cathemeral" "Omnivorous" 1 1 0 0 0 0 1 1 1 1 0 0 0.25 1 1 0 1 1 1 0 1 0 0 0 0 0 0 0 1 0 1 0 6 1 0.005352185 0.18942774 0.091316371 0.005974879 13.26890716 469.5992878 6873.679152 55.51928101 672.7843941 2.319 847000 17.7625 9 19.6 7.2 5.48 "NO"
"Lyciasalamandra helverseni" "EEA" "Amphibians" "Lyciasalamandra helverseni (Pieper, 1963)" "SPECIES" NA "Yes" NA "VULNERABLE" "Lyciasalamandra" "Salamandridae" "Caudata" "Amphibia" "Chordata" 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 7.8 140 600 "Viviparous" 3 1.11665753424658 5 "Nocturnal" "Carnivorous" 1 0 0 0 0 0 0 0 1 1 0 0 0.5 1 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 2 3 1.21459e-05 0.004864358 0 0 18.32000184 608.4703168 4863.572251 93.69750486 10.02922162 3.327 24200 13.83 4 3.4 3.75 4.2 "NO"
"Lyciasalamandra luschani" "EEA" "Amphibians" "Lyciasalamandra luschani (Steindachner, 1891)" "SPECIES" NA "No" NA "VULNERABLE" "Lyciasalamandra" "Salamandridae" "Caudata" "Amphibia" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 7.8 181 2 "Viviparous" 3 1.66666666666667 10 "Nocturnal" "Carnivorous" 1 0 0 0 0 0 0 0 1 1 0 0 0.5 1 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 2 3 0.002502534 0.119534598 0.031174527 0 13.26890716 731.2742414 7355.850795 80.10636946 829.0107928 1.75 24200 13.83 4.275 3.8 3.95 2.58 "NO"
"Mesotriton alpestris" "EEA" "Amphibians" "Ichthyosaura alpestris (Laurenti, 1768)" "SPECIES" NA "Yes" NA "LEAST_CONCERN" "Ichthyosaura" "Salamandridae" "Caudata" "Amphibia" "Chordata" 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 40 150 70 "Oviparous" 3.2 NA 22 "Nocturnal" "Carnivorous" 1 1 NA 0 0 0 0 0 1 1 0 0 0.5 1 1 0 1 1 1 0 1 0 0 0 0 0 0 0 1 1 0 0 5 NA 0.005973476 0.183007173 0.07192912 0.014893632 11.88246862 679.3858862 8348.322743 24.13460134 505.068153 NA 5529700 20.29 7.1 10.1 3.95 3.5 "YES"
"Pelobates cultripes" "EEA" "Amphibians" "Pelobates cultripes (Cuvier, 1829)" "SPECIES" NA "Yes" NA "VULNERABLE" "Pelobates" "Pelobatidae" "Anura" "Amphibia" "Chordata" 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 40 110 2500 "Oviparous" 2.5 1.6092602739726 15 "Nocturnal" "Carnivorous" 1 0 0 0 0 0 0 1 1 1 0 0 0.25 1 1 0 1 0 1 0 1 0 0 1 0 0 0 0 0 1 0 0 5 9 0.006986245 0.207278215 0.057603812 0 14.12562329 646.0142339 5897.504082 42.49476882 580.4573008 5.402 871200 24.7 9 10.335 3.5 3.5 "NO"
"Pelobates fuscus" "EEA" "Amphibians" "Pelobates fuscus (Laurenti, 1768)" "SPECIES" NA "No" NA "LEAST_CONCERN" "Pelobates" "Pelobatidae" "Anura" "Amphibia" "Chordata" 0 1 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 29.4 80 1522.5 "Oviparous" 1.75 1.7013698630137 11 "Nocturnal" "Carnivorous" 1 0 0 0 0 0 0 1 1 1 0 0 0.25 1 1 0 1 0 1 1 1 0 0 0 0 0 0 0 1 1 0 0 6 9 0.005227608 0.195799027 0.061156586 0.048125575 7.267307957 567.8105901 9332.105609 29.16975517 204.1900258 2.816 5868500 20.4 7.1 3.2 4.7 5.48 "NO"
"Pelobates syriacus" "EEA" "Amphibians" "Pelobates syriacus Boettger, 1889" "SPECIES" NA "No" NA "LEAST_CONCERN" "Pelobates" "Pelobatidae" "Anura" "Amphibia" "Chordata" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 102.87 90 5000 "Oviparous" 2.5 1.18965753424658 19.5 "Cathemeral" "Carnivorous" 1 0 0 0 0 0 0 1 1 1 0 0 0.25 1 1 0 1 0 1 1 1 0 0 1 0 0 0 0 1 1 0 0 7 13 0.006202449 0.176892885 0.08730849 0.028221835 12.44866282 607.7686682 7643.777804 47.21787182 710.9874562 4.472 1585100 17.7625 4.8333333335 10.335 4.7 3.3 "NO"
"Pelodytes ibericus" "EEA" "Amphibians" "Pelodytes ibericus Sánchez-Herraíz, Barbadillo-Escrivá, Machordom & Sanchíz, 2000" "SPECIES" NA "Yes" NA "LEAST_CONCERN" "Pelodytes" "Pelodytidae" "Anura" "Amphibia" "Chordata" 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 4.87 40.72 227.5 "Oviparous" 1 1.25 9 "Cathemeral" "Carnivorous" 1 0 0 0 0 0 0 1 1 1 0 0 0.25 1 1 0 1 0 1 0 1 0 0 0 0 0 0 0 1 1 0 0 5 9 0.005967093 0.234245307 0.094191789 0 16.50772502 610.4390204 5945.786146 58.11754151 366.4207121 2.247 217800 10.82 3.375 7.5 2.785 2.915 "NO"
"Pelodytes punctatus" "EEA" "Amphibians" "Pelodytes punctatus (Daudin, 1802)" "SPECIES" NA "Yes" NA "LEAST_CONCERN" "Pelodytes" "Pelodytidae" "Anura" "Amphibia" "Chordata" 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 3.03 50 1500 "Oviparous" 1 1.66666666666667 10 "Nocturnal" "Carnivorous" 1 0 0 0 0 0 0 1 1 1 0 0 0.25 1 1 0 0 0 0 0 1 1 1 0 0 0 0 0 1 0 0 0 4 11 0.007847971 0.206813081 0.070422345 0 12.19713542 749.2367062 5647.019302 25.52589442 436.8511934 3.129 1294700 12.415 4.02 4.6 2.815 3.37 "NO"
"Pelophylax bedriagae" "InfoSpecies" "Amphibians" "Pelophylax bedriagae (Camerano, 1882)" "SPECIES" NA NA NA "LEAST_CONCERN" "Pelophylax" "Ranidae" "Anura" "Amphibia" "Chordata" 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 77.11 95.2 10000 "Oviparous" 2.5 1.50684931506849 8 "Diurnal" "Carnivorous" 1 1 0 0 0 0 0 0 1 1 0 0 0.5 1 1 0 1 0 1 1 1 0 0 0 0 0 0 0 1 1 0 0 6 12 0.013866342 0.185219814 0.060656477 0.00821663 15.94019999 540.0481029 6762.783502 76.37402106 496.5867082 0.995 847000 17.7625 4.8333333335 10.335 4.7 3.3 "NO"
"Pelophylax bergeri" "InfoSpecies" "Amphibians" "Pelophylax bergeri (Günther, 1986)" "SPECIES" NA NA NA "LEAST_CONCERN" "Pelophylax" "Ranidae" "Anura" "Amphibia" "Chordata" 1 0 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 10.5 80 3000 "Oviparous" 1.5 1.24093150684931 10 "Nocturnal" "Carnivorous" 1 0 0 0 0 0 0 0 1 1 0 0 0.5 1 1 0 1 0 1 1 1 0 0 0 0 0 0 0 1 0 0 0 5 10 0.0108308 0.142956868 0.047473777 0 14.25004014 735.997914 6080.724485 36.98351286 308.7429195 3.334 496100 12.415 3.6 3.4 1.5 3.3 "NO"
"Pelophylax cerigensis" "EEA" "Amphibians" "Pelophylax cerigensis (Beerli, Hotz, Tunner, Heppich & Uzzell, 1994)" "SPECIES" NA "Yes" NA "CRITICALLY_ENDANGERED" "Pelophylax" "Ranidae" "Anura" "Amphibia" "Chordata" 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 77.11 70 15000 "Oviparous" 2.5 1.86301369863014 5 "Nocturnal" "Carnivorous" 1 0 0 0 0 0 0 0 1 1 0 0 0.5 1 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 2 2 0 0.004199295 0 0 18.41244726 615.4915612 4902.146624 94.85759494 8.701899093 4.747 12100 17.45 4.8333333335 10.1 4.65 4.2 "NO"
"Pelophylax cretensis" "EEA" "Amphibians" "Pelophylax cretensis (Beerli, Hotz, Tunner, Heppich & Uzzell, 1994)" "SPECIES" NA "Yes" NA "VULNERABLE" "Pelophylax" "Ranidae" "Anura" "Amphibia" "Chordata" 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 102.87 80 15000 "Oviparous" 2 1.9013698630137 14 "Nocturnal" "Carnivorous" 1 1 0 0 0 0 0 0 1 1 0 0 0.5 1 1 0 0 0 1 0 1 0 0 0 0 0 0 0 1 1 0 0 4 10 0.000762853 0.035427721 0.0511416 0 16.43337445 681.2612481 4744.348285 85.79583697 106.8574191 1.519 48400 20.29 7.1 10.335 6.235 5.45 "NO"
"Pelophylax epeiroticus" "EEA" "Amphibians" "Pelophylax epeiroticus (Schneider, Sofianidou & Kyriakopoulou-Sklavounou, 1984)" "SPECIES" NA "Yes" NA "NEAR_THREATENED" "Pelophylax" "Ranidae" "Anura" "Amphibia" "Chordata" 0 1 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 59.02 85 2575 "Oviparous" 1 1.72569863013699 5 "Diurnal" "Carnivorous" 1 0 0 0 0 0 0 0 1 1 0 0 0.5 1 1 0 0 0 1 0 1 0 0 0 0 0 0 0 1 0 0 0 3 4 0.001771699 0.092131824 0.097515743 0 14.24465731 982.0999263 6528.721897 63.85015666 354.4017527 3.095 72600 17.45 3.375 2.25 4.445 3.3 "NO"
"Pelophylax esculentus" "SPEED2ZERO" "Amphibians" "Pelophylax lessonae (Camerano, 1882)" "SPECIES" NA NA "VU" "LEAST_CONCERN" "Pelophylax" "Ranidae" "Anura" "Amphibia" "Chordata" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 250 116.4 5000 "Oviparous" 3 1.86301369863014 26 "Nocturnal" "Carnivorous" 1 1 0 0 0 0 0 0 0 1 0 0 0.5 1 1 0 1 1 1 1 1 0 0 0 0 0 0 0 1 0 0 0 6 4 0.008652043 0.21246176 0.068057788 0.00053363 8.542699735 687.92537 7715.087317 27.09851312 246.2606596 2.314 4041400 18.795 4.8333333335 19.6 7.2 3.37 "NO"
"Pelophylax esculentus aggr." "InfoSpecies" "Amphibians" NA "AGGREGATE" "INN" NA NA NA "Pelophylax" "Ranidae" "Anura" "Amphibia" "Chordata" 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 62.7 95.2 2299.5 "Oviparous" 3 NA 14 "Nocturnal" "Carnivorous" 1 1 NA 0 0 0 0 0 1 1 0 0 0.5 1 1 0 1 0 1 0 1 0 0 0 0 0 0 0 1 0 1 0 5 NA 0.006213737 0.183230023 0.049562416 0.005974879 15.51495638 540.4644689 6080.724485 55.51928101 417.2540979 NA 1294700 25.88 9 19.6 3.95 3.1 "YES"
"Pelophylax grafi" "EEA" "Amphibians" NA "SPECIES" NA "Yes" NA NA "Pelophylax" "Ranidae" "Anura" "Amphibia" "Chordata" 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 40.73 111 600 "Oviparous" 3 0.916666666666667 20 "Cathemeral" "Carnivorous" 1 1 0 0 0 0 0 0 1 1 0 0 0.5 1 1 0 1 0 1 1 1 0 0 0 0 0 0 0 1 1 1 0 7 5 0.007805631 0.148062739 0.051221276 0.037579008 15.70073163 563.6182727 7467.201692 69.9866098 774.4948346 1.902 375100 17.7625 4.8333333335 3.2 7.2 3.5 "NO"
"Pelophylax hispanicus" "EEA" "Amphibians" NA "SPECIES" NA "Yes" NA NA "Pelophylax" "Ranidae" "Anura" "Amphibia" "Chordata" 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 47.6 80 5000 "Oviparous" 2.5 3.70833333333333 5 "Nocturnal" "Carnivorous" 1 1 0 0 0 0 0 0 1 1 0 0 0.5 1 1 0 1 1 1 0 1 0 0 0 0 0 0 0 1 0 0 0 3 5 0.011438672 0.151379443 0.049562416 0 14.29588341 728.8801379 6133.623724 36.22953369 315.9411078 4.252 411400 16.8 10 4.4 6.55 5.1 "NO"
"Pelophylax kurtmuelleri" "InfoSpecies" "Amphibians" "Pelophylax kurtmuelleri (Gayda, 1940)" "SPECIES" NA NA NA "LEAST_CONCERN" "Pelophylax" "Ranidae" "Anura" "Amphibia" "Chordata" 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 40 100 10000 "Oviparous" 2.5 1.65552054794521 8 "Nocturnal" "Carnivorous" 1 1 0 0 0 0 0 0 1 1 0 0 0.5 1 1 0 0 0 1 0 1 0 0 0 0 0 0 0 1 1 0 0 4 6 0.003923563 0.132715832 0.091316371 0 13.45850604 793.3643152 6783.2357 50.24160891 445.9005399 2.689 387200 10.8 4.9 2.25 2.785 3.3 "NO"
"Pelophylax lessonae" "InfoSpecies" "Amphibians" "Pelophylax lessonae (Camerano, 1882)" "SPECIES" NA NA "VU" "LEAST_CONCERN" "Pelophylax" "Ranidae" "Anura" "Amphibia" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 75.4 120 3250 "Oviparous" 3 1.74794520547945 10 "Cathemeral" "Carnivorous" 1 0 0 0 0 0 0 0 1 1 1 0 0.75 1 1 0 1 0 1 1 1 0 0 0 0 0 0 0 1 1 1 0 7 18 0.007890689 0.18942774 0.061300985 0.000346126 7.748056272 679.3858862 8060.929234 27.9130096 221.0850078 4.92 4477000 20.29 7.1 16.82 6 4.9 "NO"
"Pelophylax perezi" "EEA" "Amphibians" "Pelophylax perezi (López-Seoane, 1885)" "SPECIES" NA "Yes" NA "LEAST_CONCERN" "Pelophylax" "Ranidae" "Anura" "Amphibia" "Chordata" 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 31.8 86 10000 "Oviparous" 2 0.875 6.8 "Cathemeral" "Carnivorous" 1 0 0 0 0 0 0 0 1 1 0 0 0.5 1 1 0 1 0 1 0 1 0 0 0 0 0 0 0 1 0 0 0 4 6 0.007047987 0.187866746 0.058423902 0 13.63244441 730.8049031 5679.731667 38.41490982 547.4854223 3.095 1137400 22.53 4.8333333335 3.2 3.95 7.93 "NO"
"Pelophylax ridibundus" "SPEED2ZERO" "Amphibians" "Pelophylax ridibundus (Pallas, 1771)" "SPECIES" NA NA NA "LEAST_CONCERN" "Pelophylax" "Ranidae" "Anura" "Amphibia" "Chordata" 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 75.4 105.6 6835 "Oviparous" 2.5 0.833333333333333 12 "Cathemeral" "Carnivorous" 1 1 0 0 0 0 0 0 1 1 0 0 0.5 1 1 0 1 0 1 1 1 0 1 1 1 0 0 1 1 1 1 0 11 27 0.005352185 0.174911287 0.056624198 0.062420178 8.978696534 564.8955613 9082.639101 36.81925961 458.9017847 10.184 9885700 18.795 4.8333333335 16.82 6.235 3 "NO"
"Pelophylax ridibundus aggr." "InfoSpecies" "Amphibians" NA "AGGREGATE" "NEO" NA "NE" NA "Pelophylax" "Ranidae" "Anura" "Amphibia" "Chordata" 1 1 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 40 86 3000 "Oviparous" 2 NA 23 "Cathemeral" "Carnivorous" 1 1 NA 0 0 0 0 0 1 1 0 0 0.5 1 1 0 1 0 1 1 1 0 0 0 0 0 0 0 1 1 1 0 11 NA 0.006743298 0.21246176 0.065919871 0.005974879 8.978696534 593.1547253 8394.142997 38.60035751 204.1900258 NA 5529700 18.75 10 2.25 3.85 4.9 "YES"
"Pelophylax saharicus" "EEA" "Amphibians" "Pelophylax saharicus (Boulenger, 1913)" "SPECIES" NA "No" NA "LEAST_CONCERN" "Pelophylax" "Ranidae" "Anura" "Amphibia" "Chordata" 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 30.6 104.5 1300 "Oviparous" 1.5 1.23320547945205 14 "Diurnal" "Carnivorous" 1 1 0 0 0 0 0 0 0 1 0 0 0.5 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0 1 1 0 0 3 8 0.002815671 0.108464599 0.012711652 0.091141644 19.60429265 217.9443713 6694.552839 63.81423546 709.3029499 5.946 2456300 18.795 7.1 16.82 7.2 2.98 "NO"
"Pelophylax shqipericus" "EEA" "Amphibians" "Pelophylax shqipericus (Hotz, Uzzell, Günther, Tunner & Heppich, 1987)" "SPECIES" NA "Yes" NA "VULNERABLE" "Pelophylax" "Ranidae" "Anura" "Amphibia" "Chordata" 0 1 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 40.73 75 3000 "Oviparous" 6 2.2082602739726 14 "Nocturnal" "Carnivorous" 1 0 0 0 0 0 0 0 1 1 0 0 0.5 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 2 5 0.006161224 0.109291389 0.064063818 0 14.1730756 1305.346089 6669.757398 45.43571418 221.4639923 2.349 24200 17.7625 7.1 19.6 6.55 4.9 "NO"
"Pleurodeles waltl" "EEA" "Amphibians" "Pleurodeles waltl Michahelles, 1830" "SPECIES" NA "No" NA "NEAR_THREATENED" "Pleurodeles" "Salamandridae" "Caudata" "Amphibia" "Chordata" 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 25.8 300 775 "Oviparous" 1.5 1.375 19.5 "Nocturnal" "Carnivorous" 1 0 0 0 0 0 0 1 0 1 0 0 0.25 1 1 0 0 0 1 0 1 0 0 0 0 0 0 0 1 1 0 0 4 11 0.006915235 0.248727538 0.065768523 9.18195e-05 15.51495638 582.4891813 5817.070666 51.75317557 505.068153 2.497 701800 11.7 4.7 4.6 3.85 4.2 "NO"
"Proteus anguinus" "EEA" "Amphibians" "Proteus anguinus Laurenti, 1768" "SPECIES" NA "Yes" NA "VULNERABLE" "Proteus" "Proteidae" "Caudata" "Amphibia" "Chordata" 1 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 17 250 70 "Oviparous" 9.5 2.5 12 "Cathemeral" "Carnivorous" 1 0 0 0 0 0 0 0 0 1 0 0 0.5 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 2 6 0.003882454 0.06746336 0.059902901 0 10.7137272 1265.406181 6902.533784 24.30724425 490.1077843 1.634 157300 24.7 9 10.335 3.95 4.9 "NO"
"Pseudepidalea balearica" "EEA" "Amphibians" "Bufotes balearicus (Boettger, 1880)" "SPECIES" NA "Yes" NA "LEAST_CONCERN" "Bufotes" "Bufonidae" "Anura" "Amphibia" "Chordata" 1 1 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 77.11 80 600 "Oviparous" 2.5 3 10 "Cathemeral" "Carnivorous" 1 0 0 0 0 0 0 0 1 1 0 0 0.5 1 1 0 1 1 1 0 1 0 0 0 0 0 0 0 0 0 1 0 3 2 1.21459e-05 0.053371048 0.0511416 0 16.618398 534.8688118 5884.366117 76.37402106 204.3955866 8.436 762300 20.29 9 10.335 7.2 5.48 "NO"
"Pseudepidalea boulengeri" "EEA" "Amphibians" "Bufotes boulengeri (Lataste, 1879)" "SPECIES" NA "No" NA "LEAST_CONCERN" "Bufotes" "Bufonidae" "Anura" "Amphibia" "Chordata" 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 9.8 55 10 "Oviparous" 2.5 1.66666666666667 10 "Nocturnal" "Carnivorous" 1 1 0 0 0 0 0 0 1 1 0 0 0.5 1 1 0 1 1 1 0 1 0 0 0 0 0 0 0 1 1 1 0 5 4 0.008863175 0.159738533 0.071443168 0 11.2064219 869.3465819 7113.760791 23.38487004 547.3348633 6.961 1464100 14.6 3.1 3.4 3 3.3 "NO"
"Pseudepidalea sicula" "EEA" "Amphibians" "Bufotes siculus (Stöck, Sicilia, Belfiore, Buckley, Lo-Brutto, Lo-Valvo & Arculeo, 2008)" "SPECIES" NA "Yes" NA "LEAST_CONCERN" "Bufotes" "Bufonidae" "Anura" "Amphibia" "Chordata" 0 1 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 3.11 85.5 9750 "Oviparous" 3 1.97221917808219 40 "Nocturnal" "Carnivorous" 1 1 0 0 0 0 0 0 1 1 1 0 0.75 1 1 0 1 0 1 1 1 0 0 0 0 0 0 0 1 1 1 0 11 2 0.005278268 0.234382088 0.052803781 0.096025741 16.618398 719.2552315 7841.63925 54.00151454 452.4364227 2.911 1730300 17.7625 9 10.335 6 4.9 "NO"
"Pseudepidalea variabilis" "EEA" "Amphibians" "Bufotes variabilis (Pallas, 1769)" "SPECIES" NA "No" NA "DATA_DEFICIENT" "Bufotes" "Bufonidae" "Anura" "Amphibia" "Chordata" 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 22.05 80 147.5 "Oviparous" 3 1.9826301369863 16 "Nocturnal" "Carnivorous" 1 1 0 0 0 0 0 0 1 1 0 0 0.5 1 1 0 1 0 1 1 1 0 0 0 0 0 0 0 1 0 1 0 6 2 0.003609654 0.120828713 0.059902901 0 9.721775874 492.7357988 7715.087317 38.26829905 505.7217466 3.235 1149500 16.6 4.275 3.8 2.515 5.1 "NO"
"Pseudepidalea viridis" "EEA" "Amphibians" "Bufotes viridis (Laurenti, 1768)" "SPECIES" NA "No" NA "LEAST_CONCERN" "Bufotes" "Bufonidae" "Anura" "Amphibia" "Chordata" 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 75 120 21805 "Oviparous" 2 2.19347945205479 15 "Cathemeral" "Carnivorous" 1 1 0 0 0 0 0 0 1 1 0 0 0.5 1 1 0 1 0 1 1 1 0 0 0 0 0 0 0 1 1 1 0 6 3 0.006743298 0.159738533 0.082191185 0.091141644 9.721775874 563.6182727 7558.632808 23.14224169 672.7843941 4.224 13999700 18.795 4.8333333335 10.335 7.2 4.9 "NO"
"Rana arvalis" "EEA" "Amphibians" "Rana arvalis Nilsson, 1842" "SPECIES" NA "No" NA "LEAST_CONCERN" "Rana" "Ranidae" "Anura" "Amphibia" "Chordata" 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 10.8 48.25 2299.5 "Oviparous" 3 1.23482191780822 11 "Cathemeral" "Carnivorous" 1 0 0 0 0 0 0 0 1 1 1 0 0.75 1 1 0 1 0 1 1 1 0 0 0 0 0 0 0 1 1 1 0 7 20 0.002484671 0.099819615 0.028114327 0.033853672 2.541278467 534.8688118 10895.97605 38.26829905 254.2636571 6.708 12112100 16.6 5.45 3.2 3.85 3.1 "NO"
"Rana dalmatina" "SPEED2ZERO" "Amphibians" "Rana dalmatina Fitzinger, 1838" "SPECIES" "INN" NA "EN" "LEAST_CONCERN" "Rana" "Ranidae" "Anura" "Amphibia" "Chordata" 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 31.9 95 1434 "Oviparous" 2 1.75 8 "Cathemeral" "Carnivorous" 1 0 0 0 0 0 0 0 1 1 1 0 0.75 1 1 0 1 0 0 1 1 0 0 0 0 0 0 0 0 1 0 0 4 7 0.007855742 0.177807927 0.075077424 0.000184316 10.64594801 810.4524971 6807.615872 27.16589963 417.2540979 2.48 3291200 16.6 3.375 4.6 2.515 3.3 "NO"
"Rana graeca" "EEA" "Amphibians" "Rana graeca Boulenger, 1891" "SPECIES" NA "Yes" NA "LEAST_CONCERN" "Rana" "Ranidae" "Anura" "Amphibia" "Chordata" 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 59.02 80 950 "Oviparous" 3 1.5 5 "Cathemeral" "Carnivorous" 1 0 0 0 0 0 0 0 1 1 1 0 0.75 1 1 0 1 0 0 1 1 0 0 0 0 0 0 0 1 0 0 0 4 7 0.004409065 0.141602218 0.096262666 0 11.88246862 816.4593592 7113.760791 38.60035751 606.665327 2.478 471900 18.75 5.65 7.5 3.95 2.58 "NO"
