"Species" "Source" "Group" "GBIF_accepted" "GBIF_rank" "originCH" "originEUR" "Swiss_status" "IUCN_status" "Genus" "Family" "Order" "Class" "Phylum" "GUILDE.1" "GUILDE.2" "GUILDE.3" "GUILDE.4" "GUILDE.5" "GUILDE.6" "GUILDE.7" "GUILDE.8" "GUILDE.9" "GUILDE.10" "GUILDE.11" "GUILDE.12" "GUILDE.13" "GUILDE.14" "GUILDE.15" "GUILDE.16" "GUILDE.17" "GUILDE.18" "GUILDE.19" "GUILDE.20" "GUILDE.21" "GUILDE.22" "GUILDE.23" "GUILDE.24" "GUILDE.25" "GUILDE.26" "Functional_group" "Ascoma_type" "Ascoma_development" "Ascus_dehiscence" "C_perct" "N_perct" "P_perct" "C.N_perct" "C.P_perct" "N.P_perct" "Sporocarp_N_perct" "Melanin_content_mg.g" "Spore_width_μm" "Spore_length_μm" "Spore_size_μm3" "Fruiting_body_size_mm2" "Fos" "Ter" "Aqu" "Arb" "Aer" "Substrate" "RangeSize_km2" "MISSING_ALL_TRAITS"
"Brevicellicium exile" "InfoSpecies" "Fungi" "Brevicellicium exile (H.S.Jacks.) K.H.Larss. & Hjortstam" "SPECIES" "INN" NA "NE" NA "Brevicellicium" "Hydnodontaceae" "Trechisporales" "Agaricomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 "saprobe" "ostiolar" "ascolocular" "fissitunicate" 45.655 2.64 0.24 19.87 519.91 19.47 2.8 66.7218630933333 7.5 60 384.460254964685 4900 0 1 0 1 0 "wood" 1994353.48624419 "NO"
"Brevicellicium olivascens" "SPEED2ZERO" "Fungi" "Brevicellicium olivascens (Bres.) K.H.Larss. & Hjortstam" "SPECIES" "INN" NA "LC" NA "Brevicellicium" "Hydnodontaceae" "Trechisporales" "Agaricomycetes" "Basidiomycota" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "saprobe" "exposed_hymenium" "ascohymenial" "poricidal" 45.4 2.37166666666667 0.42 45.43 275.89 20.8 2.9 42.8690495466667 9.3 18.3 265.071880146639 2500 0 1 0 1 0 "wood" 3115771.84841023 "NO"
"Briancoppinsia cytospora" "SPEED2ZERO" "Fungi" "Briancoppinsia cytospora (Vouaux) Diederich, Ertz, Lawrey & van den Boom" "SPECIES" "INN" NA "NE" NA "Briancoppinsia" "Arthoniaceae" "Arthoniales" "Arthoniomycetes" "Ascomycota" 0 0 0 1 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 0 "lichenicolous_fungus" "ostiolar" "ascohymenial" "poricidal" 44 3 0.24 17.0433333333333 568.33 38.75 3.2 46.38060948 8 15.5 724.57692962395 7225 0 1 0 1 0 "mosses_lichens" 889269.813305368 "NO"
"Bricookea sepalorum" "InfoSpecies" "Fungi" "Leptosphaeria sepalorum (Vleugel) Lind" "SPECIES" "INN" NA "NE" NA "Leptosphaeria" "Leptosphaeriaceae" "Pleosporales" "Dothideomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 "saprobe" "ostiolar" "ascolocular" "fissitunicate" 44 4.8 0.466666666666667 6.345 473.61 38.75 7.8 104.320310143333 9 12.8 78539.8163397448 4900 0 1 0 0 0 "above_litter" 173809.239910094 "YES"
"Broomella verrucosa" "InfoSpecies" "Fungi" "Broomella verrucosa Shoemaker, C.E.Babc. & E.Müll." "SPECIES" "INN" NA "NE" NA "Broomella" "Bartaliniaceae" "Amphisphaeriales" "Sordariomycetes" "Ascomycota" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "saprobe" "exposed_hymenium" "ascohymenial" "poricidal" 44.3833333333333 3.18 0.4 13.33 325.69 19.745 3 16.972608785 6.8 10.8 252.433252901247 3600 0 1 0 1 0 "wood" 1528788.08937861 "NO"
"Broomella vitalbae" "SPEED2ZERO" "Fungi" "Broomella vitalbae (Berk. & Broome) Sacc." "SPECIES" "INN" NA "NE" NA "Broomella" "Bartaliniaceae" "Amphisphaeriales" "Sordariomycetes" "Ascomycota" 0 0 0 1 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 "saprobe" "ostiolar" "ascolocular" "fissitunicate" 42.2 6.43 0.765 5.4 184.535 19.745 6.1 46.38060948 6.5 12.5 342.671836684185 4225 0 1 0 0 0 "soil_peat" 2563500.98308249 "YES"
"Brunnipila calycioides" "InfoSpecies" "Fungi" "Brunnipila calycioides (Rehm) Baral" "SPECIES" "INN" NA "DD" NA "Brunnipila" "Lachnaceae" "Helotiales" "Leotiomycetes" "Ascomycota" 0 0 0 1 0 0 0 0 0 0 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0 "saprobe" "ostiolar" "ascohymenial" "poricidal" 44 5.995 0.718888888888889 11.485 186.985 20.4025 5.9 104.320310143333 7.1 12 243.342530959309 625 0 1 0 0 0 "above_litter" 2811075.42981962 "NO"
"Brunnipila calyculiformis" "SPEED2ZERO" "Fungi" "Brunnipila calyculiformis (Schumach.) Baral" "SPECIES" "INN" NA "LC" NA "Brunnipila" "Lachnaceae" "Helotiales" "Leotiomycetes" "Ascomycota" 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 "saprobe" "exposed_hymenium" "ascohymenial" "poricidal" 44.0333333333333 1.13 0.52 21.75 220.355 7.78 2 56 8.5 60 119.845476549143 1225 0 1 0 1 0 "wood" 173809.239910094 "NO"
"Brunnipila clandestina" "SPEED2ZERO" "Fungi" "Brunnipila clandestina (Bull.) Baral" "SPECIES" "INN" NA "LC" NA "Brunnipila" "Lachnaceae" "Helotiales" "Leotiomycetes" "Ascomycota" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 "saprobe" "ostiolar" "ascohymenial" "poricidal" 44 5.3 0.77 10.67 186.396666666667 20.4025 7.6 46.38060948 8 10.5 318.348055563766 2500 0 1 0 0 0 "above_litter" 964036.591594683 "NO"
"Brunnipila dryadis" "InfoSpecies" "Fungi" "Brunnipila dryadis Nograsek & Matzer" "SPECIES" NA NA "NE" NA "Brunnipila" "Lachnaceae" "Helotiales" "Leotiomycetes" "Ascomycota" 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 "saprobe" "ostiolar" "ascohymenial" "poricidal" 44 1.96 0.35 19.37 301.04 27.59 2.8 104.320310143333 8 13.5 657.378262763664 4900 0 1 0 1 0 "wood" 889269.813305368 "NO"
"Brunnipila fuscescens" "SPEED2ZERO" "Fungi" "Brunnipila fuscescens (Pers.) Baral" "SPECIES" "INN" NA "LC" NA "Brunnipila" "Lachnaceae" "Helotiales" "Leotiomycetes" "Ascomycota" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 "saprobe" "ostiolar" "ascohymenial" "poricidal" 44 3.7 0.52 12.86 301.04 15.265 5.8 104.320310143333 8 18.3 314.745695987649 3025 0 1 0 0 0 "above_litter" 826369.465367422 "NO"
"Brunnipila fuscescens var. fagicola" "InfoSpecies" "Fungi" "Brunnipila fuscescens (Pers.) Baral" "VARIETY" "INN" NA NA NA "Brunnipila" "Lachnaceae" "Helotiales" "Leotiomycetes" "Ascomycota" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "parasite" "exposed_hymenium" "ascohymenial" "poricidal" 44 4.7 0.52 10.302 220.355 21.0975 6.1 104.320310143333 7 13.8 295.047910049641 2025 0 1 0 0 0 "above_litter" 3375019.02866222 "YES"
"Brunnipila palearum" "InfoSpecies" "Fungi" "Brunnipila palearum (Desm.) Baral" "SPECIES" "INN" NA "DD" NA "Brunnipila" "Lachnaceae" "Helotiales" "Leotiomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "saprobe" "exposed_hymenium" "ascohymenial" "poricidal" 44 4.56666666666667 0.67 14.2 203.78 21.0975 5 104.320310143333 11.5 21 474.196183923048 4578 0 1 0 0 0 "above_litter" 3727202.90724051 "NO"
"Bryocentria brongniartii" "SPEED2ZERO" "Fungi" "Bryocentria brongniartii (P.Crouan & H.Crouan) Döbbeler" "SPECIES" "INN" NA "NE" NA "Bryocentria" "Bionectriaceae" "Hypocreales" "Sordariomycetes" "Ascomycota" 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "saprobe" "ostiolar" "ascohymenial" "poricidal" 44 3.8 0.425 17.28 278.996666666667 31.28 3.9 16.972608785 9.3 15.5 497.775931183342 10000 0 1 0 0 0 "above_litter" 1578842.33161962 "NO"
"Bryocentria cyanodesma" "InfoSpecies" "Fungi" "Bryocentria cyanodesma Döbbeler" "SPECIES" "INN" NA "NE" NA "Bryocentria" "Bionectriaceae" "Hypocreales" "Sordariomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0 "parasite" "exposed_hymenium" "ascohymenial" "poricidal" 44 2.97 0.81 32.26 184.535 15.7 5.5 16.972608785 8.3 15.5 191.759412183079 5625 0 1 0 1 0 "mosses_lichens" 7357320.83193645 "NO"
"Bryocentria hypothallina" "InfoSpecies" "Fungi" "Bryocentria hypothallina Nordén, Gardiennet, Priou & Döbbeler" "SPECIES" "INN" NA "NE" NA "Bryocentria" "Bionectriaceae" "Hypocreales" "Sordariomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 "parasite" "ostiolar" "ascolocular" "fissitunicate" 44 3.31 0.58 16.26 256.58 19.93 5.4 121.00279695 7 12.3 273.90760948486 5625 0 1 0 1 0 "mosses_lichens" 8655590.13811742 "NO"
"Bryocentria metzgeriae" "SPEED2ZERO" "Fungi" "Bryocentria metzgeriae (Ade & Höhn.) Döbbeler" "SPECIES" "INN" NA "NE" NA "Bryocentria" "Bionectriaceae" "Hypocreales" "Sordariomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "saprobe" "exposed_hymenium" "ascohymenial" "poricidal" 45.426 3.5 0.37 13.53 317.5 26.28 5.8 104.320310143333 7.5 60 31.3609486644601 9025 0 1 0 1 0 "mosses_lichens" 17950372.9231759 "NO"
"Bryochiton heliotropicus" "InfoSpecies" "Fungi" "Bryochiton heliotropicus Döbbeler" "SPECIES" NA NA "NE" NA "Bryochiton" "Pseudoperisporiaceae" "Chaetothyriales" "Dothideomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 "saprobe" "exposed_hymenium" "ascolocular" "fissitunicate" 42.2 3.7 0.72 13.3 178.358333333333 13.0866666666667 3.7 104.320310143333 5.3 9 147.301425545191 2025 0 1 0 1 0 "mosses_lichens" 2563500.98308249 "NO"
"Bryochiton microscopicus" "InfoSpecies" "Fungi" "Bryochiton microscopicus Döbbeler & Poelt" "SPECIES" "INN" NA "NE" NA "Bryochiton" "Pseudoperisporiaceae" "Chaetothyriales" "Dothideomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "saprobe" "ostiolar" "ascohymenial" "poricidal" 44 4.36666666666667 0.56 13.54 236.345 5.82 4.6 104.320310143333 5.5 7.8 139.381994064267 2025 0 1 0 1 0 "mosses_lichens" 162608.367327407 "NO"
"Bryochiton monascus" "InfoSpecies" "Fungi" "Bryochiton monascus Döbbeler & Poelt" "SPECIES" NA NA "NE" NA "Bryochiton" "Pseudoperisporiaceae" "Chaetothyriales" "Dothideomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 "saprobe" "ostiolar" "ascohymenial" "poricidal" 43.7285714285714 3.2 1.15333333333333 19.282 105.86 7.78 5 113.3880794 6.8 10.8 218.078890036691 2025 0 1 0 1 0 "mosses_lichens" 9237114.36867618 "NO"
"Bryochiton perpusillus" "InfoSpecies" "Fungi" "Bryochiton perpusillus Döbbeler" "SPECIES" "INN" NA "NE" NA "Bryochiton" "Pseudoperisporiaceae" "Chaetothyriales" "Dothideomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 "saprobe" "ostiolar" "ascohymenial" "poricidal" 44 2.8 0.24 18.33 499.57 34.405 3.6 61.0790733166667 8 11 348.782234395417 3600 0 1 0 1 0 "mosses_lichens" 13271.3548612471 "NO"
"Bryoglossum gracile" "SPEED2ZERO" "Fungi" "Bryoglossum gracile (P.Karst.) Redhead" "SPECIES" "INN" NA "LC" NA "Bryoglossum" "Bryoglossaceae" "Helotiales" "Leotiomycetes" "Ascomycota" 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "parasite" "ostiolar" "ascohymenial" "poricidal" 44 1.99 0.39 36.3816666666667 256.58 21.0975 3 70 8 13 191.759412183079 4900 0 1 0 1 0 "mosses_lichens" 2423.71138251278 "NO"
"Bryomyces caudatus" "InfoSpecies" "Fungi" "Bryomyces caudatus Döbbeler" "SPECIES" NA NA "NE" NA "Bryomyces" "Pseudoperisporiaceae" "Chaetothyriales" "Dothideomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "saprobe" "ostiolar" "ascohymenial" "poricidal" 44 2.65 0.19 32.26 566.78 26.28 1.5 16.972608785 6 10.3 188.495559215388 2025 0 1 0 1 0 "mosses_lichens" 3115771.84841023 "NO"
"Bryomyces hemisphaericus" "InfoSpecies" "Fungi" "Bryomyces hemisphaericus Döbbeler" "SPECIES" NA NA "NE" NA "Bryomyces" "Pseudoperisporiaceae" "Chaetothyriales" "Dothideomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 "saprobe" "ostiolar" "ascohymenial" "poricidal" 43.7285714285714 3.3 0.72 14.985 152.23 15.67 4.6 113.3880794 5.3 8.8 129.429428537695 529 0 1 0 1 0 "mosses_lichens" 3462632.48555202 "NO"
"Bryomyces microcarpus" "InfoSpecies" "Fungi" "Bryomyces microcarpus Döbbeler" "SPECIES" NA NA "NE" NA "Bryomyces" "Pseudoperisporiaceae" "Chaetothyriales" "Dothideomycetes" "Ascomycota" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "saprobe" "ostiolar" "ascolocular" "fissitunicate" 44 3.6 1.2 18.33 167.82 9.44 5 144.432011366667 4.3 7 55.1935941333679 4692 0 1 0 1 0 "mosses_lichens" 7496138.09911408 "NO"
"Bryomyces scapaniae" "InfoSpecies" "Fungi" "Bryomyces scapaniae Döbbeler" "SPECIES" NA NA "NE" NA "Bryomyces" "Pseudoperisporiaceae" "Chaetothyriales" "Dothideomycetes" "Ascomycota" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "saprobe" "ostiolar" "ascohymenial" "poricidal" 44 3.61 0.4 16.965 357.308 34.405 2.9 104.320310143333 7.3 12.8 382.881604656256 3306 0 1 0 1 0 "mosses_lichens" 8655590.13811742 "NO"
"Bryomyces velenovskyi" "InfoSpecies" "Fungi" "Bryomyces velenovskyi (Bubák) Döbbeler" "SPECIES" NA NA "NE" NA "Bryomyces" "Pseudoperisporiaceae" "Chaetothyriales" "Dothideomycetes" "Ascomycota" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 "saprobe" "ostiolar" "ascohymenial" "poricidal" 44 2.7 0.4 18.73 342.37 19.745 3.2 40.695211225 5.5 9.5 150.469198137561 900 0 1 0 1 0 "mosses_lichens" 5878758.30143677 "NO"
"Bryonectria callicarpa" "InfoSpecies" "Fungi" "Bryonectria callicarpa Döbbeler" "SPECIES" "INN" NA "NE" NA "Bryonectria" "Bionectriaceae" "Hypocreales" "Sordariomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "parasite" "exposed_hymenium" "ascohymenial" "poricidal" 44 3.1 0.39 19.37 325.69 21.495 4.9 70 11 18.3 497.775931183342 9025 0 1 0 1 0 "mosses_lichens" 7496138.09911408 "NO"
"Bryonectria cuneifera" "InfoSpecies" "Fungi" "Bryonectria cuneifera (Döbbeler) Döbbeler" "SPECIES" NA NA "NE" NA "Bryonectria" "Bionectriaceae" "Hypocreales" "Sordariomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "parasite" "ostiolar" "ascolocular" "fissitunicate" 44 2.97 0.35 19.87 285.59 19.745 3.9 70 8.5 13 191.759412183079 9025 0 1 0 1 0 "mosses_lichens" 16820879.8595479 "NO"
"Bryoscyphus atromarginatus" "SPEED2ZERO" "Fungi" "Bryoscyphus atromarginatus Verkley, Aa & G.W.De Cock" "SPECIES" "INN" NA "NE" NA "Bryoscyphus" "Helotiaceae" "Helotiales" "Leotiomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 "parasite" "ostiolar" "ascohymenial" "poricidal" 44 3.29 0.36 16.154 288.904 19.745 5 76.45701792 11 10.5 61.4966761940202 4900 0 1 0 1 0 "mosses_lichens" 5878758.30143677 "NO"
"Bryoscyphus conocephali" "InfoSpecies" "Fungi" "Bryoscyphus conocephali (Boyd) Spooner" "SPECIES" NA NA "NE" NA "Bryoscyphus" "Helotiaceae" "Helotiales" "Leotiomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 "parasite" "ostiolar" "ascohymenial" "poricidal" 46.4 4.02923076923077 0.21 17.28 406.24 19.745 4.4 16.972608785 12 18.5 119.845476549143 2500 0 1 0 1 0 "mosses_lichens" 3727202.90724051 "NO"
"Bryoscyphus dicrani" "InfoSpecies" "Fungi" "Bryoscyphus dicrani (Ade & Höhn.) Spooner" "SPECIES" "INN" NA "NE" NA "Bryoscyphus" "Helotiaceae" "Helotiales" "Leotiomycetes" "Ascomycota" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 "parasite" "ostiolar" "ascohymenial" "poricidal" 43.3 3.29 0.06 13.3 184.535 13.2671428571429 3.9 61.0790733166667 8.3 18.3 191.759412183079 4225 0 1 0 1 0 "mosses_lichens" 3791053.01564674 "NO"
"Bryoscyphus marchantiae" "InfoSpecies" "Fungi" "Bryoscyphus marchantiae (Fr.) Spooner" "SPECIES" "INN" NA "DD" NA "Bryoscyphus" "Helotiaceae" "Helotiales" "Leotiomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 "parasite" "ostiolar" "ascolocular" "fissitunicate" 44.2 3.2 0.365 22.17 331.56 19.745 4.9 70 7.8 15 191.759412183079 4692 0 1 0 1 0 "mosses_lichens" 170.255020753041 "NO"
"Bryoscyphus phascoides" "InfoSpecies" "Fungi" "Bryoscyphus phascoides (Fr.) Baral" "SPECIES" "INN" NA "NE" NA "Bryoscyphus" "Helotiaceae" "Helotiales" "Leotiomycetes" "Ascomycota" 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 "saprobe" "ostiolar" "ascolocular" "fissitunicate" 44.1 3.6 0.21 19.282 546.47 21.495 4.9 16.972608785 7 14.8 134.630335175713 4900 0 1 0 1 0 "mosses_lichens" 173809.239910094 "NO"
"Bryoscyphus rhombispora" "InfoSpecies" "Fungi" NA "SPECIES" NA NA NA NA "Bryoscyphus" "Helotiaceae" "Helotiales" "Leotiomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "saprobe" "exposed_hymenium" "ascohymenial" "poricidal" 44.9 2.62 0.35 25.23 385.106363636364 19.745 4.9 104.320310143333 9.8 15 61.4966761940202 4900 0 1 0 1 0 "mosses_lichens" 13271.3548612471 "NO"
"Bryoscyphus rhytidiadelphi" "InfoSpecies" "Fungi" "Bryoscyphus rhytidiadelphi (Svrček) Baral" "SPECIES" NA NA "NE" NA "Bryoscyphus" "Helotiaceae" "Helotiales" "Leotiomycetes" "Ascomycota" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 "parasite" "ostiolar" "ascolocular" "fissitunicate" 44 3.3 0.33 19.282 519.91 26.28 5.5 70 9 12 14.0717170942043 3025 0 1 0 1 0 "mosses_lichens" 889269.813305368 "NO"
"Bryoscyphus turbinatus" "InfoSpecies" "Fungi" "Bryoscyphus turbinatus (Fuckel) Spooner" "SPECIES" "INN" NA "NE" NA "Bryoscyphus" "Helotiaceae" "Helotiales" "Leotiomycetes" "Ascomycota" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "parasite" "ostiolar" "ascohymenial" "poricidal" 44 2.5 0.39 22.0433333333333 213.635 26.28 4.2 87.0577097566667 50 16.5 384.460254964685 1849 0 1 0 1 0 "mosses_lichens" 28642881.9044533 "NO"
"Bryosphaeria bryophila" "InfoSpecies" "Fungi" "Bryosphaeria bryophila (Racov.) Döbbeler" "SPECIES" NA NA "NE" NA "Bryosphaeria" NA "Dothideales" "Dothideomycetes" "Ascomycota" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 "saprobe" "exposed_hymenium" "ascolocular" "fissitunicate" 44.4 1.15 0.24 29.3 874.36 14.14 2 42.8690495466667 7.5 18.5 191.759412183079 5625 0 1 0 1 0 "mosses_lichens" 7357320.83193645 "NO"
"Bryosphaeria epibrya" "InfoSpecies" "Fungi" "Bryosphaeria epibrya (Racov.) Döbbeler" "SPECIES" NA NA "NE" NA "Bryosphaeria" NA "Dothideales" "Dothideomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 "parasite" "exposed_hymenium" "ascohymenial" "poricidal" 44 3.046 0.498333333333333 20.8 196.8275 16.51 4.6 121.00279695 11.5 13.5 265.071880146639 5625 0 1 0 1 0 "mosses_lichens" 8655590.13811742 "NO"
"Buchwaldoboletus lignicola" "SPEED2ZERO" "Fungi" "Buchwaldoboletus lignicola (Kallenb.) Pilát" "SPECIES" "INN" NA "VU" "VULNERABLE" "Buchwaldoboletus" "Boletaceae" "Boletales" "Agaricomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 "parasite" "exposed_hymenium" "ascolocular" "fissitunicate" 44 1.99 0.07 36.3816666666667 519.91 19.745 1.8 104.320310143333 10.3 60 119.845476549143 5625 0 1 0 1 0 "wood" 1466621.36634165 "NO"
"Buelliella physciicola" "InfoSpecies" "Fungi" "Buelliella physciicola Poelt & Hafellner" "SPECIES" NA NA "NE" NA "Buelliella" NA "Dothideales" "Dothideomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 "lichenicolous_fungus" "exposed_hymenium" "ascolocular" "fissitunicate" 44 2.62 0.42 19.31 325.69 21.0975 2.9 121.00279695 8 12.8 191.759412183079 5625 0 1 0 1 0 "mosses_lichens" 5878758.30143677 "NO"
"Buergenerula typhae" "InfoSpecies" "Fungi" "Buergenerula typhae (Fabre) Arx" "SPECIES" NA NA "NE" NA "Buergenerula" "Magnaporthaceae" "Magnaporthales" "Sordariomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 "saprobe" "exposed_hymenium" "ascolocular" "fissitunicate" 44 5.0125 0.46 6.345 357.505 26.28 4.9 104.320310143333 8 12.5 353.429173528852 4900 0 1 0 0 0 "above_litter" 1133514.19812495 "NO"
"Buglossoporus quercinus" "InfoSpecies" "Fungi" "Buglossoporus quercinus (Schrad.) Kotl. & Pouzar" "SPECIES" "INN" NA "DD" "VULNERABLE" "Buglossoporus" "Fomitopsidaceae" "Polyporales" "Agaricomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "saprobe" "ostiolar" "ascohymenial" "poricidal" 44.45 2.64 0.33 25.8 342.37 40.69 1.5 70 16 10.7 31.3609486644601 1806 0 1 0 1 0 "wood" 16820879.8595479 "NO"
"Bulbillomyces farinosus" "SPEED2ZERO" "Fungi" "Bulbillomyces farinosus (Bres.) Jülich" "SPECIES" "INN" NA "LC" NA "Bulbillomyces" "Meruliaceae" "Polyporales" "Agaricomycetes" "Basidiomycota" 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 "saprobe" "ostiolar" "ascohymenial" "poricidal" 44 2.97 0.5775 16.96 261.391428571429 16.13 3.1 66.7218630933333 7.8 11.5 348.782234395417 1225 0 1 0 1 0 "wood" 1779965.16342764 "NO"
"Bulgaria inquinans" "SPEED2ZERO" "Fungi" "Bulgaria inquinans (Pers.) Fr." "SPECIES" "INN" NA "LC" NA "Bulgaria" "Phacidiaceae" "Phacidiales" "Leotiomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "saprobe" "exposed_hymenium" "ascohymenial" "poricidal" 44 2.97 0.526 22.17 233.685 5.92 4.4 66.7218630933333 7.8 12.8 14.0717170942043 3025 0 1 0 1 0 "wood" 173809.239910094 "NO"
"Bulgariella pulla" "InfoSpecies" "Fungi" "Bulgariella pulla (Fr.) P.Karst." "SPECIES" "INN" NA "NE" NA "Bulgariella" "Helotiaceae" "Helotiales" "Leotiomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 "saprobe" "exposed_hymenium" "ascohymenial" "poricidal" 44.8 1.42333333333333 0.19 45.53 1165.81 19.745 2.8 121.00279695 11.2 13.5 384.460254964685 3025 0 1 0 1 0 "wood" 15961372.946671 "NO"
"Burgoa angulosa" "InfoSpecies" "Fungi" "Burgoa angulosa Diederich, Lawrey & Etayo" "SPECIES" "INN" NA "NE" NA "Burgoa" "Hydnaceae" "Cantharellales" "Agaricomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 "lichenicolous_fungus" "ostiolar" "ascohymenial" "poricidal" 44 2.4 0.11 13.53 1165.81 32.48 1.8 104.320310143333 7.8 16.5 191.759412183079 3025 0 1 0 1 0 "mosses_lichens" 1994353.48624419 "NO"
