"Species" "Source" "Group" "GBIF_accepted" "GBIF_rank" "originCH" "originEUR" "Swiss_status" "IUCN_status" "Genus" "Family" "Order" "Class" "Phylum" "GUILDE.1" "GUILDE.2" "GUILDE.3" "GUILDE.4" "GUILDE.5" "GUILDE.6" "GUILDE.7" "GUILDE.8" "GUILDE.9" "GUILDE.10" "GUILDE.11" "GUILDE.12" "GUILDE.13" "GUILDE.14" "GUILDE.15" "GUILDE.16" "GUILDE.17" "GUILDE.18" "GUILDE.19" "GUILDE.20" "GUILDE.21" "GUILDE.22" "GUILDE.23" "GUILDE.24" "GUILDE.25" "GUILDE.26" "Functional_group" "Ascoma_type" "Ascoma_development" "Ascus_dehiscence" "C_perct" "N_perct" "P_perct" "C.N_perct" "C.P_perct" "N.P_perct" "Sporocarp_N_perct" "Melanin_content_mg.g" "Spore_width_μm" "Spore_length_μm" "Spore_size_μm3" "Fruiting_body_size_mm2" "Fos" "Ter" "Aqu" "Arb" "Aer" "Substrate" "RangeSize_km2" "MISSING_ALL_TRAITS"
"Melanogaster intermedius" "InfoSpecies" "Fungi" "Melanogaster intermedius (Berk.) Zeller & C.W.Dodge" "SPECIES" NA NA "DD" NA "Melanogaster" "Paxillaceae" "Boletales" "Agaricomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "ectomycorrhiza" "exposed_hymenium" "ascohymenial" "poricidal" 42.3 8.6 0.542857142857143 5.66 241.43 14.44 6.1 199.2924589 6 12 216.769893097696 5625 0 1 0 0 0 "soil_peat" 877.916178816248 "NO"
"Melanogaster luteus" "InfoSpecies" "Fungi" "Alpova luteus (Zeller) Trappe" "SPECIES" NA NA "NE" NA "Alpova" "Paxillaceae" "Boletales" "Agaricomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "ectomycorrhiza" "exposed_hymenium" "ascolocular" "fissitunicate" 44 3.6 1.4 15.18 116.746666666667 5.82 4 64.48982208 5.1 7 117.809724509617 4225 0 1 0 0 0 "soil_peat" 2483623.22474948 "NO"
"Melanogaster macrosporus" "InfoSpecies" "Fungi" "Melanogaster macrosporus Velen." "SPECIES" "INN" NA "DD" NA "Melanogaster" "Paxillaceae" "Boletales" "Agaricomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "ectomycorrhiza" "exposed_hymenium" "ascohymenial" "poricidal" 44 4.75 1.05 13.87 76.7 12.2 6.1 64.48982208 6 9.9 179.070781254618 1225 0 1 0 0 0 "soil_peat" 2138843.50086363 "NO"
"Melanogaster mollis" "InfoSpecies" "Fungi" "Alpova mollis (Lloyd) Trappe" "SPECIES" NA NA "NE" NA "Alpova" "Paxillaceae" "Boletales" "Agaricomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "ectomycorrhiza" "exposed_hymenium" "ascolocular" "fissitunicate" 42.4 5.3 0.17 8 1165.81 62 4.6 76.45701792 7 12 295.047910049641 3306 0 1 0 0 0 "soil_peat" 2725929.05132174 "NO"
"Melanogaster odoratissimus" "InfoSpecies" "Fungi" "Octaviania odoratissima Vittad." "SPECIES" NA NA "NE" NA "Octaviania" "Boletaceae" "Boletales" "Agaricomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 "ectomycorrhiza" "ostiolar" "ascolocular" "fissitunicate" 44 4.65 0.87 11.78 124.91 5.82 3 2.24 8 11.3 468.919355462569 4900 0 1 0 0 0 "soil_peat" 9237114.36867618 "NO"
"Melanogaster rivularis" "InfoSpecies" "Fungi" "Melanogaster rivularis P.-A.Moreau & F.Rich." "SPECIES" "INN" NA "NE" NA "Melanogaster" "Paxillaceae" "Boletales" "Agaricomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0 "ectomycorrhiza" "ostiolar" "ascolocular" "fissitunicate" 44 3.6 0.24 15.19 874.36 31.28 3 91.082031395 6 11.3 225.775792037986 225 0 1 0 0 0 "soil_peat" 3462632.48555202 "NO"
"Melanogaster tuberiformis" "InfoSpecies" "Fungi" "Melanogaster tuberiformis Corda" "SPECIES" NA NA "DD" NA "Melanogaster" "Paxillaceae" "Boletales" "Agaricomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0 "ectomycorrhiza" "exposed_hymenium" "ascohymenial" "poricidal" 44 4.4 0.582 10.86 221.08 19.81 5 2.24 7.8 13 397.215121138259 2500 0 1 0 0 0 "soil_peat" 2171220.07164939 "NO"
"Melanogaster vittadinii" "InfoSpecies" "Fungi" "Melanogaster vittadinii Soehner & J.A.Knapp" "SPECIES" NA NA "DD" NA "Melanogaster" "Paxillaceae" "Boletales" "Agaricomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "ectomycorrhiza" "exposed_hymenium" "ascohymenial" "poricidal" 44 2.8 0.52 15.89 195.98 19.81 3 87.0577097566667 7 14.5 318.348055563766 5625 0 1 0 0 0 "soil_peat" 3115771.84841023 "NO"
"Melanoleuca acystidiata" "InfoSpecies" "Fungi" "Melanoleuca acystidiata Para, Antonín, Ševčíková, Ďuriška & Tomšovský" "SPECIES" NA NA "NE" NA "Melanoleuca" "Tricholomataceae" "Agaricales" "Agaricomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 "saprobe" "exposed_hymenium" "ascohymenial" "poricidal" 44.3833333333333 4.6 1.13 9.94 172.14 7.78 7.8 264.2475723 4.65 8.5 79.5215640439916 900 0 1 0 0 0 "above_litter" 2423.71138251278 "NO"
"Melanoleuca adstringens" "InfoSpecies" "Fungi" "Melanoleuca adstringens (Pers.) Konrad" "SPECIES" "INN" NA "DD" NA "Melanoleuca" "Tricholomataceae" "Agaricales" "Agaricomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "saprobe" "exposed_hymenium" "ascohymenial" "poricidal" 44 3.85 0.63 18.8 220.355 20.4025 4.1 26.41309883 4.3 6.5 78.5398163397448 5625 0 1 0 0 0 "soil_peat" 1435609.08546698 "NO"
"Melanoleuca albifolia" "InfoSpecies" "Fungi" "Melanoleuca polioleuca (Fr.) Kühner & Maire" "SPECIES" "INN" NA "NE" NA "Melanoleuca" "Tricholomataceae" "Agaricales" "Agaricomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 "saprobe" "ostiolar" "ascolocular" "fissitunicate" 44 3.1 0.81 14.95 152.23 15.67 4 138.7747578 6.3 7.8 145.471447824475 3600 0 1 0 0 0 "soil_peat" 1779965.16342764 "NO"
"Melanoleuca amica" "InfoSpecies" "Fungi" "Melanoleuca amica (Fr.) Singer" "SPECIES" "INN" NA "DD" NA "Melanoleuca" "Tricholomataceae" "Agaricales" "Agaricomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "saprobe" "exposed_hymenium" "ascohymenial" "poricidal" 43.7 4.8 1.09 10.63 167.82 6.98 3.6 138.7747578 4.5 8.5 84.8230016469244 900 0 1 0 0 0 "soil_peat" 587685.353599694 "NO"
"Melanoleuca arcuata" "SPEED2ZERO" "Fungi" "Melanoleuca arcuata (Bull.) Singer" "SPECIES" "INN" NA "LC" NA "Melanoleuca" "Tricholomataceae" "Agaricales" "Agaricomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "saprobe" "exposed_hymenium" "ascolocular" "fissitunicate" 43.9 5.3 0.36 8.95 276.576666666667 30.47 3.6 26.41309883 5.3 8.3 160.221225333079 272 0 1 0 0 0 "soil_peat" 2138843.50086363 "NO"
"Melanoleuca bataillei" "InfoSpecies" "Fungi" "Melanoleuca bataillei Malençon" "SPECIES" NA NA "DD" NA "Melanoleuca" "Tricholomataceae" "Agaricales" "Agaricomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "saprobe" "exposed_hymenium" "ascohymenial" "poricidal" 44 5 0.28 10.86 785.71 26.28 4 56 3 7 56.9675467850949 1225 0 1 0 0 0 "soil_peat" 8655590.13811742 "NO"
"Melanoleuca brachyspora" "InfoSpecies" "Fungi" "Melanoleuca brachyspora Harmaja" "SPECIES" NA NA "NE" NA "Melanoleuca" "Tricholomataceae" "Agaricales" "Agaricomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "saprobe" "exposed_hymenium" "ascohymenial" "poricidal" 43.12 6.87333333333333 0.63 6.85 471.12 14.44 7.8 199.2924589 4 5 56.7057473972958 6006 0 1 0 0 0 "soil_peat" 5878758.30143677 "NO"
"Melanoleuca brevipes" "SPEED2ZERO" "Fungi" "Melanoleuca brevipes (Bull.) Pat." "SPECIES" "INN" NA "LC" NA "Melanoleuca" "Tricholomataceae" "Agaricales" "Agaricomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "saprobe" "exposed_hymenium" "ascohymenial" "poricidal" 44.8 5 1.05 10.55 186.985 20.4025 5 46.38060948 5 8.5 111.264739814639 4900 0 1 0 0 0 "soil_peat" 1423774.4034238 "NO"
"Melanoleuca candida" "InfoSpecies" "Fungi" "Melanoleuca candida Singer" "SPECIES" "INN" NA "DD" NA "Melanoleuca" "Tricholomataceae" "Agaricales" "Agaricomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "saprobe" "exposed_hymenium" "ascolocular" "fissitunicate" 44 4 0.565 14.75 297.63 14.14 3.6 273.96327155 4.3 6.3 79.5215640439916 256 0 1 0 0 0 "soil_peat" 945039.6107247 "NO"
"Melanoleuca cinerascens" "InfoSpecies" "Fungi" "Melanoleuca exscissa (Fr.) Singer" "SPECIES" "INN" NA "DD" NA "Melanoleuca" "Tricholomataceae" "Agaricales" "Agaricomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "saprobe" "exposed_hymenium" "ascohymenial" "poricidal" 43.4408695652174 4.2 0.28 12.86 785.71 26.28 2.9 76.45701792 5.3 8.7 65.8331212535253 3025 0 1 0 0 0 "soil_peat" 62488.3984167476 "NO"
"Melanoleuca cinereifolia" "InfoSpecies" "Fungi" "Melanoleuca cinereifolia (Bon) Bon" "SPECIES" NA NA "NE" NA "Melanoleuca" "Tricholomataceae" "Agaricales" "Agaricomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "saprobe" "ostiolar" "ascolocular" "fissitunicate" 44.2 2.7 0.75 14.9 218.59 15.67 2.5 66.7218630933333 4.5 5.7 72.6100602060941 4225 0 1 0 0 0 "soil_peat" 7357320.83193645 "NO"
"Melanoleuca cognata" "SPEED2ZERO" "Fungi" "Melanoleuca cognata (Fr.) Konrad & Maubl." "SPECIES" "INN" NA "LC" NA "Melanoleuca" "Tricholomataceae" "Agaricales" "Agaricomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 "saprobe" "exposed_hymenium" "ascohymenial" "poricidal" 44 4.75 0.52 11.67 568.33 26.23 3 87.0577097566667 5 8.3 108.646745936647 10000 0 1 0 0 0 "soil_peat" 1573326.02421684 "NO"
"Melanoleuca cognata subsp. cognata" "SPEED2ZERO" "Fungi" NA "SUBSPECIES" NA NA NA NA "Melanoleuca" "Tricholomataceae" "Agaricales" "Agaricomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "saprobe" "ostiolar" "ascohymenial" "poricidal" 45.655 3.29 1.69 16.3 193.413571428571 9.44 2.8 138.7747578 7 10 559.555350716185 2756 0 1 0 1 0 "wood" 8655590.13811742 "YES"
"Melanoleuca cognata var. cognata" "InfoSpecies" "Fungi" "Melanoleuca cognata var. cognata" "VARIETY" "INN" NA NA NA "Melanoleuca" "Tricholomataceae" "Agaricales" "Agaricomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0 "lichenicolous_fungus" "exposed_hymenium" "ascohymenial" "poricidal" 44 3.4 0.625 15.51 203.78 7.78 4.9 144.432011366667 6 9 199.098434421253 1600 0 1 0 1 0 "mosses_lichens" 170.255020753041 "YES"
"Melanoleuca contracta" "InfoSpecies" "Fungi" "Melanoleuca contracta Métrod ex Fontenla, Gottardi & Para" "SPECIES" NA NA "NE" NA "Melanoleuca" "Tricholomataceae" "Agaricales" "Agaricomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0 "saprobe" "exposed_hymenium" "ascolocular" "fissitunicate" 43.3 3.5 1.01 14.95 167.82 19.745 4.2 31.5891284 5.3 8.3 102.160404304535 4225 0 1 0 0 0 "soil_peat" 587685.353599694 "NO"
"Melanoleuca curtipes" "InfoSpecies" "Fungi" "Melanoleuca curtipes (Fr.) Bon" "SPECIES" "INN" NA "DD" NA "Melanoleuca" "Tricholomataceae" "Agaricales" "Agaricomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "saprobe" "exposed_hymenium" "ascohymenial" "poricidal" 44 8 0.9 8.785 192.2 12.5175 5.8 76.45701792 4.8 7.5 77.4507308865004 3600 0 1 0 0 0 "soil_peat" 2171220.07164939 "NO"
"Melanoleuca decembris" "SPEED2ZERO" "Fungi" "Melanoleuca decembris Métrod ex Bon" "SPECIES" "INN" NA "DD" NA "Melanoleuca" "Tricholomataceae" "Agaricales" "Agaricomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0 "saprobe" "exposed_hymenium" "ascohymenial" "poricidal" 43.8666666666667 3.856 0.5775 24.6957692307692 523.76 26.28 6.5 26.41309883 5.5 8.8 139.724951262284 3600 0 1 0 0 0 "soil_peat" 5209293.74294687 "NO"
"Melanoleuca exscissa" "SPEED2ZERO" "Fungi" "Melanoleuca exscissa (Fr.) Singer" "SPECIES" "INN" NA "LC" NA "Melanoleuca" "Tricholomataceae" "Agaricales" "Agaricomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 "saprobe" "exposed_hymenium" "ascohymenial" "poricidal" 44 5.0125 0.795 8.95 74.55 12.7 6 121.00279695 4.5 7 77.4009890028185 4225 0 1 0 0 0 "soil_peat" 8655590.13811742 "NO"
"Melanoleuca furva" "InfoSpecies" "Fungi" "Melanoleuca furva (Fr.) Neuhoff" "SPECIES" NA NA "NE" NA "Melanoleuca" "Tricholomataceae" "Agaricales" "Agaricomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0 "saprobe" "exposed_hymenium" "ascohymenial" "poricidal" 42.3 4.6 0.36 10.33 406.24 40.69 6.1 87.0577097566667 6 9.5 163.808924143479 5625 0 1 0 0 0 "soil_peat" 2725929.05132174 "NO"
"Melanoleuca graminicola" "SPEED2ZERO" "Fungi" "Melanoleuca graminicola Kühner & Maire" "SPECIES" "INN" NA "LC" NA "Melanoleuca" "Tricholomataceae" "Agaricales" "Agaricomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 "saprobe" "exposed_hymenium" "ascohymenial" "poricidal" 44 4.6 0.93 13.66 130.94 7.78 5.4 66.7218630933333 7 9 266.004933164755 12100 0 1 0 0 0 "soil_peat" 2600987.081357 "NO"
"Melanoleuca grammopodia" "SPEED2ZERO" "Fungi" "Melanoleuca grammopodia (Bull.) Murrill" "SPECIES" "INN" NA "LC" NA "Melanoleuca" "Tricholomataceae" "Agaricales" "Agaricomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "saprobe" "exposed_hymenium" "ascohymenial" "poricidal" 43.7285714285714 5.7 1.13 10.5 140.0575 7.78 5.5 227.884931253333 5 6.5 79.5215640439916 900 0 1 0 0 0 "soil_peat" 3727202.90724051 "NO"
"Melanoleuca griseofumosa" "InfoSpecies" "Fungi" "Melanoleuca griseofumosa Secr. ex Singer & Clémençon" "SPECIES" "INN" NA "DD" NA "Melanoleuca" "Tricholomataceae" "Agaricales" "Agaricomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "saprobe" "ostiolar" "ascolocular" "fissitunicate" 44 5.0125 1.0237037037037 8.95 76.7 13.2671428571429 5 56.007829265 5 9 108.646745936647 1600 0 1 0 0 0 "soil_peat" 9237114.36867618 "NO"
"Melanoleuca heterocystidiosa" "InfoSpecies" "Fungi" "Melanoleuca heterocystidiosa (Beller & Bon) Bon" "SPECIES" "INN" NA "DD" NA "Melanoleuca" "Tricholomataceae" "Agaricales" "Agaricomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0 "saprobe" "exposed_hymenium" "ascolocular" "fissitunicate" 44 4.8 0.466666666666667 13.02 358.65 14.14 7.8 264.2475723 5.3 8 114.721538931138 1225 0 1 0 0 0 "soil_peat" 60821.125109536 "NO"
"Melanoleuca humilis" "SPEED2ZERO" "Fungi" "Melanoleuca humilis (Pers.) Pat." "SPECIES" "INN" NA "LC" NA "Melanoleuca" "Tricholomataceae" "Agaricales" "Agaricomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 "saprobe" "exposed_hymenium" "ascohymenial" "poricidal" 46.4 3.86 1.12 13.17 197.7025 5.82 3.9 91.082031395 7.5 9 237.171919388883 5625 0 1 0 0 0 "soil_peat" 1779965.16342764 "NO"
"Melanoleuca intervenosa" "InfoSpecies" "Fungi" "Melanoleuca intervenosa Métrod ex Bon" "SPECIES" NA NA "NE" NA "Melanoleuca" "Tricholomataceae" "Agaricales" "Agaricomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0 "saprobe" "exposed_hymenium" "ascolocular" "fissitunicate" 42.95 4.8 0.33 10.63 519.91 32.48 4.9 16.972608785 6 9.8 188.495559215388 4225 0 1 0 0 0 "soil_peat" 64264.9535269113 "NO"
"Melanoleuca iris" "InfoSpecies" "Fungi" "Melanoleuca exscissa (Fr.) Singer" "SPECIES" "INN" NA "NE" NA "Melanoleuca" "Tricholomataceae" "Agaricales" "Agaricomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "saprobe" "exposed_hymenium" "ascolocular" "fissitunicate" 42.55 4.5 0.73 11.99 157.87 13.2671428571429 3.4 138.7747578 4.5 7 59.6509905100362 441 0 1 0 0 0 "soil_peat" 2276449.86105654 "NO"
"Melanoleuca kavinae" "InfoSpecies" "Fungi" "Melanoleuca kavinae (Pilát & Veselý) Singer" "SPECIES" "INN" NA "DD" NA "Melanoleuca" "Tricholomataceae" "Agaricales" "Agaricomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "saprobe" "exposed_hymenium" "ascohymenial" "poricidal" 43.12 8 0.63 5.66 195.98 14.44 6.7 180.633800656667 5.3 8.5 115.623699621494 625 0 1 0 0 0 "soil_peat" 2171220.07164939 "NO"
"Melanoleuca kuehneri" "InfoSpecies" "Fungi" "Melanoleuca exscissa (Fr.) Singer" "SPECIES" "INN" NA "DD" NA "Melanoleuca" "Tricholomataceae" "Agaricales" "Agaricomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 "saprobe" "exposed_hymenium" "ascolocular" "fissitunicate" 43.2 4.8 1.69 10.79 357.505 19.47 7.8 76.45701792 6.3 8.65 188.495559215388 3025 0 1 0 0 0 "soil_peat" 15961372.946671 "NO"
"Melanoleuca langei" "InfoSpecies" "Fungi" "Melanoleuca polioleuca (Fr.) Kühner & Maire" "SPECIES" "INN" NA "DD" NA "Melanoleuca" "Tricholomataceae" "Agaricales" "Agaricomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 "saprobe" "exposed_hymenium" "ascohymenial" "poricidal" 44 4 1.0237037037037 14.5 140.0575 12.2 6.5 77.6 5.5 8.5 142.549766656637 7225 0 1 0 0 0 "soil_peat" 162608.367327407 "NO"
"Melanoleuca leucophylla" "InfoSpecies" "Fungi" "Melanoleuca polioleuca (Fr.) Kühner & Maire" "SPECIES" "INN" NA "DD" NA "Melanoleuca" "Tricholomataceae" "Agaricales" "Agaricomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "saprobe" "exposed_hymenium" "ascohymenial" "poricidal" 44 3.315 0.2 19.6375 471.12 30.47 5.5 2.24 5 7.5 96.5097263182785 756 0 1 0 0 0 "soil_peat" 4465618.11706757 "NO"
"Melanoleuca luteolosperma" "InfoSpecies" "Fungi" "Melanoleuca luteolosperma (Britzelm.) Singer" "SPECIES" "INN" NA "DD" NA "Melanoleuca" "Tricholomataceae" "Agaricales" "Agaricomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "saprobe" "exposed_hymenium" "ascohymenial" "poricidal" 44 8 0.87 8.785 236.345 20.4025 4.8 113.3880794 2.5 6 62.8318530717959 841 0 1 0 0 0 "soil_peat" 134570.563160283 "NO"
"Melanoleuca melaleuca" "SPEED2ZERO" "Fungi" "Melanoleuca melaleuca (Pers.) Murrill" "SPECIES" "INN" NA "LC" NA "Melanoleuca" "Tricholomataceae" "Agaricales" "Agaricomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "saprobe" "exposed_hymenium" "ascohymenial" "poricidal" 44 4.3 1.17315789473684 10.76 140.0575 13.2671428571429 9.5 113.3880794 5.5 7.8 74.2201264410589 4900 0 1 0 0 0 "soil_peat" 1994353.48624419 "NO"
"Melanoleuca metrodii" "InfoSpecies" "Fungi" "Melanoleuca metrodii Bon" "SPECIES" "INN" NA "DD" NA "Melanoleuca" "Tricholomataceae" "Agaricales" "Agaricomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "saprobe" "ostiolar" "ascolocular" "fissitunicate" 44 5 1.05 10.27 140.0575 13.2671428571429 4.1 273.96327155 4.5 8.5 77.4507308865004 625 0 1 0 0 0 "soil_peat" 1182887.70034138 "NO"
"Melanoleuca microcephala" "InfoSpecies" "Fungi" "Melanoleuca microcephala (P.Karst.) Singer" "SPECIES" "INN" NA "DD" NA "Melanoleuca" "Tricholomataceae" "Agaricales" "Agaricomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "saprobe" "exposed_hymenium" "ascohymenial" "poricidal" 43.8875 4.87 0.56 7.89 256.09 26.23 3.6 66.7218630933333 4.8 8.8 88.0651252654291 1089 0 1 0 0 0 "soil_peat" 8655590.13811742 "NO"
"Melanoleuca nigripes" "InfoSpecies" "Fungi" "Melanoleuca nigripes Métrod" "SPECIES" NA NA "NE" NA "Melanoleuca" "Tricholomataceae" "Agaricales" "Agaricomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 "saprobe" "exposed_hymenium" "ascohymenial" "poricidal" 44 4.8 0.802 10.55 186.396666666667 20.4025 6.7 199.2924589 5.3 8 131.462562583343 5625 0 1 0 0 0 "soil_peat" 819774.882428453 "NO"
"Melanoleuca nivea" "InfoSpecies" "Fungi" "Melanoleuca polioleuca (Fr.) Kühner & Maire" "SPECIES" "INN" NA "DD" NA "Melanoleuca" "Tricholomataceae" "Agaricales" "Agaricomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0 "saprobe" "exposed_hymenium" "ascolocular" "fissitunicate" 44 3.8 0.718888888888889 15.67 227.885 13.2671428571429 4.2 66.7218630933333 5.8 8.3 183.613000632933 256 0 1 0 0 0 "soil_peat" 2811075.42981962 "NO"
"Melanoleuca oreina" "InfoSpecies" "Fungi" "Melanoleuca oreina (Fr.) Kühner & Maire" "SPECIES" "INN" NA "DD" NA "Melanoleuca" "Tricholomataceae" "Agaricales" "Agaricomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "saprobe" "exposed_hymenium" "ascohymenial" "poricidal" 43.2 4.3 0.56 12.66 221.23 12.7 5.2 91.082031395 5 8.5 102.955227245894 1225 0 1 0 0 0 "soil_peat" 877.916178816248 "NO"
"Melanoleuca paedida" "SPEED2ZERO" "Fungi" "Melanoleuca paedida (Fr.) Kühner & Maire" "SPECIES" "INN" NA "LC" NA "Melanoleuca" "Tricholomataceae" "Agaricales" "Agaricomycetes" "Basidiomycota" 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "saprobe" "exposed_hymenium" "ascohymenial" "poricidal" 43.65 3.6 0.41 13.3 278.996666666667 11.93 4.3 199.2924589 5.5 9.5 147.301425545191 4225 0 1 0 0 0 "soil_peat" 1466621.36634165 "NO"
"Melanoleuca phaeopodia" "InfoSpecies" "Fungi" "Melanoleuca phaeopodia (Bull.) Murrill" "SPECIES" NA NA "NE" NA "Melanoleuca" "Tricholomataceae" "Agaricales" "Agaricomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "saprobe" "exposed_hymenium" "ascohymenial" "poricidal" 40.7 5 0.63 11.02 218.59 13.7175 4 26.41309883 5.3 7 115.191730631626 784 0 1 0 0 0 "soil_peat" 1430007.1358561 "NO"
"Melanoleuca polioleuca" "SPEED2ZERO" "Fungi" "Melanoleuca polioleuca (Fr.) Kühner & Maire" "SPECIES" "INN" NA "LC" NA "Melanoleuca" "Tricholomataceae" "Agaricales" "Agaricomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "saprobe" "exposed_hymenium" "ascohymenial" "poricidal" 44 4.4 0.46 11.67 296.155 11.93 2.9 180.633800656667 3.3 6 17.3442094416936 900 0 1 0 0 0 "soil_peat" 7162603.31686619 "NO"
