"Species" "Source" "Group" "GBIF_accepted" "GBIF_rank" "originCH" "originEUR" "Swiss_status" "IUCN_status" "Genus" "Family" "Order" "Class" "Phylum" "GUILDE.1" "GUILDE.2" "GUILDE.3" "GUILDE.4" "GUILDE.5" "GUILDE.6" "GUILDE.7" "GUILDE.8" "GUILDE.9" "GUILDE.10" "GUILDE.11" "GUILDE.12" "GUILDE.13" "GUILDE.14" "GUILDE.15" "GUILDE.16" "GUILDE.17" "GUILDE.18" "GUILDE.19" "GUILDE.20" "GUILDE.21" "GUILDE.22" "GUILDE.23" "GUILDE.24" "GUILDE.25" "GUILDE.26" "Functional_group" "Ascoma_type" "Ascoma_development" "Ascus_dehiscence" "C_perct" "N_perct" "P_perct" "C.N_perct" "C.P_perct" "N.P_perct" "Sporocarp_N_perct" "Melanin_content_mg.g" "Spore_width_μm" "Spore_length_μm" "Spore_size_μm3" "Fruiting_body_size_mm2" "Fos" "Ter" "Aqu" "Arb" "Aer" "Substrate" "RangeSize_km2" "MISSING_ALL_TRAITS"
"Entyloma magnusii" "InfoSpecies" "Fungi" "Entyloma magnusii (Ule) G.Winter" "SPECIES" NA NA "NE" NA "Entyloma" "Entylomataceae" "Entylomatales" "Exobasidiomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "parasite" "ostiolar" "ascolocular" "fissitunicate" 44 4.4 0.47 16.75 233.13 6.98 6 77.6 9.9 16.5 218.078890036691 42 0 1 0 0 0 "above_litter" 204208.26691639 "NO"
"Entyloma matricariae" "InfoSpecies" "Fungi" "Entyloma matricariae Rostr." "SPECIES" NA NA "NE" NA "Entyloma" "Entylomataceae" "Entylomatales" "Exobasidiomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "parasite" "ostiolar" "ascolocular" "fissitunicate" 43.3 4.1 0.36 12.55 325.69 21.495 6 87.0577097566667 16 11.5 796.328287838063 2500 0 1 0 0 0 "above_litter" 7496138.09911408 "NO"
"Entyloma microsporum" "InfoSpecies" "Fungi" "Entyloma microsporum (Unger) J.Schröt." "SPECIES" "INN" NA "NE" NA "Entyloma" "Entylomataceae" "Entylomatales" "Exobasidiomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "parasite" "ostiolar" "ascohymenial" "poricidal" 44.3833333333333 3.6 0.42 18.27 279.175 21.0975 6.1 77.6 9.3 16.5 218.078890036691 1056 0 1 0 0 0 "above_litter" 1781940.75711325 "NO"
"Entyloma myosuri" "InfoSpecies" "Fungi" "Entyloma myosuri Syd." "SPECIES" NA NA "NE" NA "Entyloma" "Entylomataceae" "Entylomatales" "Exobasidiomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "parasite" "ostiolar" "ascolocular" "fissitunicate" 44.7 3.61 0.28 20.83 1026.8 32.48 4.9 76.45701792 11.3 60 218.078890036691 3025 0 1 0 0 0 "above_litter" 7162603.31686619 "NO"
"Entyloma ossifragi" "InfoSpecies" "Fungi" "Gjaerumia ossifragi (Rostr.) R.Bauer, M.Lutz & Oberw." "SPECIES" NA NA "NE" NA "Gjaerumia" "Gjaerumiaceae" "Georgefischeriales" "Exobasidiomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "parasite" "ostiolar" "ascolocular" "fissitunicate" 44.7 3.29 0.35 15.0025 385.106363636364 30.47 6.1 87.0577097566667 9.3 16.5 218.078890036691 3600 0 1 0 0 0 "above_litter" 204208.26691639 "NO"
"Entyloma pastinacae" "InfoSpecies" "Fungi" "Entyloma pastinacae Jaap" "SPECIES" NA NA "NE" NA "Entyloma" "Entylomataceae" "Entylomatales" "Exobasidiomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "parasite" "ostiolar" "ascolocular" "fissitunicate" 44 4.6 0.49 13.29 307.85 26.23 6 39 9 16.5 218.078890036691 4225 0 1 0 0 0 "above_litter" 2423.71138251278 "NO"
"Entyloma picridis" "InfoSpecies" "Fungi" "Entyloma picridis Rostr." "SPECIES" NA NA "NE" NA "Entyloma" "Entylomataceae" "Entylomatales" "Exobasidiomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "parasite" "ostiolar" "ascohymenial" "poricidal" 44 2.74 0.66 14.4 233.13 11.93 5.9 76.45701792 10.3 16.5 229.633144217819 4624 0 1 0 0 0 "above_litter" 1400263.2143623 "NO"
"Entyloma plantaginis" "InfoSpecies" "Fungi" "Entyloma plantaginis A.Blytt" "SPECIES" NA NA "NE" NA "Entyloma" "Entylomataceae" "Entylomatales" "Exobasidiomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "parasite" "ostiolar" "ascolocular" "fissitunicate" 44.5 3.85 0.24 16.26 605.25 28.5 6.3 39 50 16 218.078890036691 8100 0 1 0 0 0 "above_litter" 1781940.75711325 "NO"
"Entyloma ranunculacearum" "InfoSpecies" "Fungi" "Entyloma ranunculacearum Kochman" "SPECIES" NA NA "NE" NA "Entyloma" "Entylomataceae" "Entylomatales" "Exobasidiomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "parasite" "ostiolar" "ascohymenial" "poricidal" 42.9 3.1 0.2 15.31 499.57 32.48 6.5 87.0577097566667 50 11.5 229.633144217819 2500 0 1 0 0 0 "above_litter" 8655590.13811742 "NO"
"Entyloma ranunculi-repentis" "InfoSpecies" "Fungi" "Entyloma ranunculi-repentis Sternon" "SPECIES" "INN" NA "NE" NA "Entyloma" "Entylomataceae" "Entylomatales" "Exobasidiomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "parasite" "ostiolar" "ascohymenial" "poricidal" 44 3.26 0.444545454545455 18.8 317.5 30.47 6.3 46.38060948 9.3 15.5 78539.8163397448 2500 0 1 0 0 0 "above_litter" 204208.26691639 "NO"
"Entyloma ranunculorum" "InfoSpecies" "Fungi" "Entyloma ranunculorum Liro" "SPECIES" NA NA NA NA "Entyloma" "Entylomataceae" "Entylomatales" "Exobasidiomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "parasite" "ostiolar" "ascolocular" "fissitunicate" 43.65 4.5 0.444545454545455 10.76 473.61 31.28 6.3 46.38060948 9.3 15.5 229.633144217819 3025 0 1 0 0 0 "above_litter" 2811075.42981962 "NO"
"Entyloma serotinum" "InfoSpecies" "Fungi" "Entyloma serotinum J.Schröt." "SPECIES" "INN" NA "NE" NA "Entyloma" "Entylomataceae" "Entylomatales" "Exobasidiomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "parasite" "ostiolar" "ascohymenial" "poricidal" 44 6.87333333333333 0.47 10.185 264.563333333333 14.14 6 39 9.3 16.5 78539.8163397448 3600 0 1 0 0 0 "above_litter" 819774.882428453 "NO"
"Entyloma sonchi" "InfoSpecies" "Fungi" "Entyloma sonchi Vánky" "SPECIES" NA NA "NE" NA "Entyloma" "Entylomataceae" "Entylomatales" "Exobasidiomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "parasite" "ostiolar" "ascolocular" "fissitunicate" 43.2 4.4 0.146666666666667 14.67 568.33 62 6.3 46.38060948 9.3 15.5 229.633144217819 3025 0 1 0 0 0 "above_litter" 204208.26691639 "NO"
"Entyloma tanaceti" "InfoSpecies" "Fungi" "Entyloma tanaceti Syd." "SPECIES" NA NA "NE" NA "Entyloma" "Entylomataceae" "Entylomatales" "Exobasidiomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "parasite" "exposed_hymenium" "ascohymenial" "poricidal" 43.6 3.76 0.51 16.3 213.635 6.98 6 70 7 21 78539.8163397448 2500 0 1 0 0 0 "above_litter" 1182887.70034138 "NO"
"Entyloma terrieri" "InfoSpecies" "Fungi" "Entyloma terrieri Mayor" "SPECIES" NA NA "NE" NA "Entyloma" "Entylomataceae" "Entylomatales" "Exobasidiomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "parasite" "ostiolar" "ascohymenial" "poricidal" 44 3.4 0.526666666666667 18.8 178.36 5.82 6.1 44.17582874 10.3 60 218.078890036691 3600 0 1 0 0 0 "above_litter" 945039.6107247 "NO"
"Entyloma thalictri" "InfoSpecies" "Fungi" "Entyloma thalictri J.Schröt." "SPECIES" NA NA "NE" NA "Entyloma" "Entylomataceae" "Entylomatales" "Exobasidiomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "parasite" "ostiolar" "ascolocular" "fissitunicate" 44 5.1 1.2 11.99 125.53 11.93 6.3 77.6 7.5 16.5 218.078890036691 3025 0 1 0 0 0 "above_litter" 1133514.19812495 "NO"
"Entyloma tragopogonis" "InfoSpecies" "Fungi" "Entyloma tragopogonis Lagerh." "SPECIES" NA NA "NE" NA "Entyloma" "Entylomataceae" "Entylomatales" "Exobasidiomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "parasite" "ostiolar" "ascolocular" "fissitunicate" 44 5 0.49 10.33 278.996666666667 19.47 6 46.38060948 8.3 12.5 904.77868423386 900 0 1 0 0 0 "above_litter" 707232.451044 "NO"
"Entyloma urocystoides" "InfoSpecies" "Fungi" "Entyloma urocystoides Bubák" "SPECIES" NA NA "NE" NA "Entyloma" "Entylomataceae" "Entylomatales" "Exobasidiomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "parasite" "ostiolar" "ascohymenial" "poricidal" 43.4 4.65 0.59 13.64 213.635 9.88 5.9 77.6 11.5 16 218.078890036691 2756 0 1 0 0 0 "above_litter" 889269.813305368 "NO"
"Entyloma veronicae" "InfoSpecies" "Fungi" "Entyloma veronicae (Halst.) Lagerh." "SPECIES" NA NA "NE" NA "Entyloma" "Entylomataceae" "Entylomatales" "Exobasidiomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "parasite" "ostiolar" "ascolocular" "fissitunicate" 44 4.05 0.47 16.05 238.355 14.14 6 77.6 11.5 16 78539.8163397448 4225 0 1 0 0 0 "above_litter" 1578842.33161962 "NO"
"Entyloma verruculosum" "InfoSpecies" "Fungi" "Entyloma verruculosum A.A.Fisch.Waldh." "SPECIES" NA NA "NE" NA "Entyloma" "Entylomataceae" "Entylomatales" "Exobasidiomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "parasite" "ostiolar" "ascohymenial" "poricidal" 44 4.5 0.59 11.89 262.783333333333 12.2 5.9 87.0577097566667 8 18.5 796.328287838063 1600 0 1 0 0 0 "above_litter" 889269.813305368 "NO"
"Entyloma winteri" "InfoSpecies" "Fungi" "Entyloma winteri Linh." "SPECIES" NA NA "NE" NA "Entyloma" "Entylomataceae" "Entylomatales" "Exobasidiomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "parasite" "ostiolar" "ascolocular" "fissitunicate" 44 4.3 0.26 16.86 874.36 34.405 6.3 87.0577097566667 9 15.5 78539.8163397448 3600 0 1 0 0 0 "above_litter" 204208.26691639 "NO"
"Entyloma zinniae" "InfoSpecies" "Fungi" "Entyloma zinniae Syd." "SPECIES" NA NA "NE" NA "Entyloma" "Entylomataceae" "Entylomatales" "Exobasidiomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "parasite" "exposed_hymenium" "ascohymenial" "poricidal" 44 3.825 0.36 13.3 256.0725 19.745 6 87.0577097566667 7.5 13.5 78539.8163397448 5625 0 1 0 0 0 "above_litter" 1400263.2143623 "NO"
"Eocronartium muscicola" "InfoSpecies" "Fungi" "Eocronartium muscicola (Pers.) Fitzp." "SPECIES" "INN" NA "NE" NA "Eocronartium" "Eocronartiaceae" "Platygloeales" "Pucciniomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "parasite" "ostiolar" "ascohymenial" "poricidal" 46.4 2.4 0.35 17.0433333333333 382.155 40.69 6 56.007829265 11.7 16.5 78539.8163397448 2256 0 1 0 1 0 "mosses_lichens" 8655590.13811742 "NO"
"Epibryon arachnoideum" "InfoSpecies" "Fungi" "Epibryon arachnoideum Döbbeler" "SPECIES" NA NA "NE" NA "Epibryon" "Epibryaceae" "Chaetothyriales" "Eurotiomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "parasite" "ostiolar" "ascolocular" "fissitunicate" 43.3 3.5 0.19 22.17 1165.81 28.5 6.7 46.38060948 8 18.5 508.938009881547 3600 0 1 0 1 0 "mosses_lichens" 5209293.74294687 "NO"
"Epibryon bryophilum" "InfoSpecies" "Fungi" "Epibryon bryophilum (Fuckel) Döbbeler" "SPECIES" NA NA "NE" NA "Epibryon" "Epibryaceae" "Chaetothyriales" "Eurotiomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "parasite" "ostiolar" "ascolocular" "fissitunicate" 44 4.4 0.4675 12.86 297.63 40.69 6.1 46.38060948 8 12.5 502.654824574367 1296 0 1 0 1 0 "mosses_lichens" 2171220.07164939 "NO"
"Epibryon cryptosphaericum" "InfoSpecies" "Fungi" "Epibryon cryptosphaericum Döbbeler" "SPECIES" NA NA "NE" NA "Epibryon" "Epibryaceae" "Chaetothyriales" "Eurotiomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "parasite" "ostiolar" "ascohymenial" "poricidal" 44 3.26 0.526666666666667 14.72 201.81 11.93 4.2 31.5891284 7.5 18.5 479.197599427563 2500 0 1 0 1 0 "mosses_lichens" 2423.71138251278 "NO"
"Epibryon diaphanum" "InfoSpecies" "Fungi" "Epibryon diaphanum Döbbeler" "SPECIES" NA NA "NE" NA "Epibryon" "Epibryaceae" "Chaetothyriales" "Eurotiomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "parasite" "exposed_hymenium" "ascohymenial" "poricidal" 43.65 2.65 0.47 17.17 180.42 15.67 4.2 91.082031395 10.5 12.5 207.816354034965 3025 0 1 0 1 0 "mosses_lichens" 28642881.9044533 "NO"
"Epibryon endocarpum" "InfoSpecies" "Fungi" "Epibryon endocarpum Döbbeler" "SPECIES" NA NA "NE" NA "Epibryon" "Epibryaceae" "Chaetothyriales" "Eurotiomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "parasite" "ostiolar" "ascolocular" "fissitunicate" 44 3.6 0.64 18.33 178.358333333333 14.44 6.1 46.38060948 11 15.5 606.131032601981 506 0 1 0 1 0 "mosses_lichens" 1400263.2143623 "NO"
"Epibryon hypophyllum" "InfoSpecies" "Fungi" "Epibryon hypophyllum Döbbeler" "SPECIES" NA NA "NE" NA "Epibryon" "Epibryaceae" "Chaetothyriales" "Eurotiomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "parasite" "ostiolar" "ascohymenial" "poricidal" 44 4.2 0.51 16.41 172.14 5.82 5.9 87.0577097566667 9.8 15.5 1379.28483863206 3025 0 1 0 1 0 "mosses_lichens" 945039.6107247 "NO"
"Epibryon intercapillare" "InfoSpecies" "Fungi" "Epibryon intercapillare Döbbeler" "SPECIES" NA NA "NE" NA "Epibryon" "Epibryaceae" "Chaetothyriales" "Eurotiomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "parasite" "ostiolar" "ascohymenial" "poricidal" 43.7 3.5 0.68 15.89 167.82 13.0866666666667 4.8 44.17582874 8 14.5 468.919355462569 2304 0 1 0 1 0 "mosses_lichens" 2811075.42981962 "NO"
"Epibryon intercellulare" "InfoSpecies" "Fungi" "Epibryon intercellulare Döbbeler" "SPECIES" NA NA "NE" NA "Epibryon" "Epibryaceae" "Chaetothyriales" "Eurotiomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "parasite" "ostiolar" "ascolocular" "fissitunicate" 44 2.7 0.542857142857143 19.87 288.904 12.2 4.6 77.6 10.3 12.5 543.093405211375 3600 0 1 0 1 0 "mosses_lichens" 2423.71138251278 "NO"
"Epibryon interlamellare" "InfoSpecies" "Fungi" "Epibryon interlamellare (Racov.) Döbbeler" "SPECIES" NA NA "NE" NA "Epibryon" "Epibryaceae" "Chaetothyriales" "Eurotiomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "parasite" "ostiolar" "ascolocular" "fissitunicate" 43.6 3.7 0.66 17.17 203.78 11.93 7.6 70 10.5 15.5 895.942954895639 2256 0 1 0 1 0 "mosses_lichens" 1400263.2143623 "NO"
"Epibryon perrumpens" "InfoSpecies" "Fungi" "Epibryon perrumpens Döbbeler" "SPECIES" NA NA "NE" NA "Epibryon" "Epibryaceae" "Chaetothyriales" "Eurotiomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "parasite" "ostiolar" "ascolocular" "fissitunicate" 43.7 4 0.47 16.05 407.41 21.0975 6.5 87.0577097566667 7.8 12.5 321.555098064305 2025 0 1 0 1 0 "mosses_lichens" 752219.004164149 "NO"
"Epibryon pogonati-urnigeri" "InfoSpecies" "Fungi" "Epibryon pogonati-urnigeri Döbbeler" "SPECIES" NA NA "NE" NA "Epibryon" "Epibryaceae" "Chaetothyriales" "Eurotiomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "parasite" "ostiolar" "ascohymenial" "poricidal" 44 2.7 0.2 16.96 325.69 21.0975 6.1 39 11.2 16.5 755.499102514459 3025 0 1 0 1 0 "mosses_lichens" 9237114.36867618 "NO"
"Epibryon turfosorum" "InfoSpecies" "Fungi" "Epibryon turfosorum (Mouton) Döbbeler" "SPECIES" NA NA "NE" NA "Epibryon" "Epibryaceae" "Chaetothyriales" "Eurotiomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "parasite" "ostiolar" "ascohymenial" "poricidal" 44 3.34 0.551818181818182 13.53 221.08 20.4025 4.8 46.38060948 8 18.3 430.052618349907 625 0 1 0 1 0 "mosses_lichens" 3791053.01564674 "NO"
"Epichloe baconii" "InfoSpecies" "Fungi" "Epichloe baconii J.F.White" "SPECIES" "INN" NA "NE" NA "Epichloe" "Clavicipitaceae" "Hypocreales" "Sordariomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "parasite" "ostiolar" "ascohymenial" "poricidal" 43.7285714285714 3.7 0.37 18.33 382.155 26.28 5.9 39 12.8 21 78539.8163397448 1600 0 1 0 0 0 "above_litter" 64264.9535269113 "NO"
"Epichloe bromicola" "InfoSpecies" "Fungi" "Epichloe bromicola Leuchtm. & Schardl" "SPECIES" "INN" NA "NE" NA "Epichloe" "Clavicipitaceae" "Hypocreales" "Sordariomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "parasite" "ostiolar" "ascohymenial" "poricidal" 44.5 4.8 0.625 11.19 201.81 6.98 5.9 56.007829265 8.3 18.5 78539.8163397448 4900 0 1 0 0 0 "above_litter" 3306371.53105425 "NO"
"Epichloe festucae" "InfoSpecies" "Fungi" "Epichloe festucae Leuchtm., Schardl & M.R.Siegel" "SPECIES" "INN" NA "NE" NA "Epichloe" "Clavicipitaceae" "Hypocreales" "Sordariomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "parasite" "ostiolar" "ascolocular" "fissitunicate" 44 5.5 0.56 11.485 221.08 6.98 5.9 77.6 7.8 21 78539.8163397448 2256 0 1 0 0 0 "above_litter" 3115771.84841023 "NO"
"Epichloe sylvatica" "InfoSpecies" "Fungi" "Epichloe sylvatica Leuchtm. & Schardl" "SPECIES" "INN" NA "NE" NA "Epichloe" "Clavicipitaceae" "Hypocreales" "Sordariomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "parasite" "exposed_hymenium" "ascohymenial" "poricidal" 43.7 1.42333333333333 0.373333333333333 45.53 326.81 12.7 4.9 26.41309883 16 60 229.633144217819 3025 0 1 0 1 0 "wood" 5209293.74294687 "NO"
"Epichloe typhina" "SPEED2ZERO" "Fungi" "Epichloe typhina (Pers.) Brockm." "SPECIES" "INN" NA "NE" NA "Epichloe" "Clavicipitaceae" "Hypocreales" "Sordariomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "parasite" "ostiolar" "ascolocular" "fissitunicate" 44 4.15 0.41 19.282 432.36 28.5 6.3 87.0577097566667 8 16 78539.8163397448 1225 0 1 0 0 0 "above_litter" 64264.9535269113 "NO"
"Epicladonia lapponica" "InfoSpecies" "Fungi" "Epicladonia lapponica Ihlen" "SPECIES" "INN" NA "NE" NA "Epicladonia" "Incertae sedis" "Lichinodiales" "Leotiomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 "lichenicolous_fungus" "ostiolar" "ascolocular" "fissitunicate" 43.7 4 0.06 11.41 406.24 21.495 5.8 46.38060948 8 16.5 796.328287838063 3025 0 1 0 1 0 "mosses_lichens" 1578842.33161962 "NO"
"Epicladonia sandstedei" "InfoSpecies" "Fungi" "Epicladonia sandstedei (Zopf) D.Hawksw." "SPECIES" "INN" NA "NE" NA "Epicladonia" "Incertae sedis" "Lichinodiales" "Leotiomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 "lichenicolous_fungus" "ostiolar" "ascolocular" "fissitunicate" 44 3.86 0.47 18.33 213.635 12.2 6.5 76.45701792 10.5 15 218.078890036691 3025 0 1 0 1 0 "mosses_lichens" 1994353.48624419 "NO"
"Epicladonia simplex" "InfoSpecies" "Fungi" "Epicladonia simplex D.Hawksw." "SPECIES" "INN" NA "NE" NA "Epicladonia" "Incertae sedis" "Lichinodiales" "Leotiomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 "lichenicolous_fungus" "ostiolar" "ascohymenial" "poricidal" 43.45 3 0.1 32.26 874.36 28.5 5 40.695211225 9.3 60 218.078890036691 3600 0 1 0 1 0 "mosses_lichens" 4465618.11706757 "NO"
"Epicladonia stenospora" "InfoSpecies" "Fungi" "Epicladonia stenospora (Harm.) D.Hawksw." "SPECIES" "INN" NA "NE" NA "Epicladonia" "Incertae sedis" "Lichinodiales" "Leotiomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 "lichenicolous_fungus" "ostiolar" "ascolocular" "fissitunicate" 46.1 1.7 0.52 19.31 273.9 11.93 5.2 91.082031395 12.8 60 2144.66058485063 2500 0 1 0 1 0 "mosses_lichens" 7357320.83193645 "NO"
"Epicoccum nigrum" "InfoSpecies" "Fungi" "Epicoccum nigrum Link" "SPECIES" "INN" NA "NE" NA "Epicoccum" "Didymellaceae" "Pleosporales" "Dothideomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "parasite" "ostiolar" "ascolocular" "fissitunicate" 44.7 6 1.11 6.31 76.7 12.2 6 64.48982208 11.2 60 2144.66058485063 9025 0 1 0 0 0 "fungi" 204208.26691639 "NO"
"Epipolaeum longisetosum" "InfoSpecies" "Fungi" "Epipolaeum longisetosum (Volkart) Nüesch" "SPECIES" "INN" NA "NE" NA "Epipolaeum" "Pseudoperisporiaceae" "Chaetothyriales" "Dothideomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "saprobe" "ostiolar" "ascolocular" "fissitunicate" 44 3.9 0.765 16.3 146.882 5.92 3.9 61.92723718 5.8 13.8 317.422332928508 2500 0 1 0 0 0 "dung" 3727202.90724051 "YES"
"Episclerotium sclerotiorum" "InfoSpecies" "Fungi" "Episclerotium sclerotiorum (Rostr.) L.M.Kohn" "SPECIES" NA NA "NE" NA "Episclerotium" "Helotiaceae" "Helotiales" "Leotiomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "saprobe" "ostiolar" "ascohymenial" "poricidal" 43.7 4.2 0.06 15.0025 317.5 21.495 5.9 87.0577097566667 9.3 15.5 218.078890036691 2025 0 1 0 0 0 "above_litter" 64264.9535269113 "NO"
"Episclerotium sclerotipus" "InfoSpecies" "Fungi" "Episclerotium sclerotipus (Boud.) L.M.Kohn" "SPECIES" "INN" NA "DD" NA "Episclerotium" "Helotiaceae" "Helotiales" "Leotiomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "saprobe" "ostiolar" "ascolocular" "fissitunicate" 44 3.26 0.21 25.8 874.36 26.28 6 44.17582874 12 60 218.078890036691 3025 0 1 0 0 0 "fungi" 3462632.48555202 "NO"
"Episphaeria fraxinicola" "SPEED2ZERO" "Fungi" "Episphaeria fraxinicola (Berk. & Broome) Donk" "SPECIES" "INN" NA "DD" NA "Episphaeria" "Crepidotaceae" "Agaricales" "Agaricomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "saprobe" "ostiolar" "ascohymenial" "poricidal" 44 5.1 0.5775 10.79 220.355 13.2671428571429 6 46.38060948 7.5 12 368.613538021202 2025 0 1 0 0 0 "fungi" 2016386.98880902 "NO"
