"Species" "Source" "Group" "GBIF_accepted" "GBIF_rank" "originCH" "originEUR" "Swiss_status" "IUCN_status" "Genus" "Family" "Order" "Class" "Phylum" "GUILDE.1" "GUILDE.2" "GUILDE.3" "GUILDE.4" "GUILDE.5" "GUILDE.6" "GUILDE.7" "GUILDE.8" "GUILDE.9" "GUILDE.10" "GUILDE.11" "GUILDE.12" "GUILDE.13" "GUILDE.14" "GUILDE.15" "GUILDE.16" "GUILDE.17" "GUILDE.18" "GUILDE.19" "GUILDE.20" "GUILDE.21" "GUILDE.22" "GUILDE.23" "GUILDE.24" "GUILDE.25" "GUILDE.26" "BodyLength_max" "BEl" "VEp" "REs" "OGp" "RMl" "BLs" "PFv" "PFs" "CPt" "Litter_size" "CAT_Litter_size" "Age_at_maturity_y" "CAT_Age_at_maturity_y" "Longevity_max_y" "CAT_Longevity_max_y" "Diet" "Diet_Inv" "Diet_Vert" "Diet_Eggs" "Diet_Scav" "Diet_Phyto" "Diet_Plant" "Diet_Parasit" "Diet_Other" "Fos" "Ter" "Aqu" "Arb" "Aer" "Habitat" "Feeding_habitat" "Reprod_habitat" "Spawning_habitat" "Flow_habitat" "Salt_habitat" "MinTemp" "MaxTemp" "Migration_type" "Migration_dist" "RangeSize_km2" "MISSING_ALL_TRAITS"
"Salmo carpio" "EEA" "Fishes" "Salmo carpio Linnaeus, 1758" "SPECIES" NA "Yes" NA "CRITICALLY_ENDANGERED" "Salmo" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 500 3.82149114 0.571576385 0.363789187 0.468629849 0.773557474 0.388187986 0.307946008 0.160525393 2.531535581 15905 "fe1" 4 "ma4" 20 "ls2" "Carnivorous" 1 1 0 0 0 0 0 1 0 0 1 0 0 "bentic" "wc" "lith" "rheo" "limno" "fre" -9.3 32 "pot" "short" 362.064116940102 "NO"
"Salmo cenerinus" "InfoSpecies" "Fishes" "Salmo cenerinus Nardo, 1847" "SPECIES" NA NA "CR" "LEAST_CONCERN" "Salmo" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 300 4.00102005 0.525739563 0.304057662 0.389645339 0.395850984 0.517755822 0.239574107 0.161473163 2.510204082 304830 "fe1" 8 "ma1" 20 "ls1" "Carnivorous" 1 1 1 0 0 0 0 0 0 0 1 0 0 "bentic" "ben" "lith" "rheo" "rheo" "fre" -9.3 28.6 "pot" "short" 11998.3582233617 "YES"
"Salmo cettii" "EEA" "Fishes" "Salmo cettii Rafinesque, 1810" "SPECIES" NA "Yes" NA "NEAR_THREATENED" "Salmo" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 300 4.382651589 0.419303497 0.3416 0 0.689655172 0.494616905 0.206398615 0.155970227 2.273507293 27000 "fe1" 6 "ma1" 8 "ls2" "Omnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "demersal" "ben" "lith" "rheo" "rheo" "fre" -7.4 32 "nom" "short" 133447.653173977 "NO"
"Salmo dentex" "EEA" "Fishes" NA "SPECIES" NA "Yes" NA NA "Salmo" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 880 4.111318514 0.46002989 0.268802753 0.408727088 0.933702489 0.549385961 0.105754066 0.16628137 2.694710623 27000 "fe1" 4 "ma5" 6 "ls2" "Omnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "demersal" "wc" "lith" "rheo" "rheo" "fre" -7.4 32 "dia" "medium" 63297.5995336551 "NO"
"Salmo ezenami" "EEA" "Fishes" "Salmo ezenami Berg, 1948" "SPECIES" NA "Yes" NA "CRITICALLY_ENDANGERED" "Salmo" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 510 2.897989032 0.508259965 0.368600295 0.378857926 0.506832422 0.30804657 0.276320498 0.164961279 3.227885274 109314 "fe1" 6 "ma3" 5 "ls2" "Omnivorous" 1 1 1 0 0 0 0 0 0 0 1 0 0 "bentic" "wc" "lith" "limno" "limno" "fre" -7.4 32 "nom" "short" 216.239935032088 "NO"
"Salmo ferox" "EEA" "Fishes" "Salmo ferox Jardine, 1835" "SPECIES" NA "Yes" NA "DATA_DEFICIENT" "Salmo" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 600 4.24250545 0.622733333 0.333333333 0.566509297 0.689655172 0.438372109 0.292601064 0.125599917 3.084458333 20000 "fe1" 4 "ma2" 9 "ls2" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "demersal" "wc" "lith" "eury" "limno" "fre" -7.7 28.6 "dia" "medium" 23418.1121312844 "NO"
"Salmo fibreni" "EEA" "Fishes" "Salmo fibreni Zerunian & Gandolfi, 1990" "SPECIES" NA "Yes" NA "VULNERABLE" "Salmo" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1050 4.069680727 0.497896326 0.209968823 0.435236121 0.71488448 0.354197254 0.23213583 0.155661105 2.182252383 109314 "fe2" 4 "ma3" 8 "ls2" "Omnivorous" 1 1 1 0 0 0 0 0 0 0 1 0 0 "pelagic" "wc" "lith" "rheo" "rheo" "fre" -9.3 32 "pot" "short" 828.530960614188 "NO"
"Salmo labrax" "InfoSpecies" "Fishes" "Salmo labrax Pallas, 1814" "SPECIES" NA NA "CR" "LEAST_CONCERN" "Salmo" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1100 4.021182007 0.457372797 0.337829627 0.460144215 0.835189911 0.469688802 0.141190124 0.154848722 2.338002966 14000 "fe1" 5 "ma4" 20 "ls3" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "demersal" "wc" "lith" "rheo" "rheo" "fbm" -7.4 28.6 "dia" "short" 2120206.60415968 "NO"
"Salmo letnica" "EEA" "Fishes" "Salmo letnica (Karaman, 1924)" "SPECIES" NA "Yes" NA "DATA_DEFICIENT" "Salmo" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 760 3.557150877 0.417728215 0.289942091 0.344778262 0.606903383 0.354197254 0.206262415 0.156560123 3.133358683 109314 "fe1" 4 "ma2" 5 "ls2" "Omnivorous" 1 1 1 0 0 0 0 0 0 0 1 0 0 "bentic" "wc" "lith" "rheo" "limno" "fre" -7.4 32 "pot" "short" 348.39331223541 "NO"
"Salmo lumi" "EEA" "Fishes" "Salmo lumi Poljakov, Filipi, Basho & Hysenaj, 1958" "SPECIES" NA "Yes" NA "DATA_DEFICIENT" "Salmo" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 760 3.970081268 0.545842649 0.407511737 0.661081344 0.744037169 0.348527087 0.308575256 0.145628135 2.584557508 5495 "fe1" 8 "ma3" 12 "ls2" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "demersal" "wc" "phy" "eury" "limno" "fre" -7.4 32 "dia" "long" 348.39331223541 "NO"
"Salmo macedonicus" "EEA" "Fishes" "Salmo macedonicus (Karaman, 1924)" "SPECIES" NA "Yes" NA "DATA_DEFICIENT" "Salmo" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 500 3.795173646 0.434843096 0.369288025 0.379343846 0.71488448 0.396492857 0.189767495 0.150993116 2.317515181 27000 "fe2" 5 "ma2" 6 "ls2" "Omnivorous" 1 1 1 0 0 0 0 1 0 0 1 0 0 "pelagic" "wc" "lith" "rheo" "rheo" "fre" -9.3 28.6 "pot" "short" 14586.8712908941 "NO"
"Salmo marmoratus" "InfoSpecies" "Fishes" "Salmo marmoratus Cuvier, 1829" "SPECIES" "INN" NA "CR" "LEAST_CONCERN" "Salmo" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1200 4.786474032 0.525046706 0.240075998 0.464300245 0.929237552 0.572499689 0.159911986 0.122282764 2.05981087 14000 "fe1" 5 "ma2" 7 "ls2" "Carnivorous" 1 1 1 0 0 0 0 1 0 0 1 0 0 "demersal" "wc" "lith" "rheo" "rheo" "fre" -7.7 28.6 "dia" "long" 144380.899480139 "NO"
"Salmo nigripinnis" "EEA" "Fishes" "Salmo nigripinnis Günther, 1866" "SPECIES" NA "Yes" NA "VULNERABLE" "Salmo" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 350 4.479430556 0.490885146 0.4338853 0.350850167 0.814109081 0.488060438 0.242920354 0.144170382 3.331612086 109314 "fe2" 6 "ma1" 6 "ls1" "Omnivorous" 1 1 1 0 0 0 0 0 0 0 1 0 0 "pelagic" "wc" "lith" "eury" "rheo" "fre" -7.4 32 "nom" "short" 23.2691364460591 "NO"
"Salmo obtusirostris" "EEA" "Fishes" "Salmo obtusirostris (Heckel, 1851)" "SPECIES" NA "Yes" NA "ENDANGERED" "Salmo" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 700 3.927191593 0.52058698 0.206323007 0.350850167 0.562468258 0.455698034 0.240990258 0.139196797 2.562468203 109314 "fe2" 4 "ma2" 5 "ls2" "Omnivorous" 1 1 1 0 0 0 0 0 0 0 1 0 0 "bentic" "wc" "lith" "rheo" "rheo" "fre" -7.4 32 "pot" "short" 35969.7978851628 "NO"
"Salmo ohridanus" "EEA" "Fishes" "Salmo ohridanus Steindachner, 1892" "SPECIES" NA "Yes" NA "VULNERABLE" "Salmo" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 340 3.973713537 0.475443388 0.388560033 0.380494556 0.464910892 0.460191558 0.284431334 0.15906454 2.223285418 109314 "fe2" 6 "ma4" 9 "ls2" "Omnivorous" 1 1 0 0 0 0 0 1 0 0 1 0 0 "bentic" "wc" "lith" "rheo" "limno" "fre" -7.7 32 "pot" "short" 348.39331223541 "NO"
"Salmo pelagonicus" "EEA" "Fishes" "Salmo pelagonicus Karaman, 1938" "SPECIES" NA "Yes" NA "VULNERABLE" "Salmo" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 830 3.268131821 0.610478062 0.275775551 0.589632462 0.552976379 0.388187986 0.292601064 0.155461951 1.885064254 27000 "fe2" 4 "ma2" 8 "ls2" "Omnivorous" 1 1 1 0 0 0 0 0 0 0 1 0 0 "demersal" "wc" "lith" "rheo" "rheo" "fre" -7.7 32 "nom" "short" 12376.4039806024 "NO"
"Salmo peristericus" "EEA" "Fishes" "Salmo peristericus Karaman, 1938" "SPECIES" NA "Yes" NA "ENDANGERED" "Salmo" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 400 4.193032881 0.525430789 0.333333333 0.31583474 0.650261995 0.465069806 0.136184564 0.156560123 3.428571429 109314 "fe2" 5 "ma5" 5.5 "ls3" "Omnivorous" 1 1 1 0 0 0 0 0 0 0 1 0 0 "pelagic" "wc" "lith" "rheo" "limno" "fre" -7.7 32 "nom" "short" 1076.90772708662 "NO"
"Salmo rhodanensis" "SPEED2ZERO" "Fishes" "Salmo rhodanensis Fowler, 1974" "SPECIES" "INN" NA "EN" "DATA_DEFICIENT" "Salmo" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1200 4.452691312 0.455360714 0.255084507 0.374394972 1.014865385 0.438372109 0.226099646 0.125214874 2.158013913 20000 "fe1" 4 "ma3" 20 "ls2" "Omnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "demersal" "wc" "lith" "eury" "rheo" "fre" -7.4 32 "nom" "short" 100736.526530664 "NO"
"Salmo salar" "SPEED2ZERO" "Fishes" "Salmo salar Linnaeus, 1758" "SPECIES" "INN" NA "RE" "LEAST_CONCERN" "Salmo" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 750 3.956530893 0.467510023 0.20859375 0.424334804 0.81703125 0.421093263 0.244620095 0.124212585 3.076443168 20000 "fe2" 4 "ma2" 9 "ls2" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "bentic" "wc" "lith" "rheo" "rheo" "fbm" -9.3 32 "dia" "long" 16506817.0191384 "NO"
"Salmo schiefermuelleri" "EEA" "Fishes" "Salmo schiefermuelleri Bloch, 1784" "SPECIES" NA "Yes" NA "DATA_DEFICIENT" "Salmo" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 500 3.712439474 0.650420442 0.503950374 0.485827381 0.685132293 0.354197254 0.617923579 0.164491455 2.914296654 14000 "fe2" 6 "ma1" 7 "ls2" "Omnivorous" 1 1 0 0 0 0 0 1 0 0 1 0 0 "demersal" "wc" "lith" "limno" "limno" "fre" -9.3 32 "pot" "short" 440.404016625373 "NO"
"Salmo stomachicus" "EEA" "Fishes" "Salmo stomachicus Günther, 1866" "SPECIES" NA "Yes" NA "VULNERABLE" "Salmo" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 600 4.088354127 0.460064888 0.443946643 0.465760725 0.536231884 0.361408363 0.228527489 0.137275194 2.280604817 15905 "fe1" 6 "ma2" 5 "ls2" "Omnivorous" 1 1 0 0 0 0 0 1 0 0 1 0 0 "demersal" "wc" "lith" "rheo" "limno" "fre" -7.7 28.6 "pot" "short" 23.2691364460591 "NO"
"Salmo taleri" "EEA" "Fishes" "Salmo taleri (Karaman, 1933)" "SPECIES" NA "Yes" NA "DATA_DEFICIENT" "Salmo" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1300 4.765290449 0.326521896 0.286088355 0.304761815 0.782215076 0.471750587 0.382064176 0.153369415 3.19727876 109314 "fe1" 4 "ma2" 30 "ls2" "Omnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "bentic" "wc" "lith" "rheo" "rheo" "fre" -9.3 32 "pot" "short" 2185.08440448572 "NO"
"Salmo trutta" "SPEED2ZERO" "Fishes" "Salmo trutta Linnaeus, 1758" "SPECIES" "INN" NA "NT" "LEAST_CONCERN" "Salmo" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1400 4.174222302 0.605609036 0.304057662 0.520692859 0.874308435 0.463962026 0.25498346 0.141035041 2.274147539 5495 "fe1" 4 "ma4" 8 "ls2" "Omnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "demersal" "wc" "lith" "eury" "rheo" "fbm" -7.4 32 "dia" "long" 6311970.7757243 "NO"
"Salmo trutta subsp. fario" "InfoSpecies" "Fishes" "Salmo trutta Linnaeus, 1758" "SUBSPECIES" NA NA "NT" "LEAST_CONCERN" "Salmo" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1500 4.904021011 0.411617785 0.225251679 0.374394972 0.929237552 0.470138488 0.234029699 0.154280719 2.602694192 5495 "fe1" 4 "ma4" 16 "ls2" "Omnivorous" 1 1 0 0 0 0 0 1 0 0 1 0 0 "demersal" "wc" "lith" "rheo" "rheo" "fbm" -7.4 32 "nom" "short" 1681743.1094752 "NO"
"Salmo trutta subsp. fluviatilis" "InfoSpecies" "Fishes" NA "SUBSPECIES" NA NA "EN" NA "Salmo" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 757 3.82672 0.433064294 0.3416 0.384101293 0.650261995 0.456579498 0.245579208 0.159646269 2.158013913 5495 "fe1" 4 "ma2" 5.5 "ls2" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "demersal" "wc" "lith" "rheo" "rheo" "fre" -7.4 28.6 "pot" "short" 6311970.7757243 "YES"
"Salmo trutta subsp. lacustris" "InfoSpecies" "Fishes" "Salmo trutta Linnaeus, 1758" "SUBSPECIES" NA NA "EN" "LEAST_CONCERN" "Salmo" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 502 4.326970703 0.553902596 0.262570751 0.469727328 0.71488448 0.479351032 0.250272659 0.137935665 3.580847016 27000 "fe1" 5 "ma5" 15 "ls1" "Omnivorous" 1 1 0 0 0 0 0 1 0 0 1 0 0 "demersal" "wc" "lith" "rheo" "eury" "fre" -9.3 32 "pot" "long" 75193.0129515396 "NO"
"Salmo trutta subsp. lake" "InfoSpecies" "Fishes" NA "SUBSPECIES" "INN" NA "EN" NA "Salmo" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 600 5.987026227 0.592348543 0.102051546 0.304761815 0.606320595 0.61562476 0.54764211 0.122513871 3.368282123 6000 "fe1" 4 "ma2" 5 "ls2" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "demersal" "ben" "lith" "rheo" "rheo" "fre" -7.7 32 "nom" "short" 3016.89034169996 "NO"
"Salmo trutta subsp. marinus" "InfoSpecies" "Fishes" NA "SUBSPECIES" NA NA "RE" NA "Salmo" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1100 3.714509819 0.498044308 0.310183099 0.404241848 0.683810345 0.325371789 0.141190124 0.157129972 3.368282123 27000 "fe1" 4 "ma3" 7 "ls2" "Omnivorous" 1 1 1 0 0 0 0 0 0 0 1 0 0 "pelagic" "wc" "lith" "limno" "rheo" "fre" -9.3 28.6 "pot" "short" 1771044.89389217 "YES"
"Salmo trutta subsp. resident" "InfoSpecies" "Fishes" NA "SUBSPECIES" "INN" NA "RE" NA "Salmo" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1520 4.324533428 0.555333459 0.210233364 0.52948369 0.874308435 0.551620454 0.674227773 0.189963951 2.249765654 6000 "fe2" 4 "ma4" 20 "ls2" "Carnivorous" 1 1 0 0 0 0 0 1 0 0 1 0 0 "demersal" "ben" "lith" "rheo" "rheo" "fbm" -7.7 28.6 "dia" "short" 5226372.84159545 "YES"
"Salvelinus alpinus" "EEA" "Fishes" "Salvelinus alpinus (Linnaeus, 1758)" "SPECIES" NA "No" NA "LEAST_CONCERN" "Salvelinus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 310 4.256032317 0.640026718 0.271921287 0.54224371 0.747663551 0.477158943 0.324259677 0.168286183 2.865442308 6000 "fe1" 4 "ma4" 6 "ls3" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "bentic" "wc" "lith" "rheo" "limno" "fbm" -9.3 32 "dia" "short" 7877555.98799283 "NO"
"Salvelinus colii" "EEA" "Fishes" "Salvelinus colii (Günther, 1863)" "SPECIES" NA "Yes" NA "NEAR_THREATENED" "Salvelinus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 760 3.835017855 0.577246748 0.377791817 0.519694839 0.686115171 0.385946066 0.333867863 0.139757012 2.200067986 109314 "fe2" 4 "ma2" 8 "ls2" "Omnivorous" 1 1 1 0 0 0 0 0 0 0 1 0 0 "bentic" "wc" "lith" "eury" "rheo" "fre" -9.3 28.6 "nom" "short" 2634.15069549298 "NO"
"Salvelinus evasus" "EEA" "Fishes" "Salvelinus evasus Freyhof & Kottelat, 2005" "SPECIES" NA "Yes" NA "VULNERABLE" "Salvelinus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 160 4.744077448 0.680627033 0.32238611 0.468629849 0.654342857 0.678079358 0.674227773 0.250072581 2.20932337 6811 "fe1" 4 "ma1" 6 "ls1" "Omnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "demersal" "ben" "spel" "eury" "limno" "fre" -7.4 32 "nom" "short" 45.3893237089387 "NO"
"Salvelinus fimbriatus" "EEA" "Fishes" "Salvelinus fimbriatus Regan, 1908" "SPECIES" NA "Yes" NA "VULNERABLE" "Salvelinus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 300 4.839753347 0.520625688 0.496144928 0.467698415 0.886175258 0.455698034 0.242920354 0.137935665 2.562299521 6811 "fe3" 5 "ma4" 7 "ls2" "Omnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "demersal" "wc" "lith" "eury" "rheo" "fre" -7.4 32 "pot" "short" 1225.28194375617 "NO"
"Salvelinus fontinalis" "SPEED2ZERO" "Fishes" "Salvelinus fontinalis (Mitchill, 1814)" "SPECIES" "NEO" NA NA NA "Salvelinus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 860 3.471882099 0.6354576 0.320154569 0.56764812 0.937220636 0.438863261 0.277230417 0.153272033 2.280604817 6811 "fe1" 4 "ma2" 15 "ls3" "Omnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "demersal" "wc" "lith" "rheo" "rheo" "fbm" -9.3 28.6 "dia" "short" 4503559 "NO"
"Salvelinus gracillimus" "EEA" "Fishes" "Salvelinus gracillimus Regan, 1909" "SPECIES" NA "Yes" NA "VULNERABLE" "Salvelinus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 800 2.822643439 0.570449675 0.29705243 0.459201629 0.653615385 0.292088491 0.303461752 0.16686248 3.089545793 27000 "fe1" 4 "ma3" 5 "ls2" "Omnivorous" 1 1 1 0 0 0 0 1 0 0 1 0 0 "pelagic" "wc" "lith" "rheo" "rheo" "fre" -9.3 28.6 "pot" "short" 1677.76820658435 "NO"
"Salvelinus grayi" "EEA" "Fishes" "Salvelinus grayi (Günther, 1862)" "SPECIES" NA "Yes" NA "CRITICALLY_ENDANGERED" "Salvelinus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 700 3.481135273 0.553902596 0.419094295 0.440269744 0.326590325 0.351679644 0.315456396 0.123447989 2.709869799 15905 "fe1" 6 "ma4" 5 "ls2" "Omnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "bentic" "wc" "lith" "limno" "rheo" "fre" -7.4 28.6 "nom" "short" 23.2691364460591 "NO"
"Salvelinus inframundus" "EEA" "Fishes" "Salvelinus inframundus Regan, 1909" "SPECIES" NA "Yes" NA "DATA_DEFICIENT" "Salvelinus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 500 4.510692407 0.607308759 0.338076128 0.532037571 0.61362963 0.450087512 0.481677159 0.183462986 2.584448052 20000 "fe1" 4 "ma1" 9 "ls1" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "demersal" "wc" "lith" "eury" "limno" "fre" -7.4 32 "pot" "short" 12568.2563859305 "NO"
"Salvelinus killinensis" "EEA" "Fishes" "Salvelinus killinensis (Günther, 1866)" "SPECIES" NA "Yes" NA "VULNERABLE" "Salvelinus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 440 3.572677392 0.497896326 0.434572849 0.495659254 0.84366518 0.388187986 0.292601064 0.15906454 2.729113841 27000 "fe2" 4 "ma2" 8 "ls2" "Omnivorous" 1 1 1 0 0 0 0 1 0 0 1 0 0 "bentic" "wc" "lith" "limno" "eury" "fre" -7.7 32 "pot" "short" 2397.74180699846 "NO"
"Salvelinus lepechini" "EEA" "Fishes" "Salvelinus lepechini (Gmelin, 1789)" "SPECIES" NA "Yes" NA "LEAST_CONCERN" "Salvelinus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 500 4.423763495 0.575952812 0.377791817 0.364875147 0.809998282 0.448021099 0.189767495 0.149156377 2.650049006 27000 "fe2" 5 "ma2" 16 "ls2" "Omnivorous" 1 1 0 0 0 0 0 1 0 0 1 0 0 "demersal" "wc" "lith" "rheo" "rheo" "fre" -9.3 28.6 "nom" "short" 454146.641996384 "NO"
"Salvelinus lonsdalii" "EEA" "Fishes" "Salvelinus lonsdalii Regan, 1909" "SPECIES" NA "Yes" NA "CRITICALLY_ENDANGERED" "Salvelinus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 500 3.929315609 0.438711954 0.408502122 0.350850167 0.594230921 0.348527087 0.240990258 0.139757012 2.624828153 109314 "fe2" 4 "ma2" 5 "ls2" "Omnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "bentic" "wc" "lith" "rheo" "rheo" "fre" -9.3 28.6 "pot" "short" 2342.90087260319 "NO"
