"Species" "Source" "Group" "GBIF_accepted" "GBIF_rank" "originCH" "originEUR" "Swiss_status" "IUCN_status" "Genus" "Family" "Order" "Class" "Phylum" "GUILDE.1" "GUILDE.2" "GUILDE.3" "GUILDE.4" "GUILDE.5" "GUILDE.6" "GUILDE.7" "GUILDE.8" "GUILDE.9" "GUILDE.10" "GUILDE.11" "GUILDE.12" "GUILDE.13" "GUILDE.14" "GUILDE.15" "GUILDE.16" "GUILDE.17" "GUILDE.18" "GUILDE.19" "GUILDE.20" "GUILDE.21" "GUILDE.22" "GUILDE.23" "GUILDE.24" "GUILDE.25" "GUILDE.26" "Riparian_sp" "Overwinter_stage" "BodyLength_min" "BodyLength_mm" "BodyLength_max" "BodyWidth_mm" "Body_height_mm" "Head_length_mm" "Head_width_mm" "Eye_area_mm2" "Antenna_length_mm" "Mandible_length_mm" "Proximal_mandible_width_mm" "Front_leg_length_mm" "Mid_leg_length_mm" "Hind_leg_length_mm" "Flight_capacity" "Elytra_length_mm" "Elytra_width_mm" "Wing_length_mm" "Wing_width_mm" "Wing_area_mm2" "Hairiness_total" "Colour_lightness" "Diet" "Diet_Carniv" "Diet_Scav" "Diet_Fungi" "Diet_Root" "Diet_Seed" "Diet_Leaf" "Diet_Flower" "Diet_Stem" "Fos" "Ter" "Aqu" "Arb" "Aer" "Biotope_range" "HAB_MesoGrass" "HAB_DryGrass" "HAB_Shrubs" "HAB_Forests" "HAB_TallGrass" "HAB_Wetlands" "HAB_Water" "HAB_Rocks" "HAB_Human" "EIV_Moisture" "Elev_Planar" "Elev_Colline" "Elev_Montane" "Elev_Subalpine" "Elev_Alpine" "Dispersal_ability" "RangeSize_km2" "MISSING_ALL_TRAITS"
"Bembidion bipunctatum subsp. bipunctatum" "SPEED2ZERO" "Insects" "Bembidion bipunctatum bipunctatum" "SUBSPECIES" "INN" NA "LC (n)" NA "Bembidion" "Carabidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 "imago" 3 3.74 4 1.578 1.354 0.941 1.032 0.115 2.531 0.347 0.083 1.505 1.669 1.847 "dimorphy" 2.871 0.784 6.056 1.995 6.395 13.369 119.16 "Carnivorous" 1 0 0 0 0 0 0 0 0 1 0 0 0 "eurytop" 0 0 0 0 0 0 0 0 1 3 0 1 1 1 1 1 251633.472321516 "YES"
"Bembidion bipunctatum subsp. nivale" "InfoSpecies" "Insects" "Bembidion bipunctatum nivale Heer, 1837" "SUBSPECIES" NA NA "LC" NA "Bembidion" "Carabidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 "imago" 3 4 5 1.314 1.247 0.759 1.034 0.078 1.688 0.386 0.182 1.312 1.54 1.709 "macroptery" 3.678 0.593 4.179 1.949 6.157 27.964 112.14 "Carnivorous" 1 0 0 0 0 0 0 0 0 1 0 0 0 "eurytop" 0 0 1 1 0 1 0 0 0 4 0 1 1 1 1 1 1433.96430079378 "NO"
"Bembidion brunnicorne subsp. brunnicorne" "InfoSpecies" "Insects" "Bembidion brunnicorne Dejean, 1831" "SUBSPECIES" NA NA "DD" NA "Bembidion" "Carabidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 "imago" 4 4 4 1.522 1.354 0.824 0.964 0.109 1.702 0.358 0.236 1.764 1.902 2.207 "macroptery" 3.449 0.799 5.737 2.342 13.454 66.264 125.77 "Omnivorous" 1 0 0 0 0 0 0 0 0 1 0 0 0 "eurytop" 0 0 0 1 0 1 0 0 0 4 0 1 0 0 0 1 575.811141879543 "NO"
"Bembidion bruxellense" "SPEED2ZERO" "Insects" "Bembidion bruxellense Wesmael, 1835" "SPECIES" "INN" NA "VU" NA "Bembidion" "Carabidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 "imago" 4 4.5 5 1.663 1.369 0.908 1.171 0.133 2.795 0.263 0.161 1.886 1.952 2.197 "macroptery" 4.009 1.091 6.056 1.996 7.794 24.549 113.35 "Carnivorous" 1 0 0 0 0 0 0 0 0 1 1 0 0 "stenotop" 0 0 0 0 0 1 1 0 0 4 1 1 1 1 0 1 2446.30666937309 "NO"
"Bembidion bualei s.l." "InfoSpecies" "Insects" "Bembidion bualei Jacquelin du Val, 1852" "SPECIES" NA NA NA NA "Bembidion" "Carabidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 3 "imago" 4 5.5 6 2.117 1.768 0.659 1.152 0.077 1.559 0.401 0.366 2.084 2.111 2.197 "dimorphy" 4.06 1.091 5.79 2.277 12.147 17.01 122.69 "Carnivorous" 1 0 0 0 0 0 1 0 0 1 1 0 0 "eurytop" 0 0 0 0 0 0 1 0 1 5 1 0 1 1 0 1 183035.20354577 "YES"
"Bembidion bualei subsp. baenningeri" "InfoSpecies" "Insects" NA "SUBSPECIES" NA NA "LC" NA "Bembidion" "Carabidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 3 "imago" 4 5 6 1.522 1.489 0.821 1.06 0.104 3.269 0.285 0.141 1.621 1.749 2.071 "brachyptery" 4.009 0.703 5.343 2.167 9.699 33.641 127.49 "Carnivorous" 1 0 0 0 0 0 0 0 0 1 1 0 0 "stenotop" 0 0 0 0 0 0 1 0 0 4 0 0 1 1 1 1 306668.802246353 "NO"
"Bembidion bualei subsp. bualei" "SPEED2ZERO" "Insects" "Bembidion bualei bualei" "SUBSPECIES" "INN" NA "LC" NA "Bembidion" "Carabidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 "imago" 4 5 6 1.628 1.4 0.821 1.155 0.13 3.485 0.326 0.092 2.119 2.023 2.226 "dimorphy" 4.552 0.779 4.997 1.996 7.524 44.883 122.21 "Carnivorous" 1 0 0 0 0 0 0 0 0 1 1 0 0 "eurytop" 0 0 0 0 0 1 1 0 1 4 1 1 1 1 1 1 4535849.22649676 "NO"
"Bembidion bugnioni subsp. bugnioni" "SPEED2ZERO" "Insects" "Bembidion bugnioni bugnioni" "SUBSPECIES" "INN" NA "LCR" NA "Bembidion" "Carabidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 4 "imago" 5 6 7 2.058 1.558 1.195 1.34 0.148 3.274 0.357 0.179 2.374 2.306 2.657 "macroptery" 4.325 1.11 6.666 2.539 16.128 17.818 111.5 "Carnivorous" 1 0 0 0 0 0 0 0 0 1 1 0 0 "stenotop" 0 0 0 0 0 0 1 0 0 5 1 1 1 0 0 1 1763.16271996985 "NO"
"Bembidion coeruleum" "InfoSpecies" "Insects" "Bembidion coeruleum Audinet-Serville, 1821" "SPECIES" "INN" NA "LCR" NA "Bembidion" "Carabidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 4 "imago" 5 5.5 6 1.501 1.17 0.978 0.993 0.072 1.568 0.274 0.085 1.58 1.716 1.808 "macroptery" 3.568 0.969 4.714 1.886 5.294 11.919 105.52 "Herbivorous" 0 0 0 0 0 0 1 0 0 1 1 0 0 "stenotop" 0 0 0 0 0 0 1 0 0 4 1 1 1 1 0 1 306668.802246353 "NO"
"Bembidion complanatum" "SPEED2ZERO" "Insects" "Bembidion complanatum Heer, 1837" "SPECIES" "INN" NA "LC" NA "Bembidion" "Carabidae" "Coleoptera" "Insecta" "Arthropoda" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 "imago" 5 5.5 6 2.031 1.364 0.934 1.273 0.08 2.402 0.278 0.112 1.789 2.03 2 "macroptery" 4.06 0.993 5.613 2.122 10.21 13.947 115.19 "Carnivorous" 1 0 0 0 0 0 0 0 0 1 1 0 0 "eurytop" 0 0 0 0 0 1 1 0 0 5 1 1 1 1 1 1 303.06740896541 "NO"
"Bembidion conforme" "SPEED2ZERO" "Insects" "Bembidion conforme Dejean, 1831" "SPECIES" "INN" NA "LC" NA "Bembidion" "Carabidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 "imago" 4 5 6 2.47 2.011 1.111 1.497 0.091 1.843 0.359 0.144 2.828 2.768 3.801 "macroptery" 4.122 1.069 7.145 2.405 18.912 30.193 116.92 "Omnivorous" 1 0 0 0 0 0 0 0 0 1 1 0 0 "stenotop" 0 0 0 0 0 0 1 0 0 5 1 1 1 1 1 1 1123.53514427591 "NO"
"Bembidion decoratum subsp. decoratum" "InfoSpecies" "Insects" NA "SUBSPECIES" NA NA "LC" NA "Bembidion" "Carabidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 "imago" 3 3.5 4 1.625 0.956 0.956 0.967 0.068 2.8 0.273 0.077 1.341 1.214 1.691 "macroptery" 2.868 0.589 5.031 2.226 8.237 30.569 122.77 "Herbivorous" 1 0 0 0 0 0 0 0 0 1 1 0 0 "stenotop" 0 0 0 0 0 0 1 0 0 4 1 1 1 0 0 1 575.811141879543 "NO"
"Bembidion decorum" "InfoSpecies" "Insects" "Bembidion decorum (Panzer, 1799)" "SPECIES" NA NA NA NA "Bembidion" "Carabidae" "Coleoptera" "Insecta" "Arthropoda" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 "imago" 4 4.492 5 1.485 1.187 0.652 0.875 0.081 1.343 0.286 0.132 1.298 1.384 1.464 "dimorphy" 3.257 0.732 3.74 1.732 5.984 33.583 123.98 "Carnivorous" 1 0 0 0 0 0 0 0 0 1 1 0 0 "stenotop" 0 0 0 0 0 0 1 0 0 4 0 1 1 1 1 0.75 493242.982635846 "NO"
"Bembidion decorum subsp. decorum" "SPEED2ZERO" "Insects" "Bembidion decorum decorum" "SUBSPECIES" "INN" NA "LC" NA "Bembidion" "Carabidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 "imago" 5 5.5 6 2.057 1.527 1.06 1.268 0.107 1.864 0.351 0.134 1.832 2.079 2.182 "macroptery" 4.06 0.976 5.385 2.063 10.416 15.22 115.89 "Carnivorous" 1 0 0 0 0 0 0 0 0 1 1 0 0 "eurytop" 0 0 0 1 0 1 1 0 0 5 1 1 1 1 0 1 375.824065699884 "NO"
"Bembidion deletum subsp. deletum" "InfoSpecies" "Insects" "Bembidion deletum deletum" "SUBSPECIES" "INN" NA "LC" NA "Bembidion" "Carabidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 "imago" 4 4.5 5 2.665 1.791 0.977 1.231 0.102 1.611 0.407 0.239 1.795 2.085 1.904 "macroptery" 3.417 1.165 6.434 2.288 13.767 36.037 105.1 "Herbivorous" 0 0 0 0 0 0 1 0 0 1 0 0 0 "eurytop" 0 0 1 1 0 0 0 0 0 3 1 1 1 1 1 1 68162.5199658738 "NO"
"Bembidion dentellum" "SPEED2ZERO" "Insects" "Bembidion dentellum (Thunberg, 1787)" "SPECIES" "INN" NA "LC" NA "Bembidion" "Carabidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 4 "imago" 4 5 6 2.127 1.604 0.905 1.022 0.103 1.914 0.267 0.136 1.642 1.915 1.814 "macroptery" 3.643 1.018 5.402 2.144 11.211 38.808 103.05 "Carnivorous" 1 0 0 0 0 0 0 0 0 1 0 0 0 "eurytop" 1 0 0 0 0 0 0 0 1 5 1 1 1 0 0 1 2547.96945850482 "NO"
"Bembidion distinguendum subsp. distinguendum" "SPEED2ZERO" "Insects" "Bembidion distinguendum distinguendum" "SUBSPECIES" "INN" NA "NT" NA "Bembidion" "Carabidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 "imago" 5 5.5 6 1.79 1.632 0.68 1.07 0.138 3.435 0.38 0.169 1.837 2.147 2.197 "macroptery" 4.022 0.972 5.385 2.385 10.265 22.317 140.47 "Carnivorous" 1 0 0 0 0 0 0 0 0 1 0 0 0 "stenotop" 0 0 0 0 0 0 0 0 1 5 1 1 1 1 0 1 86470.1505256719 "NO"
"Bembidion doderoi" "InfoSpecies" "Insects" "Sinechostictus doderoi (Ganglbauer, 1891)" "SPECIES" NA NA "LCR" NA "Sinechostictus" "Carabidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 2 "imago" 5 5.5 6 1.723 1.267 0.994 1.016 0.181 2.093 0.504 0.242 1.867 2.189 2.441 "macroptery" 4.352 0.892 5.385 2.095 9.363 22.555 114.57 "Carnivorous" 1 0 0 0 0 0 0 0 0 1 1 0 0 "eurytop" 0 0 0 0 0 1 1 0 0 4 1 1 1 1 0 0.75 8276.8547531021 "NO"
"Bembidion doris" "SPEED2ZERO" "Insects" "Bembidion doris (Panzer, 1796)" "SPECIES" "INN" NA "LC" NA "Bembidion" "Carabidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 3 "imago" 3 3 3 1.424 1.239 0.691 0.936 0.059 1.853 0.239 0.096 1.368 1.434 1.637 "macroptery" 2.548 0.611 3.528 1.198 4.173 51.312 138.49 "Herbivorous" 1 0 0 0 0 0 1 0 0 1 0 0 0 "eurytop" 0 0 0 0 0 0 0 0 0 5 0 1 1 0 0 0.5 68127.9538478765 "NO"
"Bembidion elongatum" "InfoSpecies" "Insects" "Sinechostictus elongatus (Dejean, 1831)" "SPECIES" NA NA NA NA "Sinechostictus" "Carabidae" "Coleoptera" "Insecta" "Arthropoda" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 "imago" 6 8 9 2.328 1.861 0.99 1.64 0.18 3.592 0.516 0.255 3.052 3.333 3.869 "brachyptery" 5.853 1.244 7.687 3.219 19.571 13.222 123.62 "Herbivorous" 1 0 0 0 0 0 0 0 0 1 1 0 0 "stenotop" 0 0 0 0 0 0 1 0 0 3 0 1 1 1 0 1 206474.511130133 "NO"
"Bembidion elongatum subsp. elongatum" "InfoSpecies" "Insects" NA "SUBSPECIES" NA NA "EN" NA "Bembidion" "Carabidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 3 "imago" 3 3.5 4 1.104 0.836 0.66 0.835 0.061 1.542 0.152 0.112 1.223 1.319 1.601 "macroptery" 2.705 0.563 3.57 1.473 5.079 37.639 120.69 "Omnivorous" 1 0 0 0 0 0 0 0 0 1 1 0 0 "stenotop" 0 0 0 0 0 0 1 0 0 4 1 1 0 0 0 1 12.0358529592592 "NO"
"Bembidion eques" "SPEED2ZERO" "Insects" "Bembidion eques Sturm, 1825" "SPECIES" "INN" NA "CR" NA "Bembidion" "Carabidae" "Coleoptera" "Insecta" "Arthropoda" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 "imago" 7 8 9 2.927 2.526 1.663 1.756 0.368 6.348 0.422 0.171 3.588 4.017 4.409 "macroptery" 5.864 1.471 8.567 3.303 19.117 5.591 125.69 "Carnivorous" 1 0 0 0 0 0 0 0 0 1 1 0 0 "stenotop" 0 0 0 0 0 0 1 0 0 5 1 1 1 1 0 1 3004558.63218169 "NO"
"Bembidion fasciolatum" "SPEED2ZERO" "Insects" "Bembidion fasciolatum (Duftschmid, 1812)" "SPECIES" "INN" NA "LC" NA "Bembidion" "Carabidae" "Coleoptera" "Insecta" "Arthropoda" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 "imago" 5 6 7 2.067 1.884 1.195 1.311 0.228 1.458 0.355 0.234 2.05 2.111 2.17 "macroptery" 3.055 1.021 5.39 2.013 9.349 18.332 138.93 "Carnivorous" 1 0 0 0 0 0 0 0 0 1 1 0 0 "stenotop" 0 0 0 0 0 0 1 0 0 5 1 1 1 1 1 1 4076.91243699412 "NO"
"Bembidion femoratum subsp. femoratum" "SPEED2ZERO" "Insects" "Bembidion femoratum femoratum" "SUBSPECIES" "INN" NA "LC (n)" NA "Bembidion" "Carabidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 3 "imago" 2 2.5 3 1.316 1.126 0.5 0.905 0.028 0.644 0.261 0.107 1.081 1.354 1.278 "dimorphy" 2.409 0.702 3.624 1.539 3.859 40.935 121.69 "Carnivorous" 1 0 0 0 0 0 0 0 0 1 0 0 0 "eurytop" 0 0 0 0 0 0 0 0 0 5 0 0 1 1 0 0.5 4814.13800900895 "YES"
"Bembidion femoratum subsp. fermoratum" "InfoSpecies" "Insects" NA "SUBSPECIES" NA NA "LC" NA "Bembidion" "Carabidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 "imago" 4 4.5 5 1.386 1.185 0.749 0.823 0.075 1.422 0.242 0.159 1.451 1.214 1.81 "dimorphy" 3.257 0.588 4.098 1.628 3.859 31.856 126.81 "Carnivorous" 1 0 0 0 0 0 0 0 0 1 1 0 0 "stenotop" 0 0 0 0 0 0 1 0 0 4 1 1 1 1 0 1 68127.9538478765 "NO"
"Bembidion fluviatile" "InfoSpecies" "Insects" "Bembidion fluviatile Dejean, 1831" "SPECIES" NA NA NA NA "Bembidion" "Carabidae" "Coleoptera" "Insecta" "Arthropoda" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 "imago" 3 3.5 4 1.556 1.434 0.837 0.965 0.065 1.265 0.259 0.132 1.312 1.417 1.528 "dimorphy" 2.871 0.685 4.253 1.459 6.175 21.104 116.87 "Carnivorous" 1 0 0 0 0 0 0 0 0 1 1 0 0 "stenotop" 0 0 0 0 0 0 1 0 1 4 0 1 1 1 1 1 2498.04025376434 "NO"
"Bembidion fluviatile subsp. fluviatile" "InfoSpecies" "Insects" "Bembidion fluviatile fluviatile" "SUBSPECIES" "INN" NA "CR" NA "Bembidion" "Carabidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 4 "imago" 4 5 6 1.739 1.527 1.141 0.997 0.107 3.652 0.263 0.147 2.145 2.404 2.842 "macroptery" 3.643 1.015 6.642 2.405 13.164 33.292 127.84 "Herbivorous" 1 0 0 0 0 0 1 0 0 1 1 0 0 "stenotop" 0 0 0 0 0 0 1 0 0 4 0 1 1 0 0 1 7401.61242454282 "NO"
"Bembidion foraminosum" "SPEED2ZERO" "Insects" "Bembidion foraminosum Sturm, 1825" "SPECIES" "INN" NA "CR" NA "Bembidion" "Carabidae" "Coleoptera" "Insecta" "Arthropoda" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 "larva" 5 6 7 1.841 1.335 1.001 1.17 0.078 2.045 0.378 0.176 1.916 2.079 1.974 "macroptery" 3.802 0.864 5.425 2.306 10.288 17.151 138.26 "Carnivorous" 1 0 0 0 0 0 0 0 0 1 1 0 0 "stenotop" 0 0 0 0 0 0 1 0 0 4 1 1 1 0 0 1 7459.62165409384 "NO"
"Bembidion fulvipes" "SPEED2ZERO" "Insects" "Bembidion fulvipes Sturm, 1827" "SPECIES" "INN" NA "NT" NA "Bembidion" "Carabidae" "Coleoptera" "Insecta" "Arthropoda" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 "imago" 6 6.5 7 2.295 2.057 1.06 1.232 0.2 2.045 0.489 0.156 2.26 3.026 4.132 "macroptery" 5.79 1.207 7.358 2.916 20.192 9.32 117.29 "Carnivorous" 1 0 0 0 0 0 1 0 0 1 1 0 0 "stenotop" 0 0 0 0 0 0 1 0 0 5 1 1 1 1 0 1 279968.613598495 "NO"
"Bembidion fumigatum" "SPEED2ZERO" "Insects" "Bembidion fumigatum (Duftschmid, 1812)" "SPECIES" "INN" NA "LCR" NA "Bembidion" "Carabidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 3 "imago" 3 3.5 4 1.365 1.005 0.719 0.921 0.091 0.935 0.258 0.107 1.483 1.427 1.652 "macroptery" 2.871 0.709 4.362 1.795 5.159 43.976 132.29 "Omnivorous" 1 0 0 0 0 0 0 0 0 1 1 0 0 "stenotop" 0 0 0 0 0 0 1 0 0 5 0 1 0 0 0 1 38635.7036703027 "NO"
"Bembidion genei subsp. illigeri" "SPEED2ZERO" "Insects" "Bembidion genei illigeri Netolitzky, 1914" "SUBSPECIES" "INN" NA "LC (n)" NA "Bembidion" "Carabidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 "imago" 6 6.297 8 2.045 1.455 0.753 1.234 0.139 3.723 0.521 0.099 1.867 2.247 2.842 "brachyptery" 4.728 0.855 5.361 2.382 9.955 12.027 132.1 "Carnivorous" 1 0 0 0 0 0 0 0 0 1 0 0 0 "eurytop" 0 0 0 0 0 0 0 0 1 4 0 1 1 1 1 1 3013.33839019022 "NO"
"Bembidion geniculatum" "InfoSpecies" "Insects" "Bembidion geniculatum Heer, 1837" "SPECIES" NA NA NA NA "Bembidion" "Carabidae" "Coleoptera" "Insecta" "Arthropoda" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 "imago" 4 5 6 1.637 1.338 1.013 1.072 0.082 1.611 0.188 0.15 1.496 1.676 1.946 "dimorphy" 3.818 0.599 4.601 2.001 6.697 37.39 130.91 "Carnivorous" 1 0 0 0 0 0 0 0 0 1 1 0 0 "stenotop" 0 0 0 0 0 0 1 0 1 4 1 1 1 1 0 1 40440.8929763767 "NO"
"Bembidion geniculatum subsp. geniculatum" "SPEED2ZERO" "Insects" "Bembidion geniculatum geniculatum" "SUBSPECIES" "INN" NA "LC" NA "Bembidion" "Carabidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 "imago" 4 4.5 5 1.847 1.17 0.877 0.993 0.058 1.545 0.188 0.083 1.397 1.71 2.359 "macroptery" 3.818 1.019 4.856 1.868 8.202 12.027 124.33 "Herbivorous" 1 0 0 0 0 0 0 0 0 1 0 0 0 "eurytop" 0 0 0 1 0 0 0 0 1 5 1 1 1 1 1 1 493242.982635846 "NO"
"Bembidion gilvipes" "InfoSpecies" "Insects" "Bembidion gilvipes Sturm, 1825" "SPECIES" "INN" NA NA NA "Bembidion" "Carabidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 "imago" 2 2.75 3 1.646 1.38 0.531 0.947 0.07 1.368 0.247 0.119 1.401 1.411 1.148 "dimorphy" 3.053 0.859 4.179 1.594 5.418 55.741 131.61 "Carnivorous" 1 0 0 0 0 0 0 0 0 1 0 0 0 "eurytop" 0 0 0 0 0 0 0 0 1 4 0 1 1 0 0 0.75 1097443.10968309 "NO"
"Bembidion glaciale" "SPEED2ZERO" "Insects" "Bembidion glaciale Heer, 1837" "SPECIES" "INN" NA "LC" NA "Bembidion" "Carabidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 "imago" 4 4.5 5 2 1.438 0.68 1.108 0.109 1.843 0.245 0.07 1.499 1.716 1.872 "macroptery" 3.559 0.954 4.601 1.872 5.418 26.325 118.77 "Omnivorous" 1 0 0 0 0 0 1 0 0 1 1 0 0 "stenotop" 0 0 0 0 0 0 1 0 0 3 0 0 0 1 1 1 251633.472321516 "NO"
"Bembidion guttula" "SPEED2ZERO" "Insects" "Bembidion guttula (Fabricius, 1792)" "SPECIES" "INN" NA "LC (n)" NA "Bembidion" "Carabidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 "imago" 3 3.15 3 1.472 1.287 0.678 0.921 0.042 1.204 0.192 0.1 1.335 1.233 1.253 "brachyptery" 2.614 0.798 3.624 1.405 3.949 39.739 111.78 "Carnivorous" 1 0 0 0 0 0 0 0 0 1 0 0 0 "eurytop" 0 0 0 0 0 0 0 0 1 3 0 0 1 1 0 0.75 12.0358529592592 "NO"
"Bembidion guttula subsp. guttula" "InfoSpecies" "Insects" NA "SUBSPECIES" NA NA "LC" NA "Bembidion" "Carabidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 3 "imago" 2 2.5 3 1.493 1.146 0.503 0.906 0.076 1.563 0.167 0.181 1.23 1.294 1.424 "dimorphy" 2.981 0.758 4.464 1.459 6.594 54.054 134 "Carnivorous" 1 0 0 0 0 0 0 0 0 1 1 0 0 "stenotop" 0 0 0 0 0 0 1 0 0 4 1 1 1 0 0 0.75 1355067.97224484 "NO"
"Bembidion humerale" "InfoSpecies" "Insects" "Bembidion humerale Sturm, 1825" "SPECIES" NA NA "CR" NA "Bembidion" "Carabidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 "imago" 2 2.5 3 1.404 1.437 0.749 0.875 0.138 2.862 0.348 0.138 2.017 2.104 2.452 "macroptery" 2.627 0.714 5.69 2.477 14.124 26.036 134.72 "Carnivorous" 1 0 0 0 0 0 0 0 0 1 1 0 0 "stenotop" 0 0 0 0 0 0 1 0 0 4 0 0 1 0 0 0.75 832493.955291962 "NO"
"Bembidion humerale subsp. humerale" "SPEED2ZERO" "Insects" "Bembidion humerale humerale" "SUBSPECIES" "INN" NA "CR (1)" NA "Bembidion" "Carabidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 "imago" 5 5.5 7 1.907 1.584 0.811 1.186 0.124 4.668 0.357 0.163 2.173 2.729 2.826 "dimorphy" 4.268 0.773 5.405 2.063 9.738 12.962 120.26 "Carnivorous" 1 0 0 0 0 0 0 0 0 1 1 0 0 "eurytop" 0 0 0 0 0 0 1 0 1 4 0 0 1 1 0 1 2446.30666937309 "YES"
