"Species" "Source" "Group" "GBIF_accepted" "GBIF_rank" "originCH" "originEUR" "Swiss_status" "IUCN_status" "Genus" "Family" "Order" "Class" "Phylum" "GUILDE.1" "GUILDE.2" "GUILDE.3" "GUILDE.4" "GUILDE.5" "GUILDE.6" "GUILDE.7" "GUILDE.8" "GUILDE.9" "GUILDE.10" "GUILDE.11" "GUILDE.12" "GUILDE.13" "GUILDE.14" "GUILDE.15" "GUILDE.16" "GUILDE.17" "GUILDE.18" "GUILDE.19" "GUILDE.20" "GUILDE.21" "GUILDE.22" "GUILDE.23" "GUILDE.24" "GUILDE.25" "GUILDE.26" "Growth" "Life_form" "Life_strategy" "Epiphyte" "Seta_caps" "Peristome" "Rhizoids" "Perm_proto" "Mating_type" "Sporophyte_freq" "Gen_length_y" "Seta_max_len_mm" "Gam_size_mm" "Spore_size_µm" "Veg_propagules" "Vp_max_size_µm" "Vp_gem" "Vp_tub" "Vp_bul" "Vp_lea" "vp_bra" "Vp_freq" "Ter" "Aqu" "Aer" "HABsb_1.1.0" "HABsb_1.1.3" "HABsb_1.2" "HABsb_1.2.1" "HABsb_1.2.1.1" "HABsb_1.2.2" "HABsb_1.2.3" "HABsb_1.2.4" "HABsb_1.3" "HABsb_1.3.2" "HABsb_1.3.3" "HABsb_2" "HABsb_2.0" "HABsb_2.1" "HABsb_2.1.2" "HABsb_2.2" "HABsb_2.2.2" "HABsb_2.2.3" "HABsb_2.2.5" "HABsb_2.3" "HABsb_2.4" "HABsb_2.4.1" "HABsb_2.5" "HABsb_2.5.1" "HABsb_3" "HABsb_3.2" "HABsb_3.2.1" "HABsb_3.2.2" "HABsb_3.3" "HABsb_3.3.1" "HABsb_3.3.2" "HABsb_3.4" "HABsb_3.4.1" "HABsb_3.4.1.2" "HABsb_3.4.1.3" "HABsb_3.4.2" "HABsb_3.4.2.1" "HABsb_4.1" "HABsb_4.1.1" "HABsb_4.1.2" "HABsb_4.2" "HABsb_4.2.1" "HABsb_4.3" "HABsb_4.3.1" "HABsb_4.3.4" "HABsb_4.3.7" "HABsb_4.4" "HABsb_4.4.2" "HABsb_4.5" "HABsb_5" "HABsb_5.2" "HABsb_5.3" "HABsb_5.3.2" "HABsb_5.3.9" "HABsb_5.4" "HABsb_5.4.1" "HABsb_5.4.5" "HABsb_6" "HABsb_6.1" "HABsb_6.2" "HABsb_6.2." "HABsb_6.3" "HABsb_6.3.1" "HABsb_6.3.7" "HABsb_6.3a" "HABsb_6.3b" "HABsb_6.3c" "HABsb_6.5" "HABsb_6.6" "HABsb_6.6.2" "HABsb_6.6.3" "HABsb_7" "HABsb_7.1" "HABsb_7.2" "HABsb_7.2.1" "HABsb_8" "HABsb_8.1" "HABsb_8.1.6" "HABsb_8.2" "HABsb_8.2.1" "HABsb_9.2" "HABsb_9.2.4" "ROCKbet_substr" "WETsb_substr" "DRYsb_substr" "TUFAsb_substr" "CalROCKsb_substr" "CalrWETsb_substr" "CalrDRYsb_substr" "SilROCKsb_substr" "SilrWETsb_substr" "SilrDRYsb_substr" "HUMUSbet_substr" "HUMUSsb_substr" "BARKbet_substr" "BARKsb_substr" "DEADWbet_substr" "DEADWsb_substr" "nWOODYbet_substr" "nWOODYsb_substr" "ANIMALbet_substr" "ANIMALsb_substr" "FORESTbet_substr" "MUDsb_substr" "WATERsb_substr" "SPECIALsb_substr" "EIVbet_Moisture" "EIVsb_Moisture" "EIVbet_pH" "EIVsb_pH" "EIVbet_Nutrients" "EIVbet_Na" "EIVbet_Temp" "EIVsb_Temp" "EIVbet_Light" "EIVsb_Light" "EIVbet_Cont" "AnnuMeanTemp" "AnnuPrecip" "Elevation_low" "Elevation" "Elevation_up" "RangeSize_km2" "MISSING_ALL_TRAITS"
"Hygrohypnum alpestre" "InfoSpecies" "Bryophytes" "Platyhypnum alpestre (Hedw.) Ochyra" "SPECIES" NA NA NA NA "Platyhypnum" "Amblystegiaceae" "Hypnales" "Bryopsida" "Bryophyta" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "pleurocarpous" "mat" "perennial" 0 "inclined" 1 1 0 "dioicous" "rare" 16.3 14.4 64.5064 15.29 0 758.16 0 0 0 0 0 "rare" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 9.12 60.32 0.36 3.8 13.5 27.16 3.76 17.16 10.52 1 3.64 0 2.76 0 4.24 0 0.24 0 0 "mix" 0.04 1.08 0.36 6.24 3.6 6.24 3.4 3.88 0.04 2.68 2.28 4.8 2.6 5.68 4.87 844.664 234.16 1240.5 2276.6 610460.842761871 "NO"
"Hygrohypnum alpinum" "SPEED2ZERO" "Bryophytes" "Platyhypnum alpinum (Lindb.) Loeske" "SPECIES" "INN" NA "EN" NA "Platyhypnum" "Amblystegiaceae" "Hypnales" "Bryopsida" "Bryophyta" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "pleurocarpous" "mat" "perennial" 0 "inclined" 1 1 0 "dioicous" "common" 13.5 15.04 55.5936 13.55 0 373.44 0 0 0 0 0 "rare" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 7.16 37.18 0.32 3.36 20.16 33 2.96 11.68 15.1533333333333 1 4.94 0 20.62 0 15.78 0 0.36 0 0 "mix" 0.08 0 0.76 6.64 3.88 5.16 2.8 3.36 0 2 2.24 6.12 3 6.08 4.126 859.758 203.4 1317.1 2439.6 618882.200731231 "NO"
"Hygrohypnum cochlearifolium" "SPEED2ZERO" "Bryophytes" "Platyhypnum cochleariifolium (Venturi) Ochyra" "SPECIES" "INN" NA "CR" NA "Platyhypnum" "Amblystegiaceae" "Hypnales" "Bryopsida" "Bryophyta" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "pleurocarpous" "turf" "perennial" 0 "inclined" 1 1 0 "dioicous" "rare" 13.9 15.46 56.012 13.508 0 408.84 0 0 0 0 0 "rare" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 12.32 26.5 0.62 2.68 9.72 17.16 1.72 11.04 6.88 1 6.16 0 3.08 0 2.2 0 0.04 0 0 "mix" 0 0.08 0.32 6.4 3.56 5.08 2.84 3.56 0 2.44 2.52 5.84 2.8 5.44 5.186 881.524 119.2 1174.16 2265.72 787283.811844149 "NO"
"Hygrohypnum duriusculum" "SPEED2ZERO" "Bryophytes" "Platyhypnum duriusculum (De Not.) Ochyra" "SPECIES" "INN" NA "NT" NA "Platyhypnum" "Amblystegiaceae" "Hypnales" "Bryopsida" "Bryophyta" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "pleurocarpous" "turf" "perennial" 0 "inclined" 1 1 0 "dioicous" "occasional" 15.1 17.54 54.4436 13.83 0 402.08 0 0 0 0 0 "rare" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 13.2 64.32 1.56 3.24 12.12 33.56 2.82 11.88 9.52 1 5.88 0 4 0 4.04 0 0.2 0 0 "mix" 0.2 0 0.92 6.56 3.8 4.72 2.92 3.44 0.04 2.36 2.32 6.28 2.92 5.6 4.794 841.556 145 1344.94 2479.56 634263.635188528 "NO"
"Hygrohypnum eugyrium" "InfoSpecies" "Bryophytes" NA "SPECIES" "INN" NA "VU" NA "Hygrohypnum" "Amblystegiaceae G.Roth" "Bryales Limpr." "Bryopsida" "Bryophyta" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "acrocarpous" "turf" "perennial" 0 "inclined" 1 1 0 "dioicous" "rare" 12.7 11.56 58.0464 18.5 0 279.84 0 0 0 0 0 "rare" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 12.16 73.1066666666667 0.48 4.52 24.56 33.36 2.52 10.28 14.92 1 4.98 0 10.24 0 13.56 0 0.24 0 0 "mix" 0 0 0.48 6.2 3.48 5.92 3.72 4.08 0.08 2.96 2.64 5.16 2.92 5.64 5.746 797.256 85 1054.26 1905.8 873865.764327325 "NO"
"Hygrohypnum luridum" "SPEED2ZERO" "Bryophytes" "Hygrohypnum luridum (Hedw.) Jenn." "SPECIES" "INN" NA "LC" NA "Hygrohypnum" "Amblystegiaceae" "Hypnales" "Bryopsida" "Bryophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "pleurocarpous" "turf" "perennial" 0 "inclined" 1 1 0 "monoicous" "common" 16.7 24 65 18.5 0 623.56 0 0 0 0 0 "rare" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 20 20 0 8 244 72 4 58 6 1 0 0 1 0 9 0 0 0 0 "mix" 0 3 1 6 5 7 5 6 0 3 3 4 2 6 4.55 729.2 0 1300 2600 975590.420887467 "NO"
"Hygrohypnum molle" "SPEED2ZERO" "Bryophytes" "Platyhypnum molle (Hedw.) Loeske" "SPECIES" "INN" NA "VU" NA "Platyhypnum" "Amblystegiaceae" "Hypnales" "Bryopsida" "Bryophyta" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "pleurocarpous" "turf" "perennial" 0 "inclined" 1 1 0 "dioicous" "rare" 14.7 19.24 75.3832 15.03 0 442.12 0 0 0 0 0 "occasional" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 10.92 71.08 0.44 2.12 7.24 13.76 5.64 11.96 13.28 1 8.48 0 2.48 0 8.2 0 0.28 0 0 "mix" 0.12 0.28 0.28 6.8 4 4.36 2.68 3.44 0.12 1.8 2.2 6.56 3.16 5.84 3.802 839.78 196.4 1336.8 2570 754351.179304694 "NO"
"Hygrohypnum norvegicum" "InfoSpecies" "Bryophytes" "Platyhypnum norvegicum (Schimp.) Ochyra" "SPECIES" NA NA NA NA "Platyhypnum" "Amblystegiaceae" "Hypnales" "Bryopsida" "Bryophyta" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "pleurocarpous" "turf" "perennial" 0 "inclined" 1 1 0 "dioicous" "rare" 15.1 16.02 60.6368 15.92 0 346.72 0 0 0 0 0 "rare" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 6.52 20.84 0.08 0.72 5.44 9.2 2.08 6.32 6.84 1 5.04 0 3.28 0 3.76 0 0.16 0 0 "mix" 0.04 0.04 0.16 6.64 3.84 4 2.64 3.12 0.04 2.52 2.2 5.64 2.8 5.56 4.71 878.672 96.2 1145.5 2295.6 566294.386629863 "NO"
"Hygrohypnum ochraceum" "InfoSpecies" "Bryophytes" "Hygrohypnella ochracea (Turner ex Wilson) Ignatov & Ignatova" "SPECIES" "INN" NA "VU" NA "Hygrohypnella" "Scorpidiaceae" "Hypnales" "Bryopsida" "Bryophyta" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "pleurocarpous" "turf" "perennial" 0 "inclined" 1 1 0 "dioicous" "rare" 15.9 26.04 83.6868 15.2748 0 494.88 0 0 0 0 0 "rare" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 23.68 112.46 0.12 3.26 7.16 40.08 3.6 10.76 29.5066666666667 1 15.36 0 57.48 0 46.3 0 1.84 0 0 "mix" 0.08 0.04 0.2 6.32 3.52 4.88 2.76 3.76 0 2.76 2.72 5.16 2.48 5.04 6.162 785.336 26.2 1211.54 2319.8 978234.188491737 "NO"
"Hygrohypnum smithii" "SPEED2ZERO" "Bryophytes" "Platyhypnum smithii (Sw.) Ochyra" "SPECIES" "INN" NA "EN" NA "Platyhypnum" "Amblystegiaceae" "Hypnales" "Bryopsida" "Bryophyta" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "pleurocarpous" "mat" "perennial" 0 "inclined" 1 1 0 "dioicous" "rare" 14.3 21.26 66.8252 14.44 0 341.12 0 0 0 0 0 "rare" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 9.12 41.5066666666667 0.16 3.14 14.16 19.32 3.46 14.96 4.94 1 4.46 0 4.08 0 7.12 0 0.04 0 0 "mix" 0.04 0.08 0.32 6.48 3.68 6.04 3.4 3.92 0 2.4 2.48 5.76 3.04 5.2 5.51 810.182 67.12 1078.8 2194.8 742017.675924179 "NO"
"Hygrohypnum styriacum" "SPEED2ZERO" "Bryophytes" "Hygrohypnum styriacum (Limpr.) Broth." "SPECIES" "INN" NA "EN" NA "Hygrohypnum" "Amblystegiaceae" "Hypnales" "Bryopsida" "Bryophyta" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "pleurocarpous" "mat" "perennial" 0 "inclined" 1 1 0 "monoicous" "common" 16.7 11 20 14 0 454.6 0 0 0 0 0 "common" 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 7 0 0 0 0 0 0 0 0 0 0 0 "open" 0 0 0 8 4 2 2 3.52 0 1 1 9 5 6 1.05 1532 1000 2350 3700 29556.7136378123 "NO"
"Hylocomiadelphus triquetrus" "InfoSpecies" "Bryophytes" "Hylocomiadelphus triquetrus (Hedw.) Ochyra & Stebel" "SPECIES" NA NA "LC" NA "Hylocomiadelphus" "Hylocomiaceae" "Hypnales" "Bryopsida" "Bryophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "pleurocarpous" "weft" "perennial" 0 "inclined" 1 1 0 "dioicous" "occasional" 15.1 42.28 154.8536 14.43 0 605.88 0 0 0 0 0 "occasional" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 72 1016 1 6 5 29 6 2 8 1 122 1 22 1 54 0 0 0 0 "mix" 0 0 1 5.08 3 5.8 3.24 5.96 0 3.04 3 4.96 0 5 7.038 736.244 14.4 1092 2241.2 1333008.89492793 "NO"
"Hylocomiastrum pyrenaicum" "SPEED2ZERO" "Bryophytes" "Hylocomiastrum pyrenaicum (Spruce) M.Fleisch. ex Broth." "SPECIES" "INN" NA "LC" NA "Hylocomiastrum" "Hylocomiaceae" "Hypnales" "Bryopsida" "Bryophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "pleurocarpous" "weft" "perennial" 0 "inclined" 1 1 0 "dioicous" "rare" 16.7 28.84 45 18.5 0 578.88 0 0 0 0 0 "occasional" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 37 311 0 1 0 22 5 5 21 1 31 0 4 0 4 0 0 0 0 "open" 0 0 0 6 3 5 2.6 3 0 2 2 8 3 6 4.25 738.2 0 1500 3000 1000103.90531459 "NO"
"Hylocomiastrum umbratum" "SPEED2ZERO" "Bryophytes" "Hylocomiastrum umbratum (Hedw.) M.Fleisch. ex Broth." "SPECIES" "INN" NA "LC" NA "Hylocomiastrum" "Hylocomiaceae" "Hypnales" "Bryopsida" "Bryophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "pleurocarpous" "weft" "perennial" 0 "inclined" 1 1 0 "dioicous" "occasional" 16.7 41.92 150 15 0 257.12 0 0 0 0 0 "rare" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 4 101 0 0 1 7 0 2 7 1 38 1 2 1 15 0 0 0 0 "closed" 0 0 0 6 3 3 1.76 3 0 2 2 4 1 6 4.65 738.5 0 1300 2600 797846.855096661 "NO"
"Hylocomium splendens" "SPEED2ZERO" "Bryophytes" "Hylocomium splendens (Hedw.) Schimp." "SPECIES" "INN" NA "LC" NA "Hylocomium" "Hylocomiaceae" "Hypnales" "Bryopsida" "Bryophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "pleurocarpous" "weft" "perennial" 0 "inclined" 1 1 0 "dioicous" "occasional" 16.7 45.4 166.67 15.5 0 436.16 0 0 0 0 0 "rare" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 58 992 0 6 8 48 2 5 38 1 178 1 24 1 42 0 2 0 0 "mix" 0 0 0 4 3 5 2 4 0 3 3 6 3 6 5.15 709.7 0 1499 2998 1014914.99325494 "NO"
"Hymenoloma compactum" "SPEED2ZERO" "Bryophytes" "Hymenoloma compactum (Schwägr.) Ochyra" "SPECIES" "INN" NA "NT" NA "Hymenoloma" "Hymenolomataceae" "Scouleriales" "Bryopsida" "Bryophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 "acrocarpous" "turf" "colonist" 0 "erect" 1 1 0 "monoicous" "common" 6.7 8.584 22.2996 15.7948 0 193.08 0 0 0 0 0 "rare" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 4 0 2 1 7 0 0 12 1 0 0 0 0 0 0 0 0 0 "open" 0 0 0 8 2 2 2 2 0 1 1 8 4 7 6.25 772.4 1300 2450 3600 596647.570046691 "NO"
"Hymenoloma crispulum" "SPEED2ZERO" "Bryophytes" "Hymenoloma crispulum (Hedw.) Ochyra" "SPECIES" "INN" NA "LC" NA "Hymenoloma" "Hymenolomataceae" "Scouleriales" "Bryopsida" "Bryophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "acrocarpous" "cushion" "colonist" 0 "erect" 1 1 0 "monoicous" "common" 6.7 8.52 30 16 1 323.64 1 0 0 0 0 "common" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 59 0 1 1 23 6 20 141 0 0 0 1 0 1 0 0 0 0 "open" 0 0 0 4 2 4 3 2 0 1 1 8 4 6 6.75 749.2 0 1600 3200 1387697.16235595 "NO"
"Hymenoloma crispulum aggr." "InfoSpecies" "Bryophytes" NA "AGGREGATE" NA NA "CR bis LC" NA "Hymenoloma" "Hymenolomataceae" "Scouleriales" "Bryopsida" "Bryophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "acrocarpous" "turf" "colonist" 0 "erect" 1 1 0 "dioicous" "occasional" 11.9 8.46 49.3564 26 0 287.24 0 0 0 0 0 "rare" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 12.4 91.8 0.04 2.68 4.12 31.22 2.2 3.08 16.12 1 15.32 0 43.56 0 24.6 0 0.72 0 0 "mix" 0.24 0.08 0.32 5.36 2.92 5.08 3.16 3.64 0 3.12 2.8 6.36 3 5.72 6.522 812.896 233.8 1342.86 2435 909655.696892827 "YES"
"Hymenoloma mulahaceni" "InfoSpecies" "Bryophytes" "Hymenoloma mulahaceni (Höhn.) Ochyra" "SPECIES" NA NA "CR" NA "Hymenoloma" "Hymenolomataceae" "Scouleriales" "Bryopsida" "Bryophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "acrocarpous" "turf" "colonist" 0 "erect" 1 1 0 "monoicous" "common" 6.7 7.12 6 15 1 193.36 1 0 0 0 0 "common" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 1 0 0 0 0 "open" 0 0 0 6 2.84 2 2.04 2.72 0.04 2 1.76 9 3.8 7 8.65 787.4 3079 3280.5 3482 373694.48763537 "NO"
"Hymenostylium recurvirostrum" "SPEED2ZERO" "Bryophytes" "Hymenostylium recurvirostrum (Hedw.) Dixon" "SPECIES" "INN" NA "LC" NA "Hymenostylium" "Pottiaceae" "Pottiales" "Bryopsida" "Bryophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "acrocarpous" "turf" "colonist" 0 "erect" 1 1 0 "dioicous" "occasional" 6.7 10.008 81.5 18.5 0 616.16 0 0 0 0 0 "rare" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 8 20 29 11 95 70 0 7 4 1 2 0 1 0 0 0 0 0 0 "mix" 0 0 0 8 4 9 5 4 0 2 3 4 3 6 5.05 713 0 1125 2250 1289443.49438786 "NO"
"Hyophila involuta" "SPEED2ZERO" "Bryophytes" "Hyophila involuta (Hook.) A.Jaeger" "SPECIES" "INN" NA "NT" NA "Hyophila" "Pottiaceae" "Pottiales" "Bryopsida" "Bryophyta" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "acrocarpous" "turf" "colonist" 0 "erect" 1 1 0 "dioicous" "rare" 6.7 3.374 7.5 8.5 1 725.64 1 0 0 0 0 "rare" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 59 5 0 2 2 0 0 0 0 0 0 0 1 0 0 "open" 0 0 1 8 4 9 5 5 0.04 8 4 8 4 6 10.05 1135.4 164 932 1700 926926.538636923 "NO"
