"Species" "Source" "Group" "GBIF_accepted" "GBIF_rank" "originCH" "originEUR" "Swiss_status" "IUCN_status" "Genus" "Family" "Order" "Class" "Phylum" "GUILDE.1" "GUILDE.2" "GUILDE.3" "GUILDE.4" "GUILDE.5" "GUILDE.6" "GUILDE.7" "GUILDE.8" "GUILDE.9" "GUILDE.10" "GUILDE.11" "GUILDE.12" "GUILDE.13" "GUILDE.14" "GUILDE.15" "GUILDE.16" "GUILDE.17" "GUILDE.18" "GUILDE.19" "GUILDE.20" "GUILDE.21" "GUILDE.22" "GUILDE.23" "GUILDE.24" "GUILDE.25" "GUILDE.26" "Riparian_sp" "Sex_dimporh" "Territoriality" "BodyLength_min" "BodyLength_mm" "BodyLength_max" "LARVA_BodyLength_min" "LARVA_BodyLength_mm" "LARVA_BodyLength_max" "BodyCol_black" "BodyCol_blue" "BodyCol_brown" "BodyCol_gray" "BodyCol_green" "BodyCol_orange" "BodyCol_pink" "BodyCol_red" "BodyCol_violet" "BodyCol_white" "BodyCol_yellow" "BodyColType_pigment" "BodyColType_pruinesc" "BodyColType_structur" "BodyPatterns_plain" "BodyPatterns_spotted" "BodyPatterns_striped" "Flight_mode_flier" "Flight_mode_percher" "Hindwing_length_mm" "Wing_Pigment" "WP_pattern" "WP_symmetry" "WP_dimorph" "WPColor_cover" "WPCol_amber" "WPCol_black" "WPCol_blue" "WPCol_brown" "WPCol_iredesc" "WPCol_orange" "WPCol_prunesc" "WPCol_red" "WPCol_yellow" "Diet" "Ter" "Aqu" "Aer" "HAB_Ephemeral" "HAB_Lake" "HAB_Pond" "HAB_River" "HAB_Stream" "HAB_Wetland" "LARVA_Biotope_range" "LARVA_Stillwater" "LARVA_Watercourses" "LARVA_Moor" "EIV_Water_trophy" "EIV_Temp" "LARVA_EIV_Drought" "EGG_EIV_Drought" "Elev_Planar" "Elev_Colline" "Elev_Montane" "Elev_Subalpine" "Elev_Alpine" "RangeSize_km2" "MISSING_ALL_TRAITS"
"Ceriagrion tenellum" "SPEED2ZERO" "Insects" "Ceriagrion tenellum (de Villers, 1789)" "SPECIES" "INN" NA "EN" "LEAST_CONCERN" "Ceriagrion" "Coenagrionidae" "Odonata" "Insecta" "Arthropoda" 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 "strong" "non-territorial" 25 24 23 16 16.5 17 0 0 0 0 1 0 0 1 0 0 0 1 0 1 1 0 0 0 1 19 "no" "stripes" "symmetric" "not" 0.3136 0 0 0 0 0 0 0 1 0 "Carnivorous" 1 1 1 0 0 0 0 1 0 "oligotop" 1 1 1 0.133333333333333 10.5 0 0 1 1 0 0 0 2414659.74076041 "NO"
"Chalcolestes viridis" "SPEED2ZERO" "Insects" "Chalcolestes viridis (Vander Linden, 1825)" "SPECIES" "INN" NA "LC" "LEAST_CONCERN" "Chalcolestes" "Lestidae" "Odonata" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 "weak" "territorial" 39 43.5 48 23 25.5 28 1 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 1 29.68 "no" "stripes" "hindwing" "not" 0.1092 0 1 0 0 0 0 0 0 0 "Carnivorous" 1 1 1 0 0 0 0 0 0 "eurytop" 1 1 1 0.366666666666667 10 0 2 1 1 0 0 0 3964317.67522152 "NO"
"Coenagrion armatum" "EEA" "Insects" "Coenagrion armatum (Charpentier, 1840)" "SPECIES" NA "No" NA "LEAST_CONCERN" "Coenagrion" "Coenagrionidae" "Odonata" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.56 "strong" "non-territorial" 27.96 32 31.84 15.96 17.23 19.92 1 0 0 0 1 0 0 0 0 0 0 1 0 1 1 0 1 0 1 19 "no" "stripes" "symmetric" "not" 0.1328 0 1 0 0 0 0 0 0 0 "Carnivorous" 1 1 1 0 0 1 0 0 1 "stenotop" 1 0 1 0.297333333333333 9.64 0.28 0 0 1 1 0 0 1375997.8346687 "NO"
"Coenagrion caerulescens" "EEA" "Insects" "Coenagrion caerulescens (Fonscolombe, 1838)" "SPECIES" NA "No" NA "LEAST_CONCERN" "Coenagrion" "Coenagrionidae" "Odonata" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.36 "weak" "non-territorial" 29.36 31.5 30.12 14.68 16.38 19.32 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 1 17.5 "no" "stripes" "symmetric" "strongly" 0.2428 0 1 0 0 0 0 0 0 0 "Carnivorous" 1 1 1 0 0 0 1 1 0 "stenotop" 0 1 1 0.393333333333334 10.2 0.16 0 0 1 1 0 0 854343.727660359 "NO"
"Coenagrion ecornutum" "EEA" "Insects" "Coenagrion ecornutum (Selys, 1872)" "SPECIES" NA "No" NA "LEAST_CONCERN" "Coenagrion" "Coenagrionidae" "Odonata" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.48 "weak" "non-territorial" 29.48 32.58 33.4 16.2 17.89 20.4 1 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 1 19.2 "no" "stripes" "symmetric" "not" 0.1948 0 1 0 0 0 0 0 1 0 "Carnivorous" 1 1 1 0 0 0 0 1 0 "stenotop" 1 1 1 0.304 9.96 0.2 0.16 0 1 1 1 0 486507.938713665 "NO"
"Coenagrion hastulatum" "SPEED2ZERO" "Insects" "Coenagrion hastulatum (Charpentier, 1825)" "SPECIES" "INN" NA "VU" "LEAST_CONCERN" "Coenagrion" "Coenagrionidae" "Odonata" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 "strong" "territorial" 31 32 33 19 20 21 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 1 19 "no" "stripes" "symmetric" "not" 0.148 0 1 0 0 0 0 0 0 0 "Carnivorous" 1 1 1 0 1 1 0 0 0 "stenotop" 1 0 1 0.333333333333333 4.5 2 0 0 1 1 1 0 5275562.07993289 "NO"
"Coenagrion hylas" "EEA" "Insects" "Coenagrion hylas (Trybom, 1889)" "SPECIES" NA "No" NA "LEAST_CONCERN" "Coenagrion" "Coenagrionidae" "Odonata" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.44 "strong" "territorial" 31.24 36 33.84 18.12 19.58 21.68 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 1 25 "no" "stripes" "hindwing" "strongly" 0.1516 0 1 0 0 0 0 0 0 0 "Carnivorous" 1 1 1 0 1 0 0 0 0 "stenotop" 1 0 1 0.422666666666667 10.04 0 0.08 0 1 1 0 0 972881.081810169 "NO"
"Coenagrion intermedium" "EEA" "Insects" "Coenagrion intermedium Lohmann, 1990" "SPECIES" NA "Yes" NA "ENDANGERED" "Coenagrion" "Coenagrionidae" "Odonata" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.36 "weak" "non-territorial" 31.72 35.5 33.04 15.72 18.68 20.16 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 1 20 "no" "stripes" "symmetric" "strongly" 0.1828 0 1 0 0 0 0 0 0 0 "Carnivorous" 1 1 1 0 0 0 0 1 0 "stenotop" 0 0 1 0.358666666666667 10.1 0.04 0.04 0 1 1 0 0 8657.03434427453 "NO"
"Coenagrion johanssoni" "EEA" "Insects" "Coenagrion johanssoni (Wallengren, 1894)" "SPECIES" NA "No" NA "LEAST_CONCERN" "Coenagrion" "Coenagrionidae" "Odonata" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.12 "weak" "non-territorial" 28.24 29 31.52 13.6 16.82 17.98 1 1 0 0 0 0 0 0 0 0 0 1 0 1 0 0 1 0 1 17 "no" "stripes" "symmetric" "not" 0.1208 0 1 0 0 0 0 0 0 0 "Carnivorous" 1 1 1 0 1 0 0 0 1 "stenotop" 1 1 1 0.361333333333333 9.74 0.28 0.04 0 1 1 0 0 1258372.13423455 "NO"
"Coenagrion lunulatum" "InfoSpecies" "Insects" "Coenagrion lunulatum (Charpentier, 1840)" "SPECIES" "INN" NA "RE" "LEAST_CONCERN" "Coenagrion" "Coenagrionidae" "Odonata" "Insecta" "Arthropoda" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 "strong" "territorial" 30 31.5 33 19 22 25 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 1 19 "no" "stripes" "hindwing" "not" 0.1568 0 1 0 0 0 0 0 0 0 "Carnivorous" 1 1 1 0 1 1 0 0 0 "oligotop" 1 0 1 0.333333333333333 10 1 0 0 1 0 0 0 522979.51598703 "NO"
"Coenagrion mercuriale" "SPEED2ZERO" "Insects" "Coenagrion mercuriale (Charpentier, 1840)" "SPECIES" "INN" NA "EN" "NEAR_THREATENED" "Coenagrion" "Coenagrionidae" "Odonata" "Insecta" "Arthropoda" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 "strong" "non-territorial" 27 29 31 14 16 18 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 1 1 0 1 18 "no" "stripes" "symmetric" "not" 0.1584 0 0 0 0 0 0 0 0 0 "Carnivorous" 1 1 1 0 0 0 0 1 0 "stenotop" 0 1 1 0.333333333333333 10.5 0 0 0 1 0 0 0 1834776.96198159 "NO"
"Coenagrion ornatum" "InfoSpecies" "Insects" "Coenagrion ornatum (Selys, 1850)" "SPECIES" NA NA "RE" "LEAST_CONCERN" "Coenagrion" "Coenagrionidae" "Odonata" "Insecta" "Arthropoda" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 "strong" "non-territorial" 30 30.5 31 15 17 19 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 1 1 0 1 20 "no" "stripes" "symmetric" "not" 0.1908 0 1 0 0 0 0 0 0 0 "Carnivorous" 1 1 1 0 0 0 0 1 0 "stenotop" 0 0 0 0.366666666666667 10 0 0 0 1 1 0 0 1529536.95259091 "NO"
"Coenagrion puella" "SPEED2ZERO" "Insects" "Coenagrion puella (Linnaeus, 1758)" "SPECIES" "INN" NA "LC" "LEAST_CONCERN" "Coenagrion" "Coenagrionidae" "Odonata" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 "strong" "non-territorial" 33 29 25 17 19 21 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 1 18 "no" "stripes" "symmetric" "not" 0.1504 0 1 0 0 0 0 0 0 0 "Carnivorous" 1 1 1 0 1 0 1 0 0 "eurytop" 1 1 1 0.366666666666667 10.36 0 0 0 1 1 0 0 4913067.93576746 "NO"
"Coenagrion pulchellum" "SPEED2ZERO" "Insects" "Coenagrion pulchellum (Vander Linden, 1825)" "SPECIES" "INN" NA "NT" "LEAST_CONCERN" "Coenagrion" "Coenagrionidae" "Odonata" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 "weak" "territorial" 34 36 38 17 18.5 20 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 1 20 "no" "stripes" "hindwing" "not" 0.1412 0 1 0 0 0 0 0 0 0 "Carnivorous" 1 1 1 0 1 0 0 0 1 "eurytop" 1 1 1 0.366666666666667 11 0 0 0 1 1 0 0 2191587.80332118 "NO"
"Coenagrion scitulum" "SPEED2ZERO" "Insects" "Coenagrion scitulum (Rambur, 1842)" "SPECIES" "INN" NA "LC" "LEAST_CONCERN" "Coenagrion" "Coenagrionidae" "Odonata" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "strong" "non-territorial" 30 31.5 33 14 16 18 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 1 17 "no" "stripes" "hindwing" "not" 0.0956 0 0 0 0 0 0 0 1 0 "Carnivorous" 1 1 1 0 1 0 1 0 1 "stenotop" 1 1 1 0.366666666666667 10.52 0 0 1 1 0 0 0 3387999.28840338 "NO"
"Cordulegaster bidentata" "SPEED2ZERO" "Insects" "Cordulegaster bidentata Selys, 1843" "SPECIES" "INN" NA "LC" "NEAR_THREATENED" "Cordulegaster" "Cordulegastridae" "Odonata" "Insecta" "Arthropoda" 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 "weak" "territorial" 69 73.5 78 34 39.5 45 1 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 1 0 1 44 "no" "stripes" "hindwing" "strongly" 0.1256 0 1 0 0 0 0 0 0 0 "Carnivorous" 1 1 1 0 0 0 0 1 0 "stenotop" 0 1 0 0.133333333333333 9.5 0.24 0 0 1 1 0 0 776777.851039134 "NO"
"Cordulegaster boltonii" "SPEED2ZERO" "Insects" "Cordulegaster boltonii (Donovan, 1807)" "SPECIES" "INN" NA "LC" "LEAST_CONCERN" "Cordulegaster" "Cordulegastridae" "Odonata" "Insecta" "Arthropoda" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 "weak" "territorial" 74 77 80 35 41 47 1 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 1 0 1 44 "no" "stripes" "hindwing" "strongly" 0.1712 0 1 0 0 0 0 0 0 0 "Carnivorous" 1 1 1 0 0 0 1 1 0 "stenotop" 0 1 1 0.133333333333333 10 0 0 0 1 1 0 0 2816526.37760755 "NO"
"Cordulegaster helladica subsp. buchholzi" "EEA" "Insects" "Cordulegaster helladica buchholzi Lohmann, 1993" "SUBSPECIES" NA "Yes" NA "ENDANGERED" "Cordulegaster" "Cordulegastridae" "Odonata" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.96 "weak" "territorial" 57 64.08 63.4 30.84 34.06 37.28 1 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 1 0 1 39.56 "no" "stripes" "hindwing" "not" 0.196 0 1 0 0 0 0 0 0 0 "Carnivorous" 1 1 1 0 0 0 0 1 0 "stenotop" 0 1 1 0.249333333333333 10.42 0.4 0 0 1 1 0 0 2845795.30609471 "YES"
"Cordulegaster helladica subsp. helladica" "EEA" "Insects" "Cordulegaster helladica helladica" "SUBSPECIES" NA "Yes" NA "ENDANGERED" "Cordulegaster" "Cordulegastridae" "Odonata" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.96 "weak" "territorial" 54.76 62.2 63.08 28.76 33.36 36.6 1 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 1 0 1 37.56 "no" "stripes" "hindwing" "not" 0.1828 0 1 0 0 0 0 0 0 0 "Carnivorous" 1 1 1 0 0 0 0 1 0 "stenotop" 0 1 1 0.250666666666667 10.552 0.08 0.08 0 1 1 0 0 4234427.96962662 "YES"
"Cordulegaster helladica subsp. kastalia" "EEA" "Insects" "Cordulegaster helladica (Lohmann, 1993)" "SUBSPECIES" NA "Yes" NA "ENDANGERED" "Cordulegaster" "Cordulegastridae" "Odonata" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.76 "strong" "territorial" 57.68 63.94 65.6 29.84 35.08 37.64 1 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 1 0 1 38.84 "no" "stripes" "hindwing" "not" 0.0816 0 1 0 0 0 0 0 0 0 "Carnivorous" 1 1 1 0 0 0 0 1 0 "stenotop" 0 1 1 0.292 10.964 0.4 0.16 0 1 1 0 0 28397.765754905 "NO"
"Cordulegaster heros" "EEA" "Insects" "Cordulegaster heros Theischinger, 1979" "SPECIES" NA "Yes" NA "NEAR_THREATENED" "Cordulegaster" "Cordulegastridae" "Odonata" "Insecta" "Arthropoda" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.16 "medium" "territorial" 66.84 80.5 72.96 33.8 38.7 43.24 1 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 1 0 1 47.5 "no" "stripes" "hindwing" "strongly" 0.1712 0 1 0 0 0 0 0 0 0 "Carnivorous" 1 1 1 0 0 0 0 1 0 "stenotop" 0 1 1 0.170666666666666 10.04 0.28 0 0 1 1 0 0 198033.526248449 "NO"
"Cordulegaster insignis" "EEA" "Insects" "Cordulegaster insignis Schneider, 1845" "SPECIES" NA "No" NA "LEAST_CONCERN" "Cordulegaster" "Cordulegastridae" "Odonata" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.08 "weak" "territorial" 52.4 58.46 60.8 29.68 31.46 35.36 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 1 36.64 "no" "stripes" "hindwing" "not" 0.166 0 1 0 0 0 0 0 0 0 "Carnivorous" 1 1 1 0 0 0 0 1 0 "stenotop" 1 1 1 0.332 10.42 0.32 0 0 1 1 0 0 2117225.70353201 "YES"
"Cordulegaster picta" "EEA" "Insects" "Cordulegaster picta Selys, 1854" "SPECIES" NA "No" NA "LEAST_CONCERN" "Cordulegaster" "Cordulegastridae" "Odonata" "Insecta" "Arthropoda" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.04 "weak" "territorial" 65.72 76 75 33.48 38.68 44 1 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 1 0 1 44.5 "no" "stripes" "hindwing" "strongly" 0.1416 0 1 0 0 0 0 0 0 0 "Carnivorous" 1 1 1 0 0 0 1 1 0 "stenotop" 0 1 1 0.156 10.5 0.16 0 0 1 1 0 0 2016861.39040455 "NO"
"Cordulegaster trinacriae" "EEA" "Insects" "Cordulegaster trinacriae Waterston, 1976" "SPECIES" NA "Yes" NA "NEAR_THREATENED" "Cordulegaster" "Cordulegastridae" "Odonata" "Insecta" "Arthropoda" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.96 "medium" "territorial" 67.12 76.5 74.44 33.64 40.04 43.76 1 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 1 0 1 47 "no" "stripes" "hindwing" "strongly" 0.1592 0 1 0 0 0 0 0 0 0 "Carnivorous" 1 1 1 0 0 0 1 1 0 "stenotop" 0 1 1 0.170666666666667 10.48 0.28 0 0 1 1 0 0 68550.9268867214 "NO"
"Cordulia aenea" "SPEED2ZERO" "Insects" "Cordulia aenea (Linnaeus, 1758)" "SPECIES" "INN" NA "LC" "LEAST_CONCERN" "Cordulia" "Corduliidae" "Odonata" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 "weak" "territorial" 47 51 55 22 24 26 0 0 1 0 1 0 0 0 0 0 0 1 0 1 1 0 0 1 0 32 "no" "stripes" "hindwing" "not" 0.1232 0 1 0 0 0 0 0 0 0 "Carnivorous" 1 1 1 0 1 0 0 0 1 "eurytop" 1 0 1 0.3 10.5 1 0 0 1 1 0 0 4276231.70504073 "NO"
"Crocothemis erythraea" "SPEED2ZERO" "Insects" "Crocothemis erythraea (Brullé, 1832)" "SPECIES" "INN" NA "LC" "LEAST_CONCERN" "Crocothemis" "Libellulidae" "Odonata" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 "strong" "territorial" 36 40.5 45 15 17.5 20 0 0 0 0 0 0 0 1 0 0 0 1 0 0 1 0 1 0 1 29.5 "yes" "stripes" "hindwing" "not" 0.03 0 0 0 1 0 0 0 1 0 "Carnivorous" 1 1 1 0 1 1 1 0 1 "oligotop" 1 0 0 0.166666666666667 10 0 0 0 1 0 0 0 63040692.7283765 "NO"
"Diplacodes lefebvrii" "EEA" "Insects" "Diplacodes lefebvrii (Rambur, 1842)" "SPECIES" NA "No" NA "LEAST_CONCERN" "Diplacodes" "Libellulidae" "Odonata" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.44 "strong" "territorial" 32.24 30 37 16.32 17.94 19.56 1 0 0 0 0 0 0 0 0 0 1 1 1 0 1 1 0 0 1 24 "yes" "stripes" "hindwing" "not" 0.0892 0 0 0 1 0 0 0 0 0 "Carnivorous" 1 1 1 0 0 0 1 0 1 "oligotop" 1 0 1 0.308 10.312 0.2 0.16 0 1 1 0 0 35190866.9984097 "NO"
"Enallagma cyathigerum" "SPEED2ZERO" "Insects" "Enallagma cyathigerum (Charpentier, 1840)" "SPECIES" "INN" NA "LC" "LEAST_CONCERN" "Enallagma" "Coenagrionidae" "Odonata" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 "weak" "territorial" 29 32.5 36 20 22.5 25 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 1 18 "no" "stripes" "hindwing" "not" 0.1384 0 1 0 0 0 0 0 0 0 "Carnivorous" 1 1 1 0 1 1 1 0 0 "eurytop" 1 1 1 0.166666666666667 10 0 0 0 1 1 1 0 5779798.38864336 "NO"
"Epallage fatime" "EEA" "Insects" "Epallage fatime (Charpentier, 1840)" "SPECIES" NA "No" NA "LEAST_CONCERN" "Epallage" "Euphaeidae" "Odonata" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.92 "strong" "territorial" 42.48 45 48.68 20.68 22.96 26.2 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 1 32 "yes" "stripes" "hindwing" "strongly" 0.31 0 1 0 0 0 0 0 0 0 "Carnivorous" 1 1 1 0 0 0 0 1 0 "stenotop" 1 1 1 0.249333333333333 10.852 0.32 0.08 0 1 1 0 0 1711714.32539328 "NO"
"Epitheca bimaculata" "SPEED2ZERO" "Insects" "Epitheca bimaculata (Charpentier, 1825)" "SPECIES" "INN" NA "EN" "LEAST_CONCERN" "Epitheca" "Corduliidae" "Odonata" "Insecta" "Arthropoda" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 "strong" "territorial" 55 60 65 28 30 32 1 0 1 0 0 0 0 0 0 0 0 1 0 0 1 1 1 1 0 40 "yes" "stripes" "hindwing" "not" 0.18 0 1 0 0 0 0 0 0 1 "Carnivorous" 1 1 1 0 1 1 0 0 0 "oligotop" 1 0 0 0.633333333333333 8 0 0 0 1 1 0 0 1864128.56515223 "NO"
"Erythromma lindenii" "SPEED2ZERO" "Insects" "Erythromma lindenii (Selys, 1840)" "SPECIES" "INN" NA "NT" "LEAST_CONCERN" "Erythromma" "Coenagrionidae" "Odonata" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 "strong" "territorial" 30 33 36 18 20 22 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 1 1 0 1 20 "no" "stripes" "hindwing" "not" 0.1496 0 1 0 0 0 0 0 0 0 "Carnivorous" 1 1 1 0 1 0 1 0 0 "oligotop" 1 1 0 0.354666666666667 11 0 0 1 1 0 0 0 1649385.10058268 "NO"
"Erythromma najas" "SPEED2ZERO" "Insects" "Erythromma najas (Hansemann, 1823)" "SPECIES" "INN" NA "LC" "LEAST_CONCERN" "Erythromma" "Coenagrionidae" "Odonata" "Insecta" "Arthropoda" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 "strong" "territorial" 30 33 36 25 28 31 1 1 0 0 0 0 0 0 0 0 0 1 1 1 1 0 1 0 1 22 "no" "stripes" "hindwing" "not" 0.1308 0 1 0 0 0 0 0 0 0 "Carnivorous" 1 1 1 0 1 1 0 0 0 "oligotop" 1 0 0 0.366666666666667 11 0 0 0 1 1 0 0 3803025.66287947 "NO"
"Erythromma viridulum" "SPEED2ZERO" "Insects" "Erythromma viridulum (Charpentier, 1840)" "SPECIES" "INN" NA "LC" "LEAST_CONCERN" "Erythromma" "Coenagrionidae" "Odonata" "Insecta" "Arthropoda" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 "strong" "territorial" 26 29 32 17 18.5 20 1 1 0 0 0 0 0 0 0 0 0 1 1 1 1 0 1 0 1 18 "no" "stripes" "hindwing" "not" 0.1228 0 1 0 0 0 0 0 0 0 "Carnivorous" 1 1 1 0 1 1 1 0 0 "oligotop" 1 0 1 0.366666666666667 10 0 0 1 1 0 0 0 3097940.77070756 "NO"
"Gomphus flavipes" "InfoSpecies" "Insects" "Stylurus flavipes (Charpentier, 1825)" "SPECIES" NA NA "DD" "LEAST_CONCERN" "Stylurus" "Gomphidae" "Odonata" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 "weak" "territorial" 50 52.5 55 31 33 35 1 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 1 34.36 "no" "stripes" "hindwing" "not" 0.1172 0 1 0 0 0 0 0 0 0 "Carnivorous" 1 1 1 0 0 0 0 0 0 "stenotop" 0 1 0 0.308 11.88 0 0 1 1 0 0 0 2083691.52500573 "NO"
"Gomphus graslinii" "EEA" "Insects" "Gomphus graslinii Rambur, 1842" "SPECIES" NA "Yes" NA "NEAR_THREATENED" "Gomphus" "Gomphidae" "Odonata" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.56 "strong" "non-territorial" 44.64 49 49.32 24.24 26.14 29.16 1 0 0 0 0 0 0 0 0 0 1 1 0 0 0 1 1 0 1 28.5 "no" "stripes" "hindwing" "not" 0.1504 0 1 0 0 0 0 0 0 0 "Carnivorous" 1 1 1 0 0 0 0 1 0 "stenotop" 1 1 0 0.296 10.852 0.08 0 0 1 1 0 0 223071.302340235 "NO"
"Gomphus pulchellus" "SPEED2ZERO" "Insects" "Gomphus pulchellus Selys, 1840" "SPECIES" "INN" NA "VU" "LEAST_CONCERN" "Gomphus" "Gomphidae" "Odonata" "Insecta" "Arthropoda" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 "strong" "territorial" 47 48.5 50 31 33 35 1 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 1 0 1 29.5 "no" "stripes" "hindwing" "strongly" 0.0784 0 1 0 0 0 0 0 0 0 "Carnivorous" 1 1 1 0 0 0 0 1 0 "eurytop" 1 1 0 0.362666666666667 10 1 0 0 1 0 0 0 1072214.53092937 "NO"
