"names.traits" "names.maps" "Group" "Ter" "Aqu" "PhyloUniqueness" "FunctionUniqueness" "Restrictedness"
"Leuctra meridionalis" "Leuctra.meridionalis" "ept" 0 1 0.0752895752895753 0.164792177064634 0.984299516908213
"Leuctra mortoni" "Leuctra.mortoni" "ept" 0 1 0.0752895752895753 0.102436630301081 0.728260869565217
"Leuctra moselyi" "Leuctra.moselyi" "ept" 0 1 0.0752895752895753 0.234939469200857 0.608695652173913
"Leuctra nigra" "Leuctra.nigra" "ept" 0 1 0.0752895752895753 0.209146849476922 0.975845410628019
"Leuctra prima" "Leuctra.prima" "ept" 0 1 0.0752895752895753 0.390527299147535 0.992753623188406
"Leuctra pseudosignifera" "Leuctra.pseudosignifera" "ept" 0 1 0.0752895752895753 0.197621109784386 0.97463768115942
"Leuctra rauscheri" "Leuctra.rauscheri" "ept" 0 1 0.0752895752895753 0.122380045049964 0.966183574879227
"Leuctra rosinae" "Leuctra.rosinae" "ept" 0 1 0.0752895752895753 0.108782262266635 0.967391304347826
"Leuctra subalpina" "Leuctra.subalpina" "ept" 0 1 0.0752895752895753 0.102436630301081 0.752415458937198
"Leuctra teriolensis" "Leuctra.teriolensis" "ept" 0 1 0.0752895752895753 0.198074369210497 0.968599033816425
"Limnephilus auricula" "Limnephilus.auricula" "ept" 0 1 0.0579150579150579 0.045379131217223 0.800724637681159
"Limnephilus centralis" "Limnephilus.centralis" "ept" 0 1 0.0579150579150579 0.0233104847714217 0.718599033816425
"Limnephilus coenosus" "Limnephilus.coenosus" "ept" 0 1 0.0579150579150579 0.0449374345315741 0.76207729468599
"Limnephilus decipiens" "Limnephilus.decipiens" "ept" 0 1 0.0579150579150579 0.131801365978414 0.733091787439613
"Limnephilus extricatus" "Limnephilus.extricatus" "ept" 0 1 0.0579150579150579 0.0207204309079304 0.817632850241546
"Limnephilus flavicornis" "Limnephilus.flavicornis" "ept" 0 1 0.0579150579150579 0.135977827833293 0.830917874396135
"Limnephilus ignavus" "Limnephilus.ignavus" "ept" 0 1 0.0579150579150579 0.0384191323084543 0.583333333333333
