"names.traits" "names.maps" "Group" "Ter" "Aqu" "PhyloUniqueness" "FunctionUniqueness" "Restrictedness"
"Allium sphaerocephalon" "Allium.sphaerocephalon" "plants" 1 0 0.00558807876530069 0.192412295729178 0.746376811594203
"Allium ursinum" "Allium.ursinum" "plants" 1 0 0.00558807876530069 0.213427644946192 0.641304347826087
"Allium victorialis" "Allium.victorialis" "plants" 1 0 0.00558807876530069 0.269948840114274 0.688405797101449
"Allium vineale" "Allium.vineale" "plants" 1 0 0.000532197977647685 0.308905133021063 0.731884057971014
"Alnus glutinosa" "Alnus.glutinosa" "plants" 1 0 0.00159659393294305 0.226254949960499 0.673913043478261
"Alnus incana" "Alnus.incana" "plants" 1 0 0.00106439595529537 0.226254949960499 0.551932367149758
"Alnus viridis" "Alnus.viridis" "plants" 1 0 0.00319318786588611 0.237279482003584 0.647342995169082
"Alopecurus aequalis" "Alopecurus.aequalis" "plants" 1 0 0.000266098988823842 0.273240209559023 0.766908212560386
"Alopecurus geniculatus" "Alopecurus.geniculatus" "plants" 1 0 0.000266098988823842 0.166663479716437 0.880434782608696
"Alopecurus myosuroides" "Alopecurus.myosuroides" "plants" 1 0 0.0018626929217669 0.195705518024753 0.803140096618358
"Alopecurus pratensis" "Alopecurus.pratensis" "plants" 1 0 0.000532197977647685 0.355329362750851 0.550724637681159
"Althaea hirsuta" "Althaea.hirsuta" "plants" 1 0 0.0018626929217669 0.160912771805263 0.907004830917874
"Alyssoides utriculata" "Alyssoides.utriculata" "plants" 1 0 0.00133049494411921 0.245275197395482 0.888888888888889
"Alyssum alyssoides" "Alyssum.alyssoides" "plants" 1 0 0.000532197977647685 0.26705708063893 0.768115942028985
"Alyssum montanum" "Alyssum.montanum" "plants" 1 0 0.000532197977647685 0.1054988468807 0.91304347826087
"Amaranthus albus" "Amaranthus.albus" "plants" 1 0 0.000532197977647685 0.120751893220786 0.879227053140097
"Amaranthus blitum" "Amaranthus.blitum" "plants" 1 0 0.00106439595529537 0.032238070125231 0.868357487922705
"Amaranthus bouchonii" "Amaranthus.bouchonii" "plants" 1 0 0.00292708887706227 0.032238070125231 0.847826086956522
"Amaranthus deflexus" "Amaranthus.deflexus" "plants" 1 0 0.000532197977647685 0.0808713714042433 0.929951690821256
"Amaranthus emarginatus" "Amaranthus.emarginatus" "plants" 1 0 0.00292708887706227 0.0813937263398844 0.797101449275362
"Amaranthus hybridus" "Amaranthus.hybridus" "plants" 1 0 0.000532197977647685 0.0798078337643106 0.908212560386473
"Amaranthus hypochondriacus" "Amaranthus.hypochondriacus" "plants" 1 0 0.000532197977647685 0.0798078337643106 0.8743961352657
"Amaranthus powellii" "Amaranthus.powellii" "plants" 1 0 0.00292708887706227 0.0272536716255103 0.82487922705314
"Amaranthus retroflexus" "Amaranthus.retroflexus" "plants" 1 0 0.000798296966471527 0.0272536716255103 0.716183574879227
