"names.traits" "names.maps" "Group" "Ter" "Aqu" "PhyloUniqueness" "FunctionUniqueness" "Restrictedness"
"Chamaesphecia empiformis" "Chamaesphecia.empiformis" "lepidoptera" 1 0 0.0229226361031519 0.0186530881132515 0.769323671497585
"Charanyca trigrammica" "Charanyca.trigrammica" "lepidoptera" 0 0 0.000955109837631327 8.77231377118495e-05 0.805555555555556
"Chazara briseis" "Chazara.briseis" "lepidoptera" 1 0 0.000955109837631327 0.0202438010104263 0.659420289855073
"Chersotis alpestris" "Chersotis.alpestris" "lepidoptera" 1 0 0.00668576886341929 2.92410459039576e-05 0.835748792270531
"Chersotis cuprea" "Chersotis.cuprea" "lepidoptera" 1 0 0.00668576886341929 5.39834693612209e-06 0.769323671497585
"Chersotis margaritacea" "Chersotis.margaritacea" "lepidoptera" 1 0 0.00668576886341929 0.00026002037742282 0.78743961352657
"Chersotis multangula" "Chersotis.multangula" "lepidoptera" 1 0 0.00668576886341929 9.44710713819846e-05 0.654589371980676
"Chersotis ocellina" "Chersotis.ocellina" "lepidoptera" 0 0 0.00668576886341929 0.000169148203998229 0.684782608695652
"Chersotis oreina" "Chersotis.oreina" "lepidoptera" 0 0 0.00668576886341929 0.00052363965280303 0.821256038647343
"Chilodes maritima" "Chilodes.maritima" "lepidoptera" 1 0 0.0764087870105062 0.000795581379709751 0.929951690821256
"Chloantha hyperici" "Chloantha.hyperici" "lepidoptera" 1 0 0.0764087870105062 4.31867754889066e-05 0.865942028985507
"Chortodes pygmina" "Chortodes.pygmina" "lepidoptera" 1 0 0.0764087870105062 6.74793367014326e-05 0.966183574879227
"Chrysodeixis chalcites" "Chrysodeixis.chalcites" "lepidoptera" 1 0 0.0267430754536772 0.00158913837931847 0.636473429951691
"Cilix glaucata" "Cilix.glaucata" "lepidoptera" 0 0 0.00668576886341929 0.214091691552599 0.932367149758454
"Clostera anachoreta" "Clostera.anachoreta" "lepidoptera" 1 0 0.00286532951289398 0.23700463772625 0.888888888888889
"Clostera curtula" "Clostera.curtula" "lepidoptera" 0 0 0.00286532951289398 0.0254760931251933 0.792270531400966
"Clostera pigra" "Clostera.pigra" "lepidoptera" 1 0 0.00286532951289398 0.0060281540786603 0.879227053140097
"Coenonympha arcania" "Coenonympha.arcania" "lepidoptera" 1 0 0.000955109837631327 0.0269917346805685 0.759661835748792
"Coenonympha darwiniana" "Coenonympha.darwiniana" "lepidoptera" 1 0 0.00764087870105062 0.0024602966161338 0.752415458937198
"Coenonympha gardetta" "Coenonympha.gardetta" "lepidoptera" 1 1 0.000955109837631327 0.0053983469361137 0.704106280193237
"Coenonympha glycerion" "Coenonympha.glycerion" "lepidoptera" 1 0 0.00573065902578796 0.00269917346805685 0.776570048309179
"Coenonympha pamphilus" "Coenonympha.pamphilus" "lepidoptera" 1 0 0.000955109837631327 0.0044986224467614 0.516908212560387
"Coenonympha tullia" "Coenonympha.tullia" "lepidoptera" 0 0 0.000955109837631327 0.583463138228824 0.933574879227053
"Colias alfacariensis" "Colias.alfacariensis" "lepidoptera" 1 0 0.000955109837631327 0.00107966938722273 0.683574879227053
"Colias crocea" "Colias.crocea" "lepidoptera" 0 0 0.000955109837631327 0.631962882423086 0.519323671497585
"Colias hyale" "Colias.hyale" "lepidoptera" 1 0 0.000955109837631327 0.00107966938722273 0.640096618357488
"Colias palaeno" "Colias.palaeno" "lepidoptera" 0 0 0.000955109837631327 0.0107966938722274 0.684782608695652
"Colias phicomone" "Colias.phicomone" "lepidoptera" 1 0 0.00191021967526265 0.213234703976491 0.713768115942029
"Colobochyla salicalis" "Colobochyla.salicalis" "lepidoptera" 0 0 0.0487106017191977 1.75446275423734e-05 0.940821256038647
"Colocasia coryli" "Colocasia.coryli" "lepidoptera" 1 0 0.000955109837631327 6.20809897653105e-05 0.763285024154589
"Conistra erythrocephala" "Conistra.erythrocephala" "lepidoptera" 1 0 0.00573065902578796 0.000283413214145966 0.826086956521739
"Conistra ligula" "Conistra.ligula" "lepidoptera" 0 0 0.00573065902578796 2.96909081486247e-05 0.842995169082126
"Conistra rubiginea" "Conistra.rubiginea" "lepidoptera" 0 0 0.00573065902578796 0.000259120652933453 0.783816425120773
"Conistra rubiginosa" "Conistra.rubiginosa" "lepidoptera" 1 0 0.00573065902578796 0.000163299994817442 0.785024154589372
"Conistra vaccinii" "Conistra.vaccinii" "lepidoptera" 1 0 0.00573065902578796 0.000136983053503885 0.748792270531401
"Coscinia cribraria subsp. punctigera" "Coscinia.cribraria.punctigera" "lepidoptera" 1 0 0.0225313535523157 5.39834693611274e-05 1
"Cosmia affinis" "Cosmia.affinis" "lepidoptera" 1 0 0.00286532951289398 0.00024832395906123 0.859903381642512
"Cosmia pyralina" "Cosmia.pyralina" "lepidoptera" 1 0 0.00286532951289398 5.1284295893078e-05 0.893719806763285
"Cosmia trapezina" "Cosmia.trapezina" "lepidoptera" 1 0 0.00286532951289398 7.28776836375313e-05 0.742753623188406
"Cosmotriche lobulina" "Cosmotriche.lobulina" "lepidoptera" 0 0 0.0152817574021012 0.000267218173337623 0.736714975845411
"Cossus cossus" "Cossus.cossus" "lepidoptera" 1 0 0.000955109837631327 0.00010661735198823 0.689613526570048
"Craniophora ligustri" "Craniophora.ligustri" "lepidoptera" 1 0 0.0133715377268386 0.000157901647881332 0.708937198067633
"Cryphia algae" "Cryphia.algae" "lepidoptera" 1 0 0.00668576886341929 0.000178145448891748 0.806763285024155
"Cryphia domestica" "Cryphia.domestica" "lepidoptera" 1 0 0.00668576886341929 0.00024832395906123 0.648550724637681
"Cryphia muralis" "Cryphia.muralis" "lepidoptera" 1 0 0.00668576886341929 0.350909131484408 0.707729468599034
