"names.traits" "names.maps" "Group" "Ter" "Aqu" "PhyloUniqueness" "FunctionUniqueness" "Restrictedness"
"Fulgensia fulgens" "Fulgensia.fulgens" "lichens" 1 0 0.00436840189297415 0.317583039379748 0.933574879227053
"Graphis scripta" "Graphis.scripta" "lichens" 1 0 0.00691663633054241 0.565462814495222 0.683574879227053
"Gyalecta truncigena" "Gyalecta.truncigena" "lichens" 1 0 0.0338551146705497 0.351471473459904 0.929951690821256
"Gyalideopsis anastomosans" "Gyalideopsis.anastomosans" "lichens" 1 0 0.0338551146705497 0.204191452529753 0.679951690821256
"Hyperphyscia adglutinata" "Hyperphyscia.adglutinata" "lichens" 1 0 0.0855478704040772 0.515866092555068 0.597826086956522
"Hypocenomyce scalaris" "Hypocenomyce.scalaris" "lichens" 1 0 0.997815799053513 0.322746991239581 0.806763285024155
"Hypocenomyce sorophora" "Hypocenomyce.sorophora" "lichens" 1 0 0.997815799053513 0.135123406998971 0.535024154589372
"Hypogymnia bitteri" "Hypogymnia.bitteri" "lichens" 1 0 0.0018201674554059 0.251742653166873 0.900966183574879
"Hypogymnia farinacea" "Hypogymnia.farinacea" "lichens" 1 0 0.0018201674554059 0.193648194743749 0.632850241545894
"Hypogymnia physodes" "Hypogymnia.physodes" "lichens" 1 0 0.000364033491081179 0.219467954042915 0.589371980676328
"Hypogymnia tubulosa" "Hypogymnia.tubulosa" "lichens" 1 0 0.052470056753418 0.193648194743749 0.676328502415459
"Hypogymnia vittata" "Hypogymnia.vittata" "lichens" 1 0 0.000364033491081179 0.290472292115623 0.77536231884058
"Imshaugia aleurites" "Imshaugia.aleurites" "lichens" 1 0 0.0713505642519111 0.116188916846249 0.526570048309179
"Lecania cyrtella" "Lecania.cyrtella" "lichens" 1 0 0.00764470331270477 0.33473473662848 0.635265700483092
"Lecanora albella" "Lecanora.albella" "lichens" 1 0 0.0597014925373134 0.153484124722823 0.643719806763285
"Lecanora barkmaneana" "Lecanora.barkmaneana" "lichens" 1 0 0.0597014925373134 0.0580944584231246 0.695652173913043
"Lecanora cadubriae" "Lecanora.cadubriae" "lichens" 1 0 0.0597014925373134 0.222695423955311 0.710144927536232
"Lecanora carpinea" "Lecanora.carpinea" "lichens" 1 0 0.0597014925373134 0.0774592778974994 0.54951690821256
"Lecanora circumborealis" "Lecanora.circumborealis" "lichens" 1 0 0.0597014925373134 0.21024661143607 0.518115942028986
"Lecanora conizaeoides" "Lecanora.conizaeoides" "lichens" 1 0 0.0597014925373134 0.154918555794999 0.793478260869565
"Lecanora expallens" "Lecanora.expallens" "lichens" 1 0 0.0597014925373134 0.193648194743749 0.863526570048309
"Lecanora hagenii" "Lecanora.hagenii" "lichens" 1 0 0.0597014925373134 0.206558074393332 0.847826086956522
"Lecanora intumescens" "Lecanora.intumescens" "lichens" 1 0 0.0597014925373134 0.20817180934953 0.543478260869565
"Lecanora leptyrodes" "Lecanora.leptyrodes" "lichens" 1 0 0.0597014925373134 0.0580944584231246 0.640096618357488
"Lecanora persimilis" "Lecanora.persimilis" "lichens" 1 0 0.0597014925373134 0.198258866047171 0.520531400966184
"Lecanora pulicaris" "Lecanora.pulicaris" "lichens" 1 0 0.0597014925373134 0.265298026798936 0.583333333333333
"Lecanora saligna" "Lecanora.saligna" "lichens" 1 0 0.0597014925373134 0.154918555794999 0.594202898550725
"Lecanora sambuci" "Lecanora.sambuci" "lichens" 1 0 0.0597014925373134 0.190062117063309 0.729468599033816
"Lecanora subintricata" "Lecanora.subintricata" "lichens" 1 0 0.0597014925373134 0.193648194743749 0.550724637681159
"Lecanora varia" "Lecanora.varia" "lichens" 1 0 0.0597014925373134 0.193648194743749 0.589371980676328
"Lecidea amaurospoda" "Lecidea.amaurospoda" "lichens" 1 0 0.0382235165635238 0.307502107270769 0.591787439613527
"Lecidea lurida" "Lecidea.lurida" "lichens" 1 0 0.056789224608664 0.179564689671476 0.85024154589372
"Lecidea nylanderi" "Lecidea.nylanderi" "lichens" 1 0 0.0382235165635238 0.236508995180365 0.533816425120773
"Lecidella flavosorediata" "Lecidella.flavosorediata" "lichens" 1 0 0.081179468511103 0.222695423955311 0.544685990338164
"Lecidoma demissum" "Lecidoma.demissum" "lichens" 1 0 0.056789224608664 0.3250404589232 0.876811594202899
"Lepraria eburnea" "Lepraria.eburnea" "lichens" 1 0 0.00728066982162359 0.193648194743749 0.541062801932367
"Lepraria elobata" "Lepraria.elobata" "lichens" 1 0 0.00728066982162359 0.0968240973718743 0.614734299516908
"Lepraria incana" "Lepraria.incana" "lichens" 1 0 0.00728066982162359 0.216885978112998 0.915458937198068
"Lepraria jackii" "Lepraria.jackii" "lichens" 1 0 0.00728066982162359 0.0387296389487497 0.559178743961353
