"names.traits" "names.maps" "Group" "Ter" "Aqu" "PhyloUniqueness" "FunctionUniqueness" "Restrictedness" "SummedUniqueness"
"Anthaxia nitidula" "Anthaxia.nitidula" "coleoptera" 1 0 0.00951814396192738 0.182949827475543 0.742753623188406 0.192467971437471
"Anthaxia quadripunctata" "Anthaxia.quadripunctata" "coleoptera" 1 0 0.00951814396192738 0.027565182050586 0.585748792270531 0.0370833260125134
"Anthaxia salicis" "Anthaxia.salicis" "coleoptera" 1 0 0.00951814396192738 0.121129205709732 0.829710144927536 0.130647349671659
"Anthaxia sepulchralis" "Anthaxia.sepulchralis" "coleoptera" 1 0 0.00951814396192738 0.0348776373299887 0.871980676328502 0.0443957812919161
"Anthicus antherinus" "Anthicus.antherinus" "coleoptera" 1 0 0.00773349196906604 0.170128868787627 0.623188405797101 0.177862360756693
"Anthrenus fuscus" "Anthrenus.fuscus" "coleoptera" 1 0 0.00118976799524093 0.0187037087435922 0.774154589371981 0.0198934767388332
"Anthrenus verbasci" "Anthrenus.verbasci" "coleoptera" 1 0 0.00118976799524093 0.0249560107399595 0.832125603864734 0.0261457787352005
"Aplocnemus impressus" "Aplocnemus.impressus" "coleoptera" 1 0 0.0475907198096371 0.0138203185504452 0.868357487922705 0.0614110383600823
"Aplotarsus incanus" "Aplotarsus.incanus" "coleoptera" 1 0 0.0118976799524092 0.0448131085815139 0.736714975845411 0.0567107885339231
"Arhopalus rusticus" "Arhopalus.rusticus" "coleoptera" 1 0 0.00237953599048186 0.100046963138655 0.766908212560386 0.102426499129137
"Aromia moschata" "Aromia.moschata" "coleoptera" 1 0 0.0309339678762641 0.090259031660854 0.725845410628019 0.121192999537118
"Asaphidion austriacum" "Asaphidion.austriacum" "coleoptera" 1 0 0.00118976799524093 0.251181709343407 0.815217391304348 0.252371477338648
"Asaphidion caraboides subsp. caraboides" "Asaphidion.caraboides.caraboides" "coleoptera" 1 0 0.0275561985109873 0.00334229786548407 1 0.0308984963764714
"Asaphidion flavipes" "Asaphidion.flavipes" "coleoptera" 1 1 0.00118976799524093 0.0918813118206213 0.777777777777778 0.0930710798158622
"Asaphidion pallipes" "Asaphidion.pallipes" "coleoptera" 1 0 0.00118976799524093 0.181004718105066 0.885265700483092 0.182194486100307
"Asemum striatum" "Asemum.striatum" "coleoptera" 1 0 0.00237953599048186 0.046203030503099 0.809178743961353 0.0485825664935808
"Athous bicolor" "Athous.bicolor" "coleoptera" 1 0 0.00416418798334325 0.0550414376935436 0.648550724637681 0.0592056256768869
"Athous emaciatus" "Athous.emaciatus" "coleoptera" 1 0 0.00416418798334325 0.234021571454844 0.548309178743961 0.238185759438187
"Athous haemorrhoidalis" "Athous.haemorrhoidalis" "coleoptera" 1 0 0.00416418798334325 0.0260913240251743 0.673913043478261 0.0302555120085176
"Athous subfuscus" "Athous.subfuscus" "coleoptera" 1 0 0.00416418798334325 0.0953404107799311 0.719806763285024 0.0995045987632744
"Athous vittatus" "Athous.vittatus" "coleoptera" 1 0 0.00416418798334325 0.295671690472004 0.71256038647343 0.299835878455347
"Attagenus pellio" "Attagenus.pellio" "coleoptera" 1 0 0.016656751933373 0.0108291095687196 0.757246376811594 0.0274858615020925
"Aulonothroscus brevicollis" "Aulonothroscus.brevicollis" "coleoptera" 1 0 0.00356930398572278 0.011459589775975 0.672705314009662 0.0150288937616978
"Badister bullatus" "Badister.bullatus" "coleoptera" 1 0 0.00297441998810232 0.159722718797317 0.774154589371981 0.162697138785419
"Badister collaris" "Badister.collaris" "coleoptera" 1 0 0.00297441998810232 0.448242143610551 0.886473429951691 0.451216563598654
"Badister dilatatus" "Badister.dilatatus" "coleoptera" 1 0 0.00297441998810232 0.132564577924602 0.896135265700483 0.135538997912705
"Badister lacertosus subsp. lacertosus" "Badister.lacertosus.lacertosus" "coleoptera" 1 0 0.0275561985109873 0.390468124484372 1 0.418024322995359
"Badister sodalis" "Badister.sodalis" "coleoptera" 1 1 0.00297441998810232 0.023550875084809 0.846618357487923 0.0265252950729113
