"names.traits" "names.maps" "Group" "Ter" "Aqu" "PhyloUniqueness" "FunctionUniqueness" "Restrictedness" "SummedUniqueness"
"Amaranthus blitum" "Amaranthus.blitum" "plants" 1 0 0.000798509449028482 0.0249362358151717 0.868357487922705 0.0257347452642002
"Amaranthus bouchonii" "Amaranthus.bouchonii" "plants" 1 0 0.00266169816342827 0.0249362358151717 0.847826086956522 0.0275979339786
"Amaranthus deflexus" "Amaranthus.deflexus" "plants" 1 0 0.000266169816342828 0.0739364788976671 0.929951690821256 0.07420264871401
"Amaranthus emarginatus" "Amaranthus.emarginatus" "plants" 1 0 0.00266169816342827 0.074462775039377 0.797101449275362 0.0771244732028052
"Amaranthus hybridus" "Amaranthus.hybridus" "plants" 1 0 0.000266169816342828 0.07286491678871 0.908212560386473 0.0731310866050528
"Amaranthus hypochondriacus" "Amaranthus.hypochondriacus" "plants" 1 0 0.000266169816342828 0.07286491678871 0.8743961352657 0.0731310866050528
"Amaranthus powellii" "Amaranthus.powellii" "plants" 1 0 0.00266169816342827 0.0199142296654115 0.82487922705314 0.0225759278288398
"Amaranthus retroflexus" "Amaranthus.retroflexus" "plants" 1 0 0.000532339632685654 0.0199142296654115 0.716183574879227 0.0204465692980971
"Ambrosia artemisiifolia" "Ambrosia.artemisiifolia" "plants" 1 0 0.00159701889805697 0.0770521011148737 0.676328502415459 0.0786491200129306
"Amelanchier ovalis" "Amelanchier.ovalis" "plants" 1 0 0.00106467926537131 0.139750728173894 0.603864734299517 0.140815407439265
"Ammi majus" "Ammi.majus" "plants" 1 0 0.00133084908171413 0.065047413243485 0.893719806763285 0.0663782623251992
"Amorpha fruticosa" "Amorpha.fruticosa" "plants" 1 0 0.0409901517167954 0.33523042554803 0.835748792270531 0.376220577264825
"Anacamptis pyramidalis" "Anacamptis.pyramidalis" "plants" 1 0 0.00106467926537131 0.121959394960024 0.764492753623188 0.123024074225395
"Anacamptis pyramidalis subsp. pyramidalis" "Anacamptis.pyramidalis.pyramidalis" "plants" 1 0 0.0102813923628722 0.188368452947933 1 0.198649845310805
"Anagallis arvensis" "Anagallis.arvensis" "plants" 1 0 0 0.0230840076558087 0.72463768115942 0.0230840076558087
"Anagallis foemina" "Anagallis.foemina" "plants" 1 0 0 0.0659096013669314 0.908212560386473 0.0659096013669314
"Anagallis minima" "Anagallis.minima" "plants" 1 0 0.00186318871439979 0.190694325927984 0.859903381642512 0.192557514642383
"Anchusa arvensis" "Anchusa.arvensis" "plants" 1 0 0.000798509449028482 0.0882722590721762 0.829710144927536 0.0890707685212047
"Anchusa officinalis" "Anchusa.officinalis" "plants" 1 0 0 0.26760853786127 0.801932367149758 0.26760853786127
"Andromeda polifolia" "Andromeda.polifolia" "plants" 1 0 0.00159701889805697 0.619846987330473 0.789855072463768 0.62144400622853
"Androsace alpina" "Androsace.alpina" "plants" 1 0 0 0.0129637213212308 0.806763285024155 0.0129637213212308
"Androsace chamaejasme" "Androsace.chamaejasme" "plants" 1 0 0.0029278679797711 0.0150716525917865 0.748792270531401 0.0179995205715576
"Androsace helvetica" "Androsace.helvetica" "plants" 1 0 0 0.1093581156407 0.798309178743961 0.1093581156407
"Androsace lactea" "Androsace.lactea" "plants" 1 0 0 0.100905542241862 0.8743961352657 0.100905542241862
"Androsace obtusifolia" "Androsace.obtusifolia" "plants" 1 0 0 0.0344570582439765 0.783816425120773 0.0344570582439765
"Androsace puberula" "Androsace.puberula" "plants" 1 0 0.00159701889805697 0.17112158339589 0.869565217391304 0.172718602293947
"Androsace pubescens" "Androsace.pubescens" "plants" 1 0 0 0.0730941998202927 0.8743961352657 0.0730941998202927
