"names.traits" "names.maps" "Group" "Ter" "Aqu" "PhyloUniqueness" "FunctionUniqueness" "Restrictedness" "SummedUniqueness"
"Plectrocnemia brevis" "Plectrocnemia.brevis" "ept" 0 1 0.075 0.178488971368671 0.830917874396135 0.253488971368671
"Plectrocnemia conspersa" "Plectrocnemia.conspersa" "ept" 0 1 0.075 0.0695047784535188 0.73792270531401 0.144504778453519
"Plectrocnemia geniculata" "Plectrocnemia.geniculata" "ept" 0 1 0.075 0.0184660365425312 0.706521739130435 0.0934660365425312
"Polycentropus flavomaculatus" "Polycentropus.flavomaculatus" "ept" 0 1 0.450000000000001 0.0381225831442159 0.844202898550725 0.488122583144217
"Potamanthus luteus" "Potamanthus.luteus" "ept" 0 1 0.1 0.262670871384792 0.858695652173913 0.362670871384792
"Potamophylax cingulatus" "Potamophylax.cingulatus" "ept" 0 1 0.1 0.186551175519262 0.972222222222222 0.286551175519262
"Potamophylax latipennis" "Potamophylax.latipennis" "ept" 0 1 0.1 0.642598813429129 0.948067632850242 0.742598813429129
"Potamophylax nigricornis" "Potamophylax.nigricornis" "ept" 0 1 0.1 0.487452592970301 0.72463768115942 0.587452592970301
"Procloeon pennulatum" "Procloeon.pennulatum" "ept" 0 1 0.475 0.0484082399052845 0.98792270531401 0.523408239905285
"Protonemura auberti" "Protonemura.auberti" "ept" 0 1 0.25 0.225391566199144 0.614734299516908 0.475391566199143
"Protonemura brevistyla" "Protonemura.brevistyla" "ept" 0 1 0.25 0.232512742177977 0.969806763285024 0.482512742177977
"Protonemura intricata" "Protonemura.intricata" "ept" 0 1 0.25 0.245221728851121 0.981884057971015 0.495221728851121
"Protonemura lateralis" "Protonemura.lateralis" "ept" 0 1 0.25 0.232512742177977 0.971014492753623 0.482512742177977
"Protonemura meyeri" "Protonemura.meyeri" "ept" 0 1 0.25 0.229173186387043 0.969806763285024 0.479173186387043
"Protonemura nimborum" "Protonemura.nimborum" "ept" 0 1 0.25 0.474529431203181 0.971014492753623 0.72452943120318
"Protonemura nitida" "Protonemura.nitida" "ept" 0 1 0.25 0.126202820020702 0.635265700483092 0.376202820020702
"Protonemura praecox" "Protonemura.praecox" "ept" 0 1 0.25 0.126202820020702 0.995169082125604 0.376202820020702
"Protonemura risi" "Protonemura.risi" "ept" 0 1 0.25 0.225391566199144 0.716183574879227 0.475391566199143
"Pseudopsilopteryx zimmeri" "Pseudopsilopteryx.zimmeri" "ept" 0 1 0.1 0.0365784215674903 0.840579710144927 0.13657842156749
"Psychomyia pusilla" "Psychomyia.pusilla" "ept" 0 1 0.350000000000001 0.304805590145028 0.766908212560386 0.654805590145029
"Ptilocolepus granulatus" "Ptilocolepus.granulatus" "ept" 0 1 0.850000000000001 0.139320315047478 0.868357487922705 0.989320315047479
"Rhabdiopteryx alpina" "Rhabdiopteryx.alpina" "ept" 0 1 0.025 0.325499456173254 0.971014492753623 0.350499456173254
"Rhabdiopteryx neglecta" "Rhabdiopteryx.neglecta" "ept" 0 1 0.025 0.245221728851121 0.966183574879227 0.270221728851121
