"names.traits" "names.maps" "Group" "Ter" "Aqu" "PhyloUniqueness" "FunctionUniqueness" "Restrictedness" "SummedUniqueness"
"Monticola solitarius" "Monticola.solitarius" "aves" 1 0 0 0.16550553632828 0.951690821256039 0.16550553632828
"Montifringilla nivalis" "Montifringilla.nivalis" "aves" 1 0 0.0645161290322581 0.398564611971796 0.727053140096618 0.463080741004054
"Motacilla alba" "Motacilla.alba" "aves" 1 0 0.0645161290322581 0.294146196873383 0.516908212560387 0.358662325905642
"Motacilla cinerea" "Motacilla.cinerea" "aves" 1 1 0.0322580645161291 0.265831581977297 0.516908212560387 0.298089646493426
"Motacilla flava" "Motacilla.flava" "aves" 1 0 0.0322580645161291 0.337569407296779 0.864734299516908 0.369827471812908
"Muscicapa striata" "Muscicapa.striata" "aves" 1 0 0.419354838709677 0.0691777404721322 0.516908212560387 0.48853257918181
"Netta rufina" "Netta.rufina" "aves" 0 1 0.0645161290322581 0.218526226176707 0.829710144927536 0.283042355208965
"Nucifraga caryocatactes" "Nucifraga.caryocatactes" "aves" 1 0 0.0967741935483871 0.376036988657559 0.577294685990338 0.472811182205946
"Oenanthe oenanthe" "Oenanthe.oenanthe" "aves" 1 0 0.0645161290322581 0.834845786782751 0.660628019323672 0.899361915815009
"Oriolus oriolus" "Oriolus.oriolus" "aves" 1 0 0.387096774193548 0.898763472200117 0.664251207729469 1.28586024639367
"Otus scops" "Otus.scops" "aves" 1 0 0.0645161290322581 0.180277340295483 0.83695652173913 0.244793469327741
"Panurus biarmicus" "Panurus.biarmicus" "aves" 1 0 0.0967741935483871 0.393848896051245 0.966183574879227 0.490623089599633
"Parus major" "Parus.major" "aves" 1 0 0 0.223646039975598 0.516908212560387 0.223646039975598
"Passer domesticus" "Passer.domesticus" "aves" 1 0 0 0.426557083301472 0.52536231884058 0.426557083301472
"Passer italiae" "Passer.italiae" "aves" 1 0 0.0322580645161291 0.0193031266856543 0.849033816425121 0.0515611912017834
"Passer montanus" "Passer.montanus" "aves" 1 0 0 0.00985974207255331 0.589371980676328 0.00985974207255331
"Perdix perdix" "Perdix.perdix" "aves" 1 0 0 0.115064887616293 0.986714975845411 0.115064887616293
"Periparus ater" "Periparus.ater" "aves" 1 0 0.0645161290322581 0.138503210118391 0.518115942028986 0.203019339150649
"Pernis apivorus" "Pernis.apivorus" "aves" 1 0 0 0.260040903370858 0.519323671497585 0.260040903370858
"Phalacrocorax carbo" "Phalacrocorax.carbo" "aves" 0 1 0.129032258064516 0.324469265794371 0.948067632850242 0.453501523858887
"Phasianus colchicus" "Phasianus.colchicus" "aves" 1 0 0 0.17133862580591 0.908212560386473 0.17133862580591
"Phoenicurus ochruros" "Phoenicurus.ochruros" "aves" 1 0 0 0.329834856909256 0.516908212560387 0.329834856909256
"Phoenicurus phoenicurus" "Phoenicurus.phoenicurus" "aves" 1 0 0 0.227710089828912 0.518115942028986 0.227710089828912
"Phylloscopus bonelli" "Phylloscopus.bonelli" "aves" 1 0 0 0.291002818814816 0.541062801932367 0.291002818814816
"Phylloscopus collybita" "Phylloscopus.collybita" "aves" 1 0 0 0.317528369047454 0.516908212560387 0.317528369047454
"Phylloscopus sibilatrix" "Phylloscopus.sibilatrix" "aves" 1 0 0 0.22134892548433 0.52536231884058 0.22134892548433
